,start_date,content
13238,1995-03-28,data review last_meet provid inconclus tent sign slow_growth magnitud moder demand growth seem uncertain time await slowdown question certainli rais concern go occur quickli enough avoid reduct labor_market slack futur inflationari consequ meet_think learn lot although agre doubt eras point view greenbook outstand job digest inform analysi present reason evid hand point slowdown somewhat greater pervas previous anticip incom_data coupl cours recent rate hike led downward_revis project growth virtual compon demand think outlook net_export beyond current horizon singl modest except pattern standpoint final see result previou fed tighten emerg pipelin interest sensit sector hous auto lead exactli theori past experi predict side see signific inventori buildup automobil lead product cut spring significantli weaken forecast near_term invest growth look slow excess nevertheless slow moment economi look hot cold right term_inflat_risk seem entir absent therefor vigil thing progress seem risk subsid littl forecast embodi labor_market slack last greenbook_forecast forecast signific capac come line import cours see mind surpris continu moder compens growth subdu growth unit_labor_cost wage continu ed boehn nonproblem suggest eventu reason question nairu percent lower think keep open mind topic greenbook emphas dollar pose signific risk_forecast thought simul greenbook good job assess risk agre presid forrest exchang_rate target polici appreci effect output inflat nevertheless seem risk dollar roughli balanc although told interest stori dollar think done agre ted conclus truth recent movement dollar seem warrant percept chang fundament balanc market psycholog matter much random walk work probabl go best forecast thing head certainli dollar move lot either greenbook assumpt path dollar stay seem appropri balanc moral simul need point watch wait prepar adjust polici either direct exchang_rate risk factor forecast chang significantli balanc_risk_forecast direct roughli balanc point
13312,1995-03-28,agre propos altern chang today although live asymmetr prefer symmetr reason explain presid forrest governor blinder moment seem economi reason probabl track soft land kind uncertainti outlook inde fals neg learn remain risk_inflat come certainli hold open possibl futur point need rais_rate next intermeet_period think data like come seem risk balanc tend call symmetri certainli agre don stuck object whatsoev intermeet chang approach possibl smaller chang basi_point great_deal appeal stage simpli point next_month half seem risk like inform indic risk direct call symmetri
13388,1995-05-23,evalu recent set econom data remain_quit optimist will achiev soft land project greenbook growth_slow trend rise toward trend inflat remain contain process histor cours soft land rare achiev time seem precondit better overshoot potenti_output occur thu far rel small contrast past cycl inflat remain remark contain third inflationari_expect risen fourth clear evid signific slowdown littl evid inventori overhang outsid automobil hous sector think limit possibl hard land favor factor affect outlook word greenbook labor_cost remain remark restraint increas compens run significantli forecast base econometr wage equat benefit cost_increas slow substanti offset thu far form higher wage salari recognit fact greenbook revis downward forecast hourli compens growth core_inflat behav expect thu far greenbook_forecast core_inflat revis downward strike reason assumpt short_run compens surpris persist longer_run quit like will compens restraint show restraint core_inflat will end slightli favor inflat trend sens think forecast contain downward risk_inflat_side realli soon know compens surpris will turn transitori perman perman impli declin natur_rate unemploy minimum economi effect experienc favor suppli_shock quit welcom period economi overshot potenti_output continu pressur price intermedi materi import evalu risk_forecast respect real_gdp_growth seem roughli balanc present time concern side concern possibl governor lindsey emphas person save_rate_declin much current_quarter level percent greenbook assum henc pce growth strong last_year person consumpt expenditur buoy strong spend durabl_good line greenbook think quit like growth spend durabl will slow substanti signific portion earlier spend probabl went satisfi pent demand seem natur expect person save_rate measur nation incom product account includ expenditur durabl rise spend durabl weak fall spend durabl strong simpli durabl_good provid flow servic time horizon thu form save household perspect fact assumpt embodi board mp model greenbook assum nipa person save_rate will declin governor lindsey mention percent level somewhat percent averag consumpt durabl strong percent averag concern assumpt optimist consumpt larg fraction total expenditur error can signific repercuss forecast downsid_risk come potenti spillov effect inventori adjust current automobil sector forecast depress real_gdp_growth current subsequ quarter want quarrel greenbook analysi alway worri possibl signific repercuss multipli household cut consumpt respons declin incom acceler process invest slow respons declin growth_rate real_gdp especi time capac constraint eas simpli say spillov turn greater greenbook assum governor lindsey done excel job describ risk fiscal_polici share concern cours risk_side vice_chairman mcdonough note work interest_rate exchang_rate stock_market greenbook assum bond_market ralli overdon portion declin intermedi term bond yield will revers assumpt prove fals conceiv interest sensit sector will rebound turn slowdown paus
13445,1995-05-23,mr chairman_support propos symmetr think unchang fund_rate warrant given greenbook_forecast risk roughli balanc
13557,1995-07-05,last six_week optim diminish inventori adjust process go behind quarter thereaft economi will return trend_growth unemploy vicin nairu inflat_outlook correspondingli improv although recent employ_report wake call think news last_meet predominantli neg governor blinder prescient predict last_meet greenbook_forecast third_quarter written averag percentag_point per quarter proven accur although underestim downward_revis consid greenbook_forecast bit optimist think bulk risk respect real activ side modest shortfal final_demand growth easi elabor scenario inventori adjust process protract previous foreseen longer_term outlook inventori factor turn neutral entail higher unemploy larger output_gap greenbook envis easili end think extend growth recess last_meet somewhat sympathet greenbook conclus bond_market ralli might overdon bit concern upsid_risk interest sensit sector might rebound strongli concern score fade bond stock_market ralli function simpli automat stabil partial cushion downsid_risk think impetu lower term_interest_rate wealth_effect work pipelin will buoy spend hous relat consum durabl later impetu need avoid hard land longer_term bond yield outcom anticip greenbook baselin fed_fund assumpt downsid_risk greater let briefli enumer major sourc downsid_risk stage mention discuss around concern inventori_invest think easili turn higher quarter greenbook_forecast billion real_term forecast guesswork mike note lot crucial quarter data miss inventori_invest higher adjust remain ahead greenbook contempl mention last_time want reiter import think alway downsid_risk inventori adjust trigger snowbal process cumul declin multipli acceler process neg feedback consumpt dispos incom fall invest busi expect disappoint line stern happen firm part district firm expect_growth invest plan base disappoint trigger declin invest governor lindsey voic concern last_meet credit term stop eas tighten process slow_growth conceiv recess default rate show hint pick rise risk concern consumpt sluggish quarter easili rebound strongli toward year_end greenbook assum particularli backup rate put downward_pressur stock_market bluebook simul reveal higher save_rate pose seriou risk_forecast percentag_point_increas save_rate simul show unemploy rise percent mid third risk mention concern export growth need sourc strength forward depreci dollar left american good price world market concern growth prospect canada japan trade partner johnson gave good reason believ growth will rebound later year rest_world unit_state certainli hope come true seem risk_side downsid_risk magnifi multipli spillov across countri come countri spend countri see export fall growth prospect disappoint cours fiscal_polici last_meet_think prospect contractionari fiscal packag improv consider offset sourc weak greenbook_forecast reli strong rebound hous demand associ spend furnitur durabl includ motor_vehicl baselin fed_fund assumpt backup rate real risk insuffici reviv sector moreov bluebook baselin simul make appar mike_prell reiter tighter fiscal scenario alon clearli point reduct natur equilibrium whatev want call wicksellian real_rate interest consist economi oper potenti bluebook baselin real_fund_rate must declin percent percent keep economi oper potenti agre conclus greenbook bluebook forward real_fund_rate will declin current_level
13614,1995-07-05,mr chairman_support_recommend lower fund_rate today alreadi emphas concern downsid_risk possibl destabil feedback weaken economi greenbook envis inflat_side_think fund_rate cut consist longer_term object gradual attain price_stabil given greater slack alreadi evid product labor_market moreov forecast without cut fund_rate size envis show declin inflationari_pressur forward major rational cut governor blinder other emphas need cement place exist financi_condit alreadi work provid critic cushion downsid_risk cut prevent backup term_interest_rate name ratifi expect implicit current structur longer_term yield certainli argu set monetari_polici follow fed_fund futur think recogn situat market gotten thing right act accordingli reduct market interest_rate occur last_meet natur reaction stern mention soften econom_outlook automat stabil mechan cushion economi buffet spend shock task point care avoid pitfal recogn literatur monetari_polici interest_rate target potenti thwart oper natur adjust mechan therebi exacerb econom volatil cut fund_rate essenti give green light market mechan alreadi work continu work certainli agre rational stronger cut chairman emphas greenbook bluebook acknowledg eventu cut fund_rate equilibrium_real_fund_rate tend fall forward view mid cours correct design littl sooner insur polici envis anyhow distant futur sens extra restraint place last_time seem though momentum demand go subsid situat chang dramat chang pretti quickli meet_think extra brake action longer need move neutral stanc rememb bill mcdonough warn meet need forward_look day pre emptiv forward_look move_toward_eas catch market guard nevertheless courag behav forward_look though surpris regret stage realli far ahead curv vice_chairman mcdonough envis remark basi_point cut fund_rate go surpris market fact much past_month odd basi_point cut either meet next close today guess inclin druther choos basi_point_move today think_need near futur move neutral polici stanc psycholog stabil household firm abl rest bit secur knowledg feder_reserv want action keep economi_grow recogn argument move today chairman other among articul basi possibl impact financi_market can certainli support propos basi_point cut today strong prefer asymmetr_direct although mean presumpt intermeet move
13704,1995-08-22,thank mr chairman_think news accumul intermeet_period almost entir favor respect outlook real perform inflat_forecast_horizon find reason disagre greenbook find substanti agreement greenbook assess data import think mount evid inventori adjust proceed rapidli substanti disrupt growth final_sale fear continu strength consumpt invest_spend face inventori adjust coupl strong evid rebound residenti_construct substanti mitig thought seriou downsid_risk stage emphas substanti risk outlook real_growth remain agre much balanc seem indic possibl argu remain enough momentum aggreg_demand potenti rekindl inflationari_pressur regard simpli point signific backup interest_rate last_meet coupl signific appreci dollar think forc work restrain upsid_risk last_meet mr chairman argu present level real_fund_rate neutral equilibrium level need stabl growth continu secular downtrend rate_inflat bluebook meet reinforc conclus particularli project fiscal contract neutral real_fund_rate_declin gradual time certainli agre conclus continu governor blinder emphas think eventu real_fund_rate go need declin keep economi track beyond forecast_horizon agre governor blinder explan beyond six quarter greenbook initi mild shortfal growth need keep economi oper potenti gap begin widen sens declin real_fund_rate eventu go need keep economi track nevertheless forecast_horizon think outlook definit improv inflat front news quit favor recent read produc consum_price along appreci dollar lessen concern uptick inflat saw half_year presag higher_inflat trend stockton emphas continu moder_growth benefit cost compens favor factor inflat_outlook soon break champagn seem quit like will succeed cap inflat_rate cycl preserv gain inflat front recess ensu recoveri
13788,1995-08-22,support propos
13872,1995-09-26,know fact
13875,1995-09-26,
13921,1995-09-26,mr chairman opinion nation_economi chang littl last_meet although inventori adjust entir behind variou sector report spend seem consist continu_growth next_year pace close trend interpret recent inflat report confirm price remain contain stage think biggest singl risk outlook come fiscal situat although odd train wreck remain low default govern debt touch financi repercuss greatli upset greenbook type project cours score will wait happen longer_term problem confront stage though gaug feder_fund_rate_remain level need achiev trend_growth forecast_period mean late beyond seem greenbook simul reveal alreadi know name lag monetari_polici suffici polici chang might undertak next_month maximum effect look distant futur think entir prematur think far ahead think greenbook_project suggest real_fund_rate littl support trend_growth assum degre budget contract turn budget contract will greater will sens think charl schultz dub termit basement problem although use phrase talk feder deficit year_ago termit basement problem nag chronic littl problem can eventu caus lot grief attend termit nibbl away slowli problem creep great sens urgenc absolut deal day oppos next perceiv greenbook outlook think appear problem start small problem unless attend will grow signific problem simul done mp model reveal know problem realli begin snowbal crisi mp simul suggest budget balanc real_fund_rate need declin roughli present level percent percent fund_rate stay economi like remain keel note greenbook mp model alon reach conclus outsid forecast predict eventu declin fund_rate seem conclus particip financi_market longer_term yield appar embodi assumpt declin short_term_rate_think adjust term market rate easili suffic keep economi cours predic eventu adjust feder_fund_rate greenbook suggest think outlook near_term next_year_next_year look good view crisi believ termit basement problem
13981,1995-09-26,support propos symmetr although find much sympathi presid forrest analysi think case move today balanc seem time urgent quit content wait
14100,1995-11-15,late earli think right
14170,1995-11-15,associ analysi present presid forrest mcdonough governor blinder although mr chairman end day support polici suggest chang today meet continu think_reason given real_fund_rate_remain side especi longer_term perspect support growth toward end forecast_period certainli admit staff analysi time around creat doubt mind valu addit inform resolv doubt end day therefor can certainli support suggest symmetri issu risk_side longer_term perspect prefer asymmetr_direct although think will need move intermeet_period absenc signific shock symmetri certainli accept outcom worri becom frozen budget negoti appear end day ratifi congression action think concern tend support governor lindsey suggest move today end enough uncertainti mind forecast ground favor move today
14229,1995-12-19,thank mr chairman although obtain signific slug data economi last_meet view concern outlook chang littl continu think inflat_outlook favor growth like proceed moder pace next_year current monetari_polici will bia toward trend_growth longer_term respect inflat particularli impress declin inflationari_expect bob parri mention short_term_inflationari_expect fallen percentag_point quarter direct measur_inflationari_expect suggest think dwindl fear inflat breakout part household forecast chang percept warrant rememb expect direct impact worker demand wage_increas willing firm grant given level labor_market slack reduc inflationari_expect direct contribut improv inflat_outlook bob mention declin inflationari_expect mean real_interest_rate short_term declin much nomin interest_rate quarrel short_term outlook greenbook although think juri remain inventori adjust go proceed along benign path project greenbook realli import concern longer_term outlook beyond think focu deliber monetari_polici chang undertak will realli hold given lag polici reason similar offer larri meyer latest forecast accord character outlook call soft land bia period near trend_growth forese bia toward trend_growth thereaft rise unemploy assum real feder_fund_rate kept current_level similarli mp model contain bia toward trend_growth greenbook fed_fund assumpt although project stronger greenbook due lag temporari influenc wealth_effect stock_market thought might enumer reason expect bia toward trend_growth will quickli mention seven factor oper view lower term_rate boost residenti_construct lag expect greenbook effect ultim will peter final see cessat year trend toward_easier credit term mean sourc stimulu work offset monetari_polici last_year will stop impart impetu aggreg_demand can disput much stock_price matter consumpt higher stock_price contribut will continu contribut strong consumpt growth eventu influenc go subsid think will gone end assum major market correct fourth pent demand consum durabl presum spent seem rise delinqu consum debt coupl higher debt servic ratio suggest minimum robust consumpt growth go forward fifth growth busi_fix_invest seem_like wane acceler effect sixth lag effect depreci dollar stimul export will peter thereaft greenbook assumpt stabl dollar final seventh mention fiscal drag will cours work throughout beyond forecast_horizon becom hard exactli go keep economi_grow trend longer haul addit consumpt spend contrast greenbook assumpt current buoy strong perform stock_market signific stock_market correct impart downsid_risk_forecast consist empir evid favor mp model assumpt margin propens consum percent ad wealth serious obvious can disput make quit differ particular percent correct stock_market add half percentag_point unemploy_rate quarter clearli view polici restrict stage involv difficult tricki judgment call think type type ii error possibl greenbook offer coher defens oppos view think mike defend view vigor fortun monetari_polici flexibl instrument can adjust either direct mistak might revers
14297,1995-12-19,mr chairman_support propos think_good reason feel pleas perform economi last_month job perceiv simpli enabl favor trend continu reason alreadi enumer think current_level real_fund_rate side arguabl higher last mention mr chairman given declin inflationari_expect think pose danger outlook short_run longer_term though recogn difficult call reason peopl can disagre nevertheless call think monetari_polici forward_look lower_interest_rate rais fiscal_polici linkag issu seem act today rather wait budget deal complet will enabl mitig extent unfortun public percept fed play budget polit hold reward punish relat progress negoti although certainli agre governor lindsey fiscal_polici matter economi cours cannot ignor fiscal_polici linkag decid polici
14432,1996-01-30,mr chairman_support propos agre assess risk argu think adjust need achiev elus neutral monetari_polici perspect spite fact downward adjust fund_rate done thu far offset declin inflationari_expect leav real_rate level real_fund_rate_think consid consist brake economi histori born fact brake economi agre assess foot remain slightli brake remov much foot brake extrem tricki call standpoint altern simul present greenbook certainli caution run signific inflat_risk adopt easier altern cut fund_rate cumul basi_point absolut concur conclus cut incur tremend risk envis anyth sort basi_point cut reason tremend hard gaug reason thing found tri sens move within reason rang look taylor rule chart financi indic packag show use taylor rule propos current end reason rang valu look behavior term past behavior within ballpark past behavior perspect current polici overwhelmingli tight certainli downward adjust basi_point leav within rang past behavior major move inconsist done repres opportunist approach design bring inflat certainli support move
14511,1996-03-26,thank mr chairman progress economi last_sever_month reminisc peril paulin blizzard govern shutdown threat default nation debt strike frighten albeit brief dive stock_market threaten progress heroin nevertheless singl probabl outcom stage economi will surviv treacher adventur ultim attain trend_growth stabl inflat agre greenbook assess stage appear set rather sharp rebound econom_growth averag pace fourth_quarter consider progress appear reduc inventori overhang reason prospect inventori will becom neutral factor economi distant futur meanwhil demand held surprisingli face rather larg inventori adjust fourth_quarter longer_term project near trend_growth roughli stabl inflat strike plausibl scenario although risk neg side particularli concern stage possibl signific stock_market correct current_level stock_price imposs increasingli difficult justifi term fundament disappoint earn report easili set correct concern like neg albeit lag impact hous consum durabl spend substanti increas interest_rate last_meet find longer_term greenbook_project hous start particularli optimist light increas balanc intermedi term_interest_rate current_level feel certain staff trend_growth possibl forecast_period risk_inflat front recent read averag hourli earn provid reassur wage acceler jump health insur cost evid fourth_quarter employ cost index creat worrisom prospect benefit cost_increas pois rise think overinterpret singl report agre greenbook assess risk go forward
14553,1996-03-26,mr chairman_agre propos agre assess key risk
