,start_date,content
2318,1988-09-20,might note morn commerc depart releas revis quarter gnp figur quarter growth_rate revis percent leav drought effect growth nonfarm economi excess percent half
2321,1988-09-20,sure deflat fix weight price_index revis upward fix weight price measur rais percent percent increas deflat larg reflect percent littl bit unfavor mix shift
2325,1988-09-20,full detail yet chanc talk peopl enough detail fli bit blind point
2327,1988-09-20,ye cours small revis number categori dramat revis growth_rate nonresidenti structur note greenbook construct place show substanti revis shock modest upward_revis consum_spend small chang net_export small chang sprinkl around
2338,1988-09-20,feder_fund_rate_rise someth vicin percent next spring treasuri bond_rate_move bit percent
2348,1988-09-20,thought absorb will open enough slack speak reduc pressur economi enough reliev inflationari_pressur therefor need hold growth potenti period_time forecast slight shortfal actual growth potenti slight eas pressur resourc think given underli tendenc economi go need bit restraint keep thing control last_quarter
2352,1988-09-20,know optimum growth_rate_basic sens pressur resourc great point hold inflat_rate recent level feel eas pressur necessari believ trend real output_growth somewher around percent therefor believ got grow someth order eas pressur recogn uncertainti natur_rate unemploy oper concept recogn composit activ can differ rough judgment ultim want precis basic think_need addit restraint economi potenti believ probabl necessari
2354,1988-09-20,think cite number percent governor angel believ potenti gnp growth therefor depend fast want inflat_rate
2356,1988-09-20,ask polici judgment subject judgment short_run cost benefit polici mind tri posit statement want avert acceler_inflat need reduc pressur resourc done greater chanc will acceler underli inflat_rate next_year will abl tip notic think will built decid move_toward restor disinflationari trend
2358,1988-09-20,feel posit declar best adjust suspect go around_tabl policymak differ view risk want rapidli want move bring inflat_rate aim kind inflat trajectori outlin declin percent year inflat_rate suggest need substanti greater tighten need bring growth substanti order track think track think_need substanti greater restraint probabl close recessionari condit order inflat trend percent annual_rate
2362,1988-09-20,look around percent want precis
2364,1988-09-20,signific increas
2366,1988-09-20,
2368,1988-09-20,know extrem flatten recent phenomenon earlier_year get substanti increas rate short rate rose guess underli project mind sens market overdon thing recent part lack bond author unusu tight end market point fairli substanti rise rate along short rate_increas forecast partli presumpt market will surpris degre take order damp inflationari_pressur come around view strict intern consist forecast
2370,1988-09-20,rate_rise might rise much number reason chang inflationari_expect recent appar willing fed move earlier thought help hold rang inflat_expect extent go perhap get signific real_rate effect thu damp influenc demand event transpir caus real_rate_rise much anticip forecast might differ outcom invest demand sustain bit forecast innumer scenario draw movement rate differ implic
2372,1988-09-20,say flatten occur entir reduc inflat_expect
2374,1988-09-20,depend short_run part chang run percept inflationari trend part reflect sens economi might head toward recess clearli histor experi mark flatten yield_curv downturn economi move short rate much talk rate_rise steep downward slope suspect occur circumst peopl perceiv signific likelihood near_term weaken economi
2376,1988-09-20,basic assum difficult psych market point can come number altern hypothes market behav recent interpret recent news factor dollar situat term longer_run extern posit think ultim need correct probabl factor go favor move along project period suggest presum market will perceiv greater degre restraint necessari rein inflationari_pressur perhap current will come around
2378,1988-09-20,right
2381,1988-09-20,hope persuas rang uncertainti forecast exampl area uncertainti obvious sensit invest demand alreadi occur interest_rate_movement dollar percept alreadi futur competit industri will peopl thought previous perhap momentum invest might strong forecast fiscal_polici interpret provid degre restraint aggreg_demand alway difficult interpret conceiv underli polici_action assumpt turn wrong greater degre restraint appli damp activ consum_spend fairli consist surpris expans strength occur consum debt level risen outlin think cash_flow consequ rise rate household feel big problem admit possibilti surpris oil_price situat someth imponder difficult situat sort underli aggreg_demand effect chang price assumpt feel reason comfort inventori situat pocket retail level exert drag output come_month assum great problem think number area across economi conceiv thing might turn weaker
2385,1988-09-20,sure recess appear soon enough greatli affect discuss budget conceiv hypothesi pictur chang polit judgment peopl obvious question abil congress institut signific deficit reduct measur economi appear weaken actual budget deficit circumst becom larg effect exacerb run problem ad level debt pretti dicey situat think clear will easier time put togeth budgetari packag make substanti ongo progress reduc deficit environ econom_outlook appear reason satisfactori
2388,1988-09-20,basic strip away farm strip away auto good shape though accumul remaind year_think sort separ situat outsid area look bit faster accumul saw spring remaind year slight taper dynam factor project chairman point environ busi activ fairli robust capac get tighter price rise fairli rapidli materi inconceiv point manufactur will becom aggress forecast manufactur increas inventori come_month outsid risk note comment thing got hand score add perhap greater near_term strength economi set perhap shakeout later
2517,1988-11-01,statement_appendix
2521,1988-11-01,expect lower_rate signific influenc recent econom perform want connect thing quit think suggest appear declin rate reflect reduc concern robust aggreg_demand will thu futur pressur will credit market assumpt thing unfold suggest will will element surpris market will therefor tend rais expect somewhat futur cours interest_rate expect will somewhat parallel increas rate short rate_move trim small fraction rate_increas come year part expect better price perform will extrapol degre basic perceiv real_rate_movement impli recent nomin rate behavior go impos suffici restraint come year keep economi check market anticip
2523,1988-11-01,expect hous weak next_quarter previous thought go visibl effect
2525,1988-11-01,think will hous area nomin rate greater role might area oppos real_rate alon possibl
2527,1988-11-01,think debat happen real_rate_think real_rate_chang great_deal basic lengthier period_time_last_month tremend movement real_rate
2529,1988-11-01,inde
2531,1988-11-01,necessarili norm market hard assess guess bit optimist happen inflat maintain current_level resourc_util market consider view market go recess will rate_come significantli peopl anticip will occur rate_increas somehow will happen spontan other think small temporari rate_increas will trigger view underli strength economi small increas rate effect tip economi recess difficult process figur variou segment market popul think think will element affect term structur devot attent term structur polici make tool luca critiqu chang structur expect format market mean term structur differ implic term reflect market_expect economi previous difficult expect assess
2533,1988-11-01,look period though rate quit close cyclic low short rate_move rel cyclic low think recent phenomenon probabl exacerb mayb view peter don question treasuri bond author flight qualiti recent lbo develop prove somewhat depress treasuri bond_rate otherwis case
2550,1988-11-01,presid morri can clarifi project lower oil_price longer project updrift oil_price essenti say go anywher current_level
2552,1988-11-01,rel greater
2556,1988-11-01,pickup fourth_quarter larg expect automobil stock will increas somewhat_higher assembl look ahead expect moder accumul manufactur inventori look hold littl expect signific accumul larg though trade sector given scale economi tremend rate inventori_accumul realli result substanti chang inventori sale relationship think easili consist kind overal growth final_demand perceiv environ sustain_growth businessmen begin comfort certainli alway risk inventori side current assess bump look aggress forecast quit forecast higher other billion
2559,1988-11-01,earli next_year ye
2561,1988-11-01,go amount
