,start_date,content
19887,2000-11-15,clear road map exchang valu_dollar equiti_price money market futur curv
20791,2001-08-21,perhap hardest challeng confront staff sort incom_data intermeet_period prepar forecast global economi avoid fall self reinforc spiral pessim forecast process unfold mark outlook econom_growth abroad part weaker prospect home translat expect lower net_export weaker global market technolog product trim project gdp creat obviou implic oversea activ iter process converg significantli weaken project foreign econom_growth rel saw eight week_ago think forc place will foster reviv growth albeit littl delay somewhat slower pace thought time meet near_term outlook real_gdp foreign industri_countri expect expand percent annual_rate half percentag_point slower forecast pencil modest expans develop economi asia latin_america remaind year put level output end_year percent averag project last greenbook factor mostli account pessimist pace global econom_activ year incom_data spend product employ almost invari disappoint output contract germani itali quarter forward_look indic household confid busi purchas intent bode growth go forward euro area domest spend canada held thu far employ begin sag japan appear slip recess real_gdp declin develop countri asia direct much export global electron market countri latin_america trade tightli link unit_state meanwhil price intern trade commod continu tumbl probabl sign fall contemporan demand lead natur sourc downward_revis foreign growth mark lower near_term outlook pull project activ abroad advers effect slowli grow demand unit_state fall foreign market import drag economi reduc demand capit attend re evalu prospect tech sector play countri third becom pain clear financi crisi argentina alreadi extract heavi econom toll output contract unemploy rise price declin meanwhil risk spread remain elev deposit bank sector run rapidli inde obviou vote confid current situat dino alreadi relat estim billion currenc ship argentina last_month perhap evid lack imagin find hard pictur govern argentina can extric situat manner stanch output loss anytim soon without econom_growth poor fiscal posit stem debt burden will look unsustain today threat spillov argentina neighbor will much palpabl forecast bed receiv data intern trade lead alter top line number wrote greenbook serv underscor sens ongo weak global econom_activ trade deficit good servic billion expect close number bea assum construct preliminari estim quarter gdp surpris deficit arriv shrink valu export import particularli note fact dollar valu capit_good cross border either direct smaller extend trend past_month emphas downward_revis foreign econom_growth near_term perhap import featur outlook unchang believ econom_growth abroad will pick next_year rate much potenti growth reviv bit attenu prior greenbook reli forc foremost alreadi describ expans econom_activ expect step think will associ larg posit swing growth_real import will benefit activ trade partner moreov given growth pickup includ turnaround invest greater demand capit will brighten outlook tech sector worldwid data inventori abroad spotti unreli believ part dynam slow past quarter foreign countri includ product adjust respons stockbuild develop demand weaken unexpectedli inventori stop fall next_year drag real_gdp_growth will lift third monetari_polici industri_countri alreadi weigh support aggreg_demand go forward think central_bank will continu eas central_bank will join case bank japan remain elev provis liquid announc last_week will bolster spend given polici rate alreadi zero floor issu convent come europ common net judgment particip price money market futur believ european central_bank will eas basi_point year_end task easier declin headlin inflat induc fall energi_price fourth regard energi gener price west texa intermedi oil fallen per barrel past quarter forecast follow oil futur_market hold per barrel price drop store year_end anticip price declin will shift incom resid global economi like spend bolster consumpt countri although rel confid exist forc help shape rebound spend magnitud time sourc restraint will offset impetu far certain promin risk eman global financi_market assum project real foreign_exchang valu_dollar follow track tilt slightli downward fact dollar valu fell past week declin stretch next six quarter project recent downdraft might sign risk factor fret time foreign investor appetit ad hold oblig will wane foreign_exchang_market given fals signal treat latest stepdown evid greater odd downsid_risk rather reason pull baselin_forecast sens event unfold risk materi includ altern simul greenbook dollar broad real valu drop nearli quarter earli next_year perspect result ratchet higher foreign rel domest price encourag export pull import add percentag_point gdp_growth half next_year twice amount half impetu inflat strike core_inflat run percentag_point faster end next_year chief risk global economi rel price chang load ongo weak trade partner nomin interest_rate alreadi zero japan fiscal deficit sourc concern japanes policymak poorli posit counter import weak unless stronger euro embolden ecb european policymak will risk latin_american outlook assum fallout problem argentina will rel contain nation immedi trade partner latin countri reliant intern capit market assumpt base logic global investor come imf stand arrang brazil will ring fenc countri part argentin offici bargain strategi late appar elev expect market size packag order pressur intern financi institut either money forthcom encourag expect come fail cover argentina subsequ reserv loss scope sever contagion built greenbook simul point mainli seem product use larg scale macro model highli nonlinear especi depend market sentiment conclud present mr chairman
21211,2001-11-06,mr chairman want appear neutral verb detract seem neg
21213,2001-11-06,instead like slow advanc measur product think pretti_much direct neutral
21269,2001-12-11,observ presid_minehan certainli true look impli volatil bond contract either year term treasuri secur much elev rang similar observ volatil dino show present impli volatil come stock_market obviou
21271,2001-12-11,obviou equiti_market uncertain year greenbook financi project respond complet run term yield intermeet_period respond complet remark inexplic declin previou intermeet_period associ chang treasuri debt manag add dino list market specif event affect amplitud swing yield think includ discontinu year bond
21273,2001-12-11,run gotten period reflect rollback saw last_year
21277,2001-12-11,macro simul will care will shortest quarterli frequenc probabl will realli want think term year_year effect lot market mechan includ chang durat mortgag back secur affect amplitud interest_rate rel short period will level end yield_curv notic higher mechan rel year_ago
21346,2001-12-11,aspect ye model repres averag behavior histor period estim smooth reaction household busi chang financi_market price smooth reaction financi_market price chang behavior put smooth behavior model intuit suggest allow short_term_interest_rate_move lot order stabil result aspect word determinist realli perfect foresight path assum know whole futur path outlook know coeffici precis uncertainti coeffici model depend coeffici might attenu might react strongli news possibl construct optim path presenc uncertainti model shock depend object function potenti will properti move fund_rate outlook period shorthand captur without work hard problem specifi uncertainti coeffici shock model find solut perfect foresight penalti movement interest_rate
21349,2001-12-11,equal distast
21357,2001-12-11,underscor don term robust altern realli depend durat altern type shock greenbook altern rel temporari perturb path much can imagin type shock includ differ assumpt product_growth displac path much choos entir path come part presumpt put bluebook assumpt committe term_inflat goal simul construct use assumpt percent move bit will mark consequ
21363,2001-12-11,instanc money market servic survey last friday survey twenti twenti respond balanc_risk tilt toward weak meet twenti thought neutral time expect meet half toward weak half toward neutral
21661,2002-03-19,thank mr chairman will refer materi carol low distribut coffe_break resili household spend sign stir invest signific slow inventori run becom evid past seven week seem reinforc judgment committe eas cycl drawn close better news cumul produc percentag_point upward_revis staff_forecast real_gdp_growth_year associ sizabl increas market yield along matur structur presum speak similar substanti chang investor expect favor develop late real_gdp_growth persist around bit potenti will requir household spend continu maintain despit save_rate quit low invest gather momentum despit fact recoveri profit yet establish market_particip seem confid polici will enter tighten phase expect committe begin today probabl analyst appreci quick snapback spend will time whittl away prevail resourc slack consequ inflat remain low time give opportun await convinc evid underli support expans final_demand need act preserv low_inflat consider seem impli answer_question committe begin remov unusu degre accommod place last_year today rather pertin question seem assess balanc_risk fund_rate held surfac read market price might appear pronounc upward slope feder_fund futur rate impli market_particip assess risk tilt toward inflat will need begin tighten soon will offer altern interpret suggest structur market rate inconsist hold fund_rate current_level time will use framework consid key strateg issu face turn bear importantli today polici choic string surprisingli strong data spend product releas intermeet_period prompt basi_point upward_revis market_expect feder_fund_rate shown upper left_panel exhibit result plot right_panel market price emb materi use mr reinhart append transcript appendix page anticip fund_rate will rise percent mid notabl featur configur rate list middl_left_panel feder_fund futur rate_move significantli percent coupl_month appar signal belief polici will begin tighten heel end eas episod puzzl evid bottom panel split path fund_rate past decad obviou eas tighten episod shown panel middl right paus sequenc polici_action lengthi money market futur rate climb almost continu next coupl_year impli polici_tighten will extend middl right_panel show phase polici_tighten usual last_year third expect immin firm difficult squar publish forecast market economist fail forese sort pressur resourc requir action soon altern explan fit observ polici expect quit help resolv seem anomali regim switch model can view market_particip expect nomin fund_rate return sustain level rapidli tighten process start hedg bet tighten will begin top panel next exhibit give formal notion particular assum market_particip expect committe either keep fund_rate current_level begin tighten tighten phase begun everyon expect fund_rate will steadili fairli rapidli move sustain level revers paus lastli fund_rate continu held constant given month market_particip assign constant probabl switch tighten phase next_month model can fit day expect path fund_rate deriv futur_market upper right_panel show evolut estim model market assess probabl committe will begin tighten next_month although current read percent chanc tighten begin next_month might seem small probabl must cumul make forecast sever_month ahead plot middl_left_panel accord current market price chanc fund_rate will rise six_month right_panel suggest aggress rise expect estim deriv yesterday close futur rate suggest market_particip believ begin tighten will move fund_rate fast move within year norm prior decad presum inflat fallen interim view like return fund_rate level percent lower level eas start sure decid appropri stanc_polici adopt today happen time depend develop inher unpredict view interpret unlik practic page nonetheless think term path interest_rate next sever_year highlight key strateg question face inflat_rate prefer prevail interest_rate output realign sustain level sens possibl colleagu maintain frb model ran simul describ bottom panel extend forecast preserv key featur greenbook outlook opportun dig deepli salt mine dave mention earlier simul use version model worker investor form expect base past observ import macroeconom variabl scenario envis consequ move real_fund_rate run equilibrium level percent rel smoothli year along_line regim shift model simul differ accord assum start tighten next_quarter_year_year later defer polici_action year seem time note cumul probabl deriv regim switch model impli expect chanc will start tighten quarter littl probabl weight appear place market possibl hold fund_rate percent year simul shown last exhibit number obviou longer committe wait tighten unemploy will work expens ultim step inflat simul show sizabl differ can polici begin move nomin fund_rate next_quarter shown black_line upper left_panel drift higher unemploy_rate percent year_end middl panel open enough slack induc core_pce_inflat bottom panel settl around percent delay process year blue line year red_line forestal rise unemploy cost percentag_point higher_inflat respect road percent rate core_pce_inflat achiev immedi tighten scenario close work definit price_stabil economi achiev decad despit associ percentag_point temporari rise unemploy_rate committe desir outcom presum commun public near_term assess risk tilt toward inflat longer_run inflat goal percent prevail inflat_rate percent seem pose greater sourc discomfort current margin unus resourc might find appeal move_toward risk tilt toward inflat worri economi snap quickli simul hold inflat around current_level let alon reduc doubt forese futur appar turnaround prospect invest favor news product recent legisl busi tax incent repres real shock warrant real respons page short order regard note estim equilibrium_real_rate report bluebook rose much percentag_point intermeet_period possibl committe might much benefit defin price_stabil low outcom measur_inflat immedi tighten scenario time late last_year prospect economi suffici gloomi zero bound nomin interest_rate loom larg keep bit inflat cushion might help reduc anxieti futur case aggreg_demand weaken point neg real short_term_interest_rate call comfort prevail inflat_rate_think greenbook assess underli forc shape econom perform right either staff_project scenario dub intermedi tighten offer outlook near_term perhap small net deviat dual object maximum sustain_growth price_stabil moreov odd addit advers shock darken outlook month_ago might seem consider reduc risk might balanc true real_fund_rate close zero committe will ultim tighten ultim might beyond horizon deem forese futur end case retain balanc_risk toward econom_weak possibl base delay tighten scenario inflat goal realli much higher recent read presum prefer inroad current resourc slack might possibl addit eas unlik allow much slippag underli inflat seem much odd act past rather retent tilt toward weak appropri underpin combin belief simul greenbook_forecast might view premis pessimist view economi abil use resourc without engend inflat point governor bie presid_minehan case inroad labor_market slack delay tighten scenario without worri drift inflat inde inflat might uncomfort low might concern expans final_demand will maintain especi market_particip ahead anticip tighten anyth retent risk unbalanc weak announc essenti might view risk balanc market price held late rise potenti rise chang tilt might seem tip scale toward weak
21664,2002-03-19,think part answer presid_parri beyond abil model differenti fomc start tighten quarter half_year quarter given artifici exercis done case expect much differ configur market price month went committe act clearli risk think_import point true blue line obviou polici_action immin element delay possibl term help frame balanc_risk decis
21668,2002-03-19,point regim switch model think speak thing necessarili case market_particip sharpli delin expect will start tighten think obviou probabl includ answer presid_parri fail tighten meet will necessarili prompt backlash market market percent probabl will act percent probabl will act part regim switch model notion committe can dip toe water market will view pure think part attract model can experi tighten episod chairman went congress told world interest_rate_rise committe member share assess econom_outlook fed_fund futur slope sharpli upward soon committe start tighten futur rate_move essenti view probabl market committe act rel act sent market envis embark rel rapid tighten phase re price accordingli risk associ take action think rest will defer view opportun regard market comment note relat wide recognit portion eas action involv sens take insur polici cancel insur polici necessarili commit complet realign rate page
21671,2002-03-19,think messag altern nairu simul dave part greenbook believ nairu lower staff estim page associ red_line middl panel outcom blue line lower panel better question assess nairu
21679,2002-03-19,confid model contempl put number along axi send messag later later
21829,2002-05-07,assum dollar depreci beyond greenbook_forecast_horizon realli captur tension note assumpt dollar remain flat conflict tension cours notabl assum dollar depreci current_account_deficit continu head south accumul debt abroad pose problem particularli consid term simul model
21831,2002-05-07,someth easili incorpor futur bluebook subject abil solv model current_account_deficit begin grind lower
21835,2002-05-07,can talk sure will necessarili wise note substanti uptick upper bound equilibrium fund_rate around end begin correspond introduct tip base measur fulli articul term structur observ make translat differ puzzl real_rate_come index debt market correspond inflat compens measur low reason spend time talk liquid market import extent puzzl term premium cannot identifi liquid risk premium inflat_risk premium thing might enter calcul inflat compens necessarili distort except liquid premium estim equilibrium main reason track market base measur perhap give paus overinterpret model
21837,2002-05-07,especi signific chang energi_price bigger effect index debt real_rate
21839,2002-05-07,ye fact ahead futur rate eurodollar term structur much higher greenbook_forecast impli real_rate neighborhood believ inflat_forecast index read
21959,2002-06-25,right bob memo highlight unemploy rel natur_rate
21961,2002-06-25,actual ran
21963,2002-06-25,go forward forecast okun law relat differ
21965,2002-06-25,unemploy rel natur_rate
21969,2002-06-25,bluebook simul exactli bob present
21971,2002-06-25,penalti dirti littl secret
21973,2002-06-25,obviou perfect foresight simul necessarili impos committe care gradual set rate
21975,2002-06-25,coupl reason character uncertainti model properti give small contemporan effect monetari_polici chang fund_rate quarter will actual influenc output quarter seem credibl gradual effect take small medium larg chosen histor fund_rate volatil
21977,2002-06-25,right
21979,2002-06-25,use simul bob memo written week greenbook final must reflect either chang time exercis done differ round convent
21984,2002-06-25,fact think someth similar differ rang analysi basic work progress influenc reaction action certainli basi_point cell
21986,2002-06-25,ongo research involv look differ measur expect turn use feder_fund futur eurodollar term structur can tweak number littl bit
22099,2002-08-13,thank mr chairman talk dog day summer intermeet_period share price rode roller coaster left equiti investor percent wealthi key emerg financi_market flare rumor fund difficulti sever larg intermediari surfac incom indic suggest employ spend growth soften beyond abil explain financi_market volatil intermeet_period believ thread complet stori bear upon polici deliber today relat begin virtual speaker around_tabl reinforc econom news especi recent vintag prove disappoint econom data surpris market_particip time meet market forecast aggreg_demand implicit balanc aggreg suppli feder_fund_rate expect percent move percent end next_year time structur expect polici rate end next_year shift much percentag_point question process adjust outsiz forecast econom_activ attend polici respons market_particip undershot much overshot surpris virtual observ amplitud swing financi_market six ten day intermeet_period dow jone industri averag move point nadir broad share index percent level roll almost third loss coupl week lead third observ extent market dynam feed upon mechan process unfortun tendenc larg swing price expos weak balanc_sheet episod substanti runup term yield mortgag back hedg fund counti treasuri note found feet clay loss came hedg fund noteworthi time around recept capit market show firm energi trade telecom industri much potemkin villag hide hollow balanc_sheet behind glitz histori suggest natur cycl recoil recrimin regulatori respons lag relaps run investor appar recoil stage staff_project greenbook consider lower equiti wealth next_year_half last forecast disappoint econom data loss equiti wealth tighten credit market impli expans lost traction half_year effect level demand dissip economi recov growth_rate bit potenti_output result staff_forecast resourc unus time extra slack help hold inflat around current_level compar forecast_greenbook outcom like appeal further feder_reserv dual mandat might elect keep feder_fund_rate percent thought staff outlook like materi particular percept lag monetari_polici_action meet materi influenc econom_growth balanc year today set polici rate mostli shape econom perform beyond weaker demand compon staff revis next_year outlook signific portion reflect reassess growth aggreg suppli might view outsid scope influenc moreov might reason believ spend will reviv forc staff_forecast household proven remark resili past_year notion support continu_strong auto_sale real feder_fund_rate close zero polici provid forward thrust real_estat sector facilit ongo extract owner equiti evidenc part wave refinanc seem yet crest hesit firm hire invest due part elev uncertainti financi_market deadlin execut certifi corpor report pass without major firework perhap sens uncertainti will ebb advanc employ capit_spend will regain vigor inde near date uncertainti might consider reduc recommend polici watch wait committe meet today case polici eas meet seem rest sens either staff outlook right slow pace slack whittl unaccept given inflat hold steadi signific prospect outcom lean toward weaker aggreg_demand lower_inflat greenbook former perfect foresight simul report bluebook accept staff assess near_term develop frb model specif behavior complet convict within framework policymak desir smooth employ output_gap eas_polici soon inflat goal low percent exercis littl percentag_point eas trim tenth unemploy_rate put inflat cours drift lower_inflat goal percent accommod substanti eas move unemploy_rate percent transit run equilibrium exercis cours convey fals precis understand work economi abil use polici shape outcom gener messag convey declin measur equilibrium_real feder_fund_rate report bluebook argu eas_polici meet committe might believ staff tent reassess forc determin inflat sens heighten uncertainti lessen earn prospect withdraw risk take evid substanti declin equiti_price surfac unusu restraint spend decis household busi come quarter note ongo travail key emerg market potenti reduc demand good revis path product seem accord greater role reduc natur_rate unemploy explain good perform inflat natur_rate unemploy fact south staff estim percent disinfl store along greenbook baselin disinfl erod inflat cushion committe real_interest_rate suffici neg territori later date event warrant gaug money market futur rate feder_fund_rate expect drop percent later year thu view financi_market question committe will eas answer market appar soon recent survey indic modal outcom meet will keep fund_rate percent disabus market_particip willing eas_polici situat warrant come_month economi will benefit expect immin eas lower capit market yield event come intermeet_period call eas move committe can confirm polici expect next_meet sometim sooner necessari preserv prevail financi_condit current run subdu econom report give pattern consist sustain_econom expans market settl investor will roll put eas come week accord perspect keep feder_fund_rate unchang decis balanc_risk depend share assess risk appar market retent balanc_risk committe dual object work send messag believ market_particip swung much optimist mood spring recent survey configur futur rate consist signific probabl weight mass accommod messag short_term_rate prove case equiti_price soften committe assess tail advers outcom fatten suffici switch balanc_risk weight toward econom_weak accur convey sens like encourag asset market continu support econom_growth short_term_interest_rate probabl edg lower bounc equiti_price probabl store risk market_particip interpret switch unbalanc_risk evid committe doubt econom_growth go forward mitig emphas press releas economi expect continu_expand
22102,2002-08-13,taylor rule suppos part descript polici decis paramet fit explain good part sens taylor rule consist committe done past import piec inform taylor rule perfect foresight simul intercept particular pictur real_interest_rate percent turn chart bluebook model base estim equilibrium fund_rate much shift intercept taylor rule consist
22234,2002-09-24,thank mr chairman start observ market reaction announc meet use materi distribut meet member state prefer retain assess balanc_risk dual object concern market_particip read shift toward econom_weak signal intent eas immin event shown upper left_panel exhibit estim path feder_fund_rate expect investor shift tad near_term immedi releas decis appar market_particip interpret decis evid reluct eas soon appar reluct switch risk assess associ word backdrop declin equiti_price seem suggest downward_revis econom_outlook consist feder_fund_rate_basi_point lower next_year previous anticip market yield ten_year treasuri yield middl_left_panel trend lower subsequ week movement hard squar materi use mr reinhart append transcript appendix econom data releas mostli mix quantifi compar happen happen market react surpris compon releas averag prior ten_year mark major data releas vertic line panel measur element surpris actual valu expect survey money market servic preced friday estim averag respons regress use experi prior ten_year note middl right_panel estim contribut macroeconom data chang ten_year treasuri yield past six_week net zero pretti_much staff react data outlook present recent greenbook differ materi saw possibl explain basi_point drop ten_year treasuri yield event intrud includ warn earn deflat equiti valu elev concern war gulf prompt bit flight safeti heighten mortgag relat hedg flow dino mention possibl though polici choic meet amplifi subsequ public statement sensit market_particip potenti slower_growth spend product go forward previous expect near_term econom_outlook unchang intermeet_period receiv inform greenbook anticip perform economi longer period look unemploy_rate end_year right percentag_point staff present put natur_rate unemploy interim unemploy_rate project rise bit current_level prospect might find like given stubbornli level initi claim unemploy insur result greenbook pose possibl unemploy_rate averag close percent next_year policymak perfect foresight simul report bluebook repeat next exhibit offer potenti path fund_rate substanti inroad resourc slack greenbook specif simul staff outlook frb model assur represent world will evolv next_year assum policymak care equal deviat unemploy natur_rate core_inflat assum target penalti place chang fund_rate perfect foresight policymak embark quickli path send real_fund_rate deepli neg end_year inflat goal percent much simul might view eas_polici percentag_point meet take opportun provid ongo favor inflat environ ensur solid growth aggreg_demand eye toward make progress foster employ gain polici eas time find addit favor key reason particular committe harbor concern sustain_econom expans staff_forecast household spend expect flag sometim soon allur buy car suv fade incent becom gener real activ continu_expand despit rough patch firm anticip pick spend capit_good rebuild inventori stock environ heighten risk avers busi quit will step breach moreov econom_growth cool key trade partner doubt policymak abroad will willing abil offset weak intensifi polici eas might warrant committe found greenbook pessimist import aspect econom perform staff explain good output per_hour perform past quarter actual product drift unchang trend structur_product note altern simul greenbook staff cautiou score trend line fact rotat core_pce_inflat head south percent year_end potenti rang defin price_stabil might particularli worri declin measur longer_term_inflat_expect intermeet_period evid market weight possibl although simul one exhibit might taken support move either percentag_point meet obvious lot enter deliber mechan applic model particular market_particip will read close signal assess econom prospect current situat case stimul effect lower_interest_rate offset action accompani retent statement risk remain tilt toward econom_weak might inclin committe thought eas appropri toward larger move rather smaller allow assert credibl risk balanc unfortun aspect sort interact decis fund_rate balanc_risk assess modest polici adjust difficult accomplish stage polici cycl potenti ensur polici process remain flexibl consid possibl intermeet move incom inform indic spend lose momentum geopolit event turn advers outlook polici eas magnitud judg inappropri time make case keep fund_rate percent meet can accomplish list wrong omit discuss policymak perfect foresight simul believ list inde whatev length list subhead inadequaci process problem maintain assumpt former process calcul optim path fund_rate use frb model lend recommend excess fine tune economi fundament reason model properti monetari_polici small discern near_term effect spend inflat depend cumul output_gap offer policymak opportun vari short_term_interest_rate frequenc shape near_term dynam spend without give much inflat longer_term assess abil polici affect aggreg_demand current next coupl quarter much smaller point estim number model simul done complet certainti suggest degre confid channel polici unlik share current circumst committe particularli unsur financi_market will react polici surpris presenc kind uncertainti polici multipli committe might want shade desir polici set toward will surpris market investor count polici stay hold counsel inact meet committe favor keep polici hold outlook differ condit simul discuss shown final exhibit real feder_fund_rate alreadi lie zero gap estim equilibrium valu remain substanti survey measur consum_confid move lower household avid buyer big ticket item perhap suggest spirit undim addit committe might concern addit polici impetu flow rel narrow channel feed recent rapid rise home price encourag household stretch balanc_sheet might support toplin gdp time might creat imbal will pose problem road cours tension policymak definit interest_rate sensit sector bear brunt adjust interest_rate outlook unchang hold fund_rate percent seem consist retain balanc_risk assess tilt toward econom_weak especi consid appear low odd pickup inflat forese futur true date caus concern ex ant recertif deadlin anniversari prove unev ex post enough world remain uncertain justifi judgment inde market_remain skittish potenti militari action iraq seem signific threat terrorist attack home rais last met
22305,2002-09-24,direct polici prefer
