,Date,content
327,1988-09-20," Thank you, Mr Chairman [Statement--see Appendix]   I can answer the second one more easily because I have a table in front of me   We have about 3-3/4 percent growth of M2 over the year 1989 consistent with the staff's interest rate and GNP forecast   Q4 1988 to Q4 1989   And that embodies slightly lower growth rates in the first half of the year than in the second--on the order of 2-1/2 percent in the first two quarters--and that's because we've assumed that interest rates continue to rise through the first half of the year And then things level out   That's correct Now, let's suppose interest rates were flat I don't have a direct table here, but I do have a sense from our model simulations that to those 2-1/2, 3 percent growth rates for the first half of 1989, I would probably add about 1-1/2 to 2 percent per quarter if interest rates were kept flat So I would have more like 4 to 5 percent   It should   Absolutely--with the increase in interest rates through August   Yes, in the first half; and I would expect it to rebound further in the second half as-- "
387,1988-11-01," [Statement--see Appendix]   Yes   We ought to be clear in response to President Parry's second question that when the staff made those one-, two-, or three-year ahead projections, we assumed we didn't know anything about velocity except what had occurred up to that time So all those projections were made with the average velocity up to that period; and implicitly it was assumed that velocity would remain stable But it turns out that the projections are pretty good--amazingly good in my view--on that assumption that the dynamics of the model apparently capture some of the changes in velocity The question really is, if we [unintelligible] the so-called Lucas critique and started targeting P*, would people change their behavior? If I can reinterpret the Chairman's point, if we can show the behavior hasn't changed over many different monetary policy regimes stretching back into the early part of the 20th century, it is probably a pretty good bet that something pretty fundamental is going on there You could change the regime without changing something fundamental in the way people handle their liquid assets   Right We did estimates using various ways of looking at that Most of the results are in the Board [staff study]   When we have used other measures of potential GNP, P* is not that sensitive to that unless those changes are much larger than the kinds of changes that we have experienced in the past   The only way I can answer that is to refer you to Exhibit 5, because this exhibit in effect reports on the experiment you just proposed That is, suppose the equation was fitted up to a certain point, say 1980, and then projected, and then '81 is a slightly [unintelligible]   Right So that this [unintelligible]   All the coefficients do is give you the dynamic path by which you reach the long-run [unintelligible]   Well, that's what made M2 attractive from this perspective In theory there's no reason why you couldn't specify a long-run path for M1 velocity and feed that into the model in terms of its long-run path I think it [would have] been more effective [before] deregulation It's not clear to me that M2 hasn't, but M1 certainly has and that path is certainly not flat So it loses this with the simplicity or elegance perhaps of this model But in theory if you knew the long-run path for M1 velocity, there is no reason why you couldn't put that in for P* over time "
388,1988-11-01," [Statement--see Appendix]   Right I think we could have very sluggish growth for M1 for some time to come Part of this is the demand deposit phenomenon We expect extremely weak demand deposits over the next couple of months as firms catch up on compensating balances It really has practically nothing to do with their transactions and their spending, but rather with how they compensate banks for the services they get In addition, we have a very steep deposit yield curve that I would expect to narrow only gradually, even if rates remain where they are--to abstract from any further increase in rates And that will continue to induce both savings-type balances and other checkable deposits and NOW accounts to move into time deposits So, I think we could have extremely sluggish growth in M1 for some time to come without necessarily having any implications for the economy Think about demand deposits We have a lower level of demand deposits now than we had two years ago, and in the meantime we've had 7 percent nominal GNP growth It just doesn't seem to have very much effect   In the rubber band analogy--, in the NOW accounts, there's still quite a bit that is savings motivated, and I think a lot of that can move out As for M2, which you also asked about, it depends really on the underlying forces in the economy If you had an economy that wasn't showing the kind of strength that's really implicit in this staff forecast, and interest rates were flat, I'd expect income to keep growing, say, along a 6 percent path Then M2 growth rates would have to rise toward that, but very gradually, and perhaps we wouldn't reach a 6 percent rate of growth consistent with that very nice kind of outlook until the latter part of next year But there's enough elasticity in that rubber band, I believe, to support considerable output growth without that much M2 growth or M1 growth   I think the principal effects there would be on M3--there's a little effect on M2--because it will be financed largely through the banks who will be issuing a lot of managed liabilities and  -43-    11/1/88  that will find its way into M3 We've built that into our forecast That's one of the reasons why we have the strong M3 toward the end of this year in the Bluebook There's a small effect on M2 For one thing, some of the managed liabilities they will issue will be the stuff that will end up in M2--overnight Eurodollars, for example For another, you have the possibility that with a huge volume of takeover activity the people selling the shares may take a while to figure out what they want to do with the proceeds, and they might park that in M2 temporarily In the past, we haven't really found a noticeable effect from that, but I'm not ruling that out with the huge volume that could happen this time But I'd expect the effects on M2 to be very small   I'm not sure exactly what would happen to nominal rates That's why I tried to word it carefully to be vague, because I've thought about that And it's not clear because I think it's important that real interest rates not fall in this circumstance Nominal rates I can't tell you about, because I don't know quite what's going to happen to inflation expectations   If inflation expectations really did come down and the Federal Reserve was seen as validating those lower inflation rates so that the expectations are right, then I don't see happening what I think occurred in 1986 when the bond market kind of got carried away with the oil price decline, in effect reducing real interest rates It was very hard to determine at the time and it depends on whose expectations we're talking about As a consequence, we got very strong growth in the economy partly as a consequence of that and the decline in the dollar that went along with it We got very strong growth in the economy in the subsequent two years I don't see that happening right now, but I think it's something that we ought to think about as--   That's in the second quarter I think with the lags in the system, Governor Angell, that the real effects were out after the [second quarter]   You could have lower nominal interest rates And all I was arguing for was a very cautious approach to that, if that's the way things-- I would drag my feet "
447,1989-03-28," Well, they're in a lot of trouble! [Statement-- see Appendix] "
448,1989-03-28," Governor Heller, I could add that we do run some what we call St Louis-style reduced form equations on monetary aggregates and they do show slower nominal income growth than the staff projection for 1989 and 1990 But they showed substantially slower growth, particularly in the M2 equation, in 1988 than we got And they made huge errors earlier in the decade, in '85 and '86 On the other side, they had much faster GNP growth, say, in--   What?   How weak is it? Let's see For nominal income growth in 1989 it has about 4 percent   I don't have it broken down; this runs off the nominal model But running it using the base I have 9 percent or so [nominal] But they have all been making such huge errors that I would have skepticism about--   At the end of a certain number of decades, right   Actually, I think we have projected about 4-3/4 percent base growth That model, the base model in particular, has done so poorly that I really shouldn't even have cited it The errors have been in percentage points  -17-    3/28/89   Right "
449,1989-03-28," Yes, I think it's sort of suspicious too This chart is plotted from 1978 because that's when the 10-year Hoey survey started We have done some other experiments using, for example, 1-year rates with 1-year inflation expectations They tend to get very poor results in the 1960s and somewhat better results in the 1970s and 1980s They also suggest that there have been changes in the natural real rate, which was a little higher in the 1960s, a little lower in the 1970s and much higher in the 1980s   I don't know   Yes, it was the last half of February, but I don't know the exact date I know it was after that first PPI number and before the second; that I checked on   Well, I don't know I'm not familiar with--   I don't know, President Keehn I haven't seen a study which tends to do that Generally, these market expectation studies don't show that the market does a very good job of [predicting] what's going to come But also, I look at it not as a way to see if the market may in some sense be more accurate than someone else, but rather as giving us some clue as to what's going through people's minds, whether it's accurate or not   Of a very rough sort "
511,1989-05-16," We have projected about a 4 percent growth of M2 for the year But we would be running closer, even with that upward nudge in interest rates, to the 5 to 6 percent area in the second half of the year Part of that is the bounceback from what we see as the shortfall with the taxes But that additional rise in interest rates, particularly coming later in the year, doesn't have that much effect on M2 for the year 1989   Probably, yes   I'll actually be covering this in my briefing to some extent, Governor Kelley But, very briefly, we think we'll get a little extra push as people rebuild what we see as depleted cash balances after the [tax] season We see that adding about a percentage point, at an annual rate, to the growth over the next quarter or two We also see most of the interest rate effects gradually drifting behind us After all, most of it happened by  -15-    5/16/89  February, right? Those effects should be easing off over the balance of the year, even with this relatively small further increase in interest rates near the end of the year So, in our view, given the movement of opportunity costs, we'll see M2 pick up and start to run closer to nominal GNP   Well, it doesn't affect the year that much if it comes in the second half   If it comes in the second half or at year end "
512,1989-05-16," Thank you, Mr Chairman [Statement--see Appendix]   Looking at the first chart, Governor Johnson, we continue to have this rather mild overall downward slope running from the federal funds rate to the 30-year bond   Virtually, in the upper panel, that's the cross   That represents the most recent week in each of these charts   I was interpreting that as not nearly as steep, certainly, as we've come to before past recessions and more indicative of a slight downward slope--well, it is a slight downward slope of the yield curve Then, in the bottom panel, I was noting the fact that that hump was no longer there, which suggested that the market certainly wasn't expecting the Fed to tighten over the intermediate run These are all difficult interpretations, given uncertainties about term premiums   I was discounting the upward slope in the short end there as being supply-related and term premium-related Looking at various expected federal funds rates, term federal funds rates and related shifts among 30- 60- and 90-day rates in the short-term market, I do think they are expecting a mild easing over the next several months--not necessarily next week, but sometime in the next couple of months   That's correct, both the Michigan and the Hoey The Hoey you see on the next page   They don't contain the information that became available in May; that's correct   So that increase from 53 to 57 percent that you see in April from February in the first column of chart 5 could very well have been reversed in May   The Michigan survey, I believe, had 5 percent in April inflation expectations That may have dropped in May also; it's hard to tell But in any case, it remains at a fairly high level   Yes  -31-    5/16/89   If you take the short run, then P* is further below P and would be exerting a little more downward pressure on inflation than you see in that bottom panel   I think the numbers--well, do you mean adjusted for the shift in the--   In 1983? Is that what you're referring to?   But that wasn't adjusted Yes, the shift adjustment begins in 1983 But the numbers didn't come out better if we lowered the whole V* to the average of the last few years, extracting from that one quarter or two of shift adjustment I think you were suggesting that we go with the lower V* all along or at least have some 1982 floor   That did not prove to be better   I can give you the results for the quarter   It's curious that running it with the shorter-term velocity I get 3-3/4 percent inflation in 1990 instead of 4-1/4 percent inflation in 1990   I think I'd have to analyze why it wasn't bouncing back If it wasn't bouncing back because of some special factors that meant that the relationship between opportunity cost and velocity had gone off track--that is, that there had been a shift in money demand-- obviously, I would be much less worried If it wasn't bouncing back    5/16/89  because this scale variable, the underlying income growth, was weaker than we're projecting then I think that would be cause for concern So I'd have to think a little about why it was happening before I could give you a reason The other reason for it not to bounce back would be an even stronger rise in opportunity cost That implies even more of a rise in interest rates than the Greenbook forecast has there I don't think that's what you were thinking   So, I'd have to think carefully about why it wasn't bouncing back--whether the relationship was going off track or the underlying income--   I expect by the time we get to the middle of June that we would have some sense of things, hopefully, bottoming out in the middle of May Without getting too tied into week-to-week money projections--   I'm very skeptical of week-to-week money projections, but I'd want some sense of it moving up at least toward the end of May   I think funds would tend to trade a bit below 9-3/4 percent Peter?   We're running above $500 million--   --in the early part of the maintenance period, which is unusual, and partly it's the seasonal borrowing that's rising In the past I've argued that the seasonal borrowing doesn't affect things very much but I think the level of adjustment borrowing is so low that the increase in seasonal borrowing is showing through more; it's not covered up by the noise in adjustment borrowing   Well, I interpreted alternative B as maintaining about the same funds rate level as we've been running over the last intermeeting period If what you're referencing is what might happen to market rates I agree, as we stated in the Bluebook, that the markets now have an easing built into that It's quite possible that if the data continue to come in weak the markets will continue to expect an easing and rates may not move very much But if the data strengthen a little and we don't ease, I think these short-term rates could back up a bit--retracing some, but by no means all, of the decline that occurred over the last intermeeting period We do have, I think, some sense of a further easing--   It doesn't represent a tightening in the reserves market It may represent a tightening in other markets It wasn't intended to represent a tightening in the reserves market   Peter, please correct me if I'm wrong, but my sense is that the market doesn't have us easing out of that 9-3/4 to 9-7/8 percent range now But they're looking for signs that it may happen   Well, as Peter said in his presentation, coming out of the last meeting they expected us to tighten   When we didn't tighten, short-term rates came down And then they fell further when they started to--   That's correct   Right   I think there are a couple of things going on The most fundamental factor was the rise in opportunity costs in interest rates over the period from March of 1988 through February of 1989 That has particular impacts on Ml not only because demand deposits as compensating balances tend to be very, very sensitive to movements in interest rates but also because NOW accounts serving as savings deposits tend to be extremely sensitive to interest rates when time deposit rates adjust and NOW account rates don't Essentially, NOW account rates have crept up but not very much so we've seen huge growth in time deposits--in the last month we're talking about 25 percent at an annual rate I think, in part, that's a shifting from NOW accounts So we've had very, very weak growth in M1 just because of the past tightening in policy and the rate relationships among bank and thrift deposits that have emerged On top of that, you add the tax situation I put that chart 10 in there to try to underline my point that this drop in M2, which had a counterpart in Ml, seemed to  -35-    5/16/89  fall off a cliff after a certain point And the timing of that drop is tied very, very closely to the timing of the overage in the tax payments and the increase in Treasury balances We only projected 3 percent M2 growth last time under alternative B; so on top of that rather weak projection, given the increase in interest rates, we had the tax effects, and that's what reduced M2 and M1 as well   No, alternative B is intended to keep the fed funds rate where it has been   The increase of borrowing [in the path] is not expected to have an effect on the funds rate In fact, borrowing has been running above $500 million   The Greenbook is not tied that specifically to an alternative that really only stretches to the next 6 weeks In fact, the Greenbook's interest rates, as Mike said, really increase in the second half of the year In essence, the Greenbook is--   It is the case that we adjusted our borrowing targets last year as borrowing came in weak relative to the targets, in order to keep the funds rate from deviating very, very substantially from what we thought [it would be if the borrowing function had not shifted] Yes, we are indexing, basically, on the funds rate   Fundamentally, that's correct I think there could have been a little slowing in addition to that I don't want to slice this analysis to oversell my ability to track every dollar or even every billion dollars of M2 or M3, so let's--   It's our best guess We think we've analyzed the situation   Not too bad, taking into account--  SPEAKER(?) You were ready for that!   --taking into account where the interest rates have ended up There have been some Bluebooks where the actual has come in under, say, alternative B in the Bluebook I haven't done this for a couple of months but I did look at our projections and the errors we had in 1988 Basically, we had captured the fundamental slowdown in the second half of the year pretty well--not to the last percentage point, but we had the basic structure   I think it depends on how they do that The presumption here is that most of the rebuilding comes from redirecting savings flows, perhaps a little asset portfolio shuffling That wouldn't really affect their spending It's possible that some people may cut back on their spending temporarily to rebuild their balances The question [hinges on] what the element of surprise was for you You could have been surprised by the fact that taxes relative to your income came out higher; but you could have been surprised because your income was a little higher--say, you had more interest receipts or  -37-    5/16/89  capital gains were higher It's not clear that that would affect your spending in the same way as other things So, the effects on spending are very ambiguous, whereas I think the rebuilding of cash is less ambiguous   It's not a problem; it would be a phenomenon That is, I think you'd have an easing of the funds rate and then you'd have a tightening if you went back to the $600 million So, it would depend on how you felt about things   I think if you get to $500 million [on borrowing] federal funds would trade noticeably below where they have traded over the last intermeeting period They averaged 983 or 984 percent over the last intermeeting period   They were--   Yes, we publish the Policy Record   1-1/2 and 4 "
568,1989-08-22," I think there are one or two other points, President Hoskins One is that I don't think the need to drain [reserves] has really hindered Mr Sternlight's ability to let the easing show through over June and July In fact, it may even help a little in the sense that it lets the reserves sit out there a little longer and tends to put downward pressure on the funds rate by waiting to take it out In some sense it's helpful The other point is that, to a large extent, our need to drain--although it has been revealed by the decline in the Treasury balance--resulted importantly from the warehousing of the ESF funds and also our own intervention This sterilization, really, of that part of our balance sheet gave rise to a lot of this need to drain "
569,1989-08-22," The bond market went down on balance by a very small amount, about [unintelligible]   There wasn't much change until this March "
570,1989-08-22," I hope you have had enough coffee to keep yourselves awake! [Statement--see Appendix]   That would be a policy issue for the Board to handle along with the Reserve Banks We could bring that up I know there's at least one Governor who has suggested that before   Mr Chairman, can I make one further suggestion? We had 6-3/4 percent for M3, which sounds excessively precise to me Can we change that to 7 percent so it's a nice round number? "
