,Date,content
301,1977-02-15,"  Mr Zeisel, you refer to minimum likelihood of the labor force  negotiations this year, I wonder if your projections have accorded any dimensions to the  possibility [of an] increase [in] the minimum wage      I really had in mind any further increase though     I’m not so sure  At least in the south Florida area, the CD related to  foreign is significant  And so much so that some of the larger banks have put a $150,000 limit  on what they will accept from foreign sources     Mr Chairman, [unintelligible]  Do you have any information that  refunds are likely to be, in timing or amounts, significantly different from the usual this year?     Mr Chairman, I think we share the same concern for the delicate  uneasiness and all of the reasons you suggest, but I did detect that you referred to the weather- induced distortions that we are experiencing  And I think they, too, are contributing to that  uneasiness  I think this caution that’s been generated has probably pushed [backward] some of  the capital investment commitments for two or three months  I don’t think we need to anticipate  any of this in our action  I personally would like to see more definitive developments both in the  fiscal area and in the business community before we move     I guess I have a natural inclination to rather anticipate some movement in the federal funds  rate, and would be naturally inclined to spread that from a 4-1/4 to 5-1/4, but I guess my restraint  is more in the area of trying to maintain some stability at this particular moment  I think that  would serve us better for this immediate period  So I would opt for alternative B exactly as is  written, and the specification   "
328,1977-03-15,"  Mr Chairman in those lumber figures, I think maybe even that’s  conservative according to some of the builders, because they are almost quoting a $1,000  addition to the price of lumber in the average home in our area at the moment  So just the  lumber alone is becoming a substantial deterrent in cost--particularly in houses     I’m not sure we can say that, Mr Chairman, because every time the  Administration says that [they] are not interested, it surfaces again  So if they’d just quit saying  “we are concerned,” I think it will settle back down  But “the louder thou persisteth”--it seems  to be coming through to the businessmen     Mr Chairman, I thought I’d acknowledge the [unintelligible] weather  conditions induced and the uncertainties, but I guess I am quickly moved to the feeling that  Governor Partee discussed somewhat earlier  I think the economy actually is going to be much  stronger in the third and fourth quarters than we have [assumed]  Inventory-induced stronger  real growth [and] capital investments--I think that’s going to react in prices, create difficulties in  financial markets, relate to interest rates  And I’d hope that maybe even now we’d begin to not  offset or necessarily anticipate but to be aware of and guard against some of that and against  excessive growth in the aggregates     With that I would be quite happy with the numbers you have assigned to the aggregates   In the federal funds area, I’m perfectly agreeable still with the 4-1/2 to 5-1/4 numbers  But more  than I’ve heard expressed otherwise, I’d want to lean a little bit more in the area of 4-3/4 to  4-7/8  And if we are indeed going to be moving in the area of 7 percent by the end of the year or  early next year, I think that we might as well begin to gradually do that without a precipitous  move     Just a question, Mr Chairman  Timing really must have come into the  discussion--with these exceptional cases or delicate banking structure--that you resolved to your  own satisfaction  "
352,1977-04-19,"  Question, this to Mr Zeisel  In your report, you make reference to the  change in minimum wage  What sort of projections are you using with regard to your  expectations of what the minimum wage will be?     Mr Chairman, I have labored with the thought that there’s probably  never going to be that ideal time for us to make these moves, but listening to our own people and  observing events in our own area, I continue to be considerably impressed with inflationary  expectations, the prices, businessmen who are still fearful that controls could come along  I  accept the uncertainty that the energy message induces, but I also have to associate with that the  at least reasonable expectation that [the energy initiatives] may contribute further pressures on  upward price movement       4/19/77 - 32 -           I recognize almost an abundance of liquidity, so I guess I am almost forced into feeling  that we ought to move, and we ought to move in a fashion that would not shock the markets, to  be certain, but would leave no question that we were attempting to restrain any inflation that  would be forthcoming  Mr Chairman, I would like to see us move the lower range of M1 to 4-- down a half point  I would like to see M2, upper and lower, down a half, to 6-1/2 to 9-1/2  M3,  a half point upper and lower, to 8 to 11     Mr Chairman, I think the numbers are perfectly acceptable as you  assigned them  Except at the midpoint, I guess I have to be more leaning away from  asymmetrical  I’d like to see it [at the] actual midpoint, and maybe not too far away       [Unintelligible]  "
380,1977-05-17,"  Well, Mr Chairman, indeed, in our area, we are hearing an awful lot of  very happy news  Everything is relative, though, I guess  But I was concerned at our breakfast  meeting last Friday and in some of our sessions very recently with businessmen that, for the first  time, we’ve been observing purchases anticipating high prices or anticipating the possibilities of  some slow deliveries  I wonder if you are observing this in other areas     You would not assign a great dimension of current purchases against  borrowing from the future     Well, businessmen     Mr Chairman, it isn’t often that our view in the deep South coincides so  much with New England, but this morning I’m very close to Mr Morris  We’ve done a little  more than our usual checking on attitudes and relationships with businessmen in the last couple  of weeks  And we find them ebullient  We find the expectation [for] the economy strong and  likely to continue, including the New Orleans area for investment and retail trade  Our Florida  friends are almost completely overlooking the weather-induced difficulty [with the] citrus  [crop]--[they] almost think that it was an act of providence [because of] our overproduction      Right, right  The vegetable people have already come along with a crop  to regain [unintelligible]  Flowers and houseplant people are full speed ahead, so they are very  happy  Tourist [offices] admitted that the studies they are making with relation to gasoline are  not very scientific, but they are [saying] that [it] would take a dollar a gallon to very much  [reduce] tourist activity in Florida     Well, moving [from] that to the possibility that the minimum wage is going to be raised,  I  have come [to] the very strong feeling that business leaders are confidently expecting that the  system is going to lean against inflationary pressures that are building  Frankly, I think we  should, and I concur on that view and that we should continue to do so gradually  If I had any  difference of view with the numbers you’ve specified, I would take 5-1/4 to 6 percent on the  federal funds rate and use it  We’ve stuck for some months and then gradually moved since our  last meeting, so I think the market really is about ready to accept this restraint  I’d accept the  other numbers you’ve assigned under an aggregates objective     I hope they do a better job of that than they do some other things     Really got our share of--  "
442,1977-07-19,"  Mr Chairman, just a bit curious--in your basic assumptions, what are  you incorporating about the minimum wage changes, and do these have any significant  implications for your projections?     Mr Chairman, I, too, feel that it’s an appropriate time for us to make  some lowering of these targets, for the reasons already suggested  There appears to be adequate  liquidity in the system, a foreign exchange consideration  The economy, as certainly we read,  appears to be moving rather well  I would hope that we could have that continue for some period  of time, but with a very strong look at the continuing price problem  So I would feel that we  could have the M1, 4 to 6; the M2, from 7 to 9; no particular change in M3     Having said that, though, I would certainly leave to others the extent to which there is a  feeling that the current legislative environment would make it something less than prudent to  move in quite that direction  But I would hope that this would be an opportunity; we could begin  to make a visible move to restrain inflation, maybe [for] a good while     And so will I     In our [Treasury] financing, if we are going to move, would we need to  do this very quickly?     Treasury financing  "
468,1977-08-16,"  Mr Chairman, [we see] a good deal of concern in the farm area at the  moment because of the extended drought and difficulties of the corn crop and the possibilities of  some financing of the farmers against the difficulties of the production of corn  However, many  of the others are coming along very well--peanuts, soybeans, citrus operators, and vegetable  people have not done badly at all     The businessmen are still possessed of a good deal of uncertainty related to a few things  that have been commented on here  energy, tax, environmental concerns, and certainly inflation   But against all of that we still detect a rather optimistic outlook for most of these businessmen   Even in the construction area, two of the large regional construction companies recently  suggested that they were intentionally adding extra margins of profit simply because they had all  the work they wanted to take on anytime soon  It was simply, if they took anymore work, they  were going to make certain that they made an extra profit on it  Construction, sure, the housing  is still very strong  Particularly on the west coast of Florida, it’s almost incredible what’s  happening in the residential construction area and the prices that are attached to it  Industrial or  commercial construction, federal building yes, but utilities, Coca Cola, Bell  Contrary to the  difficulties of paper on the West Coast, new paper and pulp plants are being built in Alabama   New hotel in New Orleans  So certainly it’s not doom and gloom there at the moment     Mr Chairman, operating, I guess, from a personal hunch that maybe the  economy is moving along somewhat stronger than it would appear in some segments--     --I believe we are reasonably agreed that our fundamental task here is to  try to bring the money growth back into the target range, and if that should [require] almost no  growth in the aggregates in the near term, that translates with me as at least [a] slightly less  accommodative posture  So I find comfort in the numbers you have assigned to M1     I guess I would not like to see the federal funds rate slip below the 6 percent range since  they have accomplished that  I would hope that maybe we could stay somewhere in that area for  the near term  Also, to see that range widened if we possibly could  I’ve been uncomfortable  with such a narrow range for some time  Maybe even if we [lowered] the bottom [limit] of  5-3/4, I’d like to see [us raise the top limit] up to 6-3/4 if we could, to begin to widen that, not  with the idea we would move immediately above the 6 percent, but certainly [strengthen] the  inclination not to slip below that until we’re somewhat more comfortable in what is happening  with the money numbers     As to the discount rate, our directors for some time have been under the impression that,  with the inflation and with the growth, a change would be appropriate  I would personally prefer  to see a smaller move, 1/4 [point], but maybe the numbers now are such that the market is  reasonably conditioned, and if we could not move again another 1/4 point within a month to six  weeks, I would prefer to have a 1/2 percentage point and do it reasonably early      Friday of this week     Simply, Mr Chairman, to the background environment in which this  question comes  Is it one of openness and fairness or is it with some ulterior motive, or do you  detect any--I guess a reading of the background from which it springs     Mr Chairman, I guess that was pretty much the thrust of my original  question  Is our relationship in this such that these people are just eager beaver to have them  August 15, or are they willing to sit down and counsel a little bit with Mr Coyne and wait for  January or something--could ease off---or is there some real point they’re trying to make  I  guess what I’m saying is, if we want to maintain our orderly process of releasing them in January  and that means something to us, can we sit down with them and say, “Well, you’re going to get  them in January--can you wait?”     That’s what I guess I would--  "
497,1977-09-20,"  I promise you it’s not going to take that much time, Mr Chairman  Just  expanding, though, the ideas--the consumer installment credit  I guess our people are somewhat  less optimistic about the total new automobile sales over the coming year than you would  project, and I recognize that these numbers, if we read them correctly, are pretty close to what  General Motors is saying  But I guess we are looking at the likelihood that used cars are going  to be somewhat less as a trade-in, and if indeed [unintelligible] anticipating an increase next  year  I guess we are wondering how firm you feel your projections are     9/20/77 - 21 -     I don’t feel so bad about mine as I did before     Mr Chairman, my reasoning is almost identical with Mr Coldwell’s   Just expressed the numbers exactly  I’m not sure [whether], on the federal funds, we would even  want to enunciate the asymmetrical note, but I think I’d be much more inclined to let the market  forces take the funds rate up as soon as practicable  I have the feeling that up to now, at least,  the increases in short-term interest rates have had only a modest impact on the long-term rates or  on the flow of mortgage funds  Considerable liquidity remains  I continue to be something less  than impressed with the progress we’re making on this inflation, the energy costs, and the ripple  effects or [unintelligible] upward thrust, or however you want to word it  With the minimum  wage possibilities forthcoming, and our lack of impressive productivity gains, I really think we  still have to apply some further modest restraint and get back to, say, with your numbers, 2 to 7  [for M1], 4 to 8 [for M2], and 6 to 6-3/4 [federal funds rate]  "
521,1977-10-17,"  Mr Chairman, we have not had a chance to pursue this to great lengths,  but there have been several indications in the last two, three weeks that life insurance companies  are indeed beginning to invest in our area, in single-family investments, mortgages     Single-family mortgages in our area  Now, whether that could be  characterized yet as a major decision, I’m not sure, but there are known instances that that is  beginning to happen     But his neighbor across the street is doing that, though  Equitable is,  indeed  Because this happens to be one of those that we’re familiar with     Well, now this--     I believe they’re having their normal brokers     Mr Chairman, I guess I should [say that] the negative features that relate  to us are entirely, at this moment, apparently strike related  Lockheed, of course, yesterday  voted to strike in the Atlanta area, which is a significant employer  On the other side, the New  Orleans dock workers apparently have voted reluctantly for going back to work and eliminate  some of that bottleneck there  The concern also is about the activities of coal miners in  Alabama, Tennessee, and they work a day [on] and a day off, so at least those are clouds  But  east Tennessee barely remembers that there’s been any change because their employment there is  full speed ahead  The west coast of Florida is experiencing the same sort of rebound that is  difficult to comprehend in the real estate, housing area  The Louisiana and south Alabama oil  exploration people are almost uncontained  They just can’t get enough rigs and enough people  to work  They are as excited about their future as [unintelligible]  Even in the Atlanta area, the  feeling is one of optimism  So, Mr Chairman, we just simply must come out in our area with a  feeling that things do not look blue over the next few quarters     Mr Chairman, in our visits and contacts, we seem to be encountering  about as many people who think that we, the Federal Reserve System, are going to fail in our  mission of trying to maintain some inflation control as there are those who think that we may  overdo  So with that, I guess, I personally then become regretful that the visibility of these  money numbers has attained such a stature and that we toy with them so  But having gotten  there, then I think we have to maybe share what you commented on earlier--that our major  emphasis should be on facilitating the orderly expansion of the economy     In that vein, I guess I personally feel that we ought to, at this juncture, reaffirm our  determination to accomplish some slow growth in these monetary aggregates  Consequently, I’d  like to see us with alternative B pretty much as they appear, with a single exception of M1, and  that to 4 to 6  And the basis for that extra 1/2 percentage [point] reduction there would be, as has  already been mentioned, that we’re going to be [starting] from a higher monetary [base], [so] it  would be helpful if we also indicate there that we are contemplating some restraint     Mr Chairman, I come out very close to that [position] just enunciated   Earlier we had indicated that we feel slightly more optimistic than the staff had projected, and  we remain hopeful, of course, that the money demands will ease off, but we are continuing to be  anxious about the concern for inflation  I think we would accordingly prefer numbers associated  with C, but we could accept B with the feeling that we would very much hate to see at this  juncture the federal funds rate sink below 6-1/2  So for that reason, I think we’d like, maybe,  alternative B numbers associated with the 6-1/2 to 7 percent federal funds  "
550,1977-11-15,"  Mr Chairman, I would very strongly also follow the recommendations  of Mr O’Connell  It seems to me that we might very well anticipate many, many things that can  come along, but I rather think that it would be wise to take these in a logical order; and to     11/15/77 - 15 -         attempt this, we still are able to get together to discuss these subsequently  I rather think it  would be wise for us to kind of forgo trying to anticipate too much for the future and accept the  recommendations that he made     Mr Chairman, I think our views do not differ substantially at all from  that projections of the staff  If we [saw] any weakness, it might be that we would anticipate  slightly less strength in the housing starts than the staff suggests     Visiting with our businessmen reveals interesting differences--they generally expect a  rather good, strong 1978, but [are] extremely uncertain--almost bordering on unhappiness--that  relates to certain government policies, energy, tax reform, and minimum wage decisions   Interestingly, a group of predominately black college professors visited with us the last week at  the Bank  The most outspoken part of their discourse was with their unhappiness with the  minimum wage increases  It came as something of a surprise to us because they were  anticipating that the black youths were going to be losing the jobs and would be creating social  problems     Generally, though, I think we would come out pretty close to the staff projections and with  the feeling that ’78 is not going to be such a bad year     Mr Chairman, I too think that the ranges suggested in alternative B are  desirable  As earlier indicated, I have been, and am, disturbed about the uncertainties that  continue to haunt the financial markets  I would think that the very best we could do would be to  provide some small measure of stability, and I’d like to suggest that we maintain that posture  I  obviously do not want to ignore the continuing inflationary expectations or possibilities, and for  that reason I would be rather reluctant to see the funds rate drop below the 6-1/2  But I still think  that, at this time, maybe the range suggested there would be desirable  "
574,1977-12-19,"  Mr Chairman, I find the paper to be rather helpful, and it’s even  approaching erudite, and I like the approach [and] share the suggested procedure  I think this  discussion has been productive, and I think it certainly comes under the heading of advance  planning is prudent  Having said that, I have a natural preference for a wider interest rate spread,  but I think, beyond what we have done, I’d elect to wait [for] some more of the details of the     12/19-20/77 - 29 -         Merrill decision without trying to resolve everything here, anticipating what the court’s going to  dictate       Mr Chairman, I think from our vantage point we are inclined to feel that  the projections for automobiles are rather optimistic, significantly so  We have a similar view  about housing  As a matter of fact, it would seem that the projections are almost at the high end  of the surveys we’ve seen available, and I’d like to query if there’s any special reason that we are  not aware of that would give the staff this amount of optimism  We hope it’s right, but we don’t  share it at the moment     Amen, Mr Chairman  "
