,Date,content
875,1978-09-19,"  Scott, assuming that this gas bill passes--and there's been a lot of difference of   opinion as to whether or not the energy package is really important--what would be your thinking  as to the effect on the dollar?  And how long-lasting will that effect be if next week this package  passes?      Mr Chairman, I still have not lost my belief that what happens in the near   future in terms of output growth and what happens in the long pull in terms of price level  movements depends to some extent on what our monetary policy is  We agree with the projections  of the staff, although for different reasons, that we should have about 7-1/2 percent price growth  next year edging up to 8 percent in 1980  But we believe this is because we've had two years of 8       9/19/78            16  percent money growth  We don't question the facts [but] we have arrived at the conclusion through  a different route     We do feel that real GNP can vary from around the 3 percent mark next year to 4 percent,   depending on the decisions we make as to money growth  We feel that if M1 is kept at a 6 percent  growth during the forthcoming quarters, we will have a real GNP figure of about 3 percent but it  would be about 4 percent if we continue at an 8 percent rate of money growth     Finally, with regard to the Conference Board consensus, we had a luncheon last week with   fifteen treasurers of our large corporations, most of whom are treasurers of Fortune 500 companies  There was unanimity--and this literally was unanimous—-in their optimistic and positive point of  view  Not one of these fellows indicated less than confidence about their company’s future  Their  outlook was basically positive for the 12 or 24 months ahead, so I guess there's room for a  difference of opinion  Our feeling is positive and we feel strongly that what happens will depend  on what we do      I have a question, Mr Chairman, and it's not asked in a cantankerous vein    But I'm concerned  As we went around the table, we all seemed to recognize that we do face a  7-1/2 to 8 percent rate of inflation now  Do we as a group feel that this is preordained because of  circumstances that we can't control?  I'm concerned that we seem to feel well, it may be 8 percent,  and if it's 8 percent we've done our job well  I'm really not trying to be critical, but is our monetary  policy responsibility such that we should maybe discuss whether we're satisfied to see the economy  drift into an 8 percent inflation rate?  And if not, are there things that we can do to affect this?  I  really ask that in a genuine, innocent, and physically recovering vein  Are we in any way the  masters of what happens, or are we merely observers on the sidelines?  I'm lost      Mr Chairman, there is an advantage to being at the end of the batting order  because you can sense a certain consensus of the points of view that emerge from the opinions that  were stated  First of all, as far as this short-term scenario is concerned, I think the die is pretty well  cast  I would be for alternative B or better--by better I mean lower aggregates growth [ranges]   But I would like to make a suggestion and try it on for size, if I may, Mr Chairman  It seems to me  that there is at least a majority consensus within this group that inflation is a problem and that it  would be desirable, if possible, to attempt to slow growth in the aggregates without causing a  recession  I think even the most maverick of us would be resistant to anything that would lead to  recession  I might point out that on page 7 of the staff's projections for M1 growth, either  alternative A or B would indicate nearly a 2 percentage point drop between the fourth quarter of  ’78 and the first quarter of ’79 in aggregates growth, which I submit would lead to recession  I  certainly would oppose that      However, I think our next big decision point is at our meeting next month when we set the   yearly targets  Assuming that most of us think that it is important to try to slow aggregates growth  without recession, I wonder what would be accomplished or not accomplished, Mr Chairman, if  you were to ask each of us to address ourselves in writing--and not more than two pages of   writing--to how we feel aggregates growth might be slowed without causing a recession   Certainly, some of us might say it can't be done  Then at least we would state in writing that we  don't think growth in the aggregates can be reduced without causing these other severe  consequences  There are some of us who think that there is a simple and feasible way to do it  So I  just wonder if we couldn't spend a few minutes strategizing rather than getting right into the  numbers game at our next meeting  I think this might be accomplished by attempting, with our  research people, to put down in two pages or less [our thoughts on this issue]  This would at least  cause us to address ourselves to what I think are the fundamental concerns of all of us  I think we  tend to miss that target when we get into discussing 8-1/2 versus 9, or 3-1/2 versus 4  I'd like to see  next month, unless this is a totally irresponsible suggestion, each of us come forth in summary  fashion with how we might address the long-term future--at least the aspect of whether we can  reduce aggregates growth without causing recession      Alternative B is fine  I'd like to see aggregates growth tightened even more   and the fed funds rate as stated in alternative B     I didn't mean, Mr Chairman, to eliminate the numbers but to build up--   "
901,1978-10-17,"  Yes sir  I'd just like to pursue one aspect of what you said  Initially, as I heard  your statement, you pointed to the lack of credibility toward our determination to deal with  inflation effectively  And then a few [moments] ago you said that the fundamental factors were  improving It seems to me that we've had those fundamental factors that we earmark such as the gas  tax and these other things like the energy program  Are you not saying, though, that probably the  one thing that could do most for our problems is a really meaningful anti-inflation effort that we  stuck by and that people could believe?  Is that what you're saying?      Hasn't it been saying that for the last six months?      Of course, we predicate our projections on specific rates of money growth; and  based on a 6 percent money growth projection, our real GNP estimates are somewhat below the  staff's  We would estimate about a 21 percent rate of real GNP growth during the year at 6 percent  M1 growth and inflation at about 65 percent, which is below the staff projection      Unemployment is almost 61, which is almost the [same]      Mr Chairman, in connection with what you have just said and this exercise we  went through, one of the things that is confusing to me is that we speak in terms of pessimism and  optimism, and we seem never to have really defined what we think would be the [desirable] rate of  growth or what we are pessimistic about  For example, suppose we are concerned, as you just  expressed concern, about precipitating a recession  Mr Chairman, if we are speaking of a  recession in the classical sense of the term, which as I understand it is two quarters of a negative  rate of growth, there's absolutely no intention on the part of those of us who are the most restrictive  in our attitudes toward monetary policy that we should bring [growth] down quickly enough to  precipitate that type of situation       I don't know whether this is the time or not to express one's opinion on this matter of a  recession but I think this is the hang-up that so many of us expressed  If we don't have an  expansive monetary policy, we will have a recession  And when you look at the record, sir, there  isn't a single demand-induced recession that has occurred since the World War that I can learn of,  that was not preceded by a significant drop in money growth for a sustained period of time  For at  least two quarters the rate of money growth dropped below the 20-quarter trend by at least 2  percent  And I don't think that even the mavericks like Larry Roos have ever suggested that we  should plunge the rate of growth down precipitously to below the trend growth of money  But if  we just reduce it to 6 percent--and I guess this comes in the next segment of this meeting--and hold  it there and make clear to the world that we are going to hold it there, and over a period of years  gradually reduce it, we can get this job done, in my opinion, without precipitating a recession      But even the most ardent monetarists, Mr Chairman, have spoken up  consistently for a very gradual reduction  But I think we are interpreted by people who disagree  with us as suggesting some precipitous reduction in the aggregates growth--      Aren't these long-term interest rates, though, somewhat of a reflection of  inflationary expectations?  In other words, if the aggregates continue to grow aren't those--      Mr Chairman, could you qualify it by saying as a footnote?  And just as a  [unintelligible] Congress will go crazy      M1 downgraded?      Well, Mr Chairman, just a procedural suggestion  You recall some months  ago I proposed to this Committee that we make more use of our economists throughout the System  It seems to me that several issues are surfacing, [such as] the Humphrey-Hawkins issue and this  issue, that require or justify a certain amount of serious discussion--more time than we can give to  it here  And I would ask--I don't know where that paper is--that consideration be given to having a  convocation of any Reserve Bank economic staffs that want to participate, as well as any of us,  within the next month or two to talk about some of these fundamental things that are occurring   We do it on membership, on automation, and on a lot of other things, and I think it would be  helpful      With downplaying, sir?      I'd say don't throw my M1 out  If we have M1, without ATS [I’d suggest a  range of] 3 to 5 and for M2, 5 to 9  And I think most important of all is widening the federal funds       10/17/78 50             range  If we try to stick to anything below 9-1/4 or 9-1/2, we can't possibly control the aggregates  as we're trying to do  So I'd suggest 8-3/4 to 9-1/2 for the fed funds range      3 to 5      What if this Committee at long last meaningfully [unintelligible] the  President's program?      Mr Chairman I think it's fraught with danger because, first of all, I think this  will be a controversial program regardless of what the White House puts out  The first charge  would be that our Chairman was sort of falling into line the next day  I think we'd lose our  independence  If we want to speak out as individuals, I think we're entitled to  I know their first  dog and pony show was to be in St Louis and there has been a tremendous difference of opinion  within the business community, which was asked to sponsor it, as to whether they even wanted to  give credence to it  So I think it's going to be controversial and I'd hate to see us put on the spot of  having to take an official stand        Thank you, sir  [Statement--see Appendix]    "
926,1978-11-21,"  Jim, has the staff addressed itself to capacity constraints in considering the  possibility of a slowdown in output?      It would follow, therefore, that if we felt it was necessary in monetary policy  to deal with the softening that we could attempt to stimulate demand and have some productive  results?  In your judgment, it isn't a matter of bumping up against capacity [constraints]?      Thank you      Where I live they predict snow on the degree of woolly worm developments,  Mr Chairman, but we don't have the resources to study that  We believe that there are certain  fundamental monetary policy decisions--abruptly to hold down the [growth in the] aggregates to 4  percent or less--that would be about the only factor that would [militate] toward a recession in the  true classic sense of the word  Basically we are optimistic  If monetary policy is conducted as  we've set our targets, we would subscribe to Jim's figures      Christmas Eve you'll get a gross of woolly worms from the St Louis Bank!      Yes sir, I would recommend a top of 5 percent for M1 and for M2 a range of  6 to 9 percent  I don't have any comment on M1+  I think it would be desirable to have a fed funds  range of 9-3/4 to 10-1/4, moving to 10 right away  And I feel that an aggregates directive would be  preferable    "
952,1978-12-19,"  Mr Chairman, the trend of the economy in our District roughly parallels the  staff observations  Loan demand continues to be strong and we don’t see any serious indications of  excessive inventory accumulation  As for Christmas retail sales, any information we can get seems  to indicate they will be fairly strong      However, we base our projections of the future, as you know, on an analysis of various  rates of money growth  And as surprising as it may be for any of you to hear it coming out of my  mouth, I would [echo] what I believe Mark said, and that is we should keep a wary eye on the  possibility of continued and perhaps excessive moderation of growth in the aggregates  The  softening of aggregates growth has not prevailed long enough for me to shift gears and suggest that  we abandon restraint, which certainly is a necessary element in dealing with inflation  On the other  hand, if the aggregates continue to grow at a moderate or less than moderate rate through future  meetings and we tolerate that, we could have serious consequences      For example, if there is an 8 percent growth of money over the next year, we think that the  output growth would be upwards of 3 percent  If money--this is M1 in the old context--grows at 6  percent, we would anticipate that real GNP would grow at about 2 percent  But if we were willing  to tolerate a reduction in money growth to, let’s say, 4 percent, we think that we’d have almost no     12/19/78          17    growth in real GNP  And we think money growth at that rate over a prolonged period--one quarter  or two or three quarters--could really precipitate a serious recession     My prescription for monetary policy at this meeting would be essentially what alternative A  or even alternative B provides with perhaps a widening of the fed funds range  However, I do think  that we should keep a close eye on whether or not aggregate growth does continue to moderate,  because I think we could be in as much trouble as a result of an excessive prolonged reduction in  the rate of growth of money as we are today in terms of the inflation that has resulted from three or  four years of excessive growth of the aggregates        If you have an M1 range of 2 to 6 percent during this next period, what do  you factor in as being the M1+ addition that you put in?      I mean the growth rate of M1+ in, let’s say, the next 4 to 5 weeks  What does  it look as though that’s going to be?      Mr Chairman, may I just ask a question before Chuck gets into this about  how you intend to proceed in considering this issue?  It is certainly of enormous importance; it’s  something your predecessor had planned to place before this Committee for consideration  I am     12/19/78          39    talking about how we conduct policy  It affects the way we go about either cooperating or not with  the Humphrey-Hawkins proposal       The proposal and the memorandum reached us on Friday morning and I don’t think it  reached any of the other Reserve Banks [earlier]  I don’t know of anybody who got it before  Friday, which meant that there was, in effect, only one workday in which to consider it if we were  traveling Monday  My question is  Is this going to be taken up for action today or is there a way  that after it’s presented and discussed more time could be made available to really consider this  with our research people and others and react to it?  I think it’s vitally important       If anyone shares my feeling on the importance of this, that might be an  argument to have a January meeting devoted in the main to an in-depth consideration of this  I  think it’s terribly important and nothing that should be decided without a lot of thought being given  to it         Well, Paul, we at least worked on it over the weekend and I think there are  some--       I would suggest, though, that Congress isn’t going to be lying in a docile  posture--letting us switch our processes and our signals to meet our own needs  I would agree with  Nancy that we’ve got to think of the Congressional relations aspect  If they think we’re trying to  dodge the intent or the spirit of the Humphrey-Hawkins bill, I think all whatnot will break loose  and we’ll really be forced to do things that we don’t want to       If there’s a big overshoot, you have to show it       Everybody or voting members?       Well, why would that necessarily follow, Chuck?  Would that necessarily--       But wouldn’t you consider a telephone meeting in January a meeting?       Have we actually, in our own practices, ever discussed or agreed upon what  our ultimate economic objectives would be and then attempted to make our monetary policy  decisions consistent with the achievement of those objectives?  Or have we really sort of played  around with our monetary policy and then asked our people to project what they think will be the  result of that monetary policy  This has disturbed me       I always have been, Mr Chairman  Some of them don’t fly well  But 6 is  where I have really very serious concerns and I’d like to express them  In 6 the recommendation  the subcommittee made, in effect, provides that the long-term aggregates decisions and the  short-term decisions on targeting the fed funds rate really need not be related by a fixed rule  I feel  that the spirit of the Humphrey-Hawkins Act is--even if it isn’t written into law, it is the intent of  this Act--to call on us to set specific annual aggregate target ranges  And I believe that our ability  or inability to accomplish those ranges, at least under ordinary circumstances, will be judged very  critically by the Congress      Certainly if you look back, our record in setting ranges and staying within them has been  rather spotty since 1975 when we had the Concurrent Joint Resolution 133  We have computed  that out of 44 attempts to stay within certain short-term aggregate ranges we missed 22--50 percent  of the time  I don’t think in this new Humphrey-Hawkins arrangement, we are going to be able to  remain as invisible or as unaccountable in this regard as we have in the past  And in order to  achieve the objective that we read into Humphrey-Hawkins, I think the short-run aggregates targets  must be closely tied to these longer-run objectives  And I think that we must be prepared--whether  it’s on a fixed basis or on an automatic basis--to do everything humanly possible to see that the  funds rate is adjusted almost automatically whenever aggregate growth deviates from the  prescribed ranges  This is the fundamental disagreement we have had       Chuck, I would agree totally with the wording of your last sentence; however,  it’s the early part with which I strongly disagree  And if it’s in order, Mr Chairman, I’d just like to  either circulate or read a very brief substitute in wording that I would recommend for the early part  of Chuck’s number 6  It would read, unless I am out of order, sir--       “The spirit of the new law clearly requires changes in the present procedure  for formulating short-term tolerance ranges  The change in the formulation of the long-term ranges     12/19/78          60    will tend to focus greater attention on actual performance relative to these ranges when setting  short-term policy objectives  Therefore, we endorse proposals to relate short-term tolerance ranges  to the long-term growth ranges by a mechanism that would ensure that the agreed-upon long-term  ranges are achieved on an annual basis”  And then we would follow the exact wording of the last  sentence  I will be glad--       Would there be a way--and this is what I was driving at earlier--whereby  those of us who saw fit could communicate to Chuck in writing a point of view on this?  [I ask]  because I always feel that we have mass resources in our research departments and I would like to  have some of our professionals, who can articulate this a hell of a lot better than I, put something  down in writing before this decision is made  And they didn’t have time to do it  I think this is a  very gutsy decision that we will have to live with       How we perform in February in setting the directive will be affected  materially by what our attitude is on an issue such as this  All I am saying is that we should have as  much background as possible made available to the Committee prior to taking whatever action it  takes in February       12/19/78          62           But, Mr Chairman--and I’ll promise I’ll hush up after this--       It seems to me that the very reason that Chuck’s committee developed this  paper was to give some guidance to this process even though they can’t bind future FOMCs  And  if there’s a purpose in this memorandum being circulated, I think there’s a purpose in certain  aspects of the memorandum being debated even though we can’t bind anybody  That’s my only  point       Mr Chairman, my stomach is too empty to argue vehemently, but I’d like to  express a weak disagreement with Chuck     "
982,1979-02-06," If whatever policy we adopted were publicly  [announced] by the Chairman or whomever as having certain specific  objectives, wouldn’t that help clear the air? In other words, do the  exchange markets have to function shrouded in mystery about all of  this? If we were to let the fed funds rate drift down, why couldn’t  we make clear to the world why we are doing that?   I have a question Jim, on the last page of the  monetary policy alternatives section, where you show projected growth  in Ml of 6-114 percent, the footnote indicates that that is in the  absence of ATS accounts In other words, if you included ATS  accounts, that 6-114 percent would be considerably higher?     2/6/79 -5-   M R   KICHLINE I'm sorry, the footnote perhaps is misleading  It would be something like 3 percent growth in observed M1   In other words, it's really adjusted   Okay   Excuse me Obviously, we're all very much  interested in the recent behavior of the aggregates, and I was very  much impressed with Steve's eloquence in describing what he considers  to be some of the reasons for that behavior But I don't have the  intellectual capacity, Steve, to absorb all this as you say it Would  it be proper procedure to ask Steve to send me at least, and anybody  else who wants it, the first part of your report in writing? [I would  like to see in writing] your rationalization for why this behavior is  occurring because it would be helpful to us   [Unintelligible] if that's how it works   Thanks   Mr Chairman, we just concluded a series of  meetings with the chief executive officers of major industrial  companies in our area and, as many others have said, we saw  practically no evidence of anything but a strong economy They were  almost unanimous in that point of view However, while the economy is  strong, at least in our part of the world, we do have some concern  about the abruptness and extent of the decline in the basic money  supply over the past three months Our concern arises from a belief  that if the money supply were to be reduced abruptly for several  quarters from an 8 percent rate to a 4 percent rate or less--those  rates being for the old M1--we would indeed have a recession We also  feel, of course, that through monetary policy we are capable of  guiding the extent of the decline in the money supply The recent  decline could be attributed to what Peter pointed out, that we have  been sellers of a significant amount of dollars--$5 billion plus--out  of our portfolio as a means, I would assume, of pegging our fed funds  rate at a rate of 10 percent or slightly above What I am driving at  is that, although the jury is still out, I think we should very  carefully watch these money trends in the next two to three months I  really am more concerned right now with the fact that if we set the  lower level for the M1 range at something like 1 percent and add 3  percentage points to it [for the ATS effect], in round figures we  could be reducing the rate of money growth rather quickly from 8  percent to 4 percent And I think that could precipitate the type of  recession that all of us would like to avoid   So specifically, I would suggest a narrowing of the M1 range  to perhaps 2-112 to 4 percent I would very strongly urge that we  permit the fed funds rate to drift down, if necessary, in order to  attain the growth in the aggregates that we prescribe To do that I  would welcome, and in fact would recommend, a widening of the fed  funds rate range I wouldn't even be concerned--although you will  probably feel this is a radical point of view--about a fed funds  target of something like 9 to 10-1/2 percent and a narrowing of our  attention to the aggregates, with specific concern on the lower parts  of the ranges for those aggregates As far as M2 and M3 are  concerned, I could live with the alternative A specifications proposed  by the staff   Mr Chairman, are you planning to elaborate on the  adjustments in M1 as has been discussed at the staff level? Or are we  going to go public, in effect, with these M1 figures, making some  allusion to the ATS effects in the--   Will the 3 percent figure be described or the 5  percent on the--   May I ask Scott a question, sir?     2/6/79 -30-    When the Chairman describes the adjustment for ATS  accounts and so forth, if that is perceived as being a more expansive  policy than the one we had last year, would that have a depressing  effect on the dollar?   What are we voting on right now, sir?   I just can't resist pointing out that, as I read  this, there isn't very much sentiment within this group to use the  Humphrey-Hawkins situation to signal a relatively important change in  how we [handle] this--in other words, to widen the fed funds ranges  significantly By doing so we can be masters of the aggregates'  destinies to a greater extent than we are Apparently a great  majority of us is still committed to pretty much sticking to doing  business as we have in the past on these fundamentals   Your St Louis guru would suggest targeting more  on the base but--   I will shut up [after this], Mr Chairman, but I  think there are a lot of sophisticated people who are trading in the  dollar foreign exchange market who are aware of the realities of the  aggregates too and who are somewhat suspicious [of our commitment to  these ranges], due to the fact that our past practice has permitted  the aggregates to overshoot And I believe those people would  welcome, in a dollar-supportive manner, some basic shift in our manner  of functioning, although I perceive that we don't feel now is really  the time to do that  "
1008,1979-03-20," My questioning was going to parallel somewhat what  John Balles said   Mr Chairman, my position is essentially reflected  on this button that I'm wearing which reads--   Well, I stole a page out of the MIT buttons and  this reads ""MB 10-5 + 1Q = R"" Translating that, it says that when  the monetary base decreases from 10 percent to 5 percent and remains  that way for one more quarter, there is a very real probability of a  recession Inasmuch as we're flooding the Midwest with these buttons,  I'll be glad to present this to you, sir, at the end of the meeting  because it is historic   In spite of that, I'll proceed! As we analyze the  behavior of money, and of course we do place a great deal of weight on  the behavior of money, we observe that from December of 1977 through  October of 1978, the monetary base grew at about a 10 percent rate  Since October of last year to the present there has been an abrupt  decline in that rate to an average of about 6-l/2 percent, with it  being close to 5 percent recently Growth in bank reserves, which we  think is important, has declined to a negative figure since October--  less than zero as compared to a 102 percent rate of increase from  December 1977 through October of last year   Mr Chairman, in spite of the confusion that some of my  colleagues have expressed, if we look back in history, most of the  postwar recessions that have occurred--with the exception of [the one  precipated by] unusual circumstances with the oil situation in '73 and  '74--have been preceded by an abrupt reduction in the rate of money  growth that has persisted for two or more quarters For example, what  happened prior to the recession in 1970 was that from mid-1968 through  the end of 1968 money was growing at about a 9 percent rate Early in  1969, monetary policymakers permitted that rate to fall to about a 3  percent rate; it persisted at 3 percent for a couple of quarters and  there was a recession Look at graphs Whenever this phenomenon--an  abrupt drop in the rate of money growth--has occurred and has  persisted, there has been a recession So based on that analysis,  which is not one to be taken lightly, I think if we're going to err,  we should err at this time in the direction of moving toward slightly  expanded growth in the monetary aggregates rather than anything of a  restrictive nature We should certainly watch this very carefully  this month and next month because if [the weakness] persists, we're  going to be in trouble I would just add in closing that there is an  old saying that politics makes strange bedfollows, and I'm glad to be  in bed with my strange bedfellow Governor Partee on this issue!     3 / 2 0 / 7 9  -11-   If our concern, Mr Chairman, is to avoid or at  least minimize the recession, and if our concern is about continuing  to undershoot the growth ranges for the aggregates we had projected, I  think there's no way we should tolerate a range that could possibly  entail M1 growth at a rate as slow as 4-114 or 4-112 percent So I  would recommend raising the lower end of alternative A, if you will,  to 6 percent so that under no circumstances could M1 growth continue  at 4 to 4-112 percent The M2 range is satisfactory as shown and in  order to have the greatest opportunity of avoiding a continued  undershoot of the aggregates, I think we should widen the fed funds  range and allow the possibility that the rate could be reduced  significantly If the signal problem is difficult, let's make the  range 9-1/4 to 10-114 percent I think we should have an aggregates  directive and an understanding that the Desk should keep an eagle eye     3 / 2 0 / 7 9  -31-   on these aggregates and not permit them to sag by concentrating on  maintaining the funds rate near the upper end of its target range  "
1031,1979-04-17," I'd like to ask one clarifying question and also a  question after that Early in your statement I believe I heard you  say, Steve, that the slower growth of the monetary aggregates reflects  slower demand for goods and services Then further on I understood  you to say, if I understood correctly, that in an inflationary economy  such as we have people tend to increase their demands or purchases of  goods and services Is there a conflict in--?   Could I just ask one further question, Mr  Chairman? What factors mitigate, in your thinking, the view that  there will be a rebound in the monetary aggregates in the period  ahead? What evidence would there be to justify your point of view  other than wishful thinking?     4/17/79 - 8 -    Mr Chairman, I think we're in an almost no-win  situation today We're in a posture that was of our own making, in  that we're reaping what we sowed 2 or 3 years ago by refusing to face  up to the fact that by stabilizing interest rates we were permitting  the aggregates to grow much too quickly I think concerning ourselves  with the subject of demand shifts is somewhat of an exercise in  futility because I don't think we, in our monetary policy function,  can control shifts in demand We're not able to do that I think the  problem is on the supply side Whereas the aggregates have grown  excessively for nearly three years, we're in serious danger of  repeating mistakes we've made in the past--and this is at least a near  monetarist speaking For us to jam on the brakes to permit the growth  of the aggregates to drop as abruptly as they have and to continue to  tolerate that is almost certainly an assurance of a recessionary  result I would just like to emphasize again that at no time did any  monetarist ever suggest that there should be an abrupt pulling down of  the rate of money growth from a high level to a low level That is  what is happening I think our main decision today has to be whether  we are going to expand the growth of money temporarily in order to     4 / 1 7 / 7 9  -12-   ease at least the extent of the recession or whether we are going to  knowingly--and if we do it knowingly, we have to accept part of the  responsibility--permit monetary growth to continue to be quite low  and, at least as we see it, assure the advent of a recession   Was that a nonmember bank?   Mr Chairman, I would opt for alternative A, for  easing If that were done, I would urge the Chairman to explain the  rationale that this is not a permanent softening of our anti-inflation  emphasis--that we are really doing it temporarily to try to reduce the  impact of a recession Sometimes our tendency is not to state our  reasons publicly I think we could probably counteract a certain  amount of the inflationary expectations that this signal might cause   Finally, I’d like to compliment you, sir, for your emphasis  on establishing and announcing longer-range strategies and sticking  with them, and abandoning our month-to-month fine-tuning over an 1/8  percentage point on the federal funds rate That comes like a breath  of fresh air It‘s the best news I’ve heard for three years!   No sir, I’ll wait   Mr Chairman, I‘m concerned about one bit of  verbiage where reference is made to two possible policies One says  u  S   policy is aimed at countering short-run disorderly market  conditions Then there is explicit wording in the Morton-Truman memo  which says that if US policy is also designed to resist exchange  market movements that carry the dollar‘s value beyond levels that are  deemed to be reasonable in either direction, the United States might  want to be prepared to accumulate substantial holdings My question  is this In terms of the rules of the game that we are playing, are  we contemplating going beyond just reacting to disorderly conditions  and actually trying to peg [the value of the dollar]?     4/17/79 -37-   Whose judgment is that, Alan?   I see   NO  "
1057,1979-04-27," Thank you, Mr Chairman I have always previously paid attention to  the aggregates and still do   As you recall, prior to this surge in the aggregates, I spoke out at the  last meeting for some ease because of my concern about the undershooting of the [MI] range I do  think that we should take it seriously, even though we don’t know whether the present surge is  temporary or not There is some historical perspective Last year at this time of the year the  aggregates did surge upward and they then remained at a fairly level but higher [rate of growth] for  a period of time, so I don’t think we can ignore this I would recommend that the Desk be  authorized to use the full 9-3/4 to 10-1/2 percent range for the fed funds target and be prepared to  permit the fed funds rate to move upward toward 10-1/2 percent in an orderly fashion If this surge  in the aggregates is temporary, then we can permit it once again to fall toward 10 [or even] 9314  percent So I think we ought to broaden the fed funds [movement] and use the full range and be  flexible as we see how permanent the present surge turns out to be   CHARMAN MILLER Larry, I commend you for also being consistent in watching  the aggregates But I’m not sure I understood what you thought the instructions should be to the  Desk or what the interpretation should be today as distinguished from over the period   Well, ideally, I would like to see us say to the Desk that it should move  [the funds rate] up to 10-1/2 percent if on the basis of its judgment it sees fit to do so Realistically,  I would say that to proceed in an orderly way we should move to 10-1/4 percent as quickly as  possible and [subsequently] move it higher And if the fed funds rate does continue to move  upward, Mr Chairman, I think some consideration should be given to an increase in the discount  rate   Fine  "
1083,1979-05-22," Jim, do you have any specific figure that you are  using to reflect the effect of energy price increases on inflation?  Have you quantified that even in a rough way?   Yes What has happened?   Mr Chairman, those of us who watch the longer-  term behavior of the aggregates are not in the slightest surprised by  the fact that we are seeing a softening in the economy There is  absolutely no question in our mind that this problem is with us; the     5 /22 /79  -26-   only questions that we see are how deep the downturn or recession will  be and how long it will persist Of course, we believe that the key  to how deep this recession will be and how long it will persist lies  in the control of growth in the aggregates We do not believe that  the aggregates have a life of their own; we think they are  controllable We believe that as long as the Committee continues to  attempt to stabilize the federal funds rate, we are going to have the  volatility in the behavior of the aggregates to which some of the  preceding speakers have referred  concentrating on aggregate growth, we would seek a 2 to 3 percent rate  of growth in M1; that may be [equivalent to] a 6 percent rate in the  old pre-ATS days We don't think the upturn in M1 in April is  necessarily conclusive evidence that growth will continue We should  watch it The way we see it, any one month uptick or downtick in the  monetary aggregates is not very indicative of anything If we had our  druthers--and we don't have our druthers--and were really  concentrating on control of the aggregates, we would encourage a  widening of the fed funds range and a narrowing of the target ranges  for the aggregates   Finally, in anticipation of the inevitable tendency to swing  [policy] around the other way and become expansive if a recession  occurs--and we think one will occur--1 would hope that in the calm of  this day we can resolve not to repeat past errors Let's resolve not  to panic at that time, not to move aggressively toward expansion or to  respond to the political pressures to get ourselves out of a softened  economy Basically, I think we ought to be firm I'd like to see us  target on the aggregates; I don't think I will live to see it, but  that would be our prescription, M r   Chairman   If we were controlling and   I would prefer alternative B with a wider federal  funds range of 9-314 to 10-112 percent And in order to help the  unreliable aggregates become a mite more reliable, I'd go with an  aggregates directive  "
1106,1979-06-27," We don’t view the slowdown in the economy that we’re presently     6/21/19 6   experiencing--technically caused by the small rate of money growth or the decline in the growth  of money since October--as an almost certain signal of some economic softening We view the  decline of the dollar in the past week essentially as a reflection of the recent dramatic  strengthening in the growth of the aggregates We think that a prudent slowdown in money  growth would not cause any significant further economic downturn, especially in view of the  recent strength in the aggregates And we think that a definite and consistent slowdown in  money growth would have a salutary effect on the dollar in international exchange markets The  conclusion we reach is that a moderate increase in the fed funds rate could be expected to have a  beneficial effect in terms of our dollar problems And we don’t believe that increase would be  the straw that would break the camel’s back in terms of contributing materially to any further,  continued slowdown in the domestic economy  "
