,start_date,content
523,1987-11-03,sure highli promot open hand commun nation retail trade convent report came basic peopl reason confid christma season though think distinct peopl sell big ticket item sell normal kind good think statement pertain particularli peopl sell broad base moder price kind consum good heard gener comment peopl reassess capit_spend plan guess thing point junctur regard nation econom_outlook certainli support gener tenor greenbook_forecast although guess view come forecast model economi will grow slowli pretti_much throughout indic greenbook cours slowli thought previous think major differ capit_spend worth seem consist view peopl reassess capit_spend intent will probabl postpon risk perhap go beyond courag foolhardi run model produc origin thought mayb ill advis exercis fact produc reassur result show resumpt growth pretti close percent continu moder inflat lot emphasi obvious seem kind consist think go happen postpon expenditur suggest reason good year assum larg thing worth simpli report result
525,1987-11-03,lot time revis
547,1987-11-03,given uncertainti everyth forecast aggreg growth quarter next_year seem sharp call signific slow late year curiou
619,1987-11-03,happi band wagon variant band wagon guess seem appropri postur moment mind move signific degre alreadi think result gener satisfactori danger think want avoid might call overst think hold someth step toward avoid reaction think morri pose dilemma keep weak dollar persist spill bond_market bring subject remind think logic trap actual succeed someth meaning fiscal_polici much unresolv matter
621,1987-11-03,reason
623,1987-11-03,probabl think_reason overst overreact moment know go play much influenc prefer languag variant tom melzer other suggest extraordinari circumst think languag reflect guess concern exactli fine tune languag moment pick someth start point person prefer asymmetr_languag favor lesser restraint seem highli like forward go move direct like want
625,1987-11-03,resist declin dollar think outcom larg hand
627,1987-11-03,mind someth million borrow target expect feder_fund_rate will percent thereabout
850,1987-12-15,regard region_economi peopl alreadi suggest remain_quit difficult find pronounc neg effect consequ stock_market declin sector district_continu reason anecdot_evid gener posit particularli regard manufactur see term trade intern competit leav point littl doubt go direct sure continu strength domest_demand good point bob black alreadi comment view nation_outlook go echo ed boehn degre greenbook certainli satisfactori outlook good can expect happen think_probabl midst transit economi_growth will driven growth trade time inventori build domest final_demand will subdu sure can kind adjust process transit avoid recess seem risk run much choic struck happen opec last_sever day bond_market far can read react declin dollar kind form market disciplin foist upon step promot transit allow occur
930,1987-12-15,favor specif altern although littl uncertain exactli normal borrow mean context let come term implement prefer altern guess might start around turn year use cover think go much choic chanc market go someth unusu will either pressur mayb lot excess reserv around depend peopl posit think want sit work real hard tri offset seem logic time mayb unavoid time start borrow associ million million realli_quit sure start intent keep feder_fund_rate roughli period develop obvious expect go stay precis prefer symmetr_direct
1157,1988-02-09,question inventori distribut busi around world assum go sort inventori cycl type forecast greater sens extent comfort go result greater slow product abroad domest given cours import lot use
1160,1988-02-09,side extent domest industri go benefit
1181,1988-02-09,far nation_economi concern guess view littl optimist staff mainli think half go bit weaker intuit inventori correct might signific predict think_probabl yet effect stock_market declin think come think midst transit ed boehn refer think transit consum led growth export led growth need smoothli quarter think prepar certain amount bumpi forward let give intuit talk peopl around district probabl gener somewhat optimist posit although ebulli tenor think part reason agricultur clearli better will reason agricultur better peopl start observ filter mainstreet busi rural commun clearli will revers go number prior year_think retail_sale gener better expect final want report major airlin district indic cargo busi quit_strong europ orient unusu strong
1317,1988-02-09,gener favor altern slight modif will moment think sever peopl mention work littl harder achiev borrow object specifi light light go market late relationship fund_rate discount_rate spread borrow think favor borrow target probabl neighborhood million rather million work achiev surpris fund_rate might drop percent occas occas might rise mayb percent tri prejudg pinpoint great extent far run concern seem given circumst altern iii prefer conflict short_run stanc_polici run object packag read don number thing look fit perfectli seem much varianc good forecast monetari_aggreg growth month month quarter_quarter anyway think convey messag short_run need concern economi run object polici combin
1319,1988-02-09,guess favor wider potenti rang sure particularli buy violent oppos
1321,1988-02-09,case time kept point rang regardless
1323,1988-02-09,problem think valu rang hit limit got stop think assess situat want permit aggreg outsid side low side seem virtu rang decid let will given healthi analysi question
1384,1988-02-09,languag regard flexibl like retain pull
1529,1988-03-29,far economi district concern expans continu modest pace reason broad base heard scatter report doubl order think question current exchang_rate lot busi district certainli can compet foreign produc foreign product far nation_outlook concern chang forecast pretti_much staff chang greenbook surpris tenor incom_data nation_economi gener better expect think call revis near_term forecast longer_term prospect real_growth altogeth sure make margin confid outlook sever peopl alreadi comment realli strike featur outlook present greenbook develop bank acceler_inflat seem prospect obvious lot uncertainti surround alway acceler dramat certainli find troubl think perhap key aspect point
1599,1988-06-29,let talk littl district comment drought last night realli much add situat exclus drought although hard rigor sens think district econom_growth actual acceler continu_improv mine economi_continu strength pulp paper wood product forth turn good good year tourism though hot catch fish minnesota term econom_activ heart district drought think almost describ situat boom unemploy minnesota touch percent metropolitan area economi reason diversifi look strong economi descript situat far wage_pressur pick anecdot director advisori_council peopl manufactur whose entri level wage hour report cannot keep peopl wage run employ agenc will hire somebodi morn employe work coupl hour walk door break appar across street someth els tight_labor_market sens report certainli minimum wage job go vacant district experi certainli take longer consider longer fill entri level cleric job recent_year_ago manufactur indic start problem union think translat higher wage anyth yet impress union start aggress report far nation econom situat concern find larg agreement greenbook outlook greenbook view point right issu confront think might difficult without polici_action keep rate_increas deflat percent sustain period_time quarter_quarter period tri forecast hunch risk lie think intern consider go turn import perhap increasingli import situat struck fact economi_grown rapidli last_sever quarter number import foreign economi thing equal think add demand pressur
1703,1988-06-29,noth add keep rang year altern iii next_year
1809,1988-06-29,suggest mr chairman key thing point asymmetr_direct feel person necessari much immedi note earlier discuss think_risk_side inflat look road posit address appropri certainli can support rais borrow target million associ altern view much effect point
2079,1988-08-16,regard nation_economi point staff comment emphas seem surpris year realli almost uniformli upsid incom statist seem continu indic strength read seem use capac quickli anticip look district_economi measur econom perform anecdot hear suggest surpris continu upsid time longer comment last_time diversifi economi district boom close boom condit continu economi realli piec inform pick last_sever week hear much earlier allow caveat know season factor sampl small forth heard wide rang manufactur abil rais_price percent case price_increas year put place comment increas plan later fall worth think start hear lot concern inflat actual price_increas
2159,1988-08-16,think version governor angel question histor perform model equat recent track reason
2259,1988-08-16,find close call tighten wait think suggest asymmetr_languag resolv far concern specif asymmetr_languag look okay think_probabl pay littl paus assess result action date given uncertainti associ forecast error thing along_line admit comfort anyway slow prospect slow don forecast ballpark troubl fact materi materi littl pronouncedli don envis think will help keep right cours
2387,1988-09-20,mike minut ago allud inventori possibl ad littl bit downsid impress inventori path realli pretti conserv fair character
2416,1988-09-20,problem feder_reserv
2422,1988-09-20,littl report district_economi will tri dispens quickli comment district_economi remain_strong obviou except area affect advers drought otherwis economi district good shape far nation_outlook concern find substanti agreement greenbook_forecast know much rise interest_rate might requir stem build inflationari_pressur perhap much think greenbook appropri identifi risk look latest statist think suggest slow pace expans last_month slow sever peopl alreadi comment welcom judgment find mayb littl tendenc exagger though tri constru labor_market report strong increas payrol_employ million worker annual_rate trivial increas employ especi given tight_labor_market alreadi exist alreadi suggest inventori_sale_ratio look anyth low side_think strength near_term come inventori greenbook_forecast anticip
2504,1988-09-20,support_recommend
2600,1988-11-01,regard nation_economi greenbook_forecast underli seem risk fall consider short greenbook low think mike_prell outlin number point agre account order backlog remain substanti inventori remain rel low think will improv time trade situat add know much fiscal restraint assum greenbook must littl concern cours fiscal_polici impact gramm rudman forth forward_look particular forecast lot condit downsid_risk asid possibl exogen shock know economi go lot better say lot risk think kind forecast sever peopl comment welcom part think period rather modest growth labor_forc demograph factor probabl enthusiast might product side_think limit thing product suppli_side equat far district_economi concern environ district_economi_continu perform pocket drought signific advers effect agricultur comment larg diversifi metropolitan area district_economi quit_strong time thing clear far much rest rural part district concern paper forest product industri mine industri suffici larg expand suffici strongli take rest rural economi district substanti econom expans continu
2692,1988-11-01,support_recommend add think governor angel make valid point valu languag direct seem asymmetr_languag remain appropri junctur gaug risk
2913,1988-12-13,report number meet gener posit actual quit posit econom_condit district lot meet last_meet committe gener tenor certainli continu fact strike thing seri meet lack discuss problem peopl encount except deal thing think awar excess offic space hotel space concern peopl perceiv excess financi side busi world hear lot talk shortag labor skill unskil seem translat call gener acceler wage run can find peopl_talk rais wage percent mean typic sens gener pressur varieti reason built hear anyth gener acceler price either far nation circumst concern model forecast somewhat stronger greenbook especi go time forecast essenti flat interest_rate therefor forecast sens consist greenbook want point start constrain inflat bend go requir higher rate like someth model gener somewhat rapid_growth discern progress inflat_side_think sever peopl alreadi comment latest batch nation statist remov lot uncertainti state economi suggest great_deal momentum allow possibl statist might revis futur gaug comment seem work done bank got start look toward employ gain run neighborhood worker month go sustain path go bring inflat time suspect happen go lot comment concern economi slow excess suggest need sustain
3000,1988-12-13,agre think_need tighten need right away came favor someth interpret pretti close propos mr chairman might approach littl elabor someth use rang borrow million valu get direct want given uncertainti interest_rate borrow day give littl explicit flexibl seem term polici implement thing add certainli seriou consider rather immedi think keep eye term situat admit comfort modest growth last_year though bet farm light modest growth wonder percent upper limit rang realli appropri strike side given perform last_year
3002,1988-12-13,right
3164,1989-02-07,mike regard slow auto_sale due princip squeez incom effect age stock vehicl road
3203,1989-02-07,regard district_economi expans district remain solid point time fourth_quarter probabl turn better peopl expect retail_sale report major retail distinctli stronger might expect major expans paper industri underway district varieti locat look nation_economi compar model forecast_greenbook model forecast favor sens somewhat rapid econom_growth basic stabl rate_inflat recent level stabl interest_rate_think messag similar greenbook messag want rate_inflat go prevail interest_rate accomplish rel probabl case look data greenbook compens produc price consum_price last_year_think clearli deterior cost price pictur concern might continu admit date inflat_expect given growth economi pressur perceiv capac inflat
3316,1989-02-07,let comment littl risk much risk point time caveat tighten person inclin million borrow immedi risk can realli relat extern factor issu extern balanc think solut ultim lie chang fiscal_polici rather anyth can beyond seem someth appropri much risk real domest economi move person feel inflat alreadi excess probabl will rise pleasantli surpris will acknowledg addit small move point time go harm anyth simpli go help produc pleasant surpris fortun best will turn appropri action place lot weight appar expect market_tighten immin think want rate slide
3477,1989-03-28,regard district_economi gener thing remain good shape major surpris develop worth report coupl except side real activ surpris notic nonresidenti_construct_activ certainli stronger expect point major project continu announc initi twin citi thing shape look go keep sector reason strong earli next decad labor_market gener remain tight sector expand continu_expand sens talk varieti busi_peopl rate expans eas bit clear last_sever_month busi_peopl notic interest_rate interest_rate becom topic convers wherea recent perhap month_ago subject hardli came agenda subject tone anecdot_inform seem chang cost_increas past lot busi_peopl tell cost_increas experienc difficulti pass cost_increas will admit difficulti move cost_increas hardli complain longer difficulti far nation_outlook concern littl add think sign approach soft land far real_growth concern want exagger sign given probabl boost favor weather back almost inevit run unfett model forecast wholli unfett vector auto regress model worth recess continu real_growth modest rate far consum_price concern somewhat rapid inflat greenbook
3538,1989-03-28,si keehn bob parri alreadi pretti_much emphas want point afraid market_particip believ target feder_fund_rate close junctur favor think_import paus process tighten sure paus right place give market signal sens back add
3608,1989-05-16,increas interest_rate_basi_point late year someth
3676,1989-05-16,moment review district_economi briefli rural area time continu expans led recoveri copper iron ore mine specialti mine strength forest product pulp paper busi strength limit mainli moment environment concern shortag raw materi agricultur situat shape posit moment moistur district pretti_good peopl optimist upcom tourist season regard diversifi metropolitan area economi strong time gener remain layoff tech area economi seem absorb pretti readili concern pace automobil sale mayb major element side thing though labor shortag skill unskil labor tight time pick grow concern milit organ call disorgan labor concern translat wage_pressur businessmen seem divid moment will abl pass wage cost_increas fulli regard nation_economi model forecast differ particular board_staff overal pictur differ look thing unfold hope moment think_risk chang last met want exagger thing routin model calcul probabl recess convent defin go next_quarter probabl gone bit recent gone much far last_year mean thing shift bit great_deal
3880,1989-05-16,support basic recommend mr chairman seem good time symmetr_languag recogn chang occur circumst hunch practic matter intern purpos perspect market_particip nuanc involv asymmetri forth like matter lot peopl know gener structur direct know look incom inform look know pretti_much think_good time simpli remov asymmetri let evid tell tale
4030,1989-07-05,best can judg district_economi perform similarli nation_economi pace expans gener slow allow cours usual divers econom sector particular region within district happen seem earlier concern report inflationari_pressur eb time gone though part labor_market_remain_quit tight continu hear report labor shortag regard nation econom_outlook model gener interest_rate pattern similar greenbook essenti flat interest_rate somewhat rapid real_growth especi person littl cautiou part read review statist look governor johnson summar add respect seem thing work larg might hope month_ago sens think recogn need slow consum_spend slow pace employ gain arrest appear build inflationari_pressur deterior psycholog price outlook think way thing evolv might hope
4053,1989-07-05,thought nation reject contract
4110,1989-07-05,don reason confid path next_month usual
4209,1989-07-05,support prescript
4311,1989-08-22,mike pass refer fiscal_polici differ forecast cbo spend number rather billion differ
4458,1989-08-22,mr chairman realli littl report district_economi point seem perform much nation_economi best can judg perform reason uniformli strong point report thing labor_market chang bit sens littl easier find retain worker hand sign grow labor milit although gener wage broader compens matter issu realli thing union shop forth coupl busi_peopl mention presum tongu cheek unemploy_rate far nation_economi concern think chang greenbook_forecast rel view last_meet right direct probabl modest view go somewhat real_growth somewhat lower_inflat greenbook suggest time must admit struck hear continu lack build wage compens pressur hear materi price clearli lot busi_peopl report materi price_level declin problem earlier allow possibl cours data revis chang rather nice pictur seem thing go almost unbeliev
4529,1989-08-22,support seem point risk evenli rather fine balanc surpris thing went awri direct hard press point express convict might given favor symmetr_languag favor reason seem modest growth recent_year coupl perform dollar serv reason bit optimist inflat_outlook want compromis point reason favor symmetr_languag
4571,1989-08-22,doubl
4637,1989-10-03,view deviat bit greenbook recent_month deviat grown term economi look latest statist intern forecast talk busi_peopl around district elsewher somewhat optimist outlook real_growth go forward_look economi thing consid remark good shape expect go continu price side optimist sens think opportun progress inflat greenbook envis part cours monetari_polici last_year part busi_peopl_talk clearli report abat inflationari_pressur go sever_month despit fact tight_labor_market district seem translat wage_pressur can presum concern job secur known intern environ foreign competit import serv restrain influenc must given optimist assess hate somewhat unhappi topic think jeopard cours dollar continu declin think quickli deterior inflationari situat outlook ultim growth outlook think seriou risk
4742,1989-10-03,favor altern mild prefer symmetr_languag circumst find inde lot problem might imping upon seem best polici can adopt given potenti problem tri keep economi rel keel think accomplish certainli want growth near_term mean fourth_quarter go next_year associ think credibl import think care matter
4860,1989-11-14,compar district_economi nation_economi look district_economi_continu bit better nation_economi agricultur pretti_good year residenti_construct pick littl recent mine forest product paper industri expans underway certainli mine paper area tourism good year thu far expect good winter season employ gain small unemploy_rate_remain low pretti_much throughout district retail level among major retail good year anticip good holiday season quit optimist soft recent nation seem manufactur question ask implic see manufactur nationwid much weight given happen manufactur_sector think see bit reminisc happen go look period manufactur employ nationwid declin year worker period_time order nondefens capit equip flat purchas_manag survey show weak go economi realli turn pretti respect perform though period interest_rate_come money_growth acceler seem tend emphas coupl thing alway awar uncertainti look outlook caution requir come period real_growth continu anyth probabl strongli expect clear uptick inflat inflationari_pressur time read recent econom histori suggest economi probabl can weather heavi sea manufactur requir respons seem want cautiou degre respons
4916,1989-11-14,support_recommend mr chairman altern asymmetr_languag thought add given uncertainti near_term econom_outlook time pay bit attent aggreg analyt make sens respond recent_month expect think can help fulli believ staff inflat_forecast discourag face thing conclud forecast worri declin dollar
5064,1989-12-18,regard district_economi_think economi actual better mood weigh mood coupl thing talk yesterday profit_margin get squeez clearli affect busi_peopl view situat struggl manufactur_sector area particularli tech beyond major retail seem satisfi mayb holiday sale thu far scatter report smaller specialti oper major store seem happi report virtual metropolitan area district gener posit term busi condit recoveri agricultur factor mention includ tourism strength paper product lumber industri expans mine rural area pretti except sizabl geograph sizabl term popul north dakota seri problem otherwis district_economi_continu view pretti_good shape regard nation econom situat think doubt slow quarter around beyond guess greenbook_forecast perhap bit cautiou conserv side look incom consum balanc_sheet think consum_spend nondur servic will better next_year progress unfold greenbook suggest moment inflat situat optimist time start disinfl deceler rate price_increas must admit given statist last_quarter consum_price compens forth begin wonder accur assess sens look data optim quit justifi might pick comment occasion district ask busi_peopl inflat problem elabor mean problem continu percent
5144,1989-12-18,mr chairman_think case take action troubl think action go job difficult roll along term bring growth_rate_growth consist attain longer_run object weigh factor acknowledg difficult choic come side take action go asymmetr_direct strongli symmetr_direct can certainli live know can trajectori forth think circumst want push
5248,1989-12-18,might help manley littl think ran almost quarter earlier_year bottom end outsid rang cannot rememb exactli think market overreact sens go forc aggreg time rais interest_rate clear intend think aggreg littl
5340,1990-02-06,mike sure understand person_incom forecast look middl panel chart number compar best look stay weak side given modest growth path
5361,1990-02-06,littl report far district_economi concern modest sustain expans underway time seem continu seem reason balanc econom sector region district part pessim concern around true part seem reflect actual number econom perform talk busi_peopl hear report level declin input price especi materi hear cours think problem degre compens clearli anyth area acceler part medic cost problem think tie exclus look inflat wage compens cost side distinct problem far nation situat concern suggest question ask earlier think economi will bit better greenbook suggest think greenbook conserv regard real dispos incom growth consum_spend consequ think will littl strength alter outlook radic view think economi will littl_better far inflat concern nation cautious optimist time go succeed bring inflat sometim soon must admit optim fade simpli note look consum_price exclud food energi rate_increas stuck fourth_quarter fourth_quarter basi percent rang actual think year wors otherwis pretti stuck progress whole timefram
5446,1990-02-06,favor chang_polici junctur larg reason ed boehn express much case chang far real_economi concern start improv like remain sluggish quarter anyway sensit rapidli money suppli grow year sens urgenc start someth basi project present far experi seem taught growth_rate can wander around substanti period six_month lot urgenc moment favor symmetr_languag reason express tie hand
5566,1990-03-27,much narrow provoc question profit pressur profit quit time pretti wide distribut across economi concentr sector manufactur
5568,1990-03-27,thank
5597,1990-03-27,regard district_economi case quit time littl report pretti_much nation_economi_continu modest expans seem_like continu major concern district moment continu drought area prospect problem commerci_real_estat area latter probabl year level activ current regard nation_economi larg agre greenbook_forecast peopl alreadi comment far inflat concern unfortun confirm view simpli stuck around percent rate_inflat quit time regard real_economi disagre much greenbook_forecast_think care overreact latest month worth number might find whipsaw polici market forth hand greenbook observ exercis confirm take payrol_employ number serious can easili percent real_growth quarter possibl number right tell someth immedi statu economi prospect might look growth greenbook suggest fear circumst inflat
5673,1990-03-27,obvious difficult time problem find come inflat stubborn mayb stubborn expect requir tighten move moment sens urgenc think tom melzer earlier probabl low cost wait next_meet inde lot confirm evid earlier alway opportun act seem appropri want whipsaw economi polici_move find seri data revis incom inform forth overestim improv look inflat longer_run perspect know will start bring obvious scenario greenbook suggest progress next_year_think best thing can circumst probabl growth remain modest encourag near_term prospect although unfortun don mention littl hard read quarter unfold tax payment issu assum someth staff estim rather sensibl cours prefer wait longer let evid accumul mild prefer retain symmetr_direct think maxim flexibl almost alway favor mild prefer
5761,1990-05-15,district_economi look larg nation_economi distinct pocket great weak although overal think_probabl continu perform time bit better nation_economi look overal growth nonfarm employ specif industri continu perform paper forest product mine tourism surpris bit posit news will pass major retail district_continu post good result home_sale twin citi quarter run percent last_year quarter steadi number month month pretti_good number extent drought district narrow consequ fairli heavi rain far number good report crop prospect capit_spend agricultur year might give cent worth credit_crunch certainli hear lot fewer lot lower volum concern agricultur small_busi hear year_ago farm credit system distress seriou problem agricultur forth heard lot must today rel period absolut quiet part major nation develop close report difficulti competitor obtain credit fact report coupl deal low bidder contract initi low bidder financ wound contract term econom_activ cours depress effect project go done question get credit
5763,1990-05-15,rather happi
5765,1990-05-15,point view gnp littl far nation_economi concern certainli agre underli thrust real_growth present greenbook inflat_side messag heart though must anecdot_evid suggest inflat_pressur build moment seem pretti_much statu quo busi_peopl concern effort bring inflat percent wherev bad busi cours envis recess accompani
5840,1990-05-15,peopl express view prior coffe_break steadi serv toler far think true time favor continu polici symmetr judgment think though matter time pretend special insight seem best can argu core rate_inflat remain stuck percent neighborhood time time_think manley describ world gener becom somewhat inflationari place european countri particular taken advantag go germani stimul economi forth think rais odd express go tighten point futur go unstick inflat
5979,1990-07-02,regard district_economi time report better nation whole data revis seri follow close nonfarm employ incom_data revis confirm report earli district outperform nation think essenti go natur resourc industri district sometim act drag actual pull thing regard refer mine forest product paper cours recent agricultur fact farmer district run thing complain almost happen lot rain much need peopl spirit posit implic moral farm output implement spend forth top happen natur resourc report diversifi economi twin citi mid size metropolitan area done pretti throughout expans recent meet director advisori_council small_busi agricultur labor base meet gener tenor posit ebulli certainli great_deal confid go forward gener rel satisfi happen moment coupl except obviou anybodi whose busi relat defens concern construct although concern home_sale must add continu run year_ago level place district gener think district go continu outperform nation_economi much longer like perform much nation_economi_think thing go becom bit sluggish ahead comment briefli nation situat sens tom melzer coupl other suggest pois progress inflat term disinfl part slow_growth money extend seri year term anecdot peopl district realli report grow inflat_pressur year cours latest aggreg price statist look bit better obviou kicker servic sector thing mike point report forth nevertheless think close point final start progress far real_growth concern pretti comfort greenbook_forecast mayb someth bit better think fundament place acceler growth must statist last_month employ consum_spend impress happen home price rais yellow flag
6023,1990-07-02,stumbl bit suggest automat move great_deal interest upcom data economi like perform next sever_month given situat chang regard consum_spend whatev wealth_effect hous must admit lot uncertainti go play littl concern asymmetr_direct automat move_basi week week worth data give paus
6025,1990-07-02,disagre interpret latest data watch data bounc around aw lot
6027,1990-07-02,actual conclud go elabor view concern automat move asymmetr_languag
6029,1990-07-02,somewhat comfort comment
6121,1990-08-21,let budget look develop iraq kuwait tri understand econom consequ forecast thing surpris catch anyth militari outlay like mean outlook
6198,1990-08-21,far district growth unspectacular steadi continu bit better nation cours remark statement day happen district reflect continu happen last_sever_month agricultur remain good tourism good natur resourc relat industri diversifi metropolitan area continu thing consid like district_continu outperform nation_economi much longer moment anyway thing go bit better nation_level run oil_price result iraq kuwait occur late stop biker descend sturgi turn success event inject lot incom south dakota economi regard nation_outlook somebodi use word dilemma earlier think captur invas kuwait look slow_growth look simultan lack progress bring inflat seem dilemma sharpen happen middl east obvious cannot assess magnitud think fair dilemma sharpen judgment top probabl point thing gone wrong likelihood progress budget diminish consequ guess although doubl edg sword will kick militari spend done help real_economi bit sens aw lot turmoil dilemma worsen
6249,1990-08-21,don project growth fourth_quarter given someth baselin assumpt
6279,1990-08-21,support posit think right prescript circumst might someth symmetr_direct part usual prefer part uncertainti risk feel strongli moment
6397,1990-10-02,thank mr chairman time comment reason good econom_condit district think object measur case economi_continu_expand modestli cours gener hole si keehn report farm implement sale clearli level quit_strong spring district agricultur condit gener good remain pocket drought obvious ongo problem area construct sector weaken locat report think object measur district_economi expand lot peopl comment think chang recent attitud clearli deterior significantli good_deal concern pick question statu larg money center bank topic come often district concern attitud clearli worsen gener except happen meet treasur corpor base twin citi almost univers report busi strong compani tend larg intern exposur sell abroad oper abroad say economi strong per se report busi part strong coupl except gener surpris tenor remark comfort seem look busi worldwid regard nation econom_outlook disagre much greenbook_forecast model avoid recess although continu quarter slightli posit real_growth can calcul probabl recess model clearli probabl gone rel calcul prior previou fomc_meet_think statement risk shift clearli argu greater downsid_risk real_economi unfortun inflat number mike comment disappoint irrespect food energi_price model provid much comfort longer_term_inflat_outlook either risk sit direct pleasant outlook contempl obvious
6437,1990-10-02,follow question forecast fourth_quarter includ anyth flight liquid base pretti_much think veloc deviat
6588,1990-10-02,sympathi concern express real_economi unfortun impress lose sight inflat situat think equival risk environ favor stabil polici look altern someth growth accept imagin go bit beyond tri sure growth fall percent anticip involv slight eas sens talk go beyond reason find compel composit real_estat problem term inventori problem certainli go solv polici_action taken today must uncomfort seem head
6590,1990-10-02,will contempl asymmetr_direct point_move fund_rate depend happen friday econom data aggreg look forth think want stop
6662,1990-11-13,mike much diverg payrol household employ data household data quit bit weaker time wonder come understand recent pattern economi better tell someth
6734,1990-11-13,thank mr chairman posit side district_economi although spottier remain pretti_good shape especi rural area agricultur other comment good good year part district mine good year inde talk expans industri varieti state district anticip go ahead plan retail best can judg cautiou particularli pessimist point holiday sale think pattern activ nation_economi near_term reflect greenbook coupl quarter contract reason forecast distinct sens base varieti anecdot_evid weak see particularli relat energi situat although obvious factor stori realli combin factor place oil_price ran clearli credit avail issu grown import time gone sens see particularli driven energi combin neg factor affect attitud simpli cut import sector region_economi
6796,1990-11-13,support
6867,1990-12-18,thank mr chairman lot addit news district_economi lot chang will comment coupl thing come recent talk larg firm twin citi good number good particularli substanti foreign exposur major export despit almost univers good_deal concern particularli domest cours reaction seem occur stretch salari program go ahead normal kind salari program previou year tell employe increas will last_month someth come across recent think clearli concern economi busi condit regard holiday sale district hear much euphoria terribl gloom assum thing rather mediocr can regard nation econom_outlook gener agre shape econom perform express greenbook although will admit confid upturn go occur quit quickli envis document number intang worri junctur seem think dick syron suggest major wild card real_estat valu feel instinct valu continu come substanti becom pervas around countri heretofor bigger effect economi
7006,1990-12-18,support_recommend mr chairman
