,start_date,content
22794,2003-01-28,add point discuss base talk number banker case repres largest lender thrift industri reaffirm learn sourc residenti mortgag market figur applic close track mortgag banker associ data strong mention coupl variat asset qualiti issu lender tend support heard around room asset qualiti consum portfolio strong contact quick adjust lend standard rais minimum fico score borrow percent think signific note develop sophist intern score model fico base attribut great_deal current strong qualiti portfolio chang standard can done quickli consum side residenti mortgag side largest lender talk indic recent_month notic uptick nonperform mortgag residenti real_estat loan attribut lag downturn economi effect home mortgag loan peopl will sacrific great_deal let individu resid foreclosur becom loan nonaccru statu lender maintain segment loan portfolio commerci_real_estat base loan typic franchis perform portion portfolio strong notabl except conveni store attribut impact increas oil_price cost side abl pass increas cost demand side downturn demand notabl except credit qualiti across board move broad subject fiscal_polici probabl notic week congress pass continu resolut either third fourth resolut quit budget senat produc omnibu budget bill will probabl end next_year reconcil hous tax bill pressur threaten tax bill stand perhap obviou concern dividend exclus get lot attent much focus anecdot exampl effect richest peopl countri pressur think will persist will real impact debat come statu state economi number talk budget difficulti face state govern think twenti governor current meet state legislatur deal seriou budget issu feder govern side among issu deal mandat unfund cost relat homeland secur dividend exclus ad state use feder govern taxabl incom basi calcul state incom mean reduct incom taxabl dividend exclus enact will becom law state legislatur will met part special session state legislatur address issu effect state neg perhap critic time fiscal situat year anticip therefor pressur congress state will build will play think way bill similar perceiv inde stimul extent describ scale version bill includ obvious stimul featur imposs rememb year_ago congress fact adopt top prioriti identifi economist prioriti enact inde pass singl bill possibl congress move away stimulu issu simpli pass bill will becom goal case might combin reduct dividend exclus direct grant state term econom impact bill think bet kind thing recent essenti happen ag bill last_year recal bipartisan goal ultim becam produc bill econom consequ notwithstand reason segment forecast presum econom stimulu packag certain think bear watch close
22907,2003-03-18,talk banker within last_week think vantag point particular interest indic bank largest consum lender countri volum credit qualiti experienc recent consist upward_pressur price yet sens price_pressur fact major credit card issuer signific rang consum loan product histor given window abl predict retail_sale quit vantag point talk contrast commerci loan side observ noth pipelin consider interest credit qualiti loan portfolio improv follow call report data know credit qualiti commerci portfolio declin end last_year banker judgment level mayb improv contrast effect bank experienc improv credit qualiti yet loan_demand fact corrobor governor bernank thesi closer event higher hurdl rate report bank major commerci lender major secur servic bank exactli experi respect commerci loan portfolio describ paralysi respect equiti activ cross border activ ipo underwrit tend come primarili municip sector descript heard morn atmospher uncertainti portion geopolit banker character somewhat differ describ paralysi domin reason geopolit risk recogn risk note caution contact bank recogn start feel expens liquid can result see evid bank reach yield firm secondari market commerci loan exampl interest tranch collater loan oblig clo bank reach term loan invest achiev higher rate return someth dino suggest occur think presid pianalto hint certainli time great uncertainti therefor presid_guynn other perhap circumst can directli address monetari_polici
22982,2003-03-18,support part recommend
23039,2003-05-06,follow issu unlik recess earli time corpor bond equiti took hit term loss oppos bank loan corpor govern scandal lack confid financi report involv fact loss market secur segment previou period interest dino analysi refer chart volatil relat volatil respect corpor govern issu think rememb financi_market loss separ corpor govern issu
23041,2003-05-06,problem seem behind
23098,2003-05-06,let add point discuss fiscal_polici go key week respect fiscal_polici tax write committe hous senat meet week seem momentum shift hous part hous committe chairman exhibit perhap strongest thought leadership mayb sagaci polit leadership must deal friendli accommod budget restraint senat probabl will meet effort cram presid dividend exclus propos legisl within limit budget restraint seem_like instead presid propos respect dividend come cap tax rate dividend drop tax rate capit gain congress will find palat dividend exclus term abil explain clear acceler previous enact tax_cut might note last wednesday chairman respons question hous bank committe real effort tri distinguish tax_cut stimul capit_spend tax_cut stimul consumpt discuss reflect deliber either side tri read polit tea leav seem peopl sens white hous will accept tax packag number north billion north billion better will know week respect tax polici know today point relat bank industri interestingli littl chang report last_meet saw throughout gradual declin asset qualiti remain stabl consum side postwar bounc part wartim declin signific extent consum area hear anecdot member feder advisori_council meet last friday number peopl hint plan expans indic busi_peopl think_time might right expand seem_like area differ data can measur anecdot_inform pick ex part number can read
23164,2003-05-06,base read greenbook option present bluebook support eas today persuad time question support_recommend add point execut sentiment build comment chairman vice_chairman mcdonough governor bie market reward execut outperform peer look environ signific amount downsiz go downsiz complet option avail achiev growth expand merger expand addit invest seem time great_deal improv effici time invest decis noth decis term invest margin error time tighter come vice_chairman mcdonough comment psycholog psycholog seem right busi_invest think pickup invest quit rapid view anyth point disturb wrong respect statement eighteen month_ago join committe thought pretti easi improv statement make realiz chang pars care meet consciou desir chang word necessari busi world window opportun opin risk assess last_meet give opportun time chang chang seem appropri support statement manner alter statement
23273,2003-06-24,re emphas coupl data point especi mention earlier chart_show involv tax law rememb steve olin point provis law staff anticip unanticip remind provis cram tax bill met senat budget constraint requir art amount postur order bring lot stimulu short period_time wag write tax packag suggest sunris sunset call fiddler roof tax bill laughter point heavi bet tax packag will stimul third_quarter start next tuesday whatev els happen tax chang will provid signific amount addit discretionari spend capabl start right away addit incent busi_fix_invest begin time point mention coupon gap move issu fairli quickli increas coupon gap occur recent_month rate gap decad level tremend amount capac refinanc enorm amount home equiti avail tap unless mortgag holder final reach point longer respond low rate will continu refinanc result thing go happen peopl will spend power either cash taken reduc mortgag payment will increas discretionari spend capabl optimist prospect third fourth_quarter possibl half_year will posit staff_forecast data point certainli indic turnaround seem appropri time eas point follow briefli comment yesterday regard effect lower_interest_rate bank industri note bank industri quarter record profit spite fact bank signific reduct interest_rate margin provis chargeoff reduc significantli appropri given improv credit qualiti loan portfolio coverag loan loss reserv appropri measur delinqu chargeoff accrual loan contributor profit pictur realiz gain secur past ten_year start manag bank industri strateg decis base interest_rate environ suggest increasingli go hear number sector impact low interest_rate busi think go opportun next week remind peopl set monetari_polici aim advantag sector basi like effect overal economi
23356,2003-06-24,support part recommend seem accord signal eas appropri consist pipelin particularli fiscal_stimulu point_move seem appropri think set threshold term respons commun view look question care join fed fomc thought outsid look lot room improv commun join group come around almost degre intens focu word fed becom incrementalist term chang manner commun believ think care
23458,2003-08-12,refer comment governor kohn regard need shift psycholog appar begin occur last_week talk contact major bank ceo other senior leadership posit notabl chang descript recent develop bank across board improv busi psycholog observ yet reflect loan broad though except major midwest bank activ lend rural market observ past_year major money market tend increas activ area capit lend activ ventur capit activ gone aw sign improv told corpor bond_market strong attract market help diminish growth lend market describ improv particularli risk area leverag transact tend factor import loan qualiti longer mention issu concern continu_improv asset qualiti consum busi sector time optim signific improv psycholog yet translat busi activ repres busi channel
23508,2003-08-12,support part recommend look_forward meet regard commun
23670,2003-09-15,want mention addit data point support much alreadi talk banker get increas anecdot_evid renew interest either expans acquisit limit number actual deal chang last_meet slight chang six_month_ago quit strike use dave stockton continuum psycholog rang skeptic guard optim banker fairli far optimist side continuum addit extent survey custom inform banker report detect significantli optimist outlook expans case recent_month part think support bill pool comment inventori remark time inventori order diaper observ risk busi miss expans delay action real concern fact reflect rapid move busi point near futur fiscal_polici rememb last_meet report fiscal_stimulu pipelin point time post world war ii era includ reagan era stimulu increas significantli congress will within next_month approv addit billion defens author appropri good_news short_run longer_term share governor gramlich concern indic congress inclin reappli fiscal disciplin system find term consider almost appal data point note suggest optim improv economi indic yet chang price_power inflationari_pressur
23723,2003-09-15,support part recommend regard last sentenc think phrase import retain consider period phrase think go lot attent foster contain will like focu attent awkward awkward drop participl contain disinflationari forc promis monetari_polici can probabl deliv balanc will accept statement
23820,2003-09-16,want mention addit data point support much alreadi talk banker get increas anecdot_evid renew interest either expans acquisit limit number actual deal chang last_meet slight chang six_month_ago quit strike use dave stockton continuum psycholog rang skeptic guard optim banker fairli far optimist side continuum addit extent survey custom inform banker report detect significantli optimist outlook expans case recent_month part think support bill pool comment inventori remark time inventori order diaper observ risk busi miss expans delay action real concern fact reflect rapid move busi point near futur fiscal_polici rememb last_meet report fiscal_stimulu pipelin point time post world war ii era includ reagan era stimulu increas significantli congress will within next_month approv addit billion defens author appropri good_news short_run longer_term share governor gramlich concern indic congress inclin reappli fiscal disciplin system find term consider almost appal data point note suggest optim improv economi indic yet chang price_power inflationari_pressur
23873,2003-09-16,support part recommend regard last sentenc think phrase import retain consider period phrase think go lot attent foster contain will like focu attent awkward awkward drop participl contain disinflationari forc promis monetari_polici can probabl deliv balanc will accept statement
23970,2003-10-28,coupl comment peopl row go brief think exactli thing will past week talk number banker whose comment essenti reinforc lot heard around_tabl commun banker upper midwest southwest exactli observ feel addit competit pressur nation largest bank bank come small_busi market support appetit increas risk around countri think support notion slack demand commerci loan forc bank reach toward kind loan opportun region lender midwest slightli differ perspect along_line note differ respons get front line lender oppos get credit depart peopl front line peopl felt good_deal increas activ yet translat loan except lend busi exercis purchas option current leas facil support view lot lend either lock liquid restructur improv overal abil busi entiti financ growth intern think heard dave stockton other talk contact institut custodi servic busi coupl trend came light reaffirm shift consum equiti trend obviou becom obviou within last six_week institut investor move offshor case emerg asia consist stori greenbook term expect_growth pull togeth hear notabl chang risk appetit probabl obviou appear lot lend continu balanc_sheet restructur much lend tend anticip improv underli economi extent increas capit expenditur reflect loan bank industri compar feedback get regard inhibit capit_invest six_month_ago versu impress signific chang six_month_ago hear term psycholog psycholog wherea describ underli economi contact use word confid optimist perhap cautiou use word psycholog suggest irration decis capit_spend decis base analysi underli data independ data look strength consum demand period taken account busi sector underli econom data analyz taken account degre yet traction previou recoveri chang attitud obviou
24019,2003-10-28,support_recommend
24140,2003-12-09,bring point larg talk involv fiscal_polici issu sure notic govern fund moment continu resolut hous yesterday pass omnibu budget bill think total consist greenbook expect bill includ senat undoubtedli will pass budget bill year signific congress presidenti elect year start day follow return recess will interest extent budget issu dealt concern hope sign perspect time see concern fiscal disciplin notic bill pass yesterday almost republican vote democrat vote think countri receiv free pass period_time post need maintain fiscal disciplin almost entir decad cannot help believ concern dollar foreign investor reflect seem lack concern fiscal respons particularli consid signific legisl accomplish congress will almost budget implic anyth resembl return pay spend restrict congress seem will campaign issu time year hope anyway respect bank industri respond light improv econom perform notic third_quarter result indic signific improv bank industri profit differ mix six_month_ago six_month_ago improv profit pictur base fee incom secur transact larg time result improv asset qualiti fact need loan loss provis indic weak asset qualiti think support dino suggest see strong asset qualiti mean thing fact growth yet commerci lend mean signific amount firepow bank industri fund continu expans extent tighten credit standard noth avail fund think_import point hear banker concern economi turn around clear anecdot_evid result increas loan_demand point
24184,2003-12-09,support polici decis statement
24303,2004-01-27,presid_broaddu use term bottom think express appli issu want discuss fiscal_polici bank system respect fiscal_polici undoubtedli know omnibu spend bill pass senat last_week sign presid mean govern longer fund continu resolut notic got lost report victori kerri iowa caucu closur vote senat bring bill floor fail time around receiv fewer vote republican member caucu lot peopl took signal senat reach point recogn need disciplin govern spend process short_term result spend bill will provid whole lot stimulu way approv bill includ somewher separ earmark use call pork seem though respons last spend effort republican democrat need budget process will impos disciplin futur reduct deficit discuss consist greenbook respect bank system bottom much posit connot report qualiti asset bank industri reach point expect nevertheless discuss banker past week differ convers recent_week instead talk loan loss talk watch list mean rather correct term approach bad loan prevent suggest economi probabl bottom import coupl reason despit improv bank profit interest incom margin continu declin lowest level year banker tell low margin put great pressur lender increas loan volum consum loan side stay strong opportun signific growth loan compon hear lot loan_demand tremend competit among banker loan seem banker will risk heard admit recent_year includ credit risk interest_rate risk lot bank financ involv commerci_real_estat ventur point will lender compet rel small number loan conclus support financ gap nonfinanci busi describ greenbook anecdot banker spoke told use demand deposit commerci custom addit benchmark forecast loan volum low_level deposit suggest need bank financ busi capit expenditur go limit conclus support chart larri slifman show earlier today indic debt asset ratio short_term total record low summari conclud will lot stimulu stem feder budget process perhap fiscal disciplin go forward banker side signific indic interest capit_spend busi firm unfortun banker will financ intern outsid bank system
24346,2004-01-27,support part propos echo governor bie mike moskow implicit introduct word consider period need point exit strategi view term patienc will need exit strategi agre unchang rate propos think chang word patienc improv support part propos
24447,2004-03-16,prepar meet focus busi loan time half_year follow inform sourc start measur growth thing simpli report quit mind think taken began look number busi loan declin declin sens neg feedback went inform earli indic bottom fish option take talk activ measur activ activ show number final number addit gone time bank secur industri clearli cut market paramet loan approv point becom aggress think real sens measur reflect underli economi certain extent psycholog presid_mcteer moskow indic indic pick use trend loan baromet seem reinforc greenbook analysi strength underli economi lag employ_growth anomali signific shift commun six_week_ago move away consider period languag express need patienc seem patienc order commun time
24493,2004-03-16,mr chairman close call bring inflat_risk balanc think close call strong prefer chang statement littl possibl seem past signific chang statement market overread signific confus tri commun chang propos statement today view reflect minim chang outlook taken place intermeet seven week period think statement suggest outlook chang minim support_recommend
24565,2004-05-04,thank mr chairman discuss data point survey banker updat fiscal_polici survey larg money center bank larg region bank smaller midwestern region bank surpris find optimist lender survey optimist anticip base hear lender recent start money center bank point probabl need repeat asset qualiti across board bulletproof bank excel shape loan qualiti excel shape money center bank report ipo issuanc bond issuanc strong suppli exceed demand given loan_demand remain light matter fact focu year provis loan loss backward look capit requir support futur lend take consider loan_demand credit insur credit default swap hedg part portfolio scale credit alloc anticip need futur equiti fund see outflow yield fund indic believ emerg picki among investor think reflect extent oversuppli comment contact judgment aggreg portfolio risk lowest sever_month attribut fact great_deal confid resurg economi matter fact measur differ approach economi economist trader find economist optimist trader although gap narrow case time differ peopl whose view stem look data assess outlook base feel activ marketplac point ad bank see growth loan activ larg corpor borrow reason talk improv cash_flow can increas debt servic capabl intern financ fix_invest restructur balanc_sheet go larg borrow come market probabl quarter credit will fulli fund will appear actual signific loan growth lot financ technolog equip purchas done leas reflect bank lend activ lot activ commerci lend sector balanc quit surpris tone detect among contact nearli optimist lender survey nonetheless comment reflect data saw greenbook especi flow fund data consist isol area improv activ fiscal_polici pretti pictur consist presidenti elect year scenario probabl go appropri bill pass defens go budget bill pass almost certainli go look lame duck session follow elect fall good_news absenc appropri bill spend will limit appropri level previou bill troubl lack coher republican strategi major across hous senat lack coher democrat strategi across hous senat debat fiscal_polici effect focus congress will produc transport bill know load pork pass presid will veto veto almost certainli will sustain news good either area examin particularli lender side look support improv economi clear look number
24651,2004-05-04,thank mr chairman_support_recommend look care sentenc talk fomc statement shown altern compar word word phrase phrase can minor differ primarili remov word patient addit like measur read think altern come across much strongli think posit word remov talk point futur polici_accommod will remov describ circumst manner will remov consequ surpris though good judg market respons statement will stronger reaction around_tabl suggest think statement exactli accur recogn review gener within six_week time frame seem appropri describ today
24806,2004-06-29,thank mr chairman prepar today survey bank york money center bank southeastern region bank nation bank midwest base twenti state footprint came away strong reaction interview asset qualiti contact use phrase best get better assess asset qualiti exceed suggest steve chart_show consum busi side judgment level better achiev simpli applic good credit standard bank pursu question banker suggest indic manag disciplin think disciplin sandi pianalto refer see throughout rest busi commun evid borrow move lend activ past_year sens outlook gotten bank industri lag forecast term strength recoveri predict recoveri last_year yet hesit banker embrac view base pick interact borrow expect longer lag time year seem clearli caught date signific lend activ commerci_real_estat bank involv commerci_real_estat reli interest_rate spread order achiev profit small region larg commun bank suggest dialogu sue steve regard potenti weak sector think develop certainli bear watch lend soft reason talk liquid strong product strong partial expens hand increas incent invest provid increas cash_flow debt servic perhap postpon need borrow take thing consider busi_confid seem fulli recov partial expens will provid addit incent half_year simpli base respons contact bank industri seem will clearli increas activ bank sector half term today signal commun sequenc expect recoveri unfold talk expect_inflat quiescent consider period move talk need caution patienc remov polici_accommod indic rate like move measur_pace seem reach point can begin process materi use mr reinhart append transcript appendix littl reason chang much term manner anticip event unfold
24914,2004-08-10,thank mr chairman prepar today meet survey major region bank larg commun bank southeast midwest base convers gener specif observ gener commerci lend activ increas although reason borrow acquisit purpos capit purchas probe increas order gener increas demand capit loan reason suggest excess capac increment sale dollar larg bottom line result improv profit debt servic capac along exist liquid corpor america meant demand loan strong environ demand mortgag purchas exist hous remain_strong notabl chang mortgag market flatten demand home equiti loan think dovetail presid yellen suggest given eas homeown can acquir home equiti loan minim cost oblig acquisit implic avail home equiti collater reach satur point particularli increas home equiti result rise valuat across board chang note bank appar cut look much care commerci_real_estat lend specif sens interest anecdot came banker director major gasolin retail compani found price per gallon pump point flatten cutback gasolin purchas judgment point price gasolin trigger chang drive pattern purpos cours look elast demand beyond purpos question might chang suggest broader chang consum behavior interest cut line found analysi store sale start hear time littl concern among bank contact extens consum lend heighten concern number bankruptci slight indic might soft market overal bank activ reflect current soft elsewher hand inform receiv year kind survey often lag indic sourc suggest limit sight consum side turn point need caution seem suggest alter monetari_polici direct point thank
25075,2004-09-21,thank mr chairman discuss contact bank sector prepar meet tend reflect comment heard around room particularli governor bernank observ economi_growth solid vigor expect certainli noth heard talk bank sector differ member fomc spent lot time polit oper help think today meet context fact upcom presidenti elect six_week today reflect concern becom issu contest implic might economi deficit level spend restraint becom issu expect social secur medicar medicaid becom polit issu think concern elev cours campaign either parti interest observ chairman pete peterson other talk earlier prospect role discuss dollar suggest member committe concern deficit spend medicar medicaid issu certain tax polici issu time elev discuss immedi follow point becom clear next presid will hope will right elect time laughter extent jame carvil admonit economi stupid correct seem minim differenti econom issu time aggress protectionist given earli exit process hear talk tax polici outsourc issu seem reson econom uncertainti solut clear suggest problem solut evid importantli monetari_polici polit issu year either committe think committe wonder extent move time frame came meet question mind fomc allow polit pressur interfer decis appropri monetari_polici certain opposit question implement appropri monetari_polici becom polit issu mind today statement will examin care polit advantag attempt gain advantag will almost certainli will none think_reason gener sens appropri implement polici ensur credibl clariti commun rememb commun can work part accur last_sever_year gone accommod accommod consider period_time patienc remov accommod measur_pace move accommod toward return neutral measur_pace appropri polici will view polit issu
25118,2004-09-21,support_recommend
25196,2004-11-10,thank mr chairman will briefli continu subject governor gramlich discuss talk fiscal_polici issu moment encourag absenc gridlock certain extent loosen gridlock presid team focus fiscal_polici issu social secur medicar posit sign term return budget surplu budget neutral think_import rememb last_time area primarili revenu issu secondarili spend budget disciplin issu noth forecast immedi_futur suggest economi pois gener tax revenu percent plu rang rel gdp allow surplu possibl reinstat spend disciplin re imposit paygo provis governor gramlich awar paygo provis appli tax_cut think reinstat polici thing impos disciplin appropri process cannot involv appropri process paygo effect without alert signal return fiscal disciplin fiscal manag polici think_import chairman other indic begin meet talk need fiscal disciplin chairman month_ago spoke import reinstat paygo provis encourag other consid speak issu fiscal_polici respect monetari_polici began move accommod toward neutral recogn number risk associ recal concern rise rate might shut improv underli economi_think bit gun shi given success exogen factor terror govern issu derail economi previous dino remind earlier chart_show longer_term_interest_rate actual declin particularli ten_year treasuri yield derail happen parad hurrican rise oil_price significantli deter slow steadi recoveri economi_think job number will adjust margin uncondit fire everybodi involv exit poll week_ago laughter seem market clearli anticip continu reduct degre monetari_polici_accommod return neutral think stick cours
25238,2004-11-10,thank mr chairman_support part recommend respect statement think appropri time littl chang statement necessari coupl reason market understand absenc chang result inattent know net result great_deal thought consider chang whatsoev interpret occasion interpret think point yet need open possibl respect commun futur governor bernank think can commun fashion year_ago think set expect will real effort commun underli sens happen economi_think will call continu trend
