,start_date,content
1102,1988-02-09,question mr chairman part forecast problem busi_fix_invest given sustain strength manufactur_sector except mayb automobil staff show manufactur industri oper higher_level capac go produc unfortun think price strain year staff_project show deceler busi_fix_invest last_year find hard reconcil normal cyclic pattern order figur past_month project real plant equip spend percent annual_rate nondefens capit_good percent annual_rate unusu strong increas lead conclud discount plant equip survey bit date factor bigger increas fix_invest year
1202,1988-02-09,mr chairman forecast higher staff_forecast real gnp inflat primarili think capit_spend go higher year project think data system unit_state pretti orient toward idea unit_state island sit know much increas inventori import good much domest conclus respect forecast obvious differ know speaker think mike_prell know will tell
1203,1988-02-09,issu stress earlier know much durabl_good order domest origin much foreign seem institut work data perhap mr chairman might use good offic tri expand kind differenti data think go need futur
1207,1988-02-09,think_time realli import data german european gener seem abl gener number
1209,1988-02-09,kind proposit occup rate hampshir hotel percent week nation press polit peopl invad state vacanc_rate will start grow next week will think go enough snow bring skier hampshir moment boom hotel room hampshir indic downtrend manufactur employ england reflect mini recess comput industri downtrend end show increas manufactur employ england comput industri end given unemploy_rate percent think question go find labor gener increas employ thought perhap slowdown defens contract might spin skill labor tech industri use disabus notion defens industri peopl point happen pentagon focus slow increas number call pentagones platform ship aircraft focus increas electron capabl exist platform much platform except nuclear submarin connecticut primari defens product defens electron outlook impact slowdown real defens spend gener area offic build boom saw big sign say percent commit inquir possibl true told realli speaker boykin need know
1211,1988-02-09,concern boston go turn dalla houston happen sometim appear time
1354,1988-02-09,mr chairman_agre mr corrigan tackl polici control fund_rate feel upset think thing can control fund_rate rate_growth reserv found recent_year stabl relationship rate_growth reserv object committe let face leav make judgment respect interest_rate though find difficult follow experi think much better face build sand castl base somehow relationship borrow level object serv committe bill martin chairman year control monetari_polici monitor feder_fund_rate money market rate year period extrem success monetari_polici think idea cannot success polici control fund_rate simpli wrong think lot histori suggest can share concern call spade spade therefor recommend polici altern mean keep feder_fund_rate around percent think don describ time_think move lower higher far term rang mr chairman prefer altern iii practic matter absolut differ altern ii altern iii follow discret think polit superior experi half percent year noth quarrel
1491,1988-03-29,think critic issu year abil manufactur capac deal demand go place upon look number show modest increas capac_util consol factor far abl exert restraint abil manufactur rais_price read someth els
1493,1988-03-29,steve mcnee remind yesterday averag miss gnp forecast quarter plu minu percent seem miss upsid time realli seriou problem price_pressur manufactur
1496,1988-03-29,sober number realli much room seem forecast give percent real_growth probabl much can stand without gener seriou price problem
1603,1988-06-29,mr chairman_think data last_month pretti close ideal slowdown consum_spend increas export moder_growth order quit alarm rate_growth order durabl_good capit_good last_year clearli someth sustain inflect toward slower_growth welcom see sign impact slowdown militari spend gener electr laid peopl defens electr factori layoff defens industri think militari budget stimulu economi peak will probabl somewhat neg influenc next_year will perhap give littl breath room industri sector breath room need much think point economi realli cannot sustain_growth_rate percent without gener inflationari_pressur think got lean period growth excess sens deceler recent_month hope continu go around england privat campaign avoid futur commerci build glut district kind euphoria commerci build texa earlier_year_think proper recognit england economi point realli go slowli grow economi speech mr refer yesterday percent unemploy_rate addit got slower natur growth_rate labor_forc rest countri birth rate rel low compound fact labor_forc particip rate substanti higher nation rate run percentag_point higher particip rate men percentag_point higher women can grow fast nation_economi larg migrat popul arithmet england economi clear go slow grow prosper slow grow economi next decad commerci develop make plan assumpt go grow fast past_year tri gener littl caution among lender think histori dalla place lender will provid develop money go build can rememb time coupl_year_ago bob boykin express dismay fact offic build get start dalla despit drop price oil despit fact vacanc_rate percent tri can build boom end glut sure will success tri region area expect rise rate wage_increas cannot provid document either steve mcnee gener wage forecast model number year_ago perform last_year model wage go much faster
1605,1988-06-29,ye think realli basi concern realli cannot look data inflect point_think basi concern gener wage grow rapidli year expans ergo will grow lot faster think quit clearli job keep sharp eye growth_rate economi lean get know percent guidelin proper inclin think given arithmet product labor_forc growth cannot come number lot higher realli question unless much better product perform percent staff use percent realist think point got lean rate_growth excess percent
1707,1988-06-29,alway uncomfort set rang year middl preced year sympathet idea keep present rang point tell congress think think today probabl reduc think abil forecast veloc limit tri set rang someth alway done time know set middl year difficult revis middl year develop certain inertia peopl concern happen imag seem pattern keep exist rang tell congress comfort set subsequ year rang better run
1898,1988-06-29,will mr chairman add discount_rate seem reserv action discount_rate someth closet can bring cope sharpli declin dollar remind last ralli phase dollar last six_week mayb will prolong rather doubt
1904,1988-06-29,ye think use instrument kind situat instrument visibl peopl abroad think act without realli fundament chang monetari_polici bang buck wherea align discount_rate fund_rate run period anyth use kind situat except intervent think support intervent rise discount_rate use context happen
1984,1988-06-29,
2005,1988-08-16,mr chairman want compliment staff give drought adjust gnp project think realli give realist apprais pressur resourc like rest year ordinari gnp number declin drought hardli usual sourc declin gnp gener resourc can shift use economi look drought adjust growth_rate past quarter next_quarter percent quarter number got staff percent third_quarter percent fourth must add full year run economi substanti excess term growth potenti real barn burner economi hand thing can
2081,1988-08-16,mr chairman england economi appear move phase begin fourth_quarter last_year_year economi_grow faster economi whole percent faster term_rate_growth person_incom last_year situat rate_growth england run littl rate_growth employ countri whole rate_growth person_incom analyz conclud reason slowdown simpli sheer shortag labor unemploy_rate percent england whole go growth area next decad seem caus embarrass spinoff governor massachusett found revenu come project cours reason simpli massachusett fulli employ cannot grow done past state england better nation_averag term growth employ incom main state highest unemploy_rate lot peopl underemploy labor_forc rest england flat look area employ fulli employ economi occup area better nation_averag financ insur real_estat construct find rather alarm reason cours big commerci offic build boom go start sign around stanford surplu space got report project current vacanc_rate percent boston low nation standard go drop percent end think baloney think mean end real_estat busi afraid banker go find invest build will take characterist houston dalla think definit turn point situat stem sheerli fact labor growth state spend massachusett project project rate_growth revenu next_year percent go happen cannot happen slow grow environ go
2083,1988-08-16,think someth give go elect think euphoria go disappear will face lot problem slow grow economi
2085,1988-08-16,get migrat problem hous scarc price residenti hous balloon past_year gone astronom level york san francisco level difficult move peopl boston sticker shock residenti real_estat price think prospect modest migrat dim
2146,1988-08-16,page bluebook tighten reserv posit altern immedi follow discount_rate hike somewhat surpris market_particip find statement surpris seem market anticip follow discount_rate_increas firmer polici surpris
2273,1988-08-16,find mr hoskin think move slowli past_month evid show economi much stronger thought month_ago dazzl increas payrol_employ month see produc price_index exclud food fuel break upsid rang recent_year see rise trend labor compens grant reflect medic cost necessarili wage show begin rise trend labor_cost unit_state view present situat asymmetr sens given power time move polici restrict plenti time correct opposit mistak polici_accommod find behind_curv face situat choic accommod acceler_inflat push economi recess seem real danger move slowli face evid economi pick strongli steve mcnee remind averag forecast error quarter percentag_point plu minu error plu mean forecast downsid think quarter will choic accommod acceler_inflat push economi recess kind choic tri avoid cost cost move run risk follow tight polici lot cost forc make bad choic can avoid make bad choic learn take risk earli game exactli move polici right direct move enough stay ahead go system feel make exactli kind mistak today buy hoskin suggest move initi million idea close million level think sound sensibl rather strong feel move polici slowli
2340,1988-09-20,question mr truman note expect better billion deterior net invest incom year compar last_year show declin
2426,1988-09-20,mr chairman boston agre strongli staff term convict economi strong strength stem net_export capit_good job feder_reserv tri keep economi go beyond capac level gener inflationari cycl agre substanti increas interest_rate like requir produc see littl evid slowdown recent kind flow often strong economi_think mind reach level growth go compat price_stabil think short_term phenomenon talk think financi_market impact last_coupl_month special factor nonsustain special factor privat foreign capit inflow come countri rate substanti excess amount foreign account_deficit cours counterpart larg sale part central_bank includ think greatli strengthen bond_market factor can count sustain foreign_exchang_market past coupl_year turn dime suspect sometim next_month appetit privat foreign investor asset go continu_grow present rate happen go term bond basi_point perhap overnight think live special financi world sustain comment meet schedul next_year can object manner will know
2428,1988-09-20,set eight meet schedul time went target monetari_aggreg idea control presum pay attent anyth els meet month seem committe advis month schedul environ feel comfort meet rapidli chang world live think eight meet schedul true can handl problem confer call quit substitut mind disciplin gather around_tabl know staff will increas work load lot presid will travel requir think consider paramount strongli advis think go month schedul seem volatil world live suit committe meet six_week far england economi concern continu_grow half rate nation_economi simpli shortag labor state england grow fast nation_economi main unemploy_rate percent surplu labor area england manufactur industri tend push farther farther north main threaten littl enclav lewiston main low wage rcpc lowest unit_labor_cost check process center countri successor distinct much longer
2478,1988-09-20,mr chairman_agre mr parri committe go take move_toward tighten distant futur time right moment agre posit
2536,1988-11-01,mr chairman earlier think inflat project look much optimist use best case project lot optimist assumpt embodi project will happen unit_labor_cost rise trend middl project assum will level percent throughout think certainli best case project cannot imagin anyon come lower number probabl will continu continu rise unit_labor_cost
2538,1988-11-01,compens
2541,1988-11-01,mean labor_cost
2543,1988-11-01,project show level around percent unit_labor_cost
2545,1988-11-01,ye hope outcom think seventh year expans tight_labor_market grow tighter low side
2547,1988-11-01,realli know think bless situat remark behavior wage think can attribut declin organ labor concern competit foreign confid go continu
2549,1988-11-01,right think will level percent think odd go start higher think vulner next_year believ dollar start leg valu_dollar like averag significantli lower next_year_year therefor import_price like rise third thing project lower oil_price right know forecast oil_price think possibl low talk
2551,1988-11-01,okay fact nevertheless reflect project greater growth
2553,1988-11-01,forecast normal agricultur year hope turn case bad crop year_think can big increas food price prefer optimist poor crop year mean big food price_increas reason look upon best case project everyth right keep inflat_rate rang talk accustom everyth turn right often seem import think monetari_polici next_year hope result mind mayb best case project go realiz
2633,1988-11-01,guess right ye
2672,1988-11-01,mr chairman_support posit despit longer_term concern think present junctur basi chang monetari_polici
