,start_date,content
12646,1994-09-27,think percent track will leav tha forecast larg reason inventori brought last fomc_meet certainli staff look third_quarter weaker greenbook pure arithmet differ go show stronger fourth_quarter major disagr balanc lead somewhat weaker half greenbook_forecast convers expect bit stronger half greenbook note project tighten monetari_polici built greenbook_forecast possibl slow economi half whatev staff_forecast half next_year built previou tighten think tighten enough slow economi percent half next_year accordingli expect half bit stronger greenbook next_year much differ thing evolv greenbook see thing evolv total eight quarter averag growth_rate greenbook percent find satisfactori target yet overshot capac believ although cannot dismiss hypothesi complet economi need grow percent year order keep inflat rise alreadi overshot inde need someth regard inflationari_pressur think realiz mayb concentr industri pressur unit_state right lot stori come manufactur core economi tight market strong capac_util strong order book good sale etc true much concentr durabl manufactur round number percent valu ad economi look demand side rather product side look last_year buoyant growth_year scare lot peopl quarter end quarter growth_rate percent time quarter period growth percent entir busi recoveri previou busi recoveri quarter period percent scare anybodi inde left fomc think thing look great import percent want call attent fact growth highli concentr look number last night knew qualit stori surpris quantit dimens know concentr busi_fix_invest consum durabl hous sector account roughli gdp spend side talk valu ad weight lot import point come sector gdp last_quarter regist percent rate_growth mean law arithmet rest economi percent regist percent growth_rate period sector cours leav asid hous_price_pressur either current incipi look greenbook_forecast next_quarter took hous fast grow sector result extrem expect hous part fast grow sector go forward staff none leav hous fast grow sector sector greenbook_forecast project half_year grow percent rate rest economi percent rate_move hous sector line spread exagger expect slowdown hous regard point make inflationari_pressur peopl popular discuss point intern capac safeti valv inflat greatli exagger roughli percent consum use produc home place valid exactli pressur right busi_fix_invest percent import consum durabl rememb fraction import precis sector see pressur limit part economi intern safeti valv import final want align fulli comment jordan earlier worri time becom increasingli worri disjunctur main street view inflat wall street view inflat want point implic none sure disjunctur actual fact suspect hard know sure fact implic real_interest_rate look lot higher main street wall street mind hypothesi correct like mean punch alreadi done realiz thank
12649,1994-09-27,mr chairman laughter
12660,1994-09-27,support_recommend thing serious fact speak gave marker will marker evid overwhelm wait think evid close overwhelm sentenc paragraph greenbook largest effect interest_rate_increas date yet lie ahead will prove suffici prevent buildup inflationari_pressur unclear junctur think exactli right agre percent asymmetr right polici rememb restraint probabl train price effect will come later want clear reason support asymmetri think strong presumpt go move meet might bill probabl go reduc interest_rate next_meet zero probabl go tighten certainli zero make sensibl asymmetr_direct
12752,1994-11-15,mike want ask_question project automobil market greenbook peak quarter million light vehicl car truck declin modestli almost trivial greenbook short_term_interest_rate_basi_point addit notabl featur episod think auto loan rate gone half much market rate part question impli futur auto loan rate respons purchas auto loan rate furthermor look real dispos incom forecast peak quarter_quarter auto_industri bare show dent sale real dispos incom growth_rate go percent question squar circl go auto forecast
12754,1994-11-15,question middl
12856,1994-11-15,think experienc follow hotel room room cold turn thermostat notch shower come littl cold turn thermostat notch sleep wake morn sweat bed classic mistak monetari_polici talk unit_state talk postwar period overdo overdo either direct classic reason error though reason impati wait lag effect alreadi done frustrat wait difficult keep finger thermostat cold furthermor thing know hazard fine tune realli cannot fine tune mean close target wari overst think percent inflat economi right capac aw good posit extrem wari overst fear today rather send overst path want clear think total go clobber economi ground provid set jump point strict macroeconom ground differ basi_point today big deal can bare detect issu signal send signal send market signal send peopl run busi think sale therefor inventori near_term futur signal send consum expect near_term incom know mr chairman differ assess think signal send today although can go today feder_reserv scare inflat peopl thought yesterday feder_reserv sign wall street indict behind_curv will correct fomc sign view thirdli will signal much come believ market_expect tomorrow will believ minut believ angel percent feder_fund_rate will rais lower result today final think send signal find unfortun can led around market want send signal rather follow kelley strategi confid patient state mike
12858,1994-11-15,eleg move thought plan increment necessari central_bank behind_curv panick inflat like tick point point someth central_bank will prescrib moder strong dose interv need think don describ open statement take reason routin step wait happen worri number reason ed boehn signal send don mention want underscor greenspan fed move fed_fund_rate_basi_point either direct fed er side caution outsid citizen alway thought good idea rather feder_reserv err cautiou side either direct insid think feder_reserv current chairman leadership chang discount_rate amount greater basi_point will will
12860,1994-11-15,discount_rate_basi_point chang discount_rate
12862,1994-11-15,basi_point_increas will add basi_point within month period add tighten proceed quickli period mention earlier sever_month period can find within period pace tighten fourthli think will feed red meat bond_market lion will chew will ask feder_reserv look outsid observ stop think will creat alreadi strong expect stop will creat rather diminish expect near_term tighten come potenti market especi stock_market top worri surpris will creat person prefer strongli reason similar ed boehn mention differ cours vote thought hard dissent matter decid last night final decid will want lead conclus will dissent macroeconom differ basi_point today realli_quit small secondli nobodi realli know market psycholog pretend know believ will happen will receiv advers certainli wrong final think better show unit feder_reserv critic sure go move want right unless receiv realli surpris news go prepar
12883,1994-12-20,ask_question mike key finish jordan yesterday brief governor yellen ask mike question differ forecast attribut tighten embed greenbook_forecast yet act upon fomc cite number gener staff model mike indic realli accept number know german question ask forecast constant fund_rate differ forecast constant fund_rate path fund_rate path embed staff_forecast
12885,1994-12-20,right
12887,1994-12-20,push constant fund_rate polici ask effect polici particularli real_growth_rate_inflat_rate fourth fourth_quarter basi forecast real_gdp_growth deceler percent percent percent accept staff model back effect come tighten percent percent chang percent percent think margin effect polici respect time expect_inflat effect zilch pretti mild fact mostli impact talk addit polici chang tighten bank alreadi
12889,1994-12-20,sure talk deriv
12891,1994-12-20,question misinterpret question margin effect polici pass nairu seem reason like exactli happen margin effect inflat polici_tighten today forward think greenbook page realli question agre
12893,1994-12-20,okay
12914,1994-12-20,minut
12916,1994-12-20,longer view hour
12918,1994-12-20,
12964,1994-12-20,think wall extrem success go breach go brief come almost end almost everyth might opposit alreadi laughter let minut defend convention greenbook_forecast object rais although small footnot think ahead humphrey_hawkin forecast inclin littl higher near_term growth growth mayb littl higher_inflat small differ want defend greenbook particular kind outlook push rapid deceler growth small increas_inflat basic methodolog convent think lot littl side staff central_bank extrem convent methodolog buy hypothes littl empir support although year later might look good idea usual might speak citizen central_banker glad staff stick tri falsifi method laughter agre greenbook outlook probabl push bit past nairu probabl distribut around cours best guess economi probabl push littl past nairu noninflationari capac agre quit reason expect consider deceler growth current polici tini bit tighten reason phillip sever peopl mention someth easi forget lag effect stimul monetari_polici end slightli easier forget stimul effect bond_market ralli peak price trough yield everyth know lag interest_rate thing previou fed stanc bond_market ralli attribut whatev want attribut power economi_think main reason behind standard forecast underestim unwilling believ interest_rate effect kind thing happen everyon look around ask believ sudden happen time past doubt will happen futur probabl happen right reason expect consider deceler peter previou expansionari effect interest_rate begin earli stage kick contractionari phase monetari_polici think mike indic answer_question begin effect fed tighten hard point tea leav histori suggest right around corner fundament lead think sharp deceler wear previou expans kick tighten final inventori swing think staff outlook exactli right nobodi can exactli right nobodi know time aw good bet fourth_quarter fourth_quarter inventori swing alon will someth full percentag_point growth_rate quit surpris happen point consider slowdown economi tighten monetari_polici somewhat close fenc go come right let minut inflat peopl surpris sever peopl remark around_tabl modest rate_inflat given rapid econom_growth want thing quit surpris peopl seem think overshot capac mike overshot recent modest amount lag surpris inde alreadi saw sharp increas_inflat simpl evid thing differ convent phillip curv fit episod extraordinarili small residu economi due greater open traumat labor_forc whatev thing possibl evid realli data think staff wise stay clear imprud central_banker presum substanti inflationari world hand recent news good extent error come quit zero come favor imprud jump hastili conclus world foolish ignor evid come greenbook ignor written inflat_forecast bit reaction recent_data think right deal final last remark inflat defens staff standard econometr estim percent overshoot percent measur unemploy_rate entir year add percent inflat_rate correct nobodi number equival gravit constant physic mind einsteinian amend know number nearli hand particular reason think low rather best guess want view percent effect say plu minu percentag_point_think much exagger error good guess can except anyth incom evid seem point littl inflationari impact littl minut ago evid overwhelm anyth shade toward inflationari acceler defend
12982,1994-12-20,thank mr chairman_agre good time wait day ago rais fed_fund_rate essenti record amount interest_rate_increas month histor standard show data yet basi_point tighten done possibl data point_think move impli sens alarm part sens urgenc thing go badli wrong think thing go badli wrong thing look pretti_good next fomc_meet come week action quarter magic quarter cours magic number macro economist tend look economi quarter shame space fomc calendar fall think almost sure right wise wait next fomc_meet unless someth fairli startl happen regard prefer symmetr_direct feel strongli enough big deal predisposit wait next fomc_meet number reason persuad bill argument data mention come strongli might wish wait basic amount week greenbook_forecast without addit tighten percent real_growth discuss obviou action push lower suspect project might littl low side without tighten growth might higher inde tighten might necessari open mind futur increas short rate final will repeat thermostat speech last_time alway keep mind classic mistak central_bank almost time almost countri overstay either tighten eas
13091,1995-01-31,thank mr chairman will pardon metaphor prais chang greenbook rais thought chang natur greenbook rais use think polici next zero quit consider level small increment read detail chang outlook somewhat want talk prepar humphrey_hawkin project greenbook staff work flow greenbook will talk moment wing wrote percent growth forecast put squar middl member project greenbook percent sound split hair assum increas interest_rate guesstim fomc therefor duti follow instruct embodi rate_increas forecast differ bit split hair must went detail greenbook line line consum durabl produc durabl govern sector work found difficult find piec gdp thought grow faster greenbook_forecast found extrem difficult argument convinc thing look better greenbook indic line led question number add growth percent think_reason higher belief forward momentum economi sever peopl mention sure color view belief momentum get thing right time believ alway miss turn alway estim turn fall victim includ know humphrey_hawkin project today benefit greenbook come lower week_ago choos scenario greenbook term prefer find easi call will come talk polici prefer baselin scenario let mean believ greenbook religi given choic baselin outcom lot better altern character follow financi_market let leav later differ scenario quantit stick posit econom staff estim decrement gdp_growth tighter money percent percent variou staff member produc seven estim paramet total eight mike know behind seven estim cluster tightli around number averag decrement instead percent estim cours spread averag extrem close percentag_point differ greenbook estim vector auto regress larg macroeconometr model gave lot confid differ polici minut open greenbook convinc best estim decrement gdp_growth tighter money best estim can quit differ say truth cours key question front almost everybodi around_tabl spoken turn much slowdown can expect without tighten inde tighten think strong consensu share given dual object need slowdown percent growth_rate someth bigger percent quit arguabl correctli percent question card come think come place want come swing inventori find greenbook_forecast inventori reason leav asid time nobodi clue time includ mike next_quarter compar fourth_quarter project fourth_quarter greenbook_forecast swing inventori will clip point gdp_growth_rate compar secondli monetari_polici might guess ask staff answer follow question got eleven differ answer eleven stem use differ techniqu answer_question question imagin instead eas monetari_polici hold feder_fund_rate_low tighten_polici last_year open_market committe simpli lock constant real feder_fund_rate simpli gone come call although guess use term anymor neutral monetari_polici reason got eleven differ estim neutral can defin differ level obviou put neutral differ estim techniqu differ macro model vector auto regress got eleven differ estim comput effect differ polici growth growth can subtract answer follow question differ monetari impuls posit neg hit economi versu eleven differ estim number will surpris differ quit dramat highest number come staff larg econometr model subtract growth percentag_point compar lowest number came meyer model percentag_point lower number cluster done produc humphrey_hawkin tabl threw outlier look central_tendenc estim decrement growth come monetari_polici concentr percent rang conclud use number percent subtract quit conserv though quit minimalist estim decrement growth monetari_polici recent_year third factor add list neg mexico much peter hooper earlier discuss give number rang point add percentag_point inventori point monetari_polici minimum point mexico give percent percent correct add doubl count give mental number ballpark percent plu minu plenti error want emphas around start percent subtract someth percent lead conclus good chanc gdp_growth will come percent reason chanc will come percent want remind base greenbook baselin tighten person forecast might pessimist attitud come start outlook temper somewhat realiz surpris gdp_growth last_quarter come posit estim ignor mental tend bump pessimist outlook lead conclus risk balanc around forecast much greenbook_forecast number percent wrote note percent quit symmetr risk around redo humphrey_hawkin project
13093,1995-01-31,can
13095,1995-01-31,okay thank know thought bound actual got type thought type end
13098,1995-01-31,okay thank mr chairman inflat overshot natur_rate seem_like slow upcreep inflat greenbook continu year bluebook analysi document seem pretti_much target apropo yesterday discuss will leav cyclic peak forecast_inflat reach think right measur progress inflat accept proposit though heard peopl around_tabl today measur success keep inflat go singl year without except togeth outlook growth outlook inflat look pretti satisfactori thank
13103,1995-01-31,record care
13127,1995-01-31,mr chairman discuss length know becom firmli convinc result discuss great time wait week want explain key question implicit talk stop percent fund_rate end plu minu zero inflationari gap think_probabl overshot need crucial question depend thing fast think economi like grow next_year_think nairu think potenti growth_rate latter accept staff analysi forecast close staff analysi nairu pretti close shade nairu tad low side estim major differ weigh factor plu standard error around substanti case odd seem will fact erad inflationari gap end percent better percent might ask mean advoc increas rate right thing tell better wait character glimmer whiff immin slowdown want emphas word think whiff think_good chanc mr chairman fact fals neg data will case word want stress whiff immin slowdown whiff slowdown year fact whiff accur mistak inde rais_rate point minor part problem think major possibl reason wait though can go outcom meet week will employ_report inflat report wholesal consum level import junctur time exactli reason mr chairman though usual import will month retail_sale data will convey lot inform data aberr fluke data christma season indic someth real go economi see begin major factor factor intern situat mexico throw match oil point felt much firmli monday someth actual happen mexican front think ludicr nobodi mexican situat settl far case true peter basi_point noth friend friend live opposit side rio grand direct clear go help similarli north border canadian struggl keep feder_reserv success guess will match rate_increas increas certainli go exacerb problem northern neighbor domest factor alon make overwhelm case tighten believ exampl bob parri urgent need tighten sorri canada sorri mexico work american bad case urgent case rather fine balanc experienc good inflat surpris fourth_quarter almost inflat surpris came fourth_quarter thing balanc inflationari risk might otherwis think atmospher intern consider push toward wait want emphas talk wait next fomc_meet necessarili case week will signific quantum data data refut hypothesi immin slowdown think_probabl better will fulli readi support increas interest_rate hand push strongli pistol holster argument can move today mr chairman market strongli expect true disput market inde expect place differ import consider govern actual seem led around market much much know start talk guess friday wrestl great_deal question import enough differ merit dissent final decid basic outlook outlin sort medium term strategi mind fomc differ mine tactic differ feel strongli wiser prudent inde wait coupl week might right wrong nobodi can sure furthermor think odd better outcom wait week will week later propos today will along nonetheless lay marker think chanc someth process set thermostat low impati room cool fast want go consider evid support interest_rate_increas anytim soon thank
13183,1995-03-28,question pick bob parri especi answer_question speaker pick pick
13184,1995-03-28,pick definit pick inspir mike refer answer bob read quarterli greenbook number capac_util_rate peak singl quarter point reach cannot imagin though thought heard ye answer bob page inch wide saw number util_rate abruptli turn read state mike economi gradual go natur growth_rate lead acceler_inflat
13186,1995-03-28,alreadi percent unemploy capac_util end
13188,1995-03-28,okay
13191,1995-03-28,point
13197,1995-03-28,thank
13240,1995-03-28,thank mr chairman will quit brief scenario sketch greenbook look reason broad outlin particular definit reason forecast risk_side reason close balanc think shade risk slightli higher side let tell list upsid downsid_risk will list side brief alreadi cover laughter side mention net_export perform better thought without depreci dollar depreci dollar although issu random walker exactli govenor yellen mention mention sever time inde fals neg sever time can rememb promin develop last summer economi start emit littl feel slowdown data last_month think quit differ month worth data last summer pervas think much like fals neg episod
13241,1995-03-28,want sign think like fals neg neg think got around side seem role fomc_meet keep echo bob parri agre much bob analysi look piec greenbook_forecast easier tell stori compon compon consum_spend busi_fix_invest inventori etc come lower rather higher think inventori top list hunch major bone pick greenbook detail much import fact realli fact forecast tend underst swing whenev occur matter direct forecast revis serial correl statist fact sever reason think underestim multipli acceler interact think peopl alway say ye lag ye lag realli intern think_reason numer tendenc look window thing gener chang alway underestim major factor suggest downsid_risk thing strike conjunct governor yellen mention call fundament tea leav fundament model etc tell monetari tighten hit economi late earli exactli start see slowdown almost good true right think model good time nonetheless fundament tea leav come right schedul give lot confid either absenc time_think sign real deterior economi downsid_risk mean recess risk look data realli chanc achiev soft land want remind everybodi reason soft land rare achiev say moment ago downsid_risk peopl underst swing forget lag underestim multipli acceler model hardli achiev soft land sum can hardli imagin circumst echo ed boehn yellen argu strongli good time wait neg realli true neg guess point guess thank
13296,1995-03-28,mr chairman_think strong recommend altern fact crystal clear decis meet reason lead conclus correct happi endors asymmetri symmetri issu certain certain laughter follow reason member feder open_market committe thought knew differ symmetr asymmetr_direct longer serv today certainli ad immens know distinct mean actual request vote specif vote let elabor slightli bill mcdonough sever other correct sens inflat like higher think_probabl correct adamantli oppos committe vote asymmetr_direct rais interest_rate probabl basi_point today advoc polici think implic someth lead asymmetr_direct end go pose question mean asymmetr_direct signal issu find quit baffl think bob forrest either will rais interest_rate will noth will major news day later kind direct adopt will announc nobodi will notic signal valu leak certainli hope will leak therefor rais_question symmetri vs asymmetri mean thought symmetr_direct meant fairli strong convict meet chang interest_rate next_meet leav cours usual flexibl someth quit unusu happen chang mind lock predisposit committe hold today decis next_meet right point sure strongli favor symmetr_direct
13298,1995-03-28,can clarifi suggest probabl middl probabl noth probabl exce probabl
13300,1995-03-28,okay thank
13302,1995-03-28,okay thank
13348,1995-05-23,question relat coupl alreadi field look littl longer time horizon mine bit specif point look last_quarter forecast give aura steadi state aspect except real_gdp grow rate percent nomin_gdp grow rate percent profit share constant save share constant unemploy_rate constant fund_rate real nomin constant inflat constant except capac_util keep go rais coupl question go think natur_rate capac_util break think quit ironclad reason ratio chang unemploy chang capac_util last_quarter forecast chang unemploy_rate zero capac_util_rate percentag_point
13350,1995-05-23,pretti close though
13352,1995-05-23,can interpret answer demand good servic grow fairli steadi pace capac manufactur produc good grow faster decreas capac_util manufactur mayb forev
13355,1995-05-23,capac_util converg percent drive go
13390,1995-05-23,will merci brief last speaker except detail mention capac_util will mention moment think greenbook_forecast pretti reason real nomin front shade bit lower real_growth near_term dri forecast_greenbook_forecast reflect view short_term downsid_risk exceed upsid_risk without great_deal convict want exagger asymmetri thought felt last_meet review transcript meet found meet meet annual growth_rate greenbook third_quarter written averag percentag_point predict will happen next greenbook reduct order magnitud occur probabl money forecast bigger slowdown greenbook_forecast slowdown forecast bigger acceler greenbook_forecast acceler
13402,1995-05-23,elementari observ lot sens equat intercept coeffici chang right hand variabl use differ inflat index eight year differ rule
13405,1995-05-23,right
13407,1995-05-23,problem
13409,1995-05-23,tell quarter though laughter
13433,1995-05-23,think wisdom recommend evid will adopt bob mcteer word
13475,1995-07-05,want follow chart tom read right bond_market look_forward feel lower futur debt go lead lower futur real_interest_rate fed_fund_rate stay fix year liter
13477,1995-07-05,mean rate instrument matur year fall right
13479,1995-07-05,look lot happen recent
13481,1995-07-05,right
13483,1995-07-05,follow expect futur deficit reduct move rate intermedi matur year_year year matur ten_year rate stay fix matur will much effect spend right
13485,1995-07-05,ye absolut right question economi rather leav unit_state forecast growth near_term acceler variou amount recent presum case except japan heaven know mayb japan will fiscal consolid next_year mention case impli monetari_polici interest_rate countri
13536,1995-07-05,hope go throw season
13559,1995-07-05,point tell point will know almost finish
13561,1995-07-05,right will start inflat thought good place finish last fomc_meet express view governor yellen scoop thought greenbook shade optimist histori tell forecast error serial correl gloat guilti anybodi els greenbook time time littl greenbook none case discrep larg although time distinct enough greenbook outsid fomc rang round quarter hope stronger messag laughter add free rein forecast regard assum monetari_polici greenbook assumpt interest_rate rather embed forecast assumpt fed_fund_rate_basi_point lower year_end today start immedi sever reason come forecast_greenbook go mention briefli someon around_tabl mention want emphas unreason expect fairli smooth inventori adjust greenbook someth scant evid thing work far inventori_accumul come substanti lower data scanti greenbook fact turn right rule think keep mind come inventori adjust bigger come harder fall reason peopl mention probabl guess question rais earlier think foreign gdp like weaker forecast export will commensur weaker thirdli worri consum realli right worri multipli acceler mechan sever embodi greenbook look list figur downsid_risk bound materi know reason point estim lower greenbook greenbook subtract outsid fomc rang import risk_forecast must almost person chairman spoken yet risk look lopsid side point estim look think_probabl distribut around guess mode ask come point estim think mode risk clearli side mention risk inventori adjust sever greenbook_forecast list can think_risk almost compon spend consumpt alreadi seriou concern lower employ real wage fall incom will lead weaker consum_spend greenbook risk somebodi bob parri unusu buoyant year household spend simpli go repeat busi_fix_invest hold remark worri acceler take hold gdp_growth turn posit percent neg greenbook_forecast fall capac_util weaker sale go bring fall profit think compani realli factor much think yet lower sale impli need add capac hope busi_fix_invest will hold respons downsid_risk governor lindsey mention downsid_risk fiscal side littl anxiou time previou fomc_meet rule alreadi mention foreign demand risk frankli none worri look huge go direct odd will dodg bullet strong third point want relev latest tea leav surfac top cup bit better news previou sever_month think news last six eight day better news last six eight week think carri away gotten carri away news last six eight week taken news liter inform forecast deep recess great overinterpret number came avoid overinterpret sure similarli mix bag number includ final bright spot cloud obviat fact cloud mainli report look good relat unremittingli bad news preced week look number look much last six eight day last six eight week last six eight month look last six eight month find retail_sale percent percent nomin term annual_rate industri_product will straight month industri_product come close zero will leav bare level household employ depend come report close market_expect total payrol_employ will unchang tea leav economi actual near_term past spell disast scenario neg news rel thought six_month_ago peopl remark leav economi highli vulner advers shock fourth point_think whole varieti shock sit close edg much line examin help staff york fed thank sever statist indic recess quit sure variant put differ thing right hand side come left hand side probabl recess whole bunch realiz learn small cottag industri almost seem flash number percent rang right probabl recess iron almost exactli naiv thing rule lead indic neg time row predict last recess give percent chanc recess lead indic say statist indic say person probabl actual lower rather higher end rang third percent enough risk leav uncomfort fifth last point point inflat greenbook_forecast certainli weaker forecast risk rise_inflat look minim greenbook unemploy_rate_rise tad natur_rate bit natur_rate capac_util fall histor averag lead conclud exactli staff pressur rise_inflat either gone right soon gone gdp gap chang sign posit neg sign particularli clear look run bluebook project show inflat fall slightli next sever_year lead final point echo mike kelley moment ago inflat_outlook turn right seem reason expect peak rate_inflat cycl cycl trend inflat will percentag_point peak inflat_rate last cycl substanti progress talk individu inflat_forecast differ littl peopl forecast higher lower greenbook_forecast percentag_point nobodi can forecast_inflat accur nobodi earth like reduct percentag_point last cyclic peak signific progress suggest furthermor cycl hope start immin side go bring inflat almost zero thank
