,Date,content
235,1988-05-17," I've followed the moves that have been taken, but my sense is that, in effect, they are rather small following moves I think at some point we're going to have to step out in front of this situation if everything we've heard today is correct And that's going to take something more on the order of alternative C The timing issue has been talked about I would guess--and again, Mr Chairman, I think you did the right thing by moving within your latitude--that if you had the benefit of all this discussion you might have moved it a full 50 basis points, and we wouldn't get into two increments of 25 basis points Because of this view that I think we have to get in front and make a strong statement, I would favor ""C""; but I could certainly accept a ""B"" with asymmetrical language--$100 million now and $100 million later   [Unintelligible] because I think it tends to support [the view] that there is a desirability of having such a constraint Now, one argument you can make is one that was in the follow-up memo I sent around, and I think we've just witnessed it in our discussion And that is the difficulty of coming to grips with, in effect, targeting interest rates; it is difficult to deal with that process without some tool that enables you to take a longer-term view,  -18-    5/17/88  which I think the constraint does Don, having complimented you on your memo, let me just say--I'm not going to criticize--but I can't really say any better than it was said in that memo why I think this type of constraint would be desirable This is on page 10 ""Generally, periods of rapid growth in the base in recent years have been followed, with a lag, by a tightening of monetary policy In some cases (1983, 1986) these have been periods in which the Federal Reserve had been easing Greater attention to the base might have tempered the degree to which policy was previously eased, reducing the need for subsequent tightening, and damping the cyclical variations in interest rates, albeit at the expense of somewhat greater short-term interest rate volatility"" I think that in a nut shell makes the case right there Again, I'd say that just the short experience I've had here on the Committee would tend to support that  With respect to the question of targets versus a constraint, I personally would be much less inclined to adopt a base target Now, I think you could say that the base might have an advantage in that it is more directly controllable than any of the other aggregates that we presently target Its relationship to our ultimate goals of policy is not better And I guess I fear, and it's implied in Don's memo, that if we just decide here today, let's say, to set target ranges for the base instead of M1, we're actually going to hurt ourselves in the process If it is treated as the other aggregates have been--in effect, that we set the target but then we're willing to violate it--I think that could do more harm than good, frankly, to the credibility of this process So, I'm not saying there aren't any circumstances under which I would ever favor a base target, but I don't think this is the right time I don't think the econometric analysis could support that being the desirable thing to do  With respect to the constraint itself, there's a suggestion of a four-quarter moving average, which troubles me in this sense I think it basically defeats the purpose of what the constraint does, which is to put some real limits on how fast or slowly the base can grow in any one quarter Technically, with the 5 to 9 percent that has been used for demonstration purposes, if you will, with a four- quarter moving average you could have base growth rates of 20 percent, 20 percent, -2 percent, -2 percent, and back to 20 percent In effect, you could have the same kind of volatility and still meet the constraint and, I think, suffer the adverse economic consequences that that kind of volatility in base growth occasions Also, I think this four-quarter moving average would have some of the same potential problems as an annual target--namely, that if the base grew very slowly for two or three quarters, or very rapidly for two or three quarters, and you were approaching the end of the four-quarter moving average period, you'd be faced with a decision of whether to adjust the growth abruptly in the base to stay within this constraint, or to ignore it I think our experience has shown us that, typically, that's a hard decision to make And I think that, too, could undermine the credibility of this [procedure]  I guess there are two points I'd like to make in connection with this When I suggest this 5 to 9 percent range, or whatever, I'm not saying that it should never be ignored I think, in practice, it probably would be observed most of the time But there could be situations where we choose to ignore it and, as has been pointed out, those situations very likely would be associated with the behavior of  -19-    5/17/88  currency But that's something we can observe Our analysis on currency has indicated that where there have been aberrations in the growth rate, they have tended to be reversed within a quarter or two But if we had a situation like that, I think it would be related to broad economic circumstances that we would generally understand and could explain; and we could very easily justify violating the constraint But, in general, I don't think it would be violated The final point I would like to make is that I agree with the work that Don and the others did in terms of the nonborrowed base--that from the controllability point of view it would have an advantage I guess what I'm not so sure about is whether we lose something in a conceptual sense, because the base is something people are familiar with Do we lose something in the conceptual sense to go to a more esoteric concept like a nonborrowed base? I could live with either one, but I prefer the base and not the nonborrowed base; I'd live with the short-term controllability problem as, over time, I think it can be controlled I think that's all I would care to say right now, Mr Chairman   Frank, to some extent, though, there would have been reaction to the very slow growth of the base that took place all the way through 1981 and a good deal of 1982   Well, I know; but you can't just pick up on some--   That's all I'm saying   Frank, do you know what reserves would have grown at in 1986 to meet the constraint on a quarterly basis? The answer is 9 percent, 14 percent, 13-1/2 percent, and 12 percent And that would have brought us inside the constraint To me, that is very healthy reserve growth, taking into account what currency did And it may well have necessitated much less of a reaction in the other direction in 1987   It was 16 percent for 1986 91 percent in the first quarter; 166 percent; 193 percent; and 194 percent   Again, Frank, one thing I would point out is this difference between a constraint and a target If you were targeting the base, I don't know that you'd be setting a 4 or, as Don even mentioned, a 5 percentage point range And in my mind, there is a big difference If you widen that range out and you're only trying to pick up the excesses at the peak, that's a lot different than relying on a target The second thing I would--   That's correct Well--or you wouldn't allow it to get above it   Well, the only problem I have with that is that it just puts it in a category of things that don't really impact our policy decisions at all I don't think the targets have a heck of a lot of credibility either within this room or outside this room And I think what is proposed has the ability really to influence policy actions, at the extremes, in a very constructive way And I don't know that you get that with what you're suggesting It would be easier to explain; there's no doubt about it   Wayne, those numbers are simply for the sake of example What I've laid out is a framework I think it would be up to the Committee to set the bands, so that's quite--   Jerry, on those situations you commented on, I would just observe that those clearly would be situations, under the way this has been articulated, where the Committee could decide to violate it, and simply be obligated to explain it And I think in both cases--   I think there could be, Wayne But I think we're talking about a fairly extraordinary period--only two situations in eight years that might require that  -26-    5/17/88   Well, in a sense, I think that's good It would cause the Committee to think very carefully about whether or not we ought to be violating it If we do, consciously, then we explain it Right now when we violate a monetary growth range, we get into explanations of velocity I just don't think that that is something that is bought by the public on a broad basis It just sounds like you are talking your way around the issue with technical phrases and so forth   One thing I'd say, Manley, is that there's no way around it our business is money--whether we like it or not and no matter how difficult it is And I think people would generally agree that inflation is a monetary phenomenon   And, finally, I think in our discussion at the last meeting, people who have had a lot of experience around this table kind of spelled out the difficulties we have if we view our business as being one of interest rates and don't have some kind of a counterbalance based in money and reserves To do that just because of the inherent opportunities--   And that hurts again   Where are you looking?   What the proposal envisions is the average growth rate for the next quarter from the prior quarter's average Are you looking at growth rates, Mike?   Okay So, first of all, what would the first month in one of those quarters you were talking about imply in terms of level for the average of the quarter?   Well, let me put it in the context of where we are right now   Well, first of all, I think the staff would have some ability to project what they expected to happen in terms of the growth [vis-a-vis] what we were trying to hit as an average for the quarter There could be a circumstance where it would require some response reasonably early in the quarter If you look at where we are right now in this quarter, we are probably right at, or preciously close to, the level that would be permitted by a 9 percent upward bound   Okay But you just can't look at the monthly growth rates; I think you have to look at the level And, if I looked at these correctly--I'm looking at the St Louis base--we are roughly at where I think a 9 percent constraint would be, or a little below it So, you would have to be asking yourself at a meeting like this Should I be taking a step now to slow that thing down?  -31-    5/17/88   Yes   Right   I guess to the extent I thought about that part of it, I've just been looking at the average for one quarter in relation to the average for the next I would think you could do it well   Yes   Sure I would think that would be quite possible, wouldn't you Don? Not to make decisions--  -32-    5/17/88   I think there's an advantage to having something in that type of equation that relates to what we do day-to-day in carrying out monetary policy "
279,1988-08-16," Mike, I wondered on the personal consumption expenditures, does the greater amount of floating rate debt--home equity loans as well as ARMs--in this cycle have a significant impact there?   Anecdotal information that I've picked up in some recent calls would tend to confirm what's in the Greenbook For example, I would describe retailers as guardedly optimistic August got off to a good start in the first week and then was somewhat slow in the second week, but I think that was felt to be largely weather- related In general, I think retailers feel that they've got their inventories in pretty good shape They don't feel terribly exposed and they are guardedly optimistic about the prospects here  On the manufacturing side, you pick up the sense of strength still in capital goods orders--backlogs, and so forth The commentary    8/16/88  on the raw material price increases over the last year or so is that there's still some evidence of difficulty in passing all of that along In the District itself, our numbers for the most recent quarter, which would be the second quarter, reflect what Bob Forrestal has described Some employment declines show up in construction, textiles and apparel, food processing, and the like But in general, we have paralleled the rest of the country I don't attribute too much to this weakness I think it has to do, as Bob said a while ago, with the fact that there's strength elsewhere as opposed to signs of imminent weakness in our District "
280,1988-08-16," I may be a little confused, but I think this is the third time we are discussing this, and it has already been resolved twice So perhaps it's already--   On the merits, I'll simply say I really feel strongly that it's in our interest to define our business as being in the business of reserves and not rates I understand the linkage between the borrowings target and the funds rate, but the funds market has automatically been extended to other markets And as soon as the public and politicians attribute to us having control over interest rates, I think we are on dangerous ground They do enough of that anyway So I think it's important how we define our business  Secondly, I'd say when policy is on the move there's going to be volatility in rates There's more uncertainty, and that's going to be the case I don't think it's a bad thing And finally, even when the market gets ahead of us, it's not necessary to validate what gets built in Now, I think it has made sense to do it where we've done it; and I've been in favor of that But, for example, as we sit here today with a statement having been made with the discount rate, I think we have the flexibility not to validate what might be getting  -36-    8/16/88  built in now and not give up any ground at all in terms of where we think we need to get Those are the thoughts I have   I agree with what you outlined, Mr Chairman, the $600 million and asymmetric language I feel strongly also that we are going to have to move again I'm particularly concerned about the very rapid growth in the last couple of months of the narrower aggregates And picking up on what Bob Black said earlier, I think that the nature of our implementation of policy is such that if the demands are there in the market for reserves we'll fill that demand at the given borrowings level So I think we can't be complacent that we've done enough, certainly But I also agree with what you said I think it's important to let the prior move get digested And I don't feel strongly that the ordering in the language has to be changed "
331,1988-09-20," I want to make a couple of comments on projections based on a money-driven model and just what that looks like Essentially, I'd say the projections are very similar to those of the Board's staff There are some differences between the second half of this year and next year, but I would characterize the pattern as one in which inflationary pressures are contained, but not significantly reduced, over that 18-month period The projections I'm talking about are based on an assumption of 4 to 6 percent M1 growth And I guess the conclusion that I reached from looking at that--and obviously, this is the model output and then, just as the Board staff does, some subjective judgments are made--was that I'd be much more concerned about, say, money growth in June and July of 9 percent, than  -19-    9/20/88  I would be about August of less than 1 percent I think the general pattern is such that the same conclusion comes out in this sort of model--that the risks are more on the upside than the downside As far as the District goes, the report is essentially the same as last month We're still showing weakness relative to the rest of the economy and in some areas, particularly in industries like textiles and apparel, there are employment declines "
332,1988-09-20, I'm in agreement with that proposal 
391,1988-11-01," I would favor it as well I don't have anything to add to the comments that have been made   I had a question that I guess would follow what Gary Stern was saying Some of the work done prior to the early 1980's would have indicated greater explanatory powers in some of the narrower aggregates I gather they are not candidates for this type of approach because of the instability in their velocity over time Is that the assumption?   Yes   Sam, I wanted to try to get an idea You mentioned the negative sentiment Is that backed up at this point by large speculation or not? In other words, I would think if there is this expectation out there that you've described about trying to hold things stable until the election that shorts would be covered rather quickly and we could be in the situation where despite the decline we've had, or maybe because of it, that there is not a big short bid in the market Do you have any sense of that?   So there's a good deal of short-term vulnerablity?   Yes "
392,1988-11-01," In our District, I've been reporting the last couple of times on a relative gap in employment growth vis-a-vis the national averages which has been somewhat surprising because our District is tracking [the national economy] pretty well In fact, in the second quarter we had the largest gap ever in the 30 years that this number has been looked at That trend seems to be perhaps reversing itself now, and we did have modest manufacturing employment growth and relatively flat nonag employment in the recent period In manufacturing, the areas where growth was noted are electrical equipment, nonelectric machinery, and chemicals In any case, in looking at this peculiar behavior, because as Bob Forrestal has been reporting and I have as well our activity really doesn't seem to be as strong as the national averages, we tried to figure out what was going on and some of it may be explained by a greater concentration in manufacturing in the District than nationally and services have been growing more rapidly nationally And secondly, there may be some seasonal adjustment problems But basically we haven't been able to explain or understand this fully  Reflecting some of the comments that others have made, the agricultural picture is a lot rosier than might have been anticipated at one time Corn crops came in better than expected; soybeans were higher than last year; the cotton crop was a 25-year record; the rice crop was good; the tobacco crop was the best in 4 years, so I'd say that generally the picture there is pretty rosy in the District Finally, in terms of credit demand bank lending has been relatively sluggish although we've noted a pickup in the third quarter Growth in commercial lending both in the most recent three-month period and over the year as a whole has been about 11 percent, and that's quite a shift on the commercial lending side over the last year "
393,1988-11-01," I'm in agreement with what you suggested, although I wanted to register a mild note of concern I have been surprised at the extent to which money and credit have flattened out since July and August I think it's a coincidence largely that it happened to be around the time of the discount rate increase; but then again, because of all the fragilities out there, perhaps the increase had quite an expectational impact I'm sure it also reflects some of the lags of what we've been doing; but if you look over the most recent three months or so, the thrust of policy as reflected by the monetary base, that growth has been relatively slow, and reserves have actually been shrinking I don't think it's time right now to do anything about that, particularly with the dollar under pressure, but it does concern me because I don't think by any stretch of the imagination that we have whipped the inflationary pressures that we've seen If we get way out of position, if you will, in the short run in policy--and subsequently we're forced to reverse policy very sharply for short-term reasons, it's going to make the long-term battle a lot more difficult to win So, that's just a note of concern I would support what you said  -46-    11/1/88 "
452,1989-03-28," Mike, I wanted to ask if you had any insight into what's going on with short-term business credit--that there's some strength apart from the LBO situation   Thank you   It's not a problem; we even had a foot of snow three weeks ago I think Roger might have something to say about that In terms of the District numbers, the most recent reported activity is very strong both relative to what we've been seeing lately and also compared to the national numbers In general, the more recent anecdotal information would tend to confirm that The general sense I get is that orders are growing, albeit at a slower pace, and that there is some weakness in the consumer area but the commercial area is still quite strong In particular, we're seeing strong manufacturing employment growth and the industries that you see there are transportation, textiles, food products, and chemicals On the transportation side--just picking up on what Bob Parry said--a fellow from mentioned to us the other day that they have a five-year order backlog in commercial aircraft and I think half of  -27-    3/28/89  their workforce has about an average of one year's experience on those particular assembly lines He did go on to say that the order backlog includes options--I think they call them reservations--so that some of that could fall away On the textile side, where we've seen some strength as well, a textile manufacturer who had just returned from the Far East mentioned that, looking at Korea for example, between what's happened to their currency and wage rates domestically in Korea they're looking at cost increases of 25 percent in manufacturing there And to a lesser extent that's happening in Hong Kong and Taiwan So, in particular types of products the United States is much more competitive  In terms of other insights of an anecdotal nature, the general sense I get is that people--whether they are in a commercial business or even in a consumer business--really feel that they are under a great deal of margin pressure Raw material prices are up a lot, as somebody said, over the last year I think the increases have slowed down recently There is some sense of potentially growing wage pressures And certainly in businesses where they're selling to original equipment manufacturers there is still a great deal of difficulty passing along price increases But they will try to work both ends of the costs savings, passing along increases where they can  In terms of growth in orders, clearly the sense I got is that [the rate of] growth has slowed down in the last couple of months but orders are still growing I've heard of no cancellations as yet, but reading between the lines I sense a little anxiety about the possibility of cancellations In a similar vein on receivables, one consumer products company mentioned that they are really taking a very close look at their receivables, which have been growing; and they noted that now 20 percent of the companies they sell to have been involved in LBOs So, they view the quality of their receivables as really quite low and they are looking at that carefully  On the national front, my observation would be--just going back a month ago--that our forecast in terms of the result was very close to the Board staff's but it presumed roughly 4 percent M1 growth over the forecast period Clearly, to the extent that we have very low money growth, people who prepare [our forecast] have become increasingly concerned about whether or not things are going to work that way In a sense that leads me to a bit of concern, to the extent that in our discussions here we tend to focus on current inputs and whether or not we see weakness and how we try to trade that off against price pressures In a sense I think there's a trap in that process in that it doesn't really take into account some of the inherent lags in policy By the time we see the weakness it could be too late; and when we do see the weakness we probably will continue to see price pressure What do we do then? If you look back to the discount rate increase, to some extent the market in effect demanded that, in my view I'm not saying we wouldn't have done it anyway, but in a sense I don't think we had a choice because the perceptions out there were basically that we were going to respond to these short-term inputs So, I think at some point we have to introduce into the dialogue something else to look at that can be a guide In general, I would just urge that we not ignore what's going on with the aggregates We all know we set a target on M2 and we know where that stands it's a little below the lower end of the cone I'm sure you  -28-    3/28/89  all recall my proposal for a [monetary] base growth constraint In the fourth quarter that grew at less than 5 percent, which is what I suggested as a lower bound; this quarter it's probably right around 5 percent I took a look at reserves and I was interested in what I found there If you go back to '79 we've only had two quarters over that entire period of negative reserve growth one was the fourth quarter of '88; the other was the third quarter of '87 And as you know from the Bluebook, we're putting together a second back-to-back quarter of negative reserve growth of fairly substantial proportions In any case, I just think that as we contemplate policy actions we have to consider not only what's going on in the economy currently but also some gauge of the thrust of our actions and the lagged impacts they are going to have "
453,1989-03-28," My preference would be for ""B,"" symmetric I can certainly live with what you suggested, Mr Chairman The other point I would make, consistent with what I was saying earlier, is that I'd be a little concerned if we reacted to a single number in the intermeeting period It may be that the markets force our hand and we have to do that But I think there's going to come a time when--and I don't know how this will be achieved--there will have to be something else on the table so that when we decide it's right to start moving, the markets aren't sitting there saying, well, where's the Fed With respect to the M2 ranges, I don't know whether we have confidence over a long period of time that if we stick with the lower end of the ranges that that's going to contain inflationary pressures I just think at some point we've got to get out of this mode of the expectation that if a bad number comes out, boom, the Fed ought to be there doing something right then And if we are not, all the markets [unintelligible] That's a very difficult thing to deal with but it does trouble me And, in my judgment, just not moving in response to a number won't solve that But I think we're getting to a point that we ought to be worried about trying to break that "
