,start_date,content
654,1987-11-03,mr chairman certainli favor maintain current polici interpret altern must corrigan word variant prefer variant variant ii think honest statement particularli languag propos amend slight bia word toward_eas use eas might tighten favor maintain broad rang fed_fund_rate feel strongli think interest consist stabil stay percent
656,1987-11-03,interest consist stabil stay percent feel strongli
730,1987-11-03,earlier somebodi suggest line chang outlook call continu call appropri
844,1987-12-15,mr chairman look ahead definit think event agre bob obvious event hardli posit fundament effect economi thought might yet therefor outlook inconsist staff_forecast touch posit side coupl specif comment retail_sale certainli agre bob black talk somebodi monday import oper midwest christma sell season far sunday sale percent last_year_think balanc christma season sale will improv outlook retail_sale appear realli_quit posit point capit_spend program cut talk aw lot peopl last_week compani conting plan place take care look cautiou attitud far nobodi reduc plan realli carri pretti_good dichotomi hard time understand inflat keep hear anecdot_report signific price_increas varieti raw materi steel particular heard huge number steel peopl percent increas annual basi heard paper product chemic product move pretti rapidli offset comment peopl met major compani larg manufactur compani talk pull materi price exclud steel materi price gone percent next_year forecast increas percent steel year fact price decreas percent next_year expect increas percent tremend differ larg compani big power smaller compani realli certainli increas show inflat number labor side news continu good year contract district standard case annual increas cost percent certainli percent quit standard product work rule chang import therefor product increas compani impress unit_labor_cost inde come regard inflat problem talk peopl certainli pressur point nearli great expect last summer fact heat come problem dichotomi talk littl trade balanc issu lot peopl_talk realli get much better result export oper level special industri current_level dollar can easili compet europ far east univers peopl similar kind experi remind peopl dollar dealer distribut network realli came significantli depend network bit problem re establish run agre ted truman mike_prell fundament good point go begin improv export side net given reduct dollar foreign market hold inde begin improv think go increas export consumpt number hold certainli earli look move along better might expect think staff outlook littl soft consumpt side_think outlook continu posit inconsist result year
846,1987-12-15,ye right
948,1987-12-15,mr chairman favor altern regard altern kind proper order altern certainli end_year_think appropri keep current procedur place satisfi come particular adjust period shift altern lean toward altern specif fed_fund end_year percent appropri borrow level unlik think come year_end period want toward altern move altern altern borrow level million necessarili want judg feder_fund_rate appropri borrow level rather let market determin appropri term languag favor symmetr_languag pick direct languag bob black mention regard sensit market_condit think phrase drop use symmetr_languag
1152,1988-02-09,want address capit expenditur issu morri bob black rais differ look util_rate chart rate get pretti guess question histori tell industri particularli textil chemic paper steel oper level averag industri suggest oper higher_level begin move point go begin lose market share experi market share sensit issu hit point begin spend money histori tell anyth
1154,1988-02-09,paper move
1176,1988-02-09,let start say forecast realli close staff_forecast contour terribl parallel realli differ worth talk importantli certainli view forecast growth perspect posit outlook certainli neg think make shift consum driven economi greater strength manufactur side certainli improv trade balanc part midwestern perspect talk sens emerg recess keep read wall street journal york time regard district growth characterist much parallel nation number lag much track right hit coupl individu sector agricultur part district clearli show_sign improv land valu rose last_year fourth_quarter valu stabil higher_level lot land transact enough purchas take place give confid number commod_price higher export help farm debt level think much manag level beleagu equip manufactur realli tough industri show_sign light hear good_news group heard good year talk machin tool littl earlier director oper larg machin tool compani oper percent rate enjoy best quarter import penetr machin tool perspect significantli think japanes consciou program tri curtail export unit_state steel industri think almost spectacular turnaround industri certainli area oper level deliveri schedul lengthen hear increas comment price_increas time stick paper industri mention moment ago oper rate percent hear nois get capit expenditur hous side sever director involv number distort probabl weather certainli reflect fundament chang condit auto_industri inventori go lower product quarter think extent corpor problem gm chrysler dig inventori ford fact product schedul quarter go far growth concern everybodi talk though level apprehens concern certainli anticip busi perspect anyth recess let conclud pick ed boehn comment think appropri regard inflat index indic go continu experi moder inflat_think stori match indic keep hear news nois price_increas begin stick raw materi area nonferr metal price move pretti rapidli aluminum copper talk past much much higher chemic product short suppli peopl_talk buy copper pay much definit higher_price product process speaker sever speak
1177,1988-02-09,mention steel moment ago person talk increas steel price percent percent price begin move finish product market_condit permit wage rate certainli affect think wage rate continu perform econom_outlook seem solid must regard inflationari outlook think_risk upsid rather downsid
1313,1988-02-09,mr chairman share question aris short_term favor maintain exist degre pressur think altern share tom view move borrow level basi consist peter can produc therefor lean toward borrow level million altern longer_term favor use rang state altern iii prefer earlier broader rang percent think broader rang appropri
1523,1988-03-29,certainli agre direct staff_forecast_think nation perspect economi realli improv passag time consist condit district improv think improv quit broad base comment steel busi continu oper level inde midwest oper pretti_much capac begin hear phrase heard great year name doubl order peopl much busi doubl order steel pleas basic need steel part manufactur_sector show good improv hear month improv machin tool busi variou peopl district earlier week saw articl improv take place industri order mine equip railroad car better show improv albeit low_level capac problem nonetheless trend almost unbeliev heavi construct equip industri turn around quit significantli oper level farm equip last_year big inventori agricultur implement larg work retail inventori much lower level product industri pick mike_prell mention auto product schedul quarter higher percent higher quarter_year compar last_year given higher sale quarter think look across district fundament condit show_sign improv mysteri point view inflat situat keep hear big increas_price steel aluminum metal nickel paper product raw materi go industri paper industri comment signific price_increas experienc raw materi far intermedi level gone finish product think margin squeez hear anticip price_increas exampl comment price_increas announc sure increas go stick circumst pretti competit nonetheless price_increas finish product begin move forward certainli shown price indic reason chang_polici base indic econom_outlook continu favor think can clearli pleas outlook upward_pressur think worri inflationari side part particularli alert
1560,1988-03-29,don season borrow question relat ask peter outset morn million borrow level season borrow go realli repres slight sens eas_polici
1579,1988-06-29,mr chairman regard district_economi except agricultur will comment littl later think broadli condit area pretti_much unchang previou meet comment steel industri industri equip type activ continu_strong think improv export market realli posit effect manufactur part district industri sell almost exclus domest side begin export product posit thing think valu_dollar will continu provid good export opportun improv product domest side machin tool exampl import recent coupl_year_ago percent particip machin tool busi domest number percent signific posit shift machin tool industri contact manufactur side tone posit everybodi good expect expans will continu drought pictur can add littl last night bob forrest think continu period bit window keep hear day window keep move think point rain can pull bag rain rain earlier week think corn crop probabl will percent soybean enough time rain normal crop much rain worst circumst compon commod_price final retail valu food expect drought will dramat effect food price think number mike suggest yesterday much within rang forecast worri effect bank much anyth quick survey ag bank earlier week frankli reassur expect problem loan begin reemerg bank talk case weak borrow realli shaken past_year strong borrow remain strength sustain bad year case understand nonbank lender fma fha fmha appar problem loan develop bank point feel adequ collater take much collater seem plenti reserv built think can handl problem without onslaught addit problem check exchang concern gone period margin call pretti heavi exchang particular strain volum margin call far met bank deal experienc shutoff term credit grant exchang gather come final regard inflat_forecast deflat littl lower staff_forecast_think revis somewhat nonetheless clearli case acceler trend line think sign point toward increas_inflat_side capac_util industri district_continu level sens upward movement regard price market pretti sticki past think littl give littl posit think someth chang attitud regard price last_week nonferr metal chemic particularli signific roll talk number peopl expect price will stay level continu kind increas experienc last six_month year wage side_think harden attitud develop wage contract admittedli result come favor number look posit sens bargain process labor harder attitud past far unit_labor_cost remain check chang good product increas pretti_good think intuit risk_inflat_side upsid certainli agricultur pictur add littl pressur yet determin much littl pressur upsid agre vice_chairman corrigan risk_inflat much upsid downsid
1581,1988-06-29,problem evid
1583,1988-06-29,talk peopl chief execut offic compani continu go wage bargain process job secur number issu continu prioriti labor reluct strike think necessarili go chang get harder attitud concern increas get keep pace feel stronger posit shown number think mysteri gone process
1693,1988-06-29,maintain rang favor altern iii fine tune widen rang go period uncertainti latter begin clarifi might opportun narrow rang perhap feel strongli can live iii
1787,1988-06-29,mr chairman_agre direct suggest might slightli differ wonder enough movement rate_chang discount_rate appropri think understand tremend sensit wonder explain rather technic move perhap follow move point board member borrow level adjust accordingli comfort agre increas borrow level million asymmetr_languag
2063,1988-08-16,mr chairman econom_activ district_continu show think consider strength particularli true manufactur_sector specif activ either relat export capit_good oper level continu steel industri exampl continu run quit close capac third_quarter normal period steel industri shut bit deal mainten_year mainten defer deal continu demand chemic paper continu run level auto product schedul third_quarter consider higher third_quarter last_year_think capit expenditur side mike certainli cover think go higher increas capit expenditur forecast sens lot compani realli think ad significantli expenditur level coupl comment agricultur situat crop estim implement interestingli got start drought thing show implement sale hold pretti number compar basi sale tractor combin exampl consider last_year surpris certainli neg featur agricultur bank element agricultur comment survey agricultur bank district last_week stori think continu posit expect weak produc weed previou adjust credit book farmer strong enough can deal drought without renew signific problem among bank surpris shift sens last_month employ thing think quit modif attitud think quit persist shortag manufactur talk run level constraint realli avail labor deal case think servic sector talk somebodi day open major retail store chicago applic request applic flood peopl standard employ applic came short therefor open store significantli underman talk peopl seem shortag labor realli begin felt coupl key contract negoti start think peopl follow close sens wage side inflat pictur go continu acceler go continu increas wage cost
2261,1988-08-16,mr chairman_agre polici pre scription outlin go past sever_month think record good move right think appropri point begin effect think clear comment got question time oppos direct go favor asymmetr_languag borrow level million allow fed_fund_rate seek market level think indic move think phone call procedur work deal interim chang certainli encourag continu regard languag feel pressur inflationari side maintain focu leav languag paragraph
2405,1988-09-20,regard nation_economi modest adjust fourth_quarter_year quarter next_year due mainli agricultur outlook quit consist staff_forecast_greenbook regard district realli littl report obviou except agricultur think economi_continu realli strong sign moder noth pronounc think somewhat slower_growth_rate coupl part economi retail_sale exampl much weaker summer month earlier spring construct_activ bit exampl paperboard cours strong string almost year record monthli shipment last_month shipment bit earli tell earli sign indic trend go sustain entir possibl think trend particularli area mention result except hot weather turn weather told retail flow traffic store normal level thing weather relat perhap lack signific chang good thing anecdot sens continu upward_pressur price evid earlier_year_think_risk much side greater inflat begin hear comment level price varieti materi certainli moder increas take place oppos big number earlier_year major manufactur talk day forecast raw materi purchas next_year will level realli increas surprisingli consist bob forrest sens deterior wage front wage rate point seem acceler seem harden attitud part labor told attitud organ labor continu construct given continu progress work rule chang think news continu pretti_good compani lose ground unit_labor_cost caveat major contract current reach final stage negoti will wait work think earli tell earli sign moder will sustain certainli favor case thing fall line pretti
2482,1988-09-20,mr chairman_agre recommend add thing term oper desk suggest feder_fund_rate certainli comfort slightli higher rate_lower_rate
2596,1988-11-01,outlook broadli nation context consist board forecast certainli numer sens true perhap littl bit differ tone indic certainli appear experienc moder_growth_rate albeit level think realli major question moder will continu flow price front coupl view sign therefor part question need addit step point acceler process will talk later regard district consist overal economi manufactur_activ district measur seem moder price front contact within district certainli director suggest discern level price trend regard certain raw materi commod paper industri exampl signific increas pulp price weight paper price seem hit peak inde expect someth declin price next six_month aluminum price steel show_sign level product short suppli backlog fill distinct sign eas comment hous expect unlik regard hous start million past product hous start attribut interest_rate close industri suggest fact get environ market satur home_sale continu fairli level buildup inventori unsold home true get market satur regard hous alway question auto side far can continu big auto year market satur sector final comment agricultur sector hate mention go thing aflatoxin issu badli think blown proport realli big issu might expect read press fda standard aflatoxin realli tight issu eat ton corn flake forev troubl standard reduc bit hit exchang corn price took big dive bean sympathi went come think market look kind non issu statist measur perspect expect aflatoxin effect stop admittedli price corn drought effect percent given year drought earli anticip next_year plant will heavi cours million mile away event expect acreag will million acr percent reason grow season weather product pretti heavi meanwhil land valu continu increas percent recent quarter percent year must net district agricultur sector come much better might expect given kind circumst deal think nation perspect district thing pretti_good balanc agre doubt moder experienc reflect monetari_polici_action taken far
2674,1988-11-01,mr chairman_agreement recommend might come prepar argu shift languag symmetr feel strongli question borrow level million period borrow level million signific season compon meant ask peter earlier feel time year level season borrow come level adjust borrow build possibl shift composit borrow caus feder_fund_rate reason littl bit higher anticip case mayb need think precis borrow number
2676,1988-11-01,anticip million consist favor
2899,1988-12-13,everybodi
2911,1988-12-13,mr chairman outlook slightli differ comment far nation context outlook next_year littl modest staff_forecast term district realli chang report last_meet certainli district_economi move along good pace think everyth solid signific soft spot current situat seem solid must find price_inflat_outlook particularli difficult assess find unusu difficult period greenbook mike present yesterday clearli case economi move along rapidli think got big price_pressur find data compel mayb somewhat overh economi hand altern talk certainli pessimist attitud regard next_year find posit hand director report contact sens particularli big upsurg folk look next_year construct sign capit expenditur particularli equip machineri move ahead good clip expenditur direct industri oper pretti capac rate chemic petrochem paper reliev capac constraint industri hear product sold lead time alloc begin eas somewhat inde order commun equip electron compon clearli show_sign peak auto inventori mike report yesterday higher_level therefor think entir possibl product schedul will reduc quarter next_year possibl price hear show_sign stabil exampl give compani talk keep good track expenditur materi year expect materi cost will gone percent next_year anticip increas percent care estim keep good record number typic industri larg think entir possibl trend mind big question labor side around district everybodi talk report shortag skill labor labor_cost rise frequent non wage side oppos wage side_think firm continu pretti_good work rule chang therefor unit_labor_cost reason check price perspect question obvious will talk later done enough instinct feel got strong economi hand price_pressur build increas particularli near_term think sign stabil continu think_risk price side upward polici bia will certainli appropri point make sure draconian need point deal pressur
3008,1988-12-13,mr chairman risk clearli side inflat econom_growth seem gone year particularli start late spring respons concern quit feel other fallen behind_curv certainli time_think tighten appropri scenario outlin right rais discount_rate simpli rais borrow level initi fed_fund_rate percent mayb move percent year appropri hold discount_rate someth littl bit overt move appropri point view market
3149,1989-02-07,mike question chart consum durabl declin red_line sole attribut declin car sale million unit fact slump line impli pickup consum durabl
3151,1989-02-07,compris end number
3153,1989-02-07,guess question home start fit
3199,1989-02-07,mr chairman regard district thing much unchang report previou meet signific outlook certainli continu posit talk think like recess year earli comment possibl recess kind comment heard last_year altern gener attitud will experi particularli rapid acceler growth either think inflationari pictur continu difficult assess common wisdom go escal particularli wage side yet report compani necessarili consist common wisdom labor_market continu tighten continu hear comment shortag skill labor despit surpris favor contract settlement continu increas wage fring benefit percent annual basi though labor attitud certainli harden yet begun evid significantli higher settlement price side pictur suppos alway quit uneven steel price begun moder point compani report steel price price pay though big escal last_year get level experienc earlier nonferr price begin acceler particularli copper nickel somewhat lesser extent aluminum chemic price moder follow big increas last_year pulp price begin escal pretti rapidli sens consist pattern materi price compani talk larg compani track thing care materi price_increas came percent higher forecast increas percent recent increas percent increas entir nonferr area despit increas lower virtual everybodi continu report competit condit marketplac finish product competit pressur realli difficult pass price_increas along seem continu pressur regard nation_outlook forecast bit modest board_staff pretti consist central_tendenc think differ board_staff_forecast partial time bit nonauto durabl area ask mike continu think_risk point inflat_side continu upward_pressur price expect point wage consequ polici deliber go continu need exert pressur deal feel given done far necessarili behind_curv deal inflat problem
3304,1989-02-07,mr chairman describ think complic difficult current prospect situat broad context agreement margin think modest differ say target fed_fund nonetheless object current percent think hear peter other market tendenc move higher think percentag_point direct kind tendenc market_think support move pressur continu move gener agreement certainli risk_side inflat magnitud risk someth can argu think state risk_side underli rate econom expans strong think sustain therefor necessarili anyth hurt sure move extent can consist think underli tendenc therefor probabl come someplac inclin move littl borrow level basic support upward tendenc fed_fund_rate
3481,1989-03-28,mr chairman find particularli difficult period assess outlook present think mike case agre tent sign moder nation context review number thing greenbook think consum_spend particularli durabl will show_sign level growth export certainli short expect particularli true industri suppli materi capit equip hous number show_sign soft interest_rate impact railroad longer carri gnp nonetheless year date number rail shipment certainli lower particularli case last_year much weather relat think tough tell extraordinarili warm cours normal cold season adjust impact nation number district context realli see much moder employ number throughout district_continu_strong weak emerg manufactur outlook continu pretti level steel busi exampl strong steel plant midwest export admittedli low base nonetheless market machin tool order railway equip industri absolut moribund last_year show_sign increas order manufactur context expect activ midwest year probabl will run ahead nation number certainli aspect midwestern economi_continu pretti favor inflat_side thought quit cours risk realli balanc higher_level inflat_think continu case possibl time balanc shift littl upcom period moder sign will becom bit specif real question will talk littl later much need monetari_polici sens fact need
3514,1989-03-28,don mayb answer cool light hindsight hoey survey reason degre accuraci
3517,1989-03-28,shorter
3536,1989-03-28,mr chairman favor recommend name altern point certainli continu favor asymmetr_languag oper aspect market percept fed_fund_rate target percent seem period natur upward_pressur rate resist rate_move percent wherea resist fact rate began trend downward clear bia toward allow rate
3658,1989-05-16,mr chairman_think increas evid economi moder mike gone indic suggest substanti outset coupl_month_ago see trend want point_think becom much tangibl question will moder trend sustain hunch will can sustain without tighten district perspect though moder see nation quit appar industri district pretti inde auto_industri mini except dramat chang reduc forecast year commonli sale forecast car million truck million inventori dealer time year dealer begin resist deliveri unit therefor product probabl go come quarter number look reduct percent product risk auto clearli side side reduc product go come overtim therefor reduct product will result layoff sale level million car million truck can maintain incent run hear incent richest offer initi program result steel busi district expect anyth signific certainli last_year heavi part district demand industri machineri chemic product demand continu construct_activ despit higher rate continu much higher_level nation number suggest employ number continu come quit_strong agricultur sector though littl differ outlook time year alway uncertain year particularli uncertain part district specif western illinoi southern iowa southern wisconsin realli dri consequ plant year slower run behind normal schedul michigan cold spring frost damag fruit crop plenti time recov perman damag done next_month go pretti critic price side particular chang deterior price aluminum steel exampl continu price product come exampl weak chemic product labor front despit tight_labor condit report past continu impress contract come talk chief execut offic last_week compani conclud major year contract call increas percent year period certainli number come better might expect price deterior hand improv either think overal situat bit better time_last_meet earli conclus outlook construct
3802,1989-05-16,question observ find chart help advis necessarili send advanc find kind chart present use part present
3830,1989-05-16,mr chairman_agre analysi situat close support_recommend without chang seem appropri maintain current polici altern time shift toward symmetr_languag
3976,1989-07-05,plane today someth go market today signific
4020,1989-07-05,mr chairman regard current situat nation context think buildup indic suggest fairli specif growth_rate moder particularli true interest sensit part economi notabl car residenti_construct across broader spectrum current lead indic think tendenc moder trend downward regard forecast realli similar board_staff somewhat stronger growth doubt worth go sector sector think main differ polici assumpt use put forecast togeth expect rapid declin interest_rate particularli short_term_rate true staff_forecast account higher outlook gnp growth regard district seem true nation_level certainli true within district coupl part district certainli peak head automot clearli part merchandis sale trend last_coupl_month part district_continu show strength exampl commerci construct contract percent versu declin unit_state whole kind dichotomi true residenti_construct bit increas wherea part countri result within district demand build product specif gypsum cement pretti strong demand busi equip categori industri equip continu surprisingli vigor steel busi good though expect someth declin half nonetheless half good enough year whole steel district will come pretti employ district shown good gain equal nation number point unemploy_rate district whole nation_averag time happen price_inflat_side situat bit mix think balanc posit report get director market contact suggest stabil raw materi price inde coupl come aluminum copper mention price come minor except stand out raw materi categori show great big increas finish product price understand market pressur continu intens exampl paper industri oper higher rate run compani part industri oper percent though price_increas last_month look ahead think go increas quit unusu oper higher rate get price_increas labor side despit tight condit surpris impress good organ contract come peopl get year contract quit low heard comment increas cost percent per year unusu percent continu quit common agricultur side_think situat uncertain eastern part ddstrict far much rain western part enough unfortun cannot averag simpli go wait grow season take place determin go good yield despit demand agricultur equip continu surprisingli strong tractor combin sold higher rate year last_year major manufactur district cancel week summer shutdown can keep demand think district quit reflect trend see term nation number lag recoveri think_probabl true go lag turn pretti shortli moder trend see nation will show district
4054,1989-07-05,inland negoti think major supplier auto compani
4120,1989-07-05,question
4183,1989-07-05,mr chairman given current situat accumul evid economi along current condit market_think polici prescript outlin right concur
4460,1989-08-22,mr chairman seem nation context economi move along track might expect think moder_growth trend industri certainli oper lower level case earlier interim data come littl stronger might expect certainli expect last_time met particularli true person consumpt side_think basic situat larg unchang district context news bit mix balanc show_sign moder steel busi exampl weaker season issu last_year steel industri major custom oper throughout summer without take normal season shutdown year though oper somewhat normal shutdown think effect number look ahead bit auto_industri bob forrest suggest plan signific product cutback fourth_quarter certainli go big impact number supplier heavi truck busi much softer main manufactur supplier schedul layoff chicago purchas_manag report reflect pattern similar nation report altern though find construct busi surprisingli strong particularli commerci public work lot activ go number categori stronger nation number think lesser extent true residenti_construct agricultur sector news certainli much better earlier summer reason good rainfal pretti_much throughout district product go good farm land valu continu littl modestli year go last_year improv environ agricultur pictur much better product move dealer lot pretti_good rate_think price pictur good price basic materi last_coupl_year shown big increas chemic product zinc lead think exampl other show smaller increas competit factor remain pretti intens finish price remain pretti_good check point_think economi develop much line expect will forecast littl board_staff_forecast data come posit side_think underli risk monetari_polici thing work
4517,1989-08-22,mr chairman_agre recommend statement mini prefer asymmetr_languag moder trend like continu feel particularli strongli
4641,1989-10-03,mr chairman overal situat particularli relat midwest larg consist pattern develop past sever_month name moder sector sens deterior tendenc activ come toward level consist forecast moder particularli true heavi manufactur part economi exampl order larg truck class truck slow consider order heavi construct equip substanti categori machin tool offset construct_activ district_continu pretti strong stronger nation number certainli automot sector difficult read agre mike categor think strong sale level carri larg model anticip substanti price_increas car heavi incent model consequ dealer sell inventori order level dealer manufactur told recent collaps consequ auto product schedul reduc substanti fourth_quarter reduct plan quarter next_year substanti anybodi deal auto sector begin fairli bearish tone agricultur area news good harvest start anticip good product corn soybean record crop substanti higher last_year expect within district usda estim product probabl littl low side price front hard good sens price go report chicago purchas_manag index came earlier week price compon think reflect comment hear price price decid trend wage front chang settlement view continu quit construct indic wage_pressur might expect net think economi move along construct moder trend unlik greenbook think outlook balanc year inde earli part next_year assur begin concern continu current polici mean next_year
4740,1989-10-03,favor altern asymmetr_languag seem basic say chang_polici word chang aw minim nonetheless prefer remain asymmetr_languag point
4848,1989-11-14,condit district seem quit consist nation trend moder moder perhap bit appar district signific commit manufactur import auto compani export relat activ think manufactur show someth downturn area true rest countri add word automot comment alreadi heard clearli sale higher_level record summer contact detroit suggest level will continu think quit consider averag year whole though fourth_quarter product schedul domest nonetheless anticip go end_year pretti inventori dealer level consequ manufactur preliminari forecast variabl strike size declin product quarter percent compar last_year automot relat busi obvious show_sign weak heavi truck significantli diesel engin order manufactur percent given unemploy level district show_sign increas illinoi exampl unemploy went percent percent michigan went percent look district whole unemploy number clearli nation_averag offset trend think_good_news district steel busi surpris quit good industri work pretti inventori posit varieti product seem expect product product go pick shipment forecast million ton number lower million ton hardli farm equip particularli good given product crop complet farm incom cours good expect remain good larg tractor sale third_quarter percent last_year combin sale percent last_year clearli part industri much better product higher go care build inventori posit construct_activ district particularli commerci side remain surprisingli strong exampl million squar feet avail leas million construct head toward vacanc_rate go percent area pretti despit build seem come inflat_side larg current develop consist moder built period_time marketplac condit farm product seem tight much latitud peopl fact price come steel busi exampl steel plate load bear structur price realli come agricultur despit signific improv busi expect price_increas next_year percent much certainli low_level wage front wage rate go sens particular big breakout side manufactur_sector among talk peopl overcom wage_increas_product improv cost remain line thing work expect think fourth_quarter number begin emerg go evid consider weak saw third_quarter
4914,1989-11-14,mr chairman_agre assess seem broad sens accomplish set come expect think discuss around_tabl indic economi far differ time case last_time_think done quit bit last_month appropri time simpli stand thing work favor altern feel strongli languag slight prefer asymmetr
5048,1989-12-18,mr chairman condit district seem mix think clearli economi moder manufactur particular auto auto relat part manufactur_sector show_sign weak part particularli construct exampl seem littl_better nation number littl can add alreadi heard auto side given import industri district certainli feel constrain word contact industri indic situat realli pretti grim sale level consequ expect end_year inventori level go day suppli mayb aw consequ product schedul quarter go significantli case manufactur percent compar quarter last_year point caution product risk clearli side side reason relat incent busi hear everybodi say opportun incent program alreadi fairli heavi terribl import neg effect earn told therefor quit much room incent side peopl might believ respons bigger incent will cut product dealer level attitud pretti sour dealer claim face seriou financi problem risk automak lose dealer think_import keep perspect talk sale volum includ car light truck million bad fourth_quarter previou year disast expect quarter will low million sale will pickup half therefor year whole look sale level million though unreason year effect though pretti pervas district peopl relat auto part manufactur side surprisingli think agricultur equip obvious given improv farm sector steel busi shipment expect million ton significantli outlook suggest million ton disast retail side_think earli christma go work understand buy pattern shift peopl increasingli buy later christma season retail talk reason optimist go inflat front think outlook becom somewhat better lot capac come major industri auto speak steel addit capac last_coupl_year true paper chemic hear peopl whole host price seem move therefor perspect inflat_outlook improv labor side cost continu benefit side oppos basic wage therefor outlook seem neg net seem outlook next_year continu posit certainli moder think point risk much side time believ outlook inflat perhap improv bit
5146,1989-12-18,mr chairman complet agre recommend move seem move pattern last_sever_month appropri deal economi chang therefor move import think seem risk clearli side quit sure kind immedi impact will certainli margin plu rather minu move rate return direct symmetr_languag
