,Date,content
296,1977-02-15,"  Mr Chairman, you mentioned today in a memo about the National  Security Council, are there other agencies which come under this--     Mr Chairman, on prices, a comment and a question  Our projections,  Jerry, would have a little bit more price effect as a result of the cold weather that we have been  having  You might want to comment on that  And second, I have seen some scenarios--we have  a chart here, for example, from DRI, which projects the deflator through this year by quarter,  which has a rising trend in the price component  I happen to be more in agreement with what  you have here  But what kind of odds do you attach to a rise in the deflator in the latest  increase?     2/15/77 - 15 -             Mr Chairman, may I comment  Once a month, in the preparation for  these meetings, one of the things that we do is to take the yield curve and try to make projections  of the rates on the basis of what the market seems to be expecting and reflected in the yield  period  In recent months the market projections have not been as high an increase for the funds  rate as the Bluebook would [make it] seem  But the latest one that we have done indicates that  the market was expecting increases in short-term rates which were quite similar to those that the  Bluebook projects  Which indicates to me that, if and when it’s necessary for rates to go up, that  the market apparently is expecting that  It would not be surprised     Mr Chairman, may I follow up?  I was also struck by this table, Steve   What kind of historical precedent is there for this kind of a velocity rate at this stage of the  cycle?     This would be higher, though, even for the first year     I would align myself with those who would stay with alternative B and  the specifications noted under that  I would like to have a wider federal funds range, but given  the way the Committee’s operating, I’m satisfied with what we have, and I do think that there’s  ample room to move if the aggregates were to come in large  And I feel better about that based  on the comments I made earlier, that the market, I think, would not be surprised if this were to  happen      We need to reemphasize what Chuck said, that the big advantage of  this is that it does away with the specification sheet, which I think always made us vulnerable--as  far as our public posture is concerned--in having some kind of a secret document   "
323,1977-03-15,"  I want to give some support to Governor Lilly’s comment on  chemicals  One of our directors is in the chemical business, and he was extremely bullish the  last time we had a go-around in our--     Well, the volume of business he said was very strong, and then he  expressed some concern about the price situation     One difference between our projections and the Board’s, particularly  with respect to the unemployment rates--the Greenbook has this about a half percentage point  lower than ours by the end of the year  Now this is partly because you have greater strength in  the economy than we do, which is attributable largely to the capital goods sector  And also this  is my question having to do with the anticipated growth in the labor force, which is slower in  your case than it is in ours  It has been very strong, of course, and I just wondered if you have  some basis for slowing down the labor force growth     And what follows, I suppose, is that, if you are underestimating price  increases, this could have an upsetting effect on your labor force projections     Thank you, Mr Chairman  I’ve been impressed with the earlier  discussion of the degree of uncertainty that I think exists for the next few months  I think if we  had perfect knowledge, we’d try to anticipate some things--we’d try to anticipate the price  increases which a number of us feel are likely but we’re not sure about, and we’d do some  anticipation of the rebate and its effect  Probably do some anticipation of the interest rate  increase, so that it doesn’t come too sharply       3/15/77 - 27 -           But in view of the uncertainty about all three of these, I think it is the best thing to do to  stay approximately where we are  I don’t think we should be permitting interest rates to go up  substantially until the money supply seems to be behaving quite differently than it is  So I  generally like very much, Mr Chairman, your specifications for the aggregates  And I also  would hold to the specification for the funds rate     I would like to suggest, however, one possible modification on the funds rate  I think we  have the makings, [in] this fuzzy range of 4-5/8 to 4-7/8, of the possibility of getting more  movement in the funds rate from week to week than we have been getting  And one possible  way to do this is to widen that inside spread very slightly and make that something like 4-5/8 to  4-3/4  With Paul, I think I agree that this already happened     I think one thing this might do, with Paul’s suggestion, would be to put  us in a position of being prepared to introduce greater flexibility on the upside if that appears  necessary  "
347,1977-04-19,"  My comment is a question on price indexes  In our exercises before  these meetings, we project on through 1978, and we have the deflator ranging around a 6-1/2  percentage increase in that period  Your projections don’t go that far, but they’d been starting  out at a much lower base  Have you done anything through 1978 that you would--it seems to me  that one of the big problems with the equation is 1978 rather than 1977?     Isn’t it possible that, in addition to creating uncertainty, which would  have a negative effect on real output--[it would] enhance price expectations--higher price  expectations?     Thank you, Mr Chairman  I came to the meeting with the notion that  the M1 floor should be lowered by 1/2 percent, and I discovered, listening to the conversation,  that it is a more complicated issue than I thought  There has been a great deal of discussion  about the public impact, the psychological effect of what we might do--the appearances  And it  seems to me that these cut so many different ways that they are very difficult to analyze  On one  hand, the reduction of that kind would seem to be consistent with the President’s anti-inflation  program, but on the other hand it might seem to be inconsistent with the rebate situation   Because that is so confusing, I am inclined to resort to what I think is more basic, and that is the  economic considerations     In that sense, it seems to me that we do have a much stronger economy than we had the  last time  There is, to be sure, an uncertainty about the impact of the energy program, and that is  an uncertainty in my own [mind]  My own hunch is that that will [be adopted], and it will leave  higher inflation expectations in its wake  As I indicated earlier, our own projections for 1978  indicate a higher rate of inflation  And I think it could be quite possible that, a year from now,  we will find ourselves looking back on this period having committed excessive growth in money   For those reasons, I’d be inclined to bite the bullet and lower the M1 floor by half a  percent  I am less concerned about M2 and M3 because, as you indicated Mr Chairman, I think  these growth rates have been coming down, and they are likely to come down further  So I  would concentrate on M1, and I think that this would stand us in good stead for the future     If I understand Paul’s position, I think I can also support that  It seems  to me that we should be prepared to let the funds rate go up  But had we had more time last     4/19/77 - 43 -           time, we probably would have done so  And I can buy your range, Mr Chairman, of 4-1/2 to  5-1/4, but I really think we should be ready to move that promptly as the figures materialize   And so far as the ranges are concerned, I’d combine that with the alternative C aggregates  specification  "
374,1977-05-17,"  How soon would you think that feedback would come?     What kinds of probability would you assign to that kind of scenario?     I’d like to come back again for a minute to this question of a possible  lull or rolling readjustment  We’ve been talking about this, too, and I think the probabilities that  I would assign would agree with the ones that you have  At the same time, I’ve been concerned  about the possibilities for further price increases  And I’m just wondering whether some kind of  a rolling process, as long as it doesn’t adversely affect the capital goods area, might not be just  what we need, in terms of the price pressures we might be experiencing later on this year   Would you think that if those probabilities were to materialize and we were to have something  like the situation that we had a year ago, that this would have a material effect on the price  changes?      Well, the irony of it would be, Chuck--and this was the thrust of my  question--that you might suffer a higher unemployment rate and still gain no ground on the price  front     Steve, you mentioned that you’ve revised your interest rate forecast  upward  One of the things that we have been doing regularly once a month is to look at the  interest rate patterns to see what this tells us about expectations and forecasts for interest rates on  the part of the market  And, with the exception of one month, the market pattern has consistently  forecast lower interest rates than the Bluebook has expected  Do you have any feeling about  what that means?  The only thing that occurred to us was that the market may believe that we’re  going to be more liberal with the aggregates than in fact we think we are going to be     Have you ever gone back to check the accuracy of these two methods  of--     Well, I would agree essentially with the staff’s projections on the  economy, with the possibility that we will be seeing a slowdown in the latter part of this year   And as I indicated earlier, that might not be too undesirable  So I approach this session with two  main points of view  One is that we should be seeing adjustment toward our longer-range targets  for the aggregates, and that requires a small increase for this two-month period  Second, that  unless unusual developments occur, the funds rate should not decline  So I like your  specifications, Mr Chairman  I think that I would be reluctant to see a significant negative  figure for the two-month period because, if May comes in at 5 percent, as now forecast, that  would imply a significant decline for June  And I’m not sure that I’d like to see a very large  decline--     Well, all I’m saying, unless I don’t understand what you’re saying, you  have a zero or a significant negative figure for the two-month period--I think [that] is a little  risky, and this leads me a little bit to alternative B     So I think the important thing is to have the funds rate reasonably  stable and be prepared to move it up, if necessary  "
410,1977-06-21,"  A comment and a question  I noticed in the New York Times that there  was a listing of forecasts for 1978--some 35 forecasts  Which, as I read what the Greenbook has,  would put your forecast at the upper end of the list, probably at the top end of the list  I have  some reservations as to whether that will materialize, and I’m partly influenced by some  meetings that we have been having in the last couple of weeks with several dozen businessmen,  and I must say, sentiment is very pessimistic Partly this is a function of the fact that it’s being  held in Philadelphia, and the Philadelphia area is not very strong, and there is a special problem  attached to that  But I think that the degree of optimism is very low     We had one participant express this quite eloquently  He said, “In the past, I have always  had a kind of well of optimism that I could dip down into and draw when there was a shock,”     6/21/77 - 3 -         and he said, “My well has run dry” And shocks do come along to the economy--so, I think that,  first of all, the forecast--     Yes, I think it’s a function of several things  One is the fact that  businessmen feel lost, that they don’t know where things are going, that the old rules no longer  apply, that they don’t know what government is going to do, particularly in the area of energy   And although they have become used to uncertainty, I think the degree of uncertainty is a great  deal stronger than they have had in the past     This year has led, I think, to distrust of what the consumer is going to do  For example,  one retailer talked about his doubts and uncertainty  I pressed him for his forecast for sales in  the second half of the year as compared to the first, and he said the second half is going to be  about as good as the first  And I said, how can you be so pessimistic?  And he got off on costs  and various other uncertainties       That was the way I interpreted it--that, in fact, his forecast is not  pessimistic, but his attitude is pessimistic  And I suspect that the pessimism is overdone in many  cases, but I think it is there and is reflecting itself in attitudes toward capital spending and  willingness to take ventures and to move out in the near future  My question has to do with the  forecast projections--to what extent this is judgmental and to what extent it represents models       Is there a difference between what the model is saying and what the--     Well, I think these differences may account for our tendency to be  somewhat lower       That’s gross rent, that’s not net rent, which is a little bit--     Net rent may well have gone down, based on those figures      As long as you are talking about this, there may be some function in  age, because I happened to speak to a group of young businessmen who, by definition, had to  have been president before they were 40, and they could not be over 50 and still attend this  meeting over the weekend  They were all very exuberant about everything, in fact so much so,  that approximately 80 percent of them indicated with a show of hands that they thought  monetary policy ought to be tightened--that things were running well     6/21/77 - 9 -           Mr Chairman, I like your suggestion of alternative B  I think, also,  that it is consistent with the uncertainty that I was talking about earlier  And one of the things  we also hear when we talk of businessmen is that they do look to the Fed for some source of  stability  And in that connection, I was interested to read in the Redbook a comment by  Professor Samuelson--zigzagging around the desirable range as new information cumulates is the  optimal policy posture in a changing world filled with uncertainty  I am not about to take on  Professor Samuelson, but I understand that that position, even in technical terms of optimal  control theory and rational expectations, is questionable, and certainly [it is] in terms of the  intuitive feeling that I have about uncertainty  It seems to me that whatever we can convey to  the business community that we’re going to move gradually, I think would be for the good  In  that context, it seems to me that it would be well for us to go with alternative B     Could I ask you a question on that?  You mentioned consideration of  charging  I think we have a potentially explosive issue  It involves a whole group of services to  central banks  It involves some benefits to both parties  Is it possible to cost out--     I am assuming that in addition to the courtesy that’s involved in this  kind of service, that there must be some advantage to the foreign central bank in dealing with the     6/21/77 - 50 -         Fed rather than with the market  And the market may stay quiet about this forever, but then may  not  "
436,1977-07-19,"  Mr Chairman, could I ask a factual question?  Alan, how does the  amount of intervention by all countries in this current situation compare with other situations  since we’ve had trouble with the British?     Mr Chairman, my own view of the economic outlook would support  the staff view that, if anything, the factors have become less strong than they had been before   This is partly a function of the situation in our own area, which, as the Redbook has indicated, is  probably less ebullient than it is elsewhere  It is also partly a function of the fact that, in our  staff estimates, we have made fewer judgmental adjustments to the model as the results come off  the computer     Which leads me to a question  Last time, I asked the extent to which you were making  judgmental changes and how the judgment compared with the model  My understanding is that  generally the experience is that forecasts that are judgmental, well, that judgmental changes of  computer printouts are better than a straight model result  Is this the case for the projections that  we have had here in the Greenbook over the years?  Have you tested the model results compared  with the judgmental adjustments to the model?     Well, the main thrust of my question has to do with comparing our  results as against the Greenbook results, because we have made fewer judgmental adjustments  than I presume you have  As a result, our projections are less optimistic     Well, I think they’ve had the same kinds of errors that models have,  and we have not--     It’s essentially the [Federal Reserve] System, not a [Federal Reserve]  Board--     No     Well, this might answer the question, then--     --under the circumstances, since we all are using essentially the same  model     Thank you, Mr Chairman  My view of the economic outlook calls for  essentially no change in the intent of policy  I’d be willing, however, to modify this to continue  the policy of gradually nudging down as you suggested  But I think there is the question of base  drift; the staff figures, incidentally--I think in the Bluebook--were most helpful in this respect  I  think this was a big, big step forward in bringing that problem to light     Now it seems to me we have two alternatives on how to deal with base drift  One would  be to adopt your suggestion, Mr Chairman, and make a small move in M1 and then to work  between now and the next quarterly decision time on how we’re really going to deal with base  drift as it occurs in the future  The other possibility is to begin to deal with it now  And that’s  the one I opt for, and that leads me to prefer a growth rate for M1 of 4 to 6 and for M2 of 6 to 9,  and clearly to explain in the testimony that this is an attempt to deal with this recurring problem  of how the base drifts back and forth, so that the [congressional] committee will understand and  the public will understand that we’re now coping with our problem     7/19/77 - 37 -       I would agree with that position too  "
463,1977-08-16,"  Well, I would second those last words Paul gave us  A couple  meetings ago I reported on the sentiment of businessmen in our area, which of course is not the  most vigorous area in the country, and it’s one of concern and remains one of concern  I think  [their sentiment] is more pessimistic than the statistics would suggest is warranted, but I think  that Phil Jackson is entirely correct that inflation is a primary concern to businessmen     Along that line, one question I would have about the staff’s projection is that the  assumption about money growth clearly, I think, is under what we’re likely to have, at least what  we seem to be having now  And I presume that would be a factor on the other side--when we  make revisions on the basis of current events, you would make some further revisions, I  presume, for a faster rate of money growth     I see     Governor Coldwell asked my question, but just to make sure I  understand it--Peter, is it fair to say that there would not be much adjustment in the market if the  discount rate went up 1/2 percentage point?     Some adjustment, but not a great deal     Thank you, Mr Chairman  I begin with a view that the economy is  stronger than the sentiment would suggest and also with the uncomfortable feeling that we may  someday look back on the current period as being a mistake, so far as monetary policy is  concerned  We have a second and third quarter with M1 growing more than 8 percent  If you  were to assume a fourth quarter at the same rate, this would create money growth in 1977 that  would be the second fastest since 1970     The question, of course, is what to do  I think two observations that have been recently  made are helpful  One is the observation that, although we’ve been consistently and persistently  lowering our targets, that the actual growth rates have actually increased  Second was the  observation made last time that it’s important to make sure that we do in the short-term what we  want to accomplish in the long-term  And it seems to me that this is a good test of that principle     This leads me to a position that at least the aggregates of alternative C would be desirable   I like very much your proposition of lowering the lower limit [of M1] to 0  I also would lower  the upper limit to about 4 to give a range of something like 0 to 4  I am concerned, of course,  with what this would mean for the federal funds rate, and I would approach that somewhat  cautiously and opt for the ranges that are specified for alternative B, 5-3/4 to 6-1/4, with very  close consultation between the Desk and the Committee     As far as the discount rate is concerned, I think it is time to raise the rate  I’m prepared to  recommend to my board of directors an increase of 1/2  I think that, from what Peter said, the  market has almost adjusted to that  It hasn’t quite adjusted to it  I think maybe the additional  amount might have a good announcement effect at this particular time, given the kind of growth  rates that we’ve been having in the money supply     I would do it right away     Yes     Yes  "
491,1977-09-20,"  Thank you, Mr Chairman  I reported, I guess about three meetings  ago, about a meeting that we had of businessmen which produced a very pessimistic tone  We  had another meeting last week, which Governor Lilly attended  And there, I think, they were  considerably less pessimistic  It wasn’t actually bullish--I think this reflects the region in which  we are operating--but I think indicates that despite a great deal of uncertainties, businessmen are  feeling better about the outlook  As far as the projections for the economy are concerned, ours  are quite similar to the Board’s staff, and we feel reasonably good about the outlook, as far as we  can see it       9/20/77 - 8 -   There is one difference that we have with the Board’s projections  This is not a major one,  but there is a difference in the assumption about the productivity increases that underlie  forecasting  We’re lower than you are, and we note that DRI and Wharton are closer to us than  they are to you and that all three of us are closer to the recovery and the average recovery period   You might want to explain     Isn’t it also because interest rates didn’t rise for so long, contrary to  expectations?     Thank you, Mr Chairman  I certainly agree with you that the increase  in M1 is disconcerting and that the increases in the other Ms are higher than we would like to see  them  I think these indicate that it’s a matter of judgment, and my own judgment [is] that these  are more than random shock developments and we need to deal with them  I would disagree, I  think, with Governor Jackson, that no overt moves should be made by the Desk to raise the funds  rate  The Bluebook points out that, to meet our longer-term goals, a substantial increase in the  funds rate will be necessary and that the increase probably will be greater if it’s delayed than if  taken earlier     So I think the Desk should move fairly promptly to move the funds rate up, and my own  preference for the range is for 6 to 6-3/4 with a 6-1/4 midpoint  But I would settle for 6-1/2 if  it’s understood that there would be a discussion if the aggregates were coming in exceptionally  high  On the ranges for the aggregates, I would buy our 2 to 7, which you said first on M1, but I  think the same kind of logic that you used last time to use the zero floor would apply this time   The only difficulty is that a 0 to 7 percent range is a very wide range  But I think in terms of our  intention we should really think of a zero floor  And even though we may publish it as 2 to 7   That’s my view  "
544,1977-11-15,"  Mr Chairman, may I ask Tom a very firm question on this?  What is  the court’s attitude with respect to the spirit and the letter of this question?  Because I think  that’s pertinent to this issue here     How strictly would the court hold us to sticking to our present  procedures?     Thank you, Mr Chairman  I continue to worry about the growth rates  we’ve had in the past for M1, because I think that we’re going to find, looking back, that we  have followed a procyclical policy  However, the recent performance has been more  satisfactory, and furthermore, I think there are uncertainties now that we haven’t faced so much  in the past  One is the business, the economic situation itself, and the other one has to do with  this discussion we just had about the uncertainties in velocity and the demand for money  It  seems to me that when you face uncertainties of that kind, you stick pretty much to what we  have  I think alternative B would be satisfactory, but given my basic concern about the excesses  in money that we’ve had, I’d like the 1 to 6  I think that would be very good  "
569,1977-12-19,"  If the Supreme Court were to accept it, what kind of timetable do you  suppose would be involved?       Well, I would like to say something, Mr Chairman  I support the  thrust of the report  I happen to feel that we not only can live with the kind of solution that the  report recommends, but we may find that more information may actually improve the  functioning of the open market operations     I’d like to [make] a comment, however, on the last subject, having to do with the treatment  of dissents  If counsel is correct that we can’t withhold the names of people who have dissented  on the day that the announcement is made, I am concerned about the problem of waiting for  some 30 days for the explanations behind this  I think that the report explains what must be done  in the context of our present practice, and therefore I do agree with that  But I’d like to see us  explore a little bit the possibility of changing our procedure so that we can get a summary of our  discussion out sooner than 30 days, perhaps as [early] as 3 or 4 or 5 days after the meeting     I’ve discussed this with Art Broida, and, of course, this is a very difficult task for the Secretariat   I happen to think that the way the present policy record is formed is excessive, so far as a lot of  background information is concerned anyhow  And with an abbreviation of that, and with a  relatively short and concise statement of the majority view behind the current position, together  with a very short statement on behalf of the dissenters, it wouldn’t be at all impossible to get a  summary of this out within say 3, 4, 5 days after the meeting  I’d like to hear us discuss that     Mr Chairman, could you add to that analysis how many [times] we’ve  had special intermeetings?     Does anybody want to make a guess as to how much more  depreciation we are going to have before these three policy changes are in place?      I asked the question  What is the--     Thank you, Mr Chairman  I agree essentially with the staff  projections, although, as Frank indicates, I come from an area that isn’t booming  But there is  one development that I think will have some effect in the near term, and that is the implications  of the coal strike  One of our directors is in the utility field and is very much concerned about  this and makes a point that there is too much complacency about the adequacy of the stocks, that     12/19-20/77 - 57 -         they are not well distributed, and that you can’t count on anything happening until they run out   Because once you are about half-way through, then they start to put into effect rationing devices  that will affect users of coal, and they will have to be making decisions as to who they will  ration, and they are likely to ration the large consumers first  And we can see this showing up   Particularly since he feels that it is going to take some time for the strike to be settled--feelings  are running high, and it’s going to take time for the negotiators to get to the table  We could  have some short-term serious effects on our output       That’s why I stressed the near-term aspects; it seems to me [that] at the  end of the year you will find it       Peter, we have had a 6 point spread on M1 for some time now  Could  you tell us what your concept of the zones of indifference are on that?  For example, alternative  B [in the Bluebook], this time, is 3-1/2 to 9-1/2  What point would the aggregates have to reach  before the funds rate would be permitted to go up?     Suppose it is an aggregates directive?     I’d like to say a word about the general posture--I agree, I think we  ought to make no change, essentially  But I’m increasingly disturbed by this 6 point spread that  we have in the aggregates for M1  I’d remind the Committee that the original purpose for this  was to extend on the downside at a time when we really wanted to put all our risks down there,  that we were not concerned with the aggregates coming in low  It seems to me that a 6 point  spread, even with an 8-1/2 percent ceiling, is a higher top than I would like to see  And I would     12/19-20/77 - 69 -         narrow that  I would buy your 2-1/2 bottom and lower that top point to 7-1/2, to 6-1/2, or  something like that   "
610,1978-01-17,"  Question to Scott  You use the terms “orderly” and “disorderly” and   “efficient” markets  It would be very helpful to me if I had a more precise feeling about your  definitions of those       Well, because it seems to me that this goes to the issue--to Chuck’s issue   as to what is a proper exchange rate and when do we intervene and when do we not     1/17/78             12      Well, as long as we’re getting everything out here on the table, I think   there is a further question, and that is  What are the risks of disorderliness and what are the gains  of injecting order?         Well, I understood Larry’s question to have to do with the value of the   dollar--the more permanent aspects and not the fluctuations from day to day      Thank you, Mr Chairman  Well, I would have some sympathy for the   view that Governor Coldwell expressed about the longer-run outlook and the possibility of  recessionary developments next year  This is supported by the views that I get in Philadelphia  which, of course, are biased by the very slow activity that we have there  [There is] concern about  inflation and the intractable nature of it and concern about the dollar, with no light on the horizon  so far as the solution to that is concerned  There is one aspect that I think might work on the other  side in a small way and this is in the housing area  It occurs to me that one of the phenomena that  is different this time than in the past, so far as the housing sector is concerned, is the strong  tendency on the part of individuals to use [real estate] as the main way of hedging against inflation   It is clear when you talk to real estate people that families are seizing on this as the way to protect     1/17/78             23  themselves Given some sustaining flow of mortgage money, it would seem to me that housing  might look better, given this strong demand factor at this time, than it may have looked in the past   Perhaps you might react to that       I think Steve [Axilrod] is right that we are going to have to be in the  process of raising money rates as we move forward  However, having taken the action earlier this  month that was taken, I would prefer to stay about where we are at this time with respect to the  funds rate  Like last time, however, I feel that the spreads that we have on the [ranges for the]  aggregates are larger than we need, particularly on the M1 measure  And as long as we stick with  the money market directive, it doesn’t give adequate incentive to the Desk to move the funds rate  soon enough  So rather than move toward the alternative C specification, I would prefer to stick  with the alternative B aggregates and reduce the upper limit of the M1 range to something like  7-1/2 percent  And I’d urge the Desk to move on the funds rate if [that limit] starts to be  approached    "
637,1978-02-28,"  Thank you, Mr Chairman  I=d like to take some issue with the snapback   scenario that seems to be quite prevalent  We=ve been doing some research on the question of   uncertainty and this research suggests that there is some connection between the level of  uncertainty about inflation and the effect that that has on unemployment  Apparently there is a  connection  And the relevance of that for the current situation is, I think, that we have been  experiencing external shocks to the economy in the form of the weather and the coal strike, and it  may be not appropriate to think of this as simply temporary, as it was last year  The reason is that  the declines that we have been experiencing have been larger than they were last year  If you look  at industrial production, retail sales, durables, housing starts, and so on, the declines have been  larger than they were a year ago  Another reason is this fundamental change in the automobile  sector, which was strong last year and is weak now  And, finally, on the demand side there’s the  overhang of the rapid money growth we=ve had in past months, suggesting that this will increase  relative demand as compared with a year ago      So the shocks affect the supply side and the demand pressures affect the demand side,   possibly accelerating expectations and [increasing] uncertainty about inflation  As we see data  coming in, like the consumer price index figures released recently, I think we will be seeing  uncertainty about the inflationary outlook  And if our research is right, this will be showing itself  in real output and unemployment later on  On balance, I do have some concern, as I gather Chuck  does, with [what is] perhaps an undue readiness to think that these are simply temporary  phenomena that will pass, as they did [after the first] three months last year  I guess this [makes]  me a little more pessimistic than the Greenbook       In Pennsylvania, the banking secretary has ruled against [the honor bond]   as being unsound      Well, I join the ranks of prudent men, too  The only question I have is   that M2 ceiling  Really, this turns into a factual question more than anything else  In the short-  term ranges, it=s expected for the next two months that the large denomination time deposits will  grow enough to offset the slow growth in time deposits subject to Regulation Q  I wonder if that  assumption is true, however, when you=re going a year out and whether, with Regulation Q ceilings  biting into those smaller denomination time deposits, the relative weights of those would tend to  shift in that time period  Making a guess that that might be true, my inclination would be to cut 1/2  point off of that M2 ceiling       Thank you, Mr Chairman  As I listen to the discussion, I think this is an   illustration of the danger of getting captive to our machinery here  It seems to me, given the short  [intermeeting] period and the desire, as I hear it, of most people to stay where we are, that we need  to tell the Desk to hold the rate where it is and watch closely and have a special meeting by wire if  necessary, but it probably won=t be necessary  So I=d accept alternative B and wait for three weeks    "
659,1978-03-10,"  I’d like to ask a question, Mr Chairman  I’m not clear on this package   about [the issue] of a Treasury takeout  Will there be some commitment from the Treasury with  respect to this whole issue or are we out there by ourselves?       I would like to comment that I support those who feel that it is vital that   this be a part of a package because it seems to me that you gain strength that way  And I think we  shouldn’t be there by ourselves  That’s all    "
674,1978-03-21,"  A question to Scott, please  One of the factors expressed in the   disappointment of the market was that there was no element of exchange controls in the package  How hip is the market on this question and is it likely that nothing very constructive will be done  absent some action on exchange controls?       You have the right of prepayment      Just a request of Alan  In your paper, Alan, I would personally find it   helpful if you would go back a little bit and review the basic principles and the experience in other  currencies  That would serve as a background for us       Thank you, Mr Chairman  Just a comment I’m still thinking about the   remark you made about the need to slow growth [to improve] the balance of payments [and] the  dollar       Yes, some sentiment about the need to do it  I detected some sentiment   that it goes even further than that and that it really may be necessary to have a recession and that  the thing to do now is to try to choose the kind of recession we’d like to have  This gives me some  concern, partly because coming from the area that I come from--       This gives me some concern because we haven’t come out of it  We   have some banks that would have a good deal more difficulty than they are having now if we had a  recession       Yes, it is  It’s just a comment that I think we need to emphasize   inflation, as we have been, but preferably stress the point that more and more we’re coming to  believe that inflation does lead to recession--that there are built-in factors that lead from one to the  other  So the posture that we ought to have is to work persistently on the inflation front but to  indicate to the public that we’re clearly going to avoid overkill in doing this       You and Governor Jackson have expressed my opinion  I think the   federal funds range should be 6-1/2 to 7, with the arrangements you have explained on  consultation And I’ve felt for some time that our ranges are too large  We moved to 6 percentage  points and we’re now down to 5, and I think we could take another cut  I would endorse the view  that we should cut the range for M1 to 4-1/2 to 8 percent       I meant 4-1/2 to 9 percent and 6 to 9-1/2 percent  I’d cut 1/2 point off   now and maybe take another cut later on      I would agree with that     3/21/78              59   "
699,1978-04-18,"  Well, I would agree with that  It seems to me that if we lived in a  different kind of world, maybe this would be a good way to go  If we lived in a world where we  had been able to hold to our intentions and had the kind of credibility that we would like to have     4/18/78             8  and had more knowledge of the future, I think this would be a good way to go  But that is not the  world we live in at the moment       Mr Chairman, may I add one more thing?  I think the Humphrey-  Hawkins issue is very relevant to this  Maybe the Subcommittee on the Directive could simply     4/18/78             13  monitor developments in that field, and if it appears that we are going to be back in that business  because of Humphrey-Hawkins, bring it back up       Thank you, Mr Chairman  I would like to pick up a little bit on the  comments about prices earlier--particularly Jim’s comment about the exogenous nature of the food  and dollar price increases  I remember last year, roughly about this time, a number of comments  were made around the table with respect to policy that we were building in a pro-cyclical policy  with the rates of expansion in the aggregates that we were seeing  And going back to February  l977, the forecast at the time for price increases for the first half of this year was 5-1/4 percent  annual rate and it is now 74 percent  This, I think, is very relevant to the issue of credibility that  we discussed earlier  It seems to me that it’s very easy to find specific reasons for price increases  which appear to be exogenous  But it may be more difficult to see the connection between [price  increases and] the growth in the aggregates with a lag--seeing that changes particular aspects of the  price picture  Perhaps you would like to comment on this  Do you see a delayed impact of the  earlier increases in money supply growth?       Time for discussion?       Well, I would like to support that, Mr Chairman  I came prepared with  that view and I think Steve’s analysis was very helpful  It seems to me that some of the items that  Steve presented were in the area of public policy and more of them were in the area of public  psychology  We are dealing, it seems to me, with this credibility problem and we should  concentrate our efforts on trying to get better performance with the targets than we have  Rather  than aggravate our credibility, I think we ought to hold where we are on the targets and try to do  better on the performance       I would assume, Mr Chairman, that if you felt that your testimony on the  economy was way out of line with everybody else’s view that you could put that in some kind of  context       Well, with that kind of assumption, it seems to be perfectly reasonable to  continue with your own views       I think we are all heading in the same direction; it is only a question of  the specifications  I also get the impression that there is a tendency to be bold with the aggregates  and rather prudent with the funds rate  I think we should try to be reasonably consistent       I’d resist the temptation to slash the aggregates specifications  That is,  [I’d favor] perhaps cutting another 1/2 point off what you had, Mr Chairman, and make it 5 to 9 or  perhaps 5-1/2 to 9-1/2--within that area  But I like your specification for the funds rate because it  accomplishes something that I think has been highly desirable for a long time--that is, it widens the  range and also provides amplitude to move up if these aggregates do come in strong       Paul, one way to resolve that would be to ask for a wire vote or  something like that       Especially if you hit the 7-1/4    "
