,start_date,content
17174,1998-06-30,add factor yen aggreg_demand
17176,1998-06-30,stipul go reduc growth impos exogen neg psycholog confid effect japanes aggreg_demand model everyth els equal yen depreci extent pessimist scenario model normal give rise japanes gdp stipul combin currenc shock aggreg_demand shock confid effect
17178,1998-06-30,let yen posit japan effect currenc shock rest asia larg model model pick relat uncertainti confid effect
17180,1998-06-30,shortcom model captur borrow denomin foreign currenc wealth_effect rather minim
17189,1998-06-30,longstand dichotomi view equilibrium exchang_rate yen ppp indic somewher depend look date model focu extern balanc perhap look anticip term yen will gravit real_rate consist rang result domest price adjust intermedi term given pressur market relat extern balanc yen will like
17198,1998-06-30,weak japan privat domest_demand clearli result anticip difficulti process resolv japan bank crisi half_year question bank problem will continu weigh perform japanes economi chosen write rel moder declin privat invest fairli signific drop past quarter decreas consumpt declin regist past_year start low base declin key sector result signific reduct gdp quarter agre despit impend larg fiscal_stimulu downsid_risk half forecast possibl japanes offici clear statement resolv bank sector problem actual start implement remedi polic financi_market began improv economi begin recov
17200,1998-06-30,ye domest privat consumpt forecast fall half_year
17203,1998-06-30,fiscal side question past_year growth japan larg associ movement japan structur budget deficit larg fiscal induc expans gdp time thought condit begin turn around japan withdrew fiscal_stimulu economi drop sharpli bottom left_panel page can shift fiscal_stimulu percent gdp fiscal contract percent gdp surpris japan economi weaken substanti year fiscal expans expect go crowd larg half_year view progress financi side financi restructur bank reform economi begin pick result fiscal push household will start brighter outlook
17206,1998-06-30,look number care regard judgment base past relationship announc number call real water content packag number actual invest_spend announc packag account quarter overal spend tax_cut quarter tax_cut spread next coupl_year spend fairli evenli distribut forgotten exactli gap real water headlin number fairli signific
17209,1998-06-30,begin signific impact probabl best indic tankan survey busi percept lend attitud bank survey result shown middl right_panel chart indic rather larg declin half_year perceiv willing bank lend last_year japanes bank expert question exist credit_crunch attribut weak lend slowdown demand survey result lot support anecdot cannot ignor possibl someth signific
