,start_date,content
1730,1988-06-29,chairman greenspan ye vice_chairman corrigan ye governor angel ye presid black ye presid forrest ye governor heller ye presid hoskin ye governor johnson ye governor kelley ye presid_parri ye governor seger reluctantli
1751,1988-06-29,previou sentenc come right debt draft committe provision set associ monitor rang growth total domest nonfinanci debt speaker
1753,1988-06-29,paragraph altern iii rang bottom page bluebook look document page line read follow committe agre tent rang monetari growth measur fourth_quarter fourth_quarter percent percent committe set associ monitor rang growth total domest nonfinanci debt percent understood rang provision review earli light interven develop paragraph read respect committe reaffirm decis establish specif target decid set tent rang behavior aggreg relat econom_activ price will continu evalu light behavior veloc develop economi financi_market natur emerg price_pressur
1911,1988-06-29,read implement polici immedi_futur committe seek increas slightli exist degre pressur reserv posit take account inflat
1914,1988-06-29,take account indic inflationari_pressur strength busi expans develop foreign_exchang domest financi_market behavior monetari_aggreg somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate someon suggest percent percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
2314,1988-08-16,oper paragraph read follow implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
2514,1988-09-20,oper paragraph read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
2708,1988-11-01,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
2710,1988-11-01,chairman greenspan ye vice_chairman corrigan ye governor angel ye presid black ye presid forrest ye governor heller ye presid hoskin ye governor johnson ye governor kelley ye governor lawar ye presid_parri ye governor seger torn
3063,1988-12-13,oper paragraph read follow implement polici immedi_futur committe seek increas somewhat exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
3345,1989-02-07,read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
3574,1989-03-28,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang_market somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate
3576,1989-03-28,percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
3578,1989-03-28,chairman greenspan vice_chairman corrigan governor angel presid guffey governor heller governor johnson presid keehn governor kelley governor lawar presid_melzer governor seger ye ye ye ye ye ye ye ye ye ye vote chang symmetr
3921,1989-05-16,read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate
3924,1989-05-16,percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang
3926,1989-05-16,percent
4266,1989-07-05,read implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
4558,1989-08-22,read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account indic inflationari_pressur strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
4560,1989-08-22,somewhat bigger
4563,1989-08-22,slightli greater reserv_restraint
4566,1989-08-22,slightli case
4568,1989-08-22,convey might associ greater reserv_restraint associ lesser
4579,1989-08-22,take account indic
4582,1989-08-22,current languag take account indic inflationari_pressur substitut take account progress toward price_stabil
4590,1989-08-22,read take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period
4768,1989-10-03,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
4939,1989-11-14,read
4941,1989-11-14,read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
5279,1989-12-18,read implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate
5281,1989-12-18,percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang
5284,1989-12-18,mr chairman mr prell amend propos distribut relat hous
5474,1990-02-06,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
5695,1990-03-27,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
5878,1990-05-15,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
6064,1990-07-02,oper paragraph read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
6301,1990-08-21,question asymmetri toward_eas slightli greater reserv_restraint might somewhat lesser reserv_restraint stay
6303,1990-08-21,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
6640,1990-10-02,languag implement polici immedi_futur committe seek maintain exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect chairman call committe consult appear manag domest oper reserv condit period next_meet like associ feder_fund_rate persist outsid rang percent
6816,1990-11-13,implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit take account progress toward price_stabil strength busi expans behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate sure
6818,1990-11-13,percent respect final sentenc
7044,1990-12-18,distribut chang line account inform trade cpi got morn
7050,1990-12-18,implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit take account possibl chang discount_rate depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
7052,1990-12-18,chairman greenspan ye vice_chairman corrigan ye governor angel ye presid_boehn ye presid boykin ye presid hoskin instinct given collect weight colleagu promis will right thing next_year right time ye
7287,1991-02-05,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate
7289,1991-02-05,growth period annual_rate percent
7291,1991-02-05,seldom use quarter
7304,1991-02-05,governor seger ancient histori go late direct quit differ form essenc time
7307,1991-02-05,percent
7399,1991-03-26,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
7404,1991-03-26,somewhat greater somewhat lesser might accept
7503,1991-05-14,ye catch happen foreign_exchang_market staff propos chang line increas somewhat balanc show littl chang balanc intermeet_period
7505,1991-05-14,draft direct line
7508,1991-05-14,whole sentenc read trade weight valu_dollar term currenc show littl chang balanc intermeet_period
7511,1991-05-14,read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint somewhat lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
7658,1991-07-02,chairman greenspan ye vice_chairman corrigan ye governor angel presid black presid forrest ye presid keehn ye governor kelley ye governor lawar ye governor mullin ye presid_parri ye
7731,1991-07-02,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint somewhat lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
7857,1991-08-20,live dissent
7863,1991-08-20,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market somewhat greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist resumpt growth week ahead view declin alreadi post committe anticip littl chang want percent
7865,1991-08-20,annual_rate percent period
8020,1991-10-01,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
8180,1991-11-05,implement polici immedi_futur committe seek decreas somewhat exist degre pressur reserv posit depend upon progress toward price_stabil trend econom_activ behavior monetari_aggreg develop foreign_exchang domest financi_market slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
8318,1991-12-17,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit languag page bluebook
8326,1991-12-17,continu languag page context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period come standard sentenc shown page contempl reserv condit expect consist growth period annual_rate percent respect
8457,1992-02-04,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
8599,1992-03-31,direct read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
8841,1992-05-19,bottom page bluebook
8859,1992-05-19,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser restraint might accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
8968,1992-06-30,chairman greenspan ye vice_chairman corrigan ye governor angel ye presid_hoenig ye presid_jordan governor kelley ye governor lawar ye governor lindsey ye presid_melzer ye governor mullin ye governor phillip presid syron ye
9056,1992-06-30,committe wish use addit sentenc propos bluebook read recent unusu behavior aggreg suggest relationship growth committe run object especi uncertain time
9070,1992-06-30,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect recent unusu behavior aggreg suggest relationship growth committe run object uncertain time speaker sound bad
9313,1992-08-18,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period move page altern last sentenc sure don latest number
9315,1992-08-18,contempl reserv condit expect consist growth period annual_rate percent respect
9682,1992-10-06,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
9932,1992-11-17,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint might slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth period annual_rate percent respect
10118,1992-12-22,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist grow rate around percent unchang period
10291,1993-02-02,altern languag involv last sentenc let begin start implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period chang come though sentenc start contempl reserv condit expect consist substitut rest sentenc littl chang period
10296,1993-02-02,mr chairman paragraph trade weight valu_dollar mr truman propos updat chang given fact dollar someth percent wrote look percent chang line simpli involv drop word somewhat line come rose balanc intermeet_period
10436,1993-03-23,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist resumpt moder_growth broader monetari_aggreg quarter
10831,1993-07-06,chairman greenspan ye act vice_chairman mullin ye governor angel ye presid_boehn ye presid keehn ye governor kelley ye governor lawar ye governor lindsey ye presid_mcteer ye vice presid oltman ye governor phillip ye presid_stern ye
10877,1993-07-06,direct read implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth broader monetari_aggreg third_quarter
11084,1993-08-17,page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth littl net chang balanc third_quarter
11249,1993-09-21,languag page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth balanc year
11492,1993-12-21,committe make decis ye
11507,1993-12-21,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth come_month
11729,1994-02-03,done
11731,1994-02-03,ye
11734,1994-02-03,last work start
11736,1994-02-03,third week
11890,1994-02-03,will read bluebook page implement polici immedi_futur committe seek increas somewhat
11892,1994-02-03,increas slightli exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth half
11894,1994-02-03,chairman greenspan ye vice_chairman mcdonough ye presid_broaddu ye presid forrest ye presid_jordan ye governor kelley ye governor lawar ye governor lindsey ye presid_parri ye governor phillip ye
12020,1994-03-22,implement polici immedi_futur committe seek increas slightli exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth half
12027,1994-03-22,ye mr chairman sentenc circul trade deficit slight mathemat error instead say somewhat larger averag fourth_quarter suppos slightli smaller laughter speaker slight error
12155,1994-05-17,will read page bluebook implement polici immedi_futur committe seek increas somewhat exist degre pressur reserv posit take account possibl increas discount_rate context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth come_month
12374,1994-07-05,implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth come_month
12376,1994-07-05,chairman greenspan ye vice_chairman mcdonough ye governor blinder ye presid_broaddu presid forrest ye presid_jordan ye governor kelley ye governor lawar ye governor lindsey presid_parri ye governor phillip ye
12542,1994-08-16,discount_rate phrase
12544,1994-08-16,read page bluebook implement polici immedi_futur committe seek increas somewhat exist degre pressur reserv posit take account possibl increas discount_rate context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist modest growth come_month
12698,1994-09-27,will read word page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth balanc year
12866,1994-11-15,propos direct languag follow implement polici immedi_futur committe seek increas significantli exist degre pressur reserv posit take account possibl increas discount_rate context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist modest growth come_month
13019,1994-12-20,read page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist modest growth come_month
13021,1994-12-20,use somewhat greater restraint slightli lesser
13102,1995-01-31,ye coffe_break
13156,1995-01-31,read page bluebook implement polici immedi_futur committe seek increas somewhat exist degre pressur reserv posit take account possibl increas discount_rate context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
13314,1995-03-28,direct read page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth come_month
13453,1995-05-23,direct page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
13456,1995-05-23,use
13464,1995-05-23,except use time
13616,1995-07-05,read page bluebook implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint might somewhat lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
13621,1995-07-05,slightli
13705,1995-08-22,avail coffe_break
13795,1995-08-22,will read page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
13985,1995-09-26,page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist growth balanc year near pace recent_month
14172,1995-11-15,draft oper paragraph page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14309,1995-12-19,word oper paragraph page bluebook implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14440,1996-01-30,refer discount_rate
14442,1996-01-30,ad refer discount_rate end sentenc read take account possibl reduct discount_rate
14445,1996-01-30,ye
14447,1996-01-30,will read page bluebook implement polici immedi_futur committe seek decreas slightli exist degre pressur reserv posit take account possibl reduct discount_rate context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14561,1996-03-26,direct word page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14709,1996-05-21,draft word oper paragraph page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop slightli greater reserv_restraint slightli lesser reserv_restraint accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14850,1996-07-02,chairman greenspan ye vice_chairman mcdonough ye presid_boehn ye presid_jordan ye governor kelley ye governor lindsey presid_mcteer ye governor meyer ye governor phillip ye governor rivlin ye presid_stern ye governor yellen
14908,1996-07-02,page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth come_month
14914,1996-07-02,chairman greenspan ye vice_chairman mcdonough ye presid_boehn ye presid_jordan ye governor kelley ye governor lindsey ye presid_mcteer ye governor meyer ye governor phillip ye governor rivlin ye presid_stern governor yellen ye
15111,1996-08-20,word page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth come_month
15199,1996-09-24,draft direct word page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth come_month
15327,1996-11-13,will read page bluebook implement polici immedi_futur committe seek maintain exist degre pressur reserv posit context committe run object price_stabil sustain_econom_growth give care consider econom financi monetari develop somewhat greater reserv_restraint slightli lesser reserv_restraint might accept intermeet_period contempl reserv condit expect consist moder_growth rel strong expans come_month
