,start_date,content
14828,1996-07-02,thank mr chairman southeast economi_continu_grow moder slightli outperform nation almost measur georgia florida particularli extrem although much can attribut olymp district perform quit without olymp imbal exist surpris tourism throughout southeast region character spectacular go olymp florida tourism record year manufactur_activ steadi employ order littl recent_month apparel remain weak alabama tennesse georgia lost almost third apparel manufactur employ last_year loss occur region southern automobil industri move perfect exampl mismatch qualif jobless leav apparel industri qualif need job automobil industri singl_famili hous_activ gener remain good inventori shortag singl_famili home report area multifamili occup remain_quit build unit continu commerci_real_estat activ strong except retail sector labor shortag wage_pressur exist sever market low skill unskil posit primarili retail construct sens abat past olymp hous construct slow expect lot discuss lot question econom impact olymp judgment macro impact will quit small foreign tourist otherwis come unit_state will net contribut gdp everyth els substitut chang time mean build facil littl earli open time olymp best guess total construct occur olymp total billion best guess employ gain can expect olymp job will ad peak peak fall employ survey period guess survey will pick olymp job will gone survey sens talk peopl commun job job retire come retir week intent stay workforc best estim gain will contribut billion district year bulk come region basi certainli big deal far near_term outlook nation_economi concern atlanta forecast_greenbook almost indistinguish spurt activ quarter show slow half_year base expect deceler outright declin hous_activ combin alreadi observ moder_growth busi_fix_invest forecast show cpi percent littl chang unemploy_rate notwithstand similar somewhat differ interpret recent event contrast outlook greenbook disput demand rel strong note recent histori show increas demand increas rel price accompani quickli elicit increas suppli sharpli reduc upward price_pressur learn anyth last_year expans focu demand exclus suppli competit pressur tell whole stori importantli chang dynam demand suppli relationship make tradit measur potenti price_pressur capac_util unemploy_rate reliabl view past broad framework believ alreadi accommod increas demand consequ common observ strength current prospect activ lead temper interpret overal price_pressur beyond forecast_horizon thank mr chairman
14895,1996-07-02,thank mr chairman indic earlier around other expect economi slow come quarter leav rate_growth without increas_price_pressur perhap can achiev current polici stanc give thing chanc play bit certainli posit requir view current polici posit accommod unfortun issu face talk last day cannot demonstr categor base review inform financi_market compet forecast convinc current polici ad fuel current inflat environ don remind morn equal clear probabl reduc gener price_pressur moment except extent continu experi slow rel stabl inflat work temper concern commit low_inflat environ prefer keep polici unchang moment comfort asymmetr_direct irrevers lean make feel compel move next_meet condit seem support move thank
15040,1996-08-20,thank mr chairman economi atlanta district remain moder strong big news last six_week surpris sure impact olymp busi atlanta southeastern citi somewhat disappoint spillov effect gener level spend olymp line expect billion spread six year spend nice bonu region left behind realli desir infrastructur will last impact realli small potato compar georgia economi gener billion incom per year district residenti real_estat_market gener can character healthi though activ slow year growth spurt multifamili commerci_real_estat_market_remain_strong mention continu_growth market region nation_level bode southeast manufactur_sector product construct materi durabl signific forecast durabl product remain fairli good region import apparel industri continu hemorrhag quarter_year_year job loss total combin apparel textil industri good produc sector expect produc job last half will case nation major employ posit will like come retail trade servic pocket labor shortag relat wage_pressur continu report part georgia tennesse allevi somewhat ten thousand individu previous commit olymp relat construct servic peopl seek altern employ opportun clearli exist district think smooth rapid transit post olymp period outlook nation_economi chang materi last_meet economi seem run littl slack labor_market evidenc low unemploy_rate rel particip rate product seem account anecdot_inform henc wage_pressur can reason view reflect product_gain rather inflationari threat necessarili will pass price time sign deceler activ forecast although preliminari best fundament point slow invest sign predict slowdown hous final realiz earlier buoyanc consum_spend seem moder save_rate edg margin admit inventori lean consequ extent expect slow demand growth disappoint will like immedi impact domest product thing consid think enviabl posit major imbal real_gdp_growth will expect averag littl percent year probabl percent next_year broader base measur_inflat continu view percent last discuss unconvinc polici stanc current tend inflat wors favor news employ output worrisom might otherwis inflat_forecast continu show acceler account effect earlier oil_price_increas seem play expect unlik greenbook examin like effect minimum wage legisl seriou impact inflat_expect account recent evid substitut capit labor_product_gain competit job restructur thank mr chairman
15091,1996-08-20,mr chairman_support_recommend although difficult judg stanc_polici great precis sens current polici slow econom_activ begin like will abl sustain pace moder_growth without pickup broader base measur_inflat consequ prefer keep current fund_rate percent place give thing chanc play bit certainli comfort asymmetr_direct join continu urg addit studi debat insid outsid system cost benefit polici aim move inflat_rate_lower current circumst like immedi ahead fact provid excel opportun pursu polici
15126,1996-09-24,thank mr chairman view recent econom data anecdot_inform show economi oper healthi pace fact come surprisingli strong quarter gdp_growth averag percent year_year basi exceed earlier expect other observ growth broadli base without seriou imbal job_growth gotten much attent discuss underscor strength econom_activ although labor shortag widespread district hear complaint recent_week month quantiti qualiti avail worker fortun invest_spend seem kept capac_util within reason rang slowdown expect pace activ slower come obviou anticip sign slowdown thought saw data earlier month either revis away revers exampl sort mix signal mike_prell review hous look though sector continu surprisingli strong brought strong spend consum durabl recent_data retail_sale signal slow consum_spend seem underli fundament job incom growth provid continu sourc strength revis forecast remaind continu good growth moder moder come soon degre earlier forecast despit greater expect pace growth low rate unemploy price_pressur appear remain modest special effect increas energi food price work price indic economi wide measur price remain low time hear concern anecdot wage_pressur busi_peopl_talk activ weigh cost benefit tri hire qualifi worker seem develop clear intent tri pass higher cost_increas output price time continu hear stori intens competit limit price_increas across almost industri sometim caus price_increas earlier_year roll final convers continu tri gaug expect_growth inflat hard find folk want argu growth strong plea almost alway seriou depth discuss polici optim chanc keep inflat moder level someth peopl abl grant decis make negoti southeast continu_growth moder pace retail_sale remain_strong fact exceed last_year level tourism import district especi florida somewhat mix outlook mostli posit consum_confid remain unchang manufactur continu_expand moder pace declin apparel textil sector previous talk meet continu show part loss expans auto_industri region singl_famili home_sale mix throughout district builder note home_sale construct remain healthi flat al broaddu observ region class offic space short suppli sever market begin specul project notabl florida atlanta district banker report moder strong loan_demand declin credit qualiti payrol_employ increas scatter report local labor shortag common despit sign increas wage spotti report increas affect market price thank mr chairman
15189,1996-09-24,mr chairman_support decis chang_polici time vote year vote ye governor rivlin note earlier around can great pride low_inflat strong real activ achiev previou meet among argu favor let thing play think right thing come view modest increas fed_fund target rate probabl desir sometim soon view need continu wonder hope slowdown rest year_next_year will materi degre expect previou forecast plainli suggest need slowdown concern root belief rate_growth recent quarter unless substanti slowdown combin recent pace job creation tight_labor_market rel labor_forc particip incompat stabl inflat longer_run rais special concern monetari_polici_accommod trend current stabl inflat perform suggest short_run polici expansionari nevertheless forecast conclud inflat will moder current polici scenario inde forecast includ suggest inflat like stabil present level acceler slowli convinc risk_inflat predominantli side believ tom melzer current uniqu opportun solidifi gain recent_year limit inflat grow number around_tabl other outsid system come view risk higher_inflat small uptick increas chanc send credibl unambigu signal economi financi_market commit stem inflat perhap bring time economi current strength combin fact market_expect polici adjust time suggest chang time sometim soon without caus either larg deceler real econom_activ disrupt financi_market_think_time critic think_time sometim soon move inflationari uptick see clearli prefer asymmetr_direct decid hold polici steadi
15254,1996-11-13,mr chairman indic last fomc_meet wait forecast hope slowdown economi time scatter sign slowdown think case longer inde sixth district exactli mirror nation_economi trend see within district appear nation_economi district_economi_continu_grow moder pace although longer suggest lead nation sign slowdown begin appear particularli residenti_construct manufactur tourism mainstay district particularli georgia florida continu extrem strong retail_sale exceed year_ago level retail talk optimist upcom holiday real_estat contact_report singl_famili market begun slow albeit histor level sale construct_activ flatten time multifamili commerci construct continu_strong loan_demand remain steadi consum loan_demand describ flat commerci mix bank region tell begin pay closer attent credit qualiti labor_market front continu report local shortag fact becom common across district time hear scatter wage_pressur mike moskow minehan indic district almost sign tight pass consum form higher_price report will direct impact increas minimum wage busi_contact indic certain wage contract index minimum wage henc will watch front outlook district call moder strong_growth next_year look sign possibl slow due diminish demand although consum_confid remain_strong slight drop willing buy big ticket item region declin loan qualiti suggest possibl tighter loan standard weaker loan_demand futur similarli region capit_invest slacken unless manufactur stop revis capit expenditur plan downward nation front thing everyon els report drop third_quarter gdp_growth recent_monthli data seem signal slacken look especi light evid growth consum_spend busi_invest slow despit evid slow expans expect forward momentum continu good level economi fundament remain essenti healthi key question mark forecast essenti discuss greenbook concern consum demand specif will pick much think upsid_risk al broaddu note person_incom save debt burden reduc slightli run stock_market given consum hold financi wealth ad boost question relat inventori alreadi talk look data close feel larg part increas inventori result unanticip drop sale rather stem case attempt replenish stock inventori_sale_ratio remain moder low almost standard cours third factor labor_market can continu current job_growth unemploy environ without result tight begin upward_pressur price think fortun develop area like reduc increas benefit can continu offset wage_increas indefinit thank mr chairman
15307,1996-11-13,mr chairman_support_recommend unchang asymmetr_direct fact think asymmetr_direct place retain send import signal committe intent let inflat creep higher hope prepar move fact upsid_risk talk materi
15413,1996-12-17,support_recommend mr chairman minehan associ understand asymmetri vice_chairman mcdonough enunci
15501,1997-02-04,thank mr chairman burst year_end econom_activ show nation data peopl alreadi mention around_tabl reflect either recent_data southeastern region anecdot_report get director peopl_talk character region growth moder clearli see slow pace saw earlier region led nation job_growth manufactur report almost meet weak signific loss job textil apparel industri weak continu see weak pulp paper hous construct appear peak see slow product home relat product lumber carpet applianc fact cyclic develop come expect import part manufactur_sector feed nation hous industri hand rel quietli grow southern auto_industri show modest strength prospect period ahead report robust capit_spend plan manufactur region suggest deceler pace growth period ahead construct singl_famili home_sale construct slow notic region multifamili activ clearli past peak retail construct slow time commerci construct remain_strong particularli offic space vacanc level gotten quit low see specul build atlanta southern citi yet worrisom level region need space accommod compani move area retail come character gener satisfactori year_end sale tell comfort inventori level outlook sale public freez veget florida sever worst seven year crop damag loss around state estim million crop corn bean can recycl day import food mexico latin_american countri reportedli take slack final labor_market_remain tight region character chang last_meet indic somewhat pressur somewhat fewer shortag certain skill construct time geograph area region report tight continu tight extraordinari wage_pressur isol yet appear spread nation_level almost everybodi els underestim strength economi fourth_quarter greenbook other anticip moder_growth among somewhat slower_growth project greenbook consequ expect unemploy_rate_move quit low staff_forecast good balanc continu encourag happili leav economi posit vulner regard inevit shock will come along view risk outlook econom_activ slightli upsid other indic consum_spend repres greatest risk despit deterior consum balanc_sheet strong incom growth confid fuel consum_spend beyond estim certainli increas overal demand pressur particular consum add spend lower save_rate capit increas wealth pressur resourc will exacerb cours tight_labor_market talk watch close scenario ted truman mention oil_price linger higher_level among thing creat pressur feed higher_price_inflat accommod monetari_polici alway case judg inflationari risk must judgment current stanc_polici recent experi growth monetari_aggreg rais_question measur polici includ real_rate interest suggest polici clearli accommod stanc given broader measur_inflat adjust cpi continu hold moder low rel steadi level project show_signific deterior appear point can feel reason good outlook current polici thank mr chairman
15552,1997-02-04,don run simul report bluebook nairu specifi lower level perhap percent rate time sens sensit inflat path lower nairu
15554,1997-02-04,
15593,1997-02-04,thank mr chairman comfort laid thing support_recommend becam clear around proceed yesterday bit optimist around_tabl term wage_pressur play view color natur economi region top expect similar develop begin show elsewher nation hous sector nation_economi begin slow want associ good bit gain prepar constitu polici_move period ahead think financi_market congress broader constitu think can help term credibl prepar public given believ peopl think stand moment support_recommend chang asymmetr_direct
15645,1997-03-25,thank mr chairman cobol programm busi hope will give call love partner
15647,1997-03-25,econom pictur emerg southeast parallel go nation time report last_meet overal rate econom expans region settl somewhat earlier expans talk slow rel rate econom_growth elsewher countri retail_sale area stronger expect mid winter period retail optimist go forward easter inventori seem right see sign slowdown real_estat residenti commerci except nashvil atlanta time cyclic expans contact real_estat bank express concern develop seem forget lesson will save stori observ heard interest stori point certainli will watch close banker atlanta comment recent think multifamili market atlanta close overbuilt good_news go pull lend sector manufactur seem slow somewhat earlier expans survey manufactur show declin proport firm report increas_product shipment order employ averag workweek index expect busi activ six_month declin expect futur capit_spend drop previou survey tom hoenig mention area oil ga activ strong louisiana case activ push rig count level brought demand crew boat kind support spend higher_level report last_meet sign energi_price declin happen know director close natur ga busi note suppli rebuilt drain last_year harsh winter continu downward_pressur energi_price particularli natur ga period ahead shipyard along gulf coast report good order yard mobil particularli excit get order chines interest larg contain ship sure labor_market_remain tight area pressur evid almost uniformli across entir region extraordinari pressur saw tennesse area lessen somewhat report unusu larg increas wage almost sign cutthroat attempt steal worker compani pick report manufactur survey underscor increas pressur input price sens begin finish good price real chang retail price final region level director year retail automobil industri associ group moder size dealership ran alamo car rental compani recent acquir conglomer director suggest last_meet see call seismic shift retail auto busi consolid continu think consolid will bring signific effici oper import chang bargain power dealer manufactur think bode price consum will pay auto road nation_level almost everyon els surpris persist strength economi earli year continu expect slowdown expans later year hope will disappoint rais fourth_quarter fourth_quarter growth forecast appreci expect_growth expenditur hous consum durabl measur slower move rest year expect unemploy drop quit low indic greenbook hand probabl consequ quit pessimist respect inflat measur cpi deflat sign stress excess imbal except persist tight_labor_market judgment risk somewhat greater upsid view stem mostli greater expect consum_spend can readili fuel either borrow lower save_rate mike_prell remind morn possibl will addit kick consum_spend stock_market wealth_effect offset risk downsid minehan mention view outlook export chang dollar fall rise think certainli possibl growth export current built forecast remain_strong grow probabl increas wage_pressur although sure will fulli fed price_inflat balanc think_risk consider greater upsid thank mr chairman
15695,1997-03-25,comfort recommend mr chairman came meet prefer asymmetr_direct discuss slight prefer other argu persuas big deal present circumst comfort symmetr_direct
15754,1997-05-20,thank mr chairman everybodi els continu amaz pleasantli surpris strong perform economi lack evid imbal disloc region nation southeastern region look much nation whole slow littl last_coupl quarter greater nation pace see earlier best balanc economi can rememb balanc extend across geograph area variou industri divers economi atlanta region jordan tom hoenig travel good bit last eight week interest region stori continu emerg relat go oil ga industri bob mcteer report excit industri seismic technolog fundament alter econom explor bob mention morn breakfast meet small group busi_peopl orlean week_ago independ driller told break point drop barrel barrel will keep louisiana oil patch engag steadi pace explor price oil major spillov effect support busi rig construct crew boat manufactur gulf mexico local peopl refer dead sea price oil rang beehiv activ rig count compar year_ago put pressur support industri short_term daili rate crew boat almost doubl year_ago judg backlog barg crew boat current take much longer time complet plan construct oil rig guess technolog breakthrough help hold run cost oil petroleum product posit stori region tourism current futur book strong drive construct larg hotel project sever citi strong demand worker hospit industri manufactur industri thought see slow time_last fomc_meet recent shown sign pickup moder pace construct_activ despit indic futur slow gener level other note happen elsewher report specul project atlanta market labor_market_remain tight across region across grow number skill hear sporad report increas wage_pressur stori nonconvent form compens describ greenbook exampl fast food oper came recent speech told issu hundr tax year staff reflect percent turnov rate day choos oper drive window sit part restaur pay employe hour work work hour keep payrol instead someon els nation_level broad outlin outlook rest similar greenbook privat forecast consider stronger expect_growth_year_year basi slow expans move modest upward drift inflat make reason forecast slow_growth final_demand begin sign happen insignific risk upsid consum_spend continu greatest risk worri list underli fundament support continu_strong spend seem good job incom growth record level confid wild card kicker talk rise valu asset appreci drawn although like pickup export demand inventori build mike_prell allud possibl contribut greater expect_growth risk upsid recent inflat remain low convent measur lower think almost expect note grow evid underreport product_gain broad resist price_increas biggest factor restrain gener price advanc cycl compar past time forecast privat sector forecast_greenbook show gradual upward drift inflat end obvious central polici question continu stanc_polici_accommod given persist robust demand strongli feel risk loss ground gain keep inflat low economi gotten point must near full employ beyond uniqu opportun littl downsid_risk lean bit expect upward creep inflat_forecast underscor resolv credibl mind financi_market_particip busi decisionmak gener public find wish success collect make case low perhap lower level inflat variou public support tighten move thank mr chairman
15802,1997-05-20,thank mr chairman prefer addit point tighten can support_recommend today event certainli support asymmetr_direct view hour will repeat argument possibl payback stay ahead inflationari_pressur think_probabl build weigh small downsid_risk modest tighten fulli employ solid economi lead conclud somewhat accommod polici reason explain add talk polici option alway seem constrain insuffici focu longer_run without better defin better articul goal whatev decid goal need meet becom exercis judg latest data context short_term forecast want give individu collect judgment especi period fundament chang economi work current approach polici without clearli understood anchor make difficult build kind understand support polici promis term gain entail short_term cost hope can debat sometim soon thank
15851,1997-07-01,thank mr chairman case last_time met economi southeastern region look much nation led nation plu year earlier expans sixth district econom_growth appear moder somewhat quarter primarili reflect soften manufactur extent singl_famili real_estat sector region survey manufactur indic proport firm report increas_product shipment declin significantli sharp falloff order look ahead expect increas order backlog report plan capit_spend come six_month declin underscor comment ed boehn struck frequenc corpor ceo continu tell invest_spend driven pursuit gain product effici protect margin rather increas capac region retail_sale averag slightli year_ago level seem slow somewhat paus time told inventori desir level retail report somewhat_higher_level tourism hospit industri particularli import region continu solid growth near_term book major tourist citi report percent exampl huge opryland complex nashvil ad percent capac recent stay essenti full spillov hotel nashvil wage_pressur across region mix tightest market highest percentag tech employ hospit industri tight quit stori role competit hold price_increas seem chang much talk year although recent sever ceo tell begin pressur margin express doubt can continu product_gain recent view nation_economi similar greenbook time quit clear expans slow significantli quarter look pace pick last half_year push year_year growth percent other best guess slow like turn paus catch breath period rather fundament slowdown ingredi renew vigor consum_spend seem place absent signific correct asset_price sizabl surpris upsid concern consist other alreadi observ forecast forecast show gradual upward drift inflat end realli commit forward_look preemptiv approach polici satisfi correct overestim inflat_forecast recent time view probabl will need adjust polici sometim soon will need hold inflat credibl gain behind_curv often past mind risk wrong forecast get somewhat slower expect_growth lower_inflat seem quit small accordingli forward_look preemptiv approach polici quit consist longer_run object control inflat hope will embrac firmli talk issu remaind meet obvious preemptiv approach polici guard expect upward drift inflat present forecast cannot yet current data increas burden provid skill explan polici_action thank mr chairman
15929,1997-07-01,think suggest reword rais enough issu worth troubl might bring introduc time leav alon
15954,1997-07-01,support chang altern reason strong prefer asymmetr_direct basi either interpret peopl might although sure fulli correct past tendenc overestim inflat certainli know anyon els account fundament chang take place best guess like face situat will decid unsustain will tighten circul individu assumpt polici humphrey_hawkin submiss want confess submiss base assumpt will fact decid experienc unsustain rate econom_growth accordingli built submiss moder tighten period ahead comfort other want interpret asymmetr_direct commit resolv hold line inflat either interpret asymmetr_direct fine thank mr chairman
16030,1997-08-19,thank mr chairman econom pictur outlook southeast chang much last seven week favor balanc pictur mirror reinforc nation_level southeast hum along mike pick minehan comment tourism region hospit tourist industri offer insight discretionari spend oper near capac major tourist citi futur book ahead year_ago capac come line come hotel offer fewer season discount notic impact occup rate cruis ship airlin flight south florida essenti fulli book anyon plan speech south florida reserv earli continu evid slow residenti_construct_activ must look beyond level activ citi atlanta expans construct_activ commerci sector mostli offic build hotel take slack specul price hold leas activ slow somewhat sector expect announc project moder period ahead manufactur_activ difficult read appear recov littl last_meet latest region manufactur survey show current product eas slightli shipment order order employ workweek rose last report pick bob mcteer comment oil ga activ continu_strong louisiana along gulf coast number work rig remain order ship construct book sever_year labor_market region remain tight familiar stori pocket special tight includ inform technolog skill craft area marin oil relat work time cannot find evid systemat run wage wage_increas reportedli continu hold percent level fact paper industri told last_week compani continu concess union protect job lower product plant employ tell spend significantli pay worker spend consider recruit screen train employe survey turn evid unusu develop price latest manufactur survey indic price receiv increas moder percent respond survey expect chang period ahead price paid eas slightli percent report chang consist tom hoenig comment hear greater frequenc report sharper increas health_care cost area special concern region florida citru industri grower battl medfli time year current estim damag million rang estim doubl coupl week mind last experi california loss hit million run fruit price late year view nation pictur similar laid greenbook discuss mike_prell morn expect slower half gdp_growth perhap percent similar pace think like will lose ground inflat come period feel need remain vigil risk skew somewhat side anticipatori anti inflationari polici_move futur quit like thank mr chairman
16137,1997-08-19,agre
16182,1997-09-30,thank ask_question want pose
