,Date,content
189,1987-12-15," Well, the summary would be very short I would favor alternative ""B"", with a symmetric directive With respect to the operating procedures, like several others, I would like to move to alternative (4) as quickly as possible I'd do it under the cover of the year-end uncertainty Alternative (3) has some attractiveness to me, but it seems to me that this Committee ought to be making the decisions rather than putting that burden upon you, Mr Chairman, and Peter on a day-to-day basis As a result, I think alternative (4) ultimately is where we should be And with regard to alternative ""B"", I'd associate that with a federal funds rate in the range of 6-3/4 to 7 percent, with whatever borrowing is commensurate with that, which I assume would be around $350 million to $400 million   Well, this number doesn't appear in the policy record or the directive; it's not in either one   Yes, but it only talks about the level of the borrowing target "
254,1988-02-09," Thank you, Mr Chairman I guess, like a couple of others who have sat around this table too long, I'm maybe getting  -39-    2/9-10/88  jaded Let me first say that setting ranges is legally necessary to have some constraining effect on the Committee and monetary policy Therefore, I accept that as being something very good But listening to the discussion around the table brings to mind what I believe was a statement in the Bluebook that the staff forecast falls in any one of these three [alternatives] You're talking about a difference of 1/2 of a percentage point in the midpoint from one to the other And it's minutia The fact of the matter is that any one of them will fit  So, I think Ed Boehne is right As the Bard said, ""all the world's a stage"" and I think that's what we're doing here today That is, [the issue] is what kind of message you give as you testify regarding the intention of the Federal Reserve in the period ahead with respect to economic growth and inflation My own view is that since we already established alternative II in July, we probably don't know much more about what's ahead now than we did in July with respect to a decision on these aggregate ranges Going on a holiday as Jerry suggested, or at least the Federal Reserve doing nothing very dramatic, seems to me to be a very good thing to happen in the period ahead I would reestablish the ranges of alternative II; I think you can do anything you want to with them I think they serve the purpose; and the message that you give in testimony is the more important one  I would not rebase; we've been through that many, many times in the past with a great deal of consternation by Congress and others about what they thought we were rebasing And I don't think we ought to get into that kind of controversy As a result, I could accept the widening of the range to 4 to 8 percent; but to avoid any ripples I'd do 5 to 8 percent--alternative II straight down the line   Mr Chairman, with regard to Lee Hoskins' question about changing the borrowing target--I don't want to focus on whether or not reducing the target $50 million was right or not right for the long-run best interests of the economy--but I am concerned that it was done in such a way that it did not take into consideration the decision made by this Committee and the directive that was issued [when the Committee consulted in early January] There are four kinds of developments in that directive that permit you [as Chairman] to move the borrowing target and I think that decision is left principally in your hands I think there was no evidence--at least it certainly wasn't clear in Kansas City that there was incoming evidence from the fourth-quarter numbers, for example--for the borrowing target to be adjusted down $50 million for the next two-week period It seems to me that decision was outside the confines of the directive itself I raise this without trying to make any other issue out of it But it seems to me it is an important issue that we have to keep in mind   In my view, it's particularly important, given the background of the political pressure that had come from the Treasury people and so forth, that such a decision be a broader-based decision I understand the flexibility that you must have, Mr Chairman, and that the Desk must have This is a structural issue and I only want to raise it "
255,1988-02-09," Thank you, Mr Chairman However, it's always difficult to follow the Eleventh District Over the years, we in the Tenth District have lagged the national economy, both in personal income as well as employment growth, generally throughout the cycle That's true again this time However, there is some optimism it seems to me, given [developments in] two or three primary sectors of our economy For example, in agriculture, which has already been spoken of here, land prices are up; commodity prices are up; and exports appear to be very vigorous and have taken with them the red meat prices, particularly for cattle and hogs The farmers have recovered from a very low level of activity and they're feeling very good, even in the middle of the winter with cold weather I think an important observation, which Gary Stern made, is that there are some real paybacks to the agricultural banks--their outstanding agricultural credit--and that is flowing back into main streets of these small communities Although that sector is not totally reviving, there is some optimism appearing there On the other hand, in the energy sector, apparently because of the lack of any substantive agreement among OPEC members to control supply, what we saw as an uptick early in 1987 in drilling exploration activity has dropped off again in the Tenth District People are simply not willing to commit to financing another hole--to put down another hole to discover whether there is any more resource there One of the bright spots, as mentioned earlier, is in the aircraft orders that have been booked, which impacted our District rather significantly through Boeing, Beech, and other aircraft manufacturers It has given some real hope for an uptick in that sector Commercial construction is winding down in our District It should have wound down in Denver, Oklahoma City, and Tulsa two years ago, and as a result, there are high vacancy rates there But by and large it's being pretty well managed  On the national level, as far as the forecast is concerned, I have no disagreement with the Greenbook My staff would be a bit more pessimistic than I personally, but the Board staff's forecast is right on, as far as I'm concerned And I'd like to echo those comments that have already been made that we don't become overzealous in the first half of the year, or at least the first quarter, in working off the inventories, if indeed that be the case--jockeying monetary policy around to try to accommodate an unforeseen event I'll talk a little more about that tomorrow "
256,1988-02-09," Mr Chairman, I would opt in the short run for alternative B with the existing borrowing target of $250 million I'm concerned about trying to hit a target below that--and I'm talking about the $100, $150, or $200 million--simply because I think there is a frictional level of borrowing where we lose control, particularly if you get seasonal borrowing as $50, $70, or $100 million of that $100  -62-    2/9-10/88  million borrowing target I think you take a real risk if things do not come in as you want in the first quarter and you choose to move against a recession, then you have to do a discount rate decrease And I think the implications of that for the dollar are very great, as Governor Johnson has pointed out As a result, I would stay right where we are with the borrowing target of $250 million On the long run, I favor alternative II with a 5 to 8 percent range for M2; I could accept the 4 to 8 percent range I agree with the point made by Bob Boykin that we have already gone down a half of a percentage point from the targets set for 1987 and if you do another half point, you give the view that you went on the low side That's something I don't want to do "
313,1988-03-29," There's one other aspect of that the market understood that we were looking at the funds rate And a 16th of a percentage point move in the funds rate moved the market at that time We almost got trapped in our own procedure, in the sense that we had to have a virtual consensus of this Committee and of the then-Chairman to move more than a 16th of a percentage point on the funds rate, simply because the market reacted so violently to it People such as the Chairman used to interpret that data, I'm sure   Thank you, Mr Chairman I agree with a lot that has been said around the table As a matter of fact, some five or six speakers ago Ed Boehne said almost everything that has been said and I agreed with him there   Just in summary, my view is very much as stated by Frank Morris and Bob Forrestal that the current procedure of using the borrowing target as a proxy, if you will, for the federal funds rate or for whatever, gives us some latitude in our operations That seems to me to be desirable at this particular time And I would strongly oppose moving to simply targeting a federal funds rate, or even a federal funds range, because it seems to me that as soon as the market understands that, then it becomes difficult, or almost impossible, to tighten You have to keep it a bit fuzzed up to permit the Committee to operate [unintelligible]  Perhaps the issue that is more important is the question of flexibility And I think the last time I may have made some comments with respect to that and what happened early in February My view has not changed and I hope I stated it clearly then I think the Chairman  -30-    3/29/88  and the Desk need flexibility It's clearly an issue in my mind as to what is a policy change and how that should be communicated, either before or after action is taken; and that has to rest largely on the Chairman's judgment And I'm quite willing to place the responsibility there When you talk about what is a policy change, I don't think that you can quantify that I see in the memorandum that was prepared that there's a suggested procedure on page 7 that if the borrowing target is to be moved, the Chairman would have some latitude to change the borrowing target by $50 million to $100 million I don't know, in some circumstances, whether that's really a policy change But if it were so determined by the Chairman, I would hope that consultation would take place, and take place before the change actually was effected by the Desk  Lastly, I guess I would ask that there be some change in a procedure that I have observed over a number of years, not just the last 6 months or a year at times a policy change, perhaps within the scope of the directive, was made within the week before the FOMC met It was already done before this group gathered around the table I objected strongly to it then, and I would object strongly in the future I would hope that if there is a change, that it would be done either around this table or by consultation on the telephone And I would not be in favor of more meetings in Washington, but it is pretty easy to put together a telephone conference call   Well--   I'd rather do it that way   Yes   In 1985?   Some of them were phone calls; and some of them were recorded because there were actually votes taken Some changes were actually made without telephone calls the week before an FOMC meeting   Everything was-- "
314,1988-03-29," Mr Chairman, we also have revised up our forecast, particularly for the first quarter, but we still don't come to as strong a forecast for the year as a whole as the Board staff does; we're roughly one percent less than that We have not quite as much growth in the first quarter and substantially less in the second quarter; the third and fourth quarters look about the same The difference largely, as has been mentioned already, is in the projection for inventories We would see the growth of inventories to be somewhat less than in the Board staff's forecast I assume the underlying assumption of the Board staff is that the buildup in the fourth quarter largely was voluntary and will continue at fairly high levels in the period ahead We would think that is not the case, and as a result, that is the difference in the forecast  With respect to the Tenth District, there has not been a great deal of change from what was reported last month I will just go through the various activities Agriculture has had a very good year, largely because of government transfer payments, but also because red meat prices, principally cattle, have been very good Export-related activities have picked up; there is some hope that perhaps in 1988 the government subsidy that goes with that will, in a sense, continue to permit agricultural products to be shipped abroad With regard to energy, what had looked at the end of 1987 to be a bit of a recovery, particularly in terms of exploration, has turned back around because of the instability of energy prices For example, in  -47-    3/29/88  December there were 363 rigs working in the Tenth District; in January that fell to 307, and in February it fell to 271 It's simply a matter of the instability in those prices People are not willing to put their money out to put a hole in the ground and hope that there's something at the bottom of it If some stability comes through OPEC pricing, then I think that very quickly they will be back to exploration in our area With regard to commercial real estate, it's flat in most areas with the exception of Omaha and Kansas City But it's overbuilt in Denver, Oklahoma City, and Tulsa; and as a result, as Bob Boykin has mentioned, that is a long-term workout problem that probably isn't going to get any better in 1988  With regard to the overall tenor, it seems to me that from discussions I've had with people in agriculture and manufacturing and retail business, their feeling is that things are indeed better They would expect 1988 to be better There seems to be no constraint on input goods; there doesn't seem to be any upward pressure on prices I would add an observation on the earlier discussion about the natural rate of unemployment It seems to me that because of what we have been through since 1979 and into the early 1980s, there may be a lag after you reach that natural rate before prices really begin to rise Then people realize it and are willing to take the chance of raising prices, and you get the explosion in prices that I think the Chairman mentioned I think we are on very dangerous ground at the moment with regard to the level of unemployment--whether it's at the natural rate or not I don't know I think you can go for a quarter or so beyond the natural rate before you get that explosion in prices, but I think the danger is on that side "
355,1988-05-17," Mr Chairman, I too would join those who have a concern about upward interest rate movement However, it seems to me that the risk is on the upside, and there's enough room to take another cut at some restraint without disrupting the markets As a result, I would like to associate with those who would opt for a B-C alternative, which is the $500 million on borrowing; but I'd also include in that asymmetrical language toward further restraint When I focus on moving from the $400 million to $500 million, I would just note that seasonal credit has taken its normal track and has increased rather dramatically since our last meeting from something less than $100 million to--I don't know what it was at the close of this period, but at times it was over $200 million If you have a $400 million objective for borrowing, and over $200 million of that is seasonal, you really are depending upon how you view the seasonal--whether it's    5/17/88  sensitive to interest rate levels or not I really believe that moving to $500 million rather promptly is not a major move, given the makeup of the borrowing level of $500 million As a result, going to $500 million then, with asymmetrical language, would permit us to move on toward the C alternative depending upon what incoming information we may have in two weeks That would be my prescription "
393,1988-06-29," Maybe a structural question, Mr Chairman Do we have any limiting factors as to how much foreign currency we can accumulate ourselves as opposed to for the Treasury?   Well, isn't it--   Set by this Committee?   Is there a limiting factor as to how much the Treasury can accumulate?   Money? "
394,1988-06-29," Thank you, Mr Chairman With respect to economic activity, particularly in its relation to the Tenth District, as you know, we're dominated by agriculture, energy, mining, and manufacturing Three of those activities--agriculture, energy, and mining--have been at very low levels Agriculture has revived in the sense that it's on the recovery path, with evidence such as agricultural land prices continuing to increase 4 to 5 percent in a quarter, for example Having in mind the impact of the drought, however, it isn't clear that that's going to continue And if the drought does worsen--and that's a very iffy situation in the sense that a week or two of rain could wipe out virtually any impact of the drought in our District and would turn the pessimism back to optimism; and I think agriculture would continue on the recovery track  Energy, on the other hand, is flat because of OPEC's indecision and the softening of oil prices Drilling rigs have decreased in total numbers over the last month or two, although they're still about 8 percent or so above year-ago levels Mining is in a recovery stage, but certainly not very brisk Manufacturing is dominated largely by the auto and aircraft industry in the Tenth District Because of production cutbacks, most auto plants--the ones that haven't been closed--are operating on two shifts But that's far from being flat-out production Aircraft, on the other hand, is booming--from the standpoint that both commercial as well as military orders are very great And as a result, that industry is looking up  With respect to your question about wage inflation or price inflation generally, we simply do not have any good evidence that has emerged that would suggest that that's present now, although I would agree with those who suggest that the feeling is right under the surface People we talk to keep talking about inflation, although they can present no real evidence that it's accelerating It seems to me that it may be one of those situations in which things have gotten better, both nationwide and in my District And as things look pretty  -32-    6/29-30/88  good then--and we can't stand prosperity--you begin to look for those things that can destroy what you think is good today And that may be what we're experiencing right now The real risk, obviously, is that it becomes a self-fulfilling prophecy We do see some wage increases in the public employment sector and particularly in the health [care] sector Nurses, for example, are in very short supply nationally Their wage demands are astronomical and they quite likely are going to get them simply because of the shortage in the supply of nurses  With regard to the Greenbook forecast and the outlook for the next six quarters, we don't have any great divergence from the view that has been presented by the staff I think our view would be that inflation would be a bit less in the remainder of 1988 but would indeed be greater than the staff forecast for the year 1989 as a whole--roughly 1/2 of a percentage point fourth-quarter over fourth- quarter Some of that comes from the projected impact of the drought on prices Our view is that there will be an uptick; it won't be a heavy impact unless the drought worsens very much in 1988 I think the staff would say that that would all kind of roll out early in 1989, but we think there will be an uptick in 1988; we see that continuing in 1989 And as a result, inflation from that component alone would be a bit higher than the staff forecast But by and large we'd accept that forecast as being reasonable I would agree with the earlier statement of Jerry Corrigan that the risk is on the upside and monetary policy will become a bit tight Inflation will rear its ugly head Vigilance! I quit "
395,1988-06-29," Mr Chairman, I would reaffirm 1988; I can accept alternative III for 1989 However, I would prefer to maintain the current 4 to 8 range for 1989 for the time being, with the appropriate language in your testimony that another look at the beginning of this upcoming year is something that we would look forward to   It's somewhat similar, yes The record of our ability to forecast has not been terribly good over time And the fact that we are looking out 6 quarters, to me [unintelligible] I'd rather keep the flexibility and look again in February   Mr Chairman, I, too, would agree that your proposal is reasonable and quite acceptable, with one proviso, however--that $600 million does indeed mean 7-1/2 percent and not greatly over that level My point is that it seems to me the next step in the tightening process quite likely is the discount rate And in my own view, it would be an inappropriate action to tighten further now As a result, your proposal of going to $600 million, if that really means a funds rate of about 7-1/2 percent and not greatly higher than that, is very acceptable to me   It should be maintaining   Yes, it sounds that way   The borrowing level itself is not published   It has to be interpreted by market participants I thought that your proposal incorporated the underlying assumption that going to $600 million gives you a 7-1/2 percent funds rate, roughly That seems acceptable to me and that translates in my mind to maintain the current-- "
451,1988-08-16," Mr Chairman, with respect to the Greenbook forecast, on a year-over-year basis our forecast would be very  -21-    8/16/88  similar However, looking at the shorter term--and I'm taking about the third and fourth quarters, and particularly the third quarter--our forecast is a bit higher I hate to describe it as substantially higher, but in terms of final sales, for example, consumption is roughly a percentage point higher or so in the third quarter and also somewhat higher in the fourth quarter That suggests that the last half of the year is a bit stronger than the Greenbook forecast And it implies, at least to me, some further pressure on wages and prices that may not otherwise be built into the Greenbook over the forecast period  With regard to the regional forecast, as has been the case over the last couple--and perhaps the last three--years, we are improving in the District, but at a pace somewhat slower than the national recovery rate, as measured by personal income, for example, employment, and other similar measures Retail sales are moderately higher than they were a year ago with inventories reported to be about in line--as a matter of fact, being trimmed within the last month or two Auto sales are holding up; measured year-over-year they are a bit higher than a year ago  Two areas that are particularly important in our District are energy and agriculture The level of energy prices has continued to damp the enthusiasm of people for going out and spending money to stick holes in the ground As a result, there is not much enthusiasm--particularly in that belt which would include Oklahoma, parts of Colorado, and Wyoming, which are still depressed because of energy Laid on top of that, obviously, is the agricultural situation of the drought, which has been very varied across the District If you look for example, at Nebraska, parts of Kansas, and western Oklahoma, they've had ample rain and the crops will reflect that If you look, on the other hand, at eastern Kansas, Missouri, and up into Si's area in Iowa and on east beyond that, the drought has had a very serious impact  Having that in mind, our numbers are a bit stronger than the Greenbook It isn't clear to me whether or not some of that may be explained by the drought impact and the timing of that impact on those numbers By and large in the agricultural sector, there will be an impact on the producers, but if you look into the financial sector that finances agricultural production--as I think Si may have mentioned his survey shows--the banks are in pretty good shape As a matter of fact, they have gotten rid of a lot of the bad loans over the adjustment period They have built their capital back, according to our survey, by over 10 percent And in a sense, they are in very good position to accommodate this drought impact I would find something to worry about if this were to be a two-year drought instead of a one-year drought; then that story would change dramatically "
452,1988-08-16," Ed Boehne has said much of what I wanted to say I think, except that he came out the wrong place I happen to view what has happened over the last few months--that is, the borrowing target as moderated, if you will, by the federal funds level--as providing the flexibility that I think serves this Committee fairly well, at least at this time I must say that over the long haul I would move to the borrowing target But for the near term--the rest of this year at least--I like what we've been doing  I agree with the proposition that moving the borrowing target is much easier, much more acceptable, and perhaps of some greater comfort to the Chairman, than moving the federal funds target But I don't think we ought to be deluded What we are doing when we are moving the borrowing target is targeting what we believe to be a federal funds level But they work together; they have worked together over the recent past, although apparently there's some confusion in the market that I don't quite understand because of the Desk operations I would not want to change at the moment; I'd like to do what we've been doing I have a question I guess for Don, following onto Bob Forrestal's comment with regard to the seasonal borrowing level, which has peaked, and I think is at an historical high   Roughly at $400 million   Traditionally, that starts running off about mid-August on down to the end of the year Given the fact that we might maintain, for example, a $600 million borrowing level, my question is, with that seasonal running off, does that imply that we have a built-in tightening if everything else remains the same?   But over the last two or three months we've been essentially at a frictional level of adjustment borrowing   If you give credence at all to seasonal borrowing [ unintelligible] some slightly different characteristic--   Mr Chairman, I would also prefer your pre- scription, that is ""B""; $600 million; asymmetric It seems clear to me that the next move probably is up, but I have a feeling that we don't really know what the impact of our most recent moves has been It's time to pause a bit and see what impact that has on the markets The other issue--if it's true that the next move is up, and I think there's fairly strong agreement around the table--we are kind of in a box as far as I'm concerned, in the sense that you have this spread between the discount rate and the funds rate which many think does make a lot of difference Over time as that broadens, I don't think we can lose sight of that spread And as a result, after the move that's being talked about here in the intermeeting period, you may have to consider another discount rate increase That has a market impact, an announcement impact, that I think has to be thought about long and hard With respect to the outlook and moving it up, I'd just like to pause and see where we come out  With regard to the aggregate question, I have great faith in talking about the aggregates as an intermediate target for the long run, but I would prefer not to move it up from where it is now for intermeeting guidance for what policy should be I think it's about in the right place, about number four And we ought to keep it there until there's a bit more confidence that it means something for short- term policy guidance   Move it where? Where are you going?   Does that mean that the markets--  -46-    8/16/88 "
501,1988-09-20," In fact, we've always--   No matter what "
