,start_date,content
17554,1998-09-29,thank mr chairman come late discuss much time alreadi good_news point quit import chang gener comment reserv bank presid past sever meet though mayb sea chang forecast fairli close greenbook roughli agreement greenbook scenario true influenc slowdown stock_market_think_import point stock_market brought today look forecast earn call stock_market analyst side measur seem happen forecast togeth disappoint number come recent current_quarter downgrad futur quarter lot go think greenbook solid ground anticip declin stock_price feedback real_economi consumpt wealth_effect concept talk much morn nairu think come direct eas move seem peopl mental test unemploy_rate sit percent address fact littl evid acceler_inflat tip premium talk earlier view liquid prefer transact cost account tip premium think inform name reflect gener downgrad inflat worri regard nairu guess stori inflat combin thing hand think nairu percent thereabout littl estim aspect greenbook_forecast project rise unemploy_rate togeth add recommend part eas previous discuss think main question eas lot littl argument actual nice bluebook will repeat will come issu cautiou eas reason believ ahead curv term manag real_economi_think sens look real_economi can describ late behind_curv dave stockton point upsid_risk keep mind think al broaddu good point far meet might look becom distract fundament goal deal inflat certainli want send messag last point other big move point might misinterpret degre panic part minimum un fed certainli want laughter
17596,1998-09-29,support propos given discuss believ rate cut import think basi_point right embarrass base polici_move forecast_think forecast right find basi_point therefor support asymmetri toward_eas
17674,1998-11-17,thank mr chairman extrem manifest credit_crunch abat risk spread real feder_fund_rate_think period credit_crunch entir behind ed boehn metaphor probabl littl soon medic forecast complaint greenbook number show final_sale alreadi gone trend greenbook_forecast gdp fall trend think recogn let repeat assum cut feder_fund_rate fairli prolong period gdp trend unemploy rise percent risk downsid time around partli action alreadi taken think stock_market though greenbook_forecast program declin stock_market great declin signific like effect earn forecast come pass foreign troubl talk lot johnson gave pessimist brazil forecast signific probabl rememb percent look forecast fairli soft gdp situat inflat_side begin feel audienc play wait godot steadi unemploy percent seven quarter sign acceler_inflat much visibl know go possibl natur_rate model amend possibl percent wrong estim nairu know latter think pauciti sign acceler_inflat period unemploy percent realli_quit strike rare discuss fiscal_polici meet fact think heard discuss let bring increas talk washington deal recess come either spend side spend tax_cut side view macro textbook use call assign problem era flexibl exchang_rate proper role monetari_polici stabil economi proper role fiscal_polici worri overal nation save_rate_low countri lower expansionari fiscal_polici point will switch bob mcteer analog right cours keep control firetruck last point clear advantag monetari_polici flexibl strike thing littl soft littl adjust use water bob analog prove right thing prove right can observ act accordingli believ flexibl monetari_polici give degre freedom use thank
17691,1998-11-17,mr chairman_support_recommend basi_point cut move symmetr_direct much add discuss emphas point import stay ahead game think
17784,1998-12-22,thank mr chairman job year tri bring soft land half_year look might land half_year crash land seem_like time year condit look right can either greenbook_forecast blue_chip forecast hard write better scenario soft land sens rel comfort present stanc_polici risk other talk lot risk anyth particular add except seem risk will becom evid time will time act provid will use monetari_polici flexibl other talk money suppli much add either except note varieti special factor influenc rapid_growth money suppli worri lot money suppli admit money suppli particularli poor guid polici year mean will look retrospect think opportun talk bit monetari_polici strategi particular memo call monetari_polici rule hardli hear refer relat taylor rule actual quit favorit among academ economist look rather hard year view help year look variou predict interpret argu higher lower_interest_rate depend estim equat technic seem say rais interest_rate case interest_rate right think problem output_gap term deeper problem appli rule must point estim target inflat unemploy best think band point estim listen talk monetari_polici seem differ approach think suppos sake argument inflat unemploy reason within target band point estim inflat neither acceler deceler seem strive maintain exist condit partli involv watch wait acceler deceler necessarili inflat lead indic inflat output side part involv aim polici futur growth aggreg_demand equal trend_growth aggreg suppli roughli percent model last_meet trend_growth aggreg_demand low economi need stimulu meet look right mayb other think inform keep thing keel stabl noninflationari growth believ think work thank
17826,1998-12-22,support symmetr point someth rivlin short lag tend agre implic believ give littl time can wait brown spot anyth eat banana green laughter
17853,1998-12-22,actual given larri meyer convinc will stand behind option retain come_month drop last sentenc
17930,1999-02-02,bottom chart chart question offshoot stern question lot uncertainti nairu believ equat low mid percent area perhap percent chart actual help question worri import uncertainti think might capac_util equat proxi thing roughli nairu wage project base notion substanti nairu think answer_question period coupl_year percentag_point inflat depend nairu assumpt percent roughli correct
17984,1999-02-02,thank mr chairman felt fourth_quarter growth statist signific news push slowdown futur slowdown greenbook blue_chip forecast smaller greenbook quarter growth percent seem nearli perfect soft land forecast without requir polici chang question good true slowdown greenbook_forecast hing factor discuss briefli intern situat begin chang view taken full shock pessimist outcom track russia japan brazil along modest slacken europ effect notic saw chart_show earlier done rel littl damag demand growth economi oasi prosper seem cluster palm tree laughter stock_market greenbook seem given wait market drop project sideway movement actual agre reason similar point bob parri question brought earlier earn price ratio line fall real_interest_rate past_year_think greenbook_forecast stock_price roughli accur actual chang staff_forecast third factor someth talk much invest acceler invest slow rapid pace year_ago grow rapidli output forecast preval inform technolog invest clear much acceler induc slowdown expect invest summari view neg factor gener slowdown either partli digest weaken doubt ground expect slowdown far concern balanc_risk shift time_think earli chang_polici sign price acceler yet greenbook_forecast partli due special factor oil partli due estim nairu grow uneasi though want write number much acceler_inflat blue_chip forecast thing consid difficult proclaim acceler yet factor product_growth dave stockton illustr chart earlier growth step fairli notic amount actual give room vibrant demand growth third factor lag monetari_polici subject governor rivlin tabl last_meet unlik atlanta fed abl research last_month accept believ monetari_polici oper quickli day think give luxuri wait evid alert move quickli move advanc real evid acceler_inflat avail yet add argument sit tight result continu_strong_growth economi_think balanc_risk chang thank
18021,1999-02-02,address point bob parri brought lock progress inflat let refer everybodi chart dave stockton show yesterday bottom panel chart_show food energi pce use capac_util approach effect proxi lower nairu bill mcdonough term issu present situat can fact lock reason littl uptick chart food energi_price want aggress action lower_inflat true someth present regim can mean either capac_util standard nairu current_level unemploy_rate arguabl lock gain
18023,1999-02-02,chart inflat_rate actual
18025,1999-02-02,chart run simul pce without food energi inflat_rate actual simul appar reason chart food energi lock endogen part price leav asid food energi think arguabl regim lock progress inflat
18027,1999-02-02,give slightli differ result
18030,1999-02-02,purpos differ small hard predict run concern much
18084,1999-02-02,mr chairman happi support_recommend sit tight think larri meyer use contribut yesterday think mind resuscit taylor rule agre everyth view reason strategi thing mean soon evid acceler_inflat move almost everybodi around_tabl agre model taken hit morn let good word year use framework think economi actual think staff commend week present employ model illustr issu though model resolv uncertainti model littl nervou current situat though happi sit tight follow recommend hand other tell critic model lot set staff work point came last_meet point come meet worth explor bill pool rais point expect time factor expect model real puzzl treatment expect alway fairli haphazard expect much import differ built model seriou look rais import point price cap issu know exactli adject use describ consid import mull time enough data tri work model let tri model step challeng can deal issu clearli dealt thank
18102,1999-02-02,question someth don kohn earlier next_meet will regim signific chang committe consensu develop sens talk last_meet announc afternoon right
18105,1999-02-02,regim effect
18165,1999-03-30,thank mr chairman comment current event step interest time time thought rate product_growth nairu low though call nairu turn wrong count variabl might expect chang rather glacial rate seem chang rather abruptli nairu late product_growth earli difficult proclaim era abrupt shift truth becom known year fact evid favor hypothesi staff done calcul product look enough evid suggest upturn product_growth_rate percentag_point begin staff done nairu calcul much specul nairu directli observ thing respons good price behavior interpret data nairu shift percentag_point justifi case larger shift nairu evid murki time unfavor shift late revers shift taken place rather abruptli will caus number rais interest hypothes implic import dual shift implic output grow rate nearli percent year without spark inflat unemploy stay neighborhood percent perhap bit without spark inflat appar casualti taylor rule tell rais interest_rate significantli note other rule need precis point estim inflat unemploy target estim advic around uncertainti supplant taylor rule will call speed limit rule target growth aggreg_demand percent perhap bit stay polici inflat acceler demand side condit look right current greenbook_forecast exactli percent slowdown forecast will forecast uncertainti talk length will point blue_chip forecast similar neighborhood reserv bank forecast_inflat_side greenbook_forecast moder pickup partli due special factor oil rel small amount due tight_labor_market latest evid strip variou kind shock seem suggest slight deceler acceler trend price wage survey inflat anticip show much evid acceler slight increas recent anticip inflat base comparison term nomin real_interest_rate_increas like explain revers flight qualiti factor previous lower nomin interest_rate real_rate blue_chip forecast continu write inflat_forecast write real output forecast put togeth hard find much evid acceler_inflat right involv guess estim wrong regard benefit welcom chang monetari_polici work quickli thought previous lot uncertainti good area research addit reason rivlin brought earlier factor anticipatori credit market becom chairman chang term_interest_rate_basi_point want frown certain laughter lag shorter wrong troubl quit much look evid care particularli inflat demand growth chang rate quickli need other think preemptiv add argument present polici stanc right thank
18187,1999-03-30,thank mr chairman_support_recommend symmetr asymmetr head luxuri time_think can afford move acceler_inflat super rapid econom_growth otherwis think act sure misinterpret think luxuri time will necessari move sharpli later recogn
18289,1999-05-18,thank mr chairman last_meet tri determin rule thumb guid make decis taylor rule favorit academ economist studi monetari_polici work difficult defin oper target inflat unemploy discuss often room difficulti show particularli respect unemploy term given problem identifi nairu case nairu percent sever substitut approach drop unemploy term taylor rule case rule becom inflat target rule modif fed move inflat deviat present circumst acceler_inflat approach champion chang rule assum inflat unemploy desir band fed tri lead growth aggreg_demand equal term growth aggreg suppli rate use percent per year percent product optimist third approach bob parri nomin_gdp standard thought thoroughli think_time give suggest chang approach whatev approach felt policymak equilibrium last_meet inflat acceler seem seven week_ago inflat target approach call chang fund_rate forecast rate_growth aggreg_demand percent chang approach either seven week can differ recent bad news cpi adjust special factor suggest possibl acceler balanc reserv bank anecdot news inflat suggest possibl acceler number month anecdot anecdot yet definit inflat threat data chang rule point differ greenbook growth forecast averag slightli percent growth contain later rise fund_rate includ baselin_forecast blue_chip forecast line forecast rate_growth percent term trend focu disturb cpi number fact true number addit sign begin point direct tighten_polici reason either base recent inform forecast suppos time act much point often room good recent perform economi doubt due partli feel fed will move inflat_risk lose credibl tarri strong argument someth pretti soon perhap modest step clear step market seem expect miss guynn window opportun let address final matter suppos move box modest step introduc tilt half recent case upward tilt follow rise rate interpret box took drastic step actual rais_rate might find bit harder undo repeat argument huge policymak advantag monetari_polici flexibl advantag flexibl person find box argument persuas thank
18338,1999-05-18,thank mr chairman will support notion institut tilt announc glad establish disclosur procedur think give abil commun clearli sit fifth al broaddu geograph policywis laughter someth fifth agreement bill pool minehan jordan rais_rate fifth percent will dissent
18376,1999-06-29,administr forecast shown growth forecast recent budget estim came newspap ad someth trillion dollar surplu year period given size addit surplu estim growth modest fomc standard underestim right follow
18378,1999-06-29,point fact quit bit blue_chip
18485,1999-06-29,thank mr chairman modifi economi kind guy argu past reason believ shift product shift nairu staff model incorpor yesterday will modif probabilist accur read materi care weekend conclud basi_point_increas appropri don kohn circul orphanid paper probabl pervers reaction remind think haunt let inflat control got behind game certainli want sorri rivlin cannot next often talk make fomc_meet meet can remark much actual interchang idea will light frankli talk basi_point chang discuss yesterday hawkish imagin number surpris chairman coupl bite appl erod faith littl bit time okay frankli huge differ basi_point symmetri somewhat hawkish talk versu basi_point asymmetri languag announc start basi_point_increas someth order hard certain uninform understand market tend evolv reflect peopl time will announc today will futur testimoni huge prefer issu suppos bit larri meyer side time tri slice baloney cut thumb rather fairli simpli work certainli go dissent want thing fomc though main point whatev today think place lot import futur data care alert respond present uncertainti get resolv inde respond last fall think repeat vigil readi respond along_line let suggest thing might violat tradit awar actual like experi last fall intermeet chang telephon might want might cut wind fed watch industri think favor lot time meet peopl come indic look quit suggest indic suggest chairman anybodi els everybodi degre wonder possibl give thought staff track inform will call lead indic inflat circul committe thing might unit cost number chairman talk modifi unemploy_rate includ discourag worker calcul unemploy_rate variou kind price indic might lead indic happen known headlin price indic avail current basi inform secondli tend page therefor togeth think go chanc surpris inform meet realli thought tabl suggest might improv process will staff give thought thank
18569,1999-08-24,thank mr chairman bottom line today think fomc_meet leav financi_market alon end_year argu rate bit low standpoint labor_market inflat balanc longer_run fund_rate might bit low real_interest_rate base tip bond percent ad reason amount target inflat put equilibrium fund_rate mid percent area assum secretari note subsequ meet mr parri indic percent increas medic plan premium percent refer increas dental plan premium weight averag increas san francisco district percent liquid premium tip rate equilibrium fund_rate bit actual fund_rate labor_market balanc greenbook give scatter earli evid acceler wage gain evid scatter earli particular piec evid debat nevertheless wage seem rise rapidli earlier can look labor_market number way can compar nairu actual unemploy_rate can add discourag worker can beigebook anecdot heard sever anecdot nation public radio day seem suggest labor_market_tight wage gain final acceler labor_market balanc might stay constant fund_rate forecast_greenbook favorit rate_growth aggreg_demand quarter averag percent think greater anybodi estim aggreg suppli growth enhanc product chang forecast accur tighten labor_market therefor number indic suggest fund_rate bit low let quick digress point rais last_time lead indic inflat respons staff look written nice memo nice must point view disappoint indic lead indic work predict moreov actual compon seri alreadi labor_market indic control structur model variabl lead indic close signific predictor inflat time particular seri predict phenomenon gener rule must reluctantli admit approach seem help earlier point_think adjust today peter fisher memo thoroughli scare think_probabl scare other probabl want move financi part possibl toward end_year
18590,1999-08-24,support symmetr truli symmetr studi statist discrep want question look incom side product side posit talk make worri inflat hope right laughter
18666,1999-10-05,thank mr chairman last_meet argu go interest_rate absent jar inform leav alon turn year market pretti_much expect reluct dissent happi consensu nevertheless inform come last_meet qualifi jar disconcert fear close time_think chang_polici disconcert inform demand side base theori economi suppos work let run list gridlock problem capitol hill govern spend like stronger thought consumpt seem rise rel rapid rate consum sentiment fairli signific stock_market correct third invest soar third_quarter staff respond develop larg shift invest fourth_quarter make overal forecast bit stronger invest demand simpli stronger thought fourth increas upward drift core_inflat partli tie unreli estim nairu know augment increas commod_price minimum wage autowork wage health_care cost factor fifth unemploy_rate forecast pretti low_level recogn bill mcdonough agre downward trend unemploy great reduc unemploy sustain sixth quarter flat fund_rate version forecast demand growth averag percent rather strong economi begin alreadi extrem tight_labor_market chang product trend way biggest concern dollar let spend minut discuss previous unit_state grow healthi rate trade partner deal recess trade deficit rose sharpli worri imbal trade partner get extra aggreg_demand unit_state trim aggreg_demand capit account standpoint trade partner invest save higher rate return get foreign financ invest boom chang trade partner begin recov good servic deficit analog primari deficit billion year percent gdp greenbook_forecast rise billion percent gdp reason assumpt foreign will want limit ratio asset gdp good servic deficit must point drop zero actual zero real_interest_rate exce gdp_growth_rate modest dollar depreci percent gdp zero can bring trade deficit balanc happiest scenario foreign gdp grow rapidli unfortun scenario cannot help much staff alreadi trade weight foreign real_gdp_growth percent rate forecast_horizon realist cannot grow much faster ask staff simul extra percent foreign gdp_growth cut good servic deficit billion essenti peanut enough elimin rise ratio good servic deficit gdp happi scenario low_inflat_forecast_inflat_rate averag percent trade weight inflat_rate trade partner limit growth trade deficit restor balanc will help inflat_rate_increas unfortun calcul trade partner either seriou recess good fight inflat consequ inflat_rate alreadi low enough larg close channel happi scenario revers asian crisi domest recess doubt anybodi want reason effect right balanc afraid dollar declin quit lot far staff alreadi incorpor forecast consid tick time bomb mere inevit effect healthi stabil move trade deficit asian crisi implic monetari_polici import normal time stabil price best desir chang price rel foreign price price_stabil promot especi adjust intern imbal point rememb asian crisi kept headwind economi headwind forc tend push rate_growth aggreg_demand inflat nice safeti belt economi overheat chang world economi rebalanc next_year headwind like replac tailwind will tend push real_growth inflat need low_inflat will becom harder achiev factor demand side principl product boom suffici handl demand without rise_inflat happen rate product increas must increas deriv product must posit difficult requir met economi danger move higher perhap acceler rate_inflat
18693,1999-10-05,thank mr chairman student michigan delight know term deriv crept polici discuss laughter compliment critic model will plead guilti think_time term match aggreg_demand fix predict level aggreg suppli noth engrav stone tablet believ right box will think way view economi will tri possibl verg kind shift econom outcom think econom reason point tabl term immedi polici consider total wait happen point harder rais fund_rate_lower secondli heart way think econom comfort higher fund_rate case wrong deriv issu bone delight seem grow consensu act act import tabl believ might act term today prefer will call straightforward asymmetri will give reason rule agre live good idea chang procedur gone process consid variou altern process go think box point statist asymmetri follow rate_increas half time recent past realli accept argument asymmetri box gener matter think tendenc tri much languag prefer straightforward approach asymmetr
18695,1999-10-05,announc
