,start_date,content
858,1987-12-15,coupl comment week_ago met chief financi offic fortun compani thing ask reaction individu corpor wise basic sort frozen place dealt kind situat recommend dramat chang plan ceo chang profit plan right middl profit plan season experi unlik model predict impact similar event play ear tri read sale compani forth go continu look might chang forthcom point simpli sure biggest impact bonus valu stock option fellow biggest shock ceo board meet tell stock stop trade york stock exchang shook thing quit dramat compani realli react though think mention done thing cut major plant modern job push complet date futur addit go similar plant delay tech center go build continu fiddl pension plan build liquid rais cash cut hold stock bond addit continu fiddl product schedul know ward announc auto_industri whole plan product quarter percent quarter_year make plan pessimist told auto compani probabl cut quarter plan deepli therefor ward number probabl turn littl overli optimist inventori situat auto realli realli sever day suppli day compar day year_ago end think will day certainli consist idea cut product incent tri use last_year_half oomph time drag someth els final point great concern deterior consum_confid look univers michigan survey confer board point averag result survey latest number show lowest read recoveri regist highest level recoveri concern will futur consum purchas product want group roll aisl optim recommend talk peopl
868,1987-12-15,
900,1987-12-15,ask_question don number aggreg hear
902,1987-12-15,heard revis hear
904,1987-12-15,ye
906,1987-12-15,thank
952,1987-12-15,think market reaction earli fed_fund_rate pass percent go north convinc market_particip sensit happen fed_fund_rate particular day prefer short_term anyway stick option realli watch fund_rate care decis tighten thing think messag come fed_fund_rate hit percent higher tight cautiou eventu certainli will think_time time meet term choic face guess go nonconformist give slight eas certainli hope export stay strong feel risk rememb difficult past read consumpt event consum behavior seem credit control consum demand terribl strong cours later learn alreadi recess think similar thing happen hand win button encourag peopl slice credit card forth find alreadi recess realli concern misread retail_sale report hear differ stori strength other weak consumpt big chunk gnp know think_risk feel mayb inventori problem yet identifi impress fact inflat number look far better thought discuss spring summer think inflat psycholog simmer dick hoey survey believ probabl nevertheless follow show cut inflationari_expect go forward think_good monetarist pay close attent happen reserv monetari_aggreg think someth slightli concern modest eas identifi altern
954,1987-12-15,sloppi relationship sure guess concentr fed_fund_rate somewher percent
1009,1987-12-15,realli go broad rang sound
1011,1987-12-15,oh know year
1013,1987-12-15,wonder suggest might situat consult help fed_fund_rate rang
1042,1987-12-15,come
1074,1987-12-15,talk discount_rate hike littl confus
1077,1987-12-15,thought meant monetari_polici
1114,1988-02-09,employ act
1139,1988-02-09,brief yesterday mike tri figur cannot understand point fourth_quarter gnp number came show weaker consumpt spend greater inventori_accumul believ forecast number can upward_revis forecast half_year must arithmet fli right mayb can tri convinc sure densiti today
1142,1988-02-09,question mayb mr truman involv assumpt dollar like year agreement thought struck major nation call draw halt dollar declin suppos serious forecast percent declin weight averag valu_dollar year follow declin percent next_year sure match thought basic object
1144,1988-02-09,ten fourth_quarter
1146,1988-02-09,idea altern scenario look got think assumpt fli face deal final question estim real gnp countri run forecast real gnp growth_year make wonder export boom fact can materi extent talk
1148,1988-02-09,time rememb lectur countri speed economi help peddl good oversea
1150,1988-02-09,better dale carnegi okay thank
1190,1988-02-09,pretti big
1197,1988-02-09,guess main differ staff_forecast involv inventori situat pessimist current_level consid excess right make differ point view go happen think go lot work quarter_quarter significantli weaker half fact person view go quarter present period therefor lot slower half proud possessor low end rang member forecast whole year differ think hous go somewhat weaker half kind construct offic build shop center sort thing think go weaker mayb impli forecast_think pay care attent will come time adjust think certainli open question connect earlier comment busi expand capac interest convers week chairman board larg chemic compani chairman board larg paper compani case main point lack willing commit major project uncertainti go happen public polici think peopl oper whirl dervish know cannot keep polici stabil imposs plan question go happen fiscal_polici cut coupl_year tax reform tri figur realli mean base read deficit number assum will probabl tax hike corpor america popular think will big part bill pass difficult plan concern interest_rate go talk low volatil make tough arithmet final look foreign_exchang_market volatil make life tough assum dollar go stay next_year number realli burn late earli expand dramat base assumpt strong futur growth plant come stream growth evapor badli injur accord sourc want predica suggest certain kind capit_spend much target specif kind product toward specif product problem big emphasi get product improv rather think term expans worth thought pass along thank
1216,1988-02-09,call last
1218,1988-02-09,
1240,1988-02-09,pay attent structur rate seem rate drop dramat last_coupl_month privat short_term_rate fed_fund_rate drop bit certainli kept other cours discount_rate_remain stuck look factor condit
1242,1988-02-09,go though
1327,1988-02-09,sat day remind difficult job minimum wage hour higher minimum wage serious think difficult job econom forecast predict turn point sort rememb school rememb live time number busi_cycl turn think policymak difficult time identifi turn occur fact want sure look singl thing look lot certainli sensit notion might bomb place somewher feel uneas guess concentr will repeat think_risk downsid half_year friend governor heller convinc bounc half assur either make doubli concern convey feel risk uncertainti watch care proceed choos among altern state probabl altern can come someth sort marriag certainli vote convinc banker normal normal know lot feel scar go remain think remain therefor think realist number borrow path fact reflect go bob heller million think behavior realli suggest think forc million quit bit upward_pressur fed_fund_rate will maintain current degre pressur think million produc instead put latitud desk rather give littl vote process let suggest mayb around million longer_term vote altern ii broader band percent rather percent percent main concern number will receiv financi_market announc right moment sensit send messag tighten consid tighten think prevent keep upper end band vote sure specifi exactli altern
1419,1988-02-09,confirm eas
1438,1988-02-09,end though vote polici chang committe think last snug take place vote end sort confirm tighten occur actual vote fomc_meet polici_tighten oppos seem differ vote eas whatev vote chang tilt case desk can chang_polici
1440,1988-02-09,uh huh
1457,1988-02-09,thought hear normal
1462,1988-02-09,normal
1470,1988-02-09,percent
1473,1988-02-09,tri side
1536,1988-03-29,coupl comment primarili base convers peopl auto_industri friday yesterday look gener statist thought consum look pretti tight fist certainli retail_sale look consumpt number last six_month look believ peopl point auto_sale sort except peopl spoke auto_industri put kind interpret say incent percent line sit tremend inventori dealer squawk help move inventori connect effort actual reduc inventori unit end end season adjust multipli everyth twelv dealer hold inventori pay interest actual number season adjust anyway feel move thing big advantag day keep product line run worker happier supplier happier auto_industri excess capac day therefor pressur realli everyth possibl move unit sens real fear might happen remov incent seem eager test market real soon connect product schedul look week announc higher schedul amount quarter look ongo basi though stuck higher number believ number consist sale result context room economi produc export nail number make think room peopl realiz exampl automak talk big increas export opportun certain export europ unit year_next_year mammoth percentag increas cannot head fact get unit year_next_year kind base talk go cramp anybodi style product facil final check big automak price_pressur issu read stuff paper realli go talk purchas agent last_week term actual pay see think differ confus happen list price sharp purchas pay final point let price copper rise nickel tini percentag total cost lot product sort thing consum pay util bill labor forth think keep sort perspect assum increas copper price will approxim increas cpi convinc licketi split mile hour hope can convinc strength abl find far
1641,1988-06-29,will chang next_year either
1695,1988-06-29,favor maintain exist rang keep posit time_last_year_think make sens maintain rang crack earli next_year make lot sens keep powder dri need tighten certainli ii iii meantim think market matter fact think pay much attent monetari_aggreg moment keep say know suppos send tremend messag financi_market knock rang substanti point
1806,1988-06-29,mayb consid announc promptli tell
1813,1988-06-29,favor maintain present degre reserv pressur asymmetr_languag reconven via telephon next week fact seem wait time extra million target understand fed_fund_rate run right around percent moment
1818,1988-06-29,close percent today though
1820,1988-06-29,thank
1824,1988-06-29,guess much faith accuraci model
1949,1988-06-29,
1989,1988-08-16,
2055,1988-08-16,mike elabor littl bit interest_rate outlook pattern know mention fed_fund expect reach percentbi next spring think term treasuri bond percent hard hear morn end tabl think percent next spring suggest will peak rate cycl sort run
2057,1988-08-16,mortgag_rate notic commentari indic think hous probabl number hit list tighten went look forecast number realli major downward_revis mayb can tell kind mortgag
2059,1988-08-16,percent
2082,1988-08-16,big tax increas
2092,1988-08-16,comment coupl anecdot pick last day comment involv drought adjust real gnp growth figur found interest particularli amount deceler show fourth_quarter realli dramat percent paint quit help pictur thing heard mention connect drought fact motiv peopl street rain billion farmer form cash someth somebodi anecdot number peopl home build express concern latest upward move interest_rate number somewher around thousand mayb thousand start year pessimist show thing point involv defens spend impact investig go washington look procur process mean far slowdown actual grant defens contract payout exist one help area get lot money export side number manufactur concern rebound dollar realli move forward emphas export gear produc product export dollar rebound concern mayb will gear time market_think someth certainli look particularli increas today alreadi higher_level final thing pick consum area talk coupl day ago told strong area sale air condition can figur case sale lawnmow weak
2094,1988-08-16,snowplow come
2096,1988-08-16,sort interest exact comment person mention concern consum debt burden futur particularli econom_growth_slow dramat believ retail look variabl rate loan issu higher interest_rate market feed consum budget rapidli though arm often adjust year variabl rate credit card home equiti line often adjust monthli therefor prompt feedback know concern sourc restraint consum_spend littl bit extra anecdot thank
2223,1988-08-16,can certainli accept target borrow figur concern fed_fund_rate whip confus market_particip think fix mayb can discuss issu futur luncheon releas minut promptli peopl will know go littl subtl signal tri figur realli know fed_fund_rate afternoon peopl go suggest probabl will know think get inform promptli polici_move help calm market realli elimin confus
2275,1988-08-16,guess million today think discount_rate hike catch almost everybodi market surpris everyon vacat think full impact particularli stock_market sever round tighten far year convinc felt econom_activ yet think foreign_exchang_market import process want sure dollar move rapidli north strong imped abil fix trade imbal think_import done term believ money matter think monetari_aggreg particularli look quit good behav connect along angel idea move sure today will spot number will certainli move direct list factor indic inflat inflationari_expect think look better coupl_month_ago particularli look price thing gold oil certain commod realiz weak produc price_index think sensit price number look necessarili wors million borrow target guess prefer symmetr_direct can certainli live asymmetr
2343,1988-09-20,basic question dollar come exist level will abil produc kind net_export
2345,1988-09-20,want time want sever
2347,1988-09-20,busi_peopl concern abil competit exist level mayb predomin view question involv statement greenbook staff continu believ addit pressur financi_market requir slow expans etc guess mike think full impact tighten move date
2349,1988-09-20,thank
2410,1988-09-20,cannot troubl
2413,1988-09-20,intrigu inform last_meet come economist businessman psychiatrist happen sit next airplan come boston write madli word depress thought crackpot write doom gloom book end econom world minut got talk discov psychiatrist special depress use inform counsel peopl thing ask inform spend habit particularli spend use littl piec plastic discov earli sign depress peopl big spend spree buy car serious cannot afford
2415,1988-09-20,smart enough buy car cannot afford spend run card right limit edg decid base saw statist lot psycho run around
2418,1988-09-20,ye right okay con nection though anyon speak suggest consum whole big spend spree guess view economi littl optimist staff hous side realtor spoken suggest recent increas mortgag_rate felt secondli consum begin react price home certain part countri mr parri enlighten california tremend restrict growth difficult lot build hous despit whine hous shortag think forecast hous start might touch final think hint discuss mike_prell ted truman littl certain go export improv forecast certainli certainli compani competit exist exchang_rate scenario involv slightli cheaper dollar think everybodi concern area guess differ staff thank
2498,1988-09-20,can includ want mention thing heard comment morn risk thrift industri industri alreadi weak institut back signific upward movement interest_rate board_staff present yesterday show add significantli number insolv institut around think_good reason sit tight thank
2558,1988-11-01,quick question assumpt will interest_rate next_year plu percent fed_fund end next_year right
2560,1988-11-01,okay rate
2562,1988-11-01,govern mortgag
2564,1988-11-01,run think ask_question last_time get dens minut underli demand forc realli tri dampen knock head
2566,1988-11-01,guess slightli differ view life street thank
2608,1988-11-01,read beigebook time great interest comment sign slow busi certainli agre think will slow next_year without addit tighten check great_deal kind firm actual deal consum stori consist consum need tremend induc buy lot coax competit fierc look inventori express inventori_sale_ratio constant dollar term think chart goldman sach time show inventori quit good shape think assum sale part ratio weaken much look accept ratio can quickli becom touch regard busi spend equip hear decis maker comment uncertainti futur tax polici hear talk fix deficit think go damper kind activ question sale prospect busi think will tend support sluggish hous side agre sale exist home strong know realtor beat bush tell custom buy home price go rise buy mortgag_rate go think_good result last_month minut report interest meet yesterday fortun kind busi_peopl interest main topic convers chose subject corpor takeov big interest guess surpris interest thing came notion almost con man type run around will actual approach manag big compani tell deal will guarante million dollar etc peopl actual tri play guess almost call matchmak action type take place great concern thought one believ talk recent heavili public deal say sure debt can probabl servic mean cash thought go expenditur privat etc drain good project use debt servic think quit concern big topic convers nation econom commiss eager group deliber done announc result think expect fact afterward fellow work attend nec meet came want warn optimist go report secondli guarante will agre among therefor thought might disappoint result final express concern outlook next_year economi seventh year recoveri overal illumin
2611,1988-11-01,talk retail
2613,1988-11-01,talk retail
2615,1988-11-01,oh okay
2617,1988-11-01,okay
2688,1988-11-01,ye certainli will stick altern note remark sign robust busi growth perform monetari_aggreg point other think anyon mention financi_market_particip thought coupl week_ago tighten monetari_polici somewhat saw feder_fund_rate creep percent think can vote altern feel fairli strongli symmetr_languag rather asymmetr million borrow target mean feder_fund_rate percent problem
2690,1988-11-01,sure
2756,1988-12-13,keep import protect
2788,1988-12-13,assum exchang_rate situat regard nic know necessarili follow weight averag
2790,1988-12-13,start
2792,1988-12-13,question peopl argu slow economi will help trade deficit run recess model slow good recess must terrif right
2794,1988-12-13,ye question
2796,1988-12-13,talk trade
2800,1988-12-13,talk compar recess say compar slow_growth forecast honest good resess
2802,1988-12-13,thank
2867,1988-12-13,ye need help hous area sort tie issu altern hous start right line go million year million fairli signific amount monetari tighten built number know talk differ scenario hous interest sensit industri therefor respond dramat tighten look realli wonder enough declin look wonder interest_rate stay hous start rise
2869,1988-12-13,think vulner
2871,1988-12-13,ye
2873,1988-12-13,hope rememb
2875,1988-12-13,ye
2877,1988-12-13,thank
2943,1988-12-13,sit listen tri match comment read beigebook either week pass els read beigebook wrong sound though view express quit differ name view today much optimist present observ mayb mr hoskin can help seem nabe run period survey member seem roughli half member expect recess time next_year remain respond expect
2945,1988-12-13,percent next_year
2948,1988-12-13,read tri ask know know assum assum talk busi economist think somewhat pessimist consum side staff_forecast hous area think might littl pessimist number bring stori real_estat problem northeast think bank northeast actual indic go loss real_estat loan quit chang peopl tell month_ago think true part countri extrem turn around littl bit cannot imagin environ develop go hustl start condo project apart build etc capit_spend arena report pick comput chip sort compani seem situat chang dramat last_month fact case gone shortag chip situat almost excess auto economist know littl pessimist inventori situat heard express around_tabl today fact heard yesterday day suppli larg auto compani littl end kind inventori situat auto follow product cutback use incent tremend extent know bang buck incent seem peter come side_think fix product chang rather tri incent export area sure busi economist spoken contact expect strength export great certainli real confid will continu tremend advanc area inflat price_stabil etc thing think econometr model pick captur chang situat real world particularli manufactur mean chang go emphasi effici product cost control knock layer manag etc think go last_coupl_year_think go frankli look relationship year differ america think learn someth cannot imagin improv attitud go suddenli evapor think labor side peopl rather employ hour unemploy ask friend build trade much commerci build done non union worker mayb impact fact union nice settlement use drool pay attent market bob shock union peopl
2950,1988-12-13,seem go particularli construct rocket ahead bargain power manag might stronger coupl_year_ago look sourc higher_price sure abl control exampl look copper price suppos strike place go pull peopl mean influenc copper price farmer friend certainli suffer bad weather condit year certainli upward_pressur price agricultur commod know suppos look price steel product seem influenc silli quota import steel mayb need help pal street fix thing think feder_reserv job know guffey everyon look mayb tell cannot solv problem though can share certainli pick governor lawar comment think problem thrift area sever met monday person think pretti expert thrift neg thing thrift indic build cost fund exist level short_term_interest_rate tremend damag feed immedi cd fix matur take exist level influenc crackpot subject took comment rather serious ldc think someth realli give bank involv thing bigger headach think difficult call person conclus certain excess strong without basi_point advanc interest_rate
3010,1988-12-13,side gentleman st loui presid_melzer
3012,1988-12-13,young boy st loui
3014,1988-12-13,tri flatter work
3016,1988-12-13,anyway oppos discount_rate hike remind announc effect summer actual discount_rate hike idea rate_declin result short rate_rise instead rate rose recal thing rise wall street slight problem stock_market gong done order sweep heavi pile paper blood floor anyway think bad sens right middl christma sell season want announc effect cannot think wors time unless realli want caus retail_sale tailspin time merchant third percent annual sale place around christma holiday frankli think_need monetari_aggreg growth think look pretti_good pretti respons si keehn number tighten move last spring convinc impact economi yet tom melzer side
3019,1988-12-13,ye
3143,1989-02-07,mayb miss someth altern compar freez place today polici stanc mean
3145,1989-02-07,ye guess quit think mayb wrong view hold today reserv pressur sens might littl upward_pressur rate mayb money altern go statu quo
3147,1989-02-07,okay thank
3210,1989-02-07,look economi
3212,1989-02-07,look economi beer sale
3225,1989-02-07,want add coupl point governor heller johnson along_line forecast peopl outsid seem somewhat differ purchas_manag survey bluechip forecast mention morn breakfast busi economist repres wide rang compani forest product compani larg energi compani chemic compani kind outfit person capac shortag wring hand certainli pleas busi sens boom take place expect price raw materi will purchas year increas mere fraction increas last_year expect slow fellow attend chief economist sent fax mention often mention exampl rust belt outfit shape certainli go read whole fax let read select busi slow declin hous relat construct third model alloc compar half earli last_year alloc model larg machin associ worldwid mine boom industri tool peak leav much idl capac softer time customari stretch deliveri sale outsid unit_state percent last_year busi begin slow europ talk materi price ppi expect continu supplier ask bigger increas target nation inflat got someth nation associ home builder forecast hous start figur proport declin multifamili versu singl_famili start assum addit percentag_point_increas rate specif mortgag_rate third thing heard peopl mention impact restructur seem read gener motor go close plant near boston mayb will help labor shortag go throw peopl labor pool take hamburg flipper equival pay job laid xerox will lay rochest help area heard anybodi allud thrift mess impact might overal economi cannot prove sens handl promptli smoothli neg impact furthermor mike kelley suggest tighten much interest_rate_move higher mess wors take modestli solvent profit thrift throw pile reiter monetari growth number good read best abl quantifi impact higher interest_rate monthli instal loan payment variabl rate loan use cannot imagin go place enough rise short rate instrument tie think rate adjust start kick effect produc higher monthli payment mayb everyon sign instrument monthli incom advanc fast case lucki repres negoti perhap will cover higher payment loan cut someth els guess convinc forecast bag thank
3250,1989-02-07,possibl case point given continu uncertainti relationship engag directli target fed_fund rather flexibl oper desk
3308,1989-02-07,ye can support_recommend sir will tick reason alreadi state someon add tighten think copycat action come countri sure benefit economi world term dollar strong moment strenuou effort lead seem sensibl put upward_pressur interest_rate moment altern believ
3357,1989-02-07,discuss confer call right
3443,1989-03-28,mayb can rid confus alway thought hous industri sensit credit condit interest_rate_movement forth happen interest_rate last_year hear forecast percentag_point tack yet hous start calendar year actual estim touch calendar right line million versu million follow year million weakest quarter wors million guess need togeth interest_rate_think home construct will weaker
3446,1989-03-28,assum everyon move california
3448,1989-03-28,ye other
3545,1989-03-28,prefer chang guess symmetr_languag number peopl substanti tighten last_month interest_rate_risen rather dramat known lag much tighten yet felt economi manley sign slow person argu go come particularli hous auto_industri heard mention think thrift situat someth awar reason easili someth cost bailout quit bit higher despit bradi plan believ solv third world debt problem mayb come think done much addit tighten think neg impact third world nation final concern dollar perhap perform ted peopl think will will stay strong will prevent export expans want turn will difficult narrow trade deficit reason prefer sit tight symmetr_languag
3580,1989-03-28,case will
3738,1989-05-16,question miss answer technic adjust borrow target million altern think fed_fund_rate adjust stuck million current
3742,1989-05-16,sure
3744,1989-05-16,altern chang_polici seem eas slight tighten tighten
3746,1989-05-16,without look_forward fed_fund assumpt altern rel sens repres tighten alreadi read number anyway quit signific declin short_term_rate
3751,1989-05-16,sorri hill date coupl congressmen
3753,1989-05-16,think answer third question talk market impact might futur fact expect eas materi guess importantli expect eas someth regist slight tighten imagin market impact
3761,1989-05-16,right
3763,1989-05-16,thank
3864,1989-05-16,chang tri figur either million borrow someth anyway symmetr_languag main reason feel read econom statist last_coupl_month think grow sign sluggish slow particularli hous auto_sale quarter figur real gnp expect revis downward accord staff brief yesterday quarter growth_rate expect come percent view particularli strong done quit bit tighten past_year_think tighten move particularli taken begin year complet felt real_economi_think chanc fiscal_polici go move modestli direct restraint monetari_aggreg don kohn yesterday told can start pay attent go think look sort weak current look_forward base growth fourth_quarter date heard lot discuss impress terrif strong dollar fact highest year manufactur surviv countri therefor hope anyth dollar stronger thank
3903,1989-05-16,million
3929,1989-07-05,
4043,1989-07-05,nation
4115,1989-07-05,peopl outsid follow reserv aggreg realiz target drop expect believ last summer expect perform rest year
4117,1989-07-05,think declin reserv aggreg ceas altern
4197,1989-07-05,know prefer think think basi_point chang fed_fund_rate startl go upward went basi_point without wink blink sure market incorpor basi_point eas morn heard earli financi news tv stock_market comment talk impact expect lower_interest_rate stock_market know folk right build stock_market stori substanti declin interest_rate secondli heard piec evid present yesterday slow economi certainli agre frankli think go much slow go forward regardless today think action today go impact economi probabl rest year earlier talk import announc effect probabl thousand peopl countri know fomc mayb know rang monetari growth peopl end constitut avenu go follow real_economi economi weaken start hear folk home rise unemploy_rate forth sure chairman go man hour meet_think will wonder go saw ignor react prefer altern
4375,1989-08-22,question profit read profit report last_coupl week basic seem quarter_year number soft stori came mayb softer expect know wonder fact signific deterior show particularli tech area surpris wonder aggreg number forecast suffici weak reflect
4377,1989-08-22,know look quarterli number go anyway seem coupl quarter look ahead actual show slight increas profit exampl fourth_quarter_year mean share gnp look corpor profit iba cca adjust
4379,1989-08-22,ye knew
4381,1989-08-22,right
4383,1989-08-22,third_quarter next_year declin stop bit rebound rebound fourth_quarter_year
4386,1989-08-22,think though profit stori tie inflat number higher cost wage cost someth els competit environ eaten organ come profit
4388,1989-08-22,addit cycl phase
4390,1989-08-22,thank
4463,1989-08-22,yet
4465,1989-08-22,oh
4476,1989-08-22,talk cop
4496,1989-08-22,will warn view color convers brother last_week happen construct busi ask thing go pretti_good latest big project sign bankruptci court southern arizona anyway asid agre comment around_tabl deceler show certainli beigebook refer presid allud number individu spoken suggest thing littl differ opinion go think go slowdown despit fact upward_revis surpris certain statist last_month think establish trend coupl thing concern greatli hous arena realiz start shown uptick last_month real_estat_market part countri weaken builder friend tell eventu show construct certainli impact attitud develop builder sorri unduli cynic aw feel rtc get roll go better market alreadi problem think rtc go turn wors disast probabl creat problem problem
4498,1989-08-22,okay auto area model come peopl can pull street showroom look car think go fall flat floor sticker understand adjust tri price compar option accessori understand technic stuff averag person walk know bottom line go write bigger check car want air bag think will discourag numer peopl lot car sold last_year seem real demand stack unfil read sale light truck start show weak gave concern extrem strong plant close announc area heavi truck si keehn allud major produc heavi truck pretti neg report experienc person believ go look ahead use statist export look go except strong believ go strength convinc ted dollar go perform think though trade deficit reach low point quarter_year get wors think will probabl wors show put togeth ad concern mike kelley mention impact recess problem certainli think sensit happen balanc_risk_inflat recess particularli inflat number seem look better realli believ major behavior chang real world go help inflat number come better talk thank
