,Date,content
571,1989-08-22," Yes, I've been sitting here trying to figure out how I could get through this without having to say anything, because of the sense of--   Well, that's about right too There is a sense of frustration that one gets having sat here now for a year in these meetings We have done so well on so much of this, yet we are still looking at inflation levels which are unacceptable, I think, and that is the principal thing that frustrates me and makes me feel kind of helpless in this process At the same time, I am convinced that if the only way to really knock inflation down is to have a recession, that's a very unwelcomed alternative option We talk about a soft landing, but this kind of landing looks more to me like being stuck in the mud I question whether the very low rate of growth and the relatively high rate of inflation create the kind of environment that encourages the investment in the economy that we need to get out of our trade deficit problems and to generate the kind of growth that we all are anxious to have, with improvement in productivity and so forth So, I'm at a loss to make that fatal decision as to which are the more important considerations and where the greater risk lies On balance, I'm more concerned that the risk is greater on the down side than it is on the up side So, I'm more worried at the moment about an acceleration in the decline of the rate of growth than I am about stimulating further inflationary pressures But in the context of all that, I am concerned that we can't make any progress on the inflation front, at least during the time horizon that we are looking at here in the Greenbook   No, we need some help "
572,1989-08-22," I strongly support ""B"" and I would prefer asymmetric language toward ease because I think if we need flexibility during this period it's probably going to be in that direction So, why not build it into the directive?   Question Which is bigger, ""somewhat"" or ""slightly""?   ""Somewhat"" is bigger Okay then, do we really want to use ""somewhat"" or do we want to use ""slightly""?   And ""slightly lesser reserve restraint"" on the other side   No, asymmetric  -46-    8/22/89   Yes   Probably "
633,1989-10-03," We are not all going to answer that separately, are we?   They might come to that conclusion anyway if they examine the costs of getting there They may say ""Oh, no way are we going to pay that price"" That's the danger on the other side "
634,1989-10-03," Well, I'm kind of sorry I didn't get in ahead of President Corrigan because he summed up so perfectly my own views of what some of the risk factors are in the near future--accidents looking for a place to happen I'm very concerned about the fact that the outlook is for sluggishness with no real progress on any of our major problems It seems to me that the greatest fragility in what we see going on right now is the possible effects of the dollar's behavior While I understand that solving the current account crisis and the trade crisis is a necessary part of our planning, or hopeful planning, it seems to me that it is not going to get solved all by itself just by driving the value of the dollar down The dollar is behaving right now like a strong swimmer But sooner or later, even the strongest swimmer is going to go the bottom if you push his head under water again every time he comes to the surface And I worry that any kind of a free fall in the dollar in the near future could drive people away from dollar-denominated securities and reverse this interest rate structure very dramatically by forcing the financing of our deficits back into our own markets And that would rob us of the monetary policy flexibility that we need in order to keep some sort of an even keel through this perilous period So I'm worried, and that's the issue that I have come to focus on--worried and frustrated, I guess, sums it up "
635,1989-10-03," I'm strongly in favor of alternative B I think the risks of easing because of the dollar situation are significant Therefore, I would prefer the symmetrical language   Martha, the Bluebook says that ""A"" is related to a 50 basis point drop Would that change your view on that?   Okay "
690,1989-11-14," Thank you, Mr Chairman I must say that I can't find any fault with the Greenbook projection except that it's not what I'd like to see   It's particularly discouraging to see a projection of further significant deterioration in the employment numbers coupled with no projected improvement in the inflation rate, at least as measured by the CPI We have in the Greenbook here a two- year look toward the near nirvana of stable prices that we have subscribed to, with no progress toward that end And that means that we're 40 percent of the way there without having gotten there yet It makes one wonder, given the lackluster economy that's projected here, if the only way to see less inflation is recession And I don't like that At the same time, that's coupled with information about corporate profits that, even adjusted for the losses of the banks in the third quarter due to [loan loss] provisioning, are certainly not very robust And when corporate profits are being constrained by narrower margins [unintelligible]--and these are not just confined to the automobile industry, they are widespread across American industry today--then you have to start hacking away at the costs And the first place you start that is with employment We're seeing it in computers; we're seeing it in autos; we're seeing it in banks; and we're beginning to see some evidence of it, I think, in the defense industry If we haven't already, it certainly looks like it's coming down the trail At the same time, we have a number of fragilities that remain out there the banks; the overhang in the real estate markets with the RTC situation; and even some other areas which have looked until very recently to be a lot healthier And then of course  -25-    11/14/89  you have the punk-junk market, which I think is balanced on a very thin knife's edge Recession to my way of thinking is a decidedly dangerous alternative because I think the bulwarks by which we try to insulate ourselves or our industries against external shock are very thin And if the economy in fact is any softer underneath than the Greenbook would seem to indicate, then we may be closer to the edge of the abyss than was indicated And with that, I'm sure you can hear my dove-like wings flapping on the bridges "
691,1989-11-14," Yes, Mr Chairman, I favor ""B"" asymmetric; I probably could tilt a little more toward asymmetric than we have in the past, but I'll leave it the way it is   Yes "
752,1990-03-27, I withdraw 
753,1990-03-27," Mr Chairman, I'm persuaded that the Greenbook forecast is a very reasonable one, given the underlying assumptions; the interest rate construct, which is part of that, is certainly reasonable I'm dismayed at the lack of progress that it reflects with regard to inflation But my underlying concern at the moment-- and this may sound like a disbeliever in the omnipotence of monetary policy--is that we may have witnessed here a transfer of at least part of the control of the growth of the economy as a result of this extraordinarily stringent application of examination standards to the banks I'm concerned that that will, in fact, cause a contraction of credit that may deal a greater blow to inflation than our current policy I think that in that kind of environment the supplying of  -34-    3/27/90  reserves and reducing of rates will not necessarily encourage expansion I guess I'd end by paraphrasing an old saw and say ""You can offer a banker wider spreads, but you can't make him lend"" "
754,1990-03-27," ""B"" symmetric "
810,1990-05-15, I'll move it 
811,1990-05-15," At a higher price   Mr Chairman, on the local economy Potomac, Maryland is generally doing quite well However, the residential market is way overbuilt, overdesigned, and overpriced But consumer confidence remains high and the public is generally blase about inflation as evidenced by the continued good business done by the Sutton Place Gourmet!   I continue to be concerned, though, about the ability of policy to deal with inflation At the same time, I don't believe we have a lot of maneuvering room because we are in a precarious position I believe on the one hand that we have the risk of higher inflation and on the other hand that we're very close to the possibility of tipping over into recession I think the risk, if we go into recession, is greater than the risk of more inflation because I suspect that the underlying structure of inflation is not as firm or as high as may have been indicated by some of the recent statistics  I think that the credit crunch is real, and I don't think it's necessarily confined to real estate I'm convinced that it's going to get worse and that it is not necessarily the result of the regulators; I think it's a general concern on the part of lenders about lending, about capital ratios, as well as about tougher examination standards So, I just don't see that going away, with all due respect for the regulators recently urging the lenders to lend more money I think the real estate market is under identified pressure and also some that hasn't shown up yet Included in the latter, I would say, is the RTC situation; if this accelerates, short term we're going to get an even further depression of real estate values And I think there's some real buyer resistance out there with regard to the price structure, particularly with that RTC overhang I don't think that has adjusted itself And I'm concerned that in a recession situation, the change in revenue flows would really tank some of these [firms involved heavily in] junk [financing] situations and that the ripple effect of that kind of a credit problem would be very severe On the whole, I think the downside risks are quite severe, and I'm frustrated about inflation on the other side On balance, I just don't think this is the time to make a change  -20-    5/15/90 "
812,1990-05-15," ""B"" symmetric "
854,1990-08-21," In general, I would like to identify myself with President Boehne's remarks In spite of the fact that the consumer confidence figures are terribly volatile and not necessarily reliable in the long term, they are cause for a reasonable amount of alarm on my part because we have such a consumer-driven economy I think we're very close to the edge of that cliff; if it's not a cliff, it's a steep decline I'm concerned that if we do lapse into recession, certain weak elements in the economy could accelerate The real estate mess could be a real collapse on a much broader front than it currently is The further losses that a recession would imply for the banking system would further undermine the banks at a time when many of them are on skinny ground as it is Corporate profits remain very disappointing The debt burden of the private sector is heavy and, obviously, the burden of servicing that debt in a declining economy is going to be much greater I have no confidence that the oil price  -28-    8/21/90  rise will be contained or that it will begin to decline due to offsets from Saudi Arabia, Venezuela, the United Arab Emirates, etc I'm not sure that they really are going to come on stream as advertised and that they will be sustained Part of it depends on the duration of the Iraq crisis and I think that's an imponderable Short is obviously good even if it's a shooter; long is very serious whether or not it's a shooter because of the effect on the economy and the possibility of permanent or at least longer-term impairment of the flow of oil The dilemma is that the external circumstances have threatened growth and at the same time stimulated inflation And the challenge for us is that movement against one exacerbates the other, whichever way we go And the whole situation is seriously complicated by the vulnerability of the dollar and the possible consequences of a free fall in the dollar to the financing of the deficit--and the deficit may be growing at the same time So, those are comments that don't lead us anywhere, but they describe what I am thinking about at any rate "
855,1990-08-21," Well, instinct and intuition both tilt me toward ease and sooner rather than later But the cautionary comments that you made persuade me that, as long as we monitor the situation carefully and closely and are prepared to move quickly, your recommendation is appropriate So I join in supporting it "
913,1990-10-02," Sam, at the other end of the spectrum, what set of circumstances might create a run on the dollar?   Thank you "
914,1990-10-02," I won't presume on the Committee to try to restate or recite all of my views at this point You have all heard my concerns about the fragility of the financial system Perhaps I can shorten my remarks by simply associating myself strongly with both Ed Boehne's statement and Jerry Corrigan's statement In addition, I think that the banks are really scared and have become super cautious I think bankers are demoralized I've been talking to a lot of bankers in all parts of the country over the last several weeks and I have never seen them [exhibit] a lower sense of optimism and    10/2/90  bewilderment as to where to go from here And that will make the credit crunch worse in the future than it is at present, particularly if there are signs that the economy actually is going into a period of recession Perhaps under those conditions, the momentum in a downturn might be very surprising and might cause the recession to last longer and go deeper  I have to say that, being a cynic, I believe that the budget deal is a sham and a delusion If you had walked across the Sahara Desert without a canteen, you would think the water in Boston Harbor was [potable] [Laughter] And yet, in thinking or contemplating any move toward ease as a result of the perceived window that we have here because the markets have reacted favorably to this budget agreement, I worry about the dollar because we have an environment of rising interest rates elsewhere in the world against the contrast of perhaps lower rates here and a softer economy, which is less inviting to investors Yet I think a case might be made that perhaps at least some modest move toward ease has already been discounted in the exchange value of the dollar So, I'm concerned that perhaps this is the time to make a very slight move toward a bit more accommodation "
915,1990-10-02," But you are suggesting a second 25 basis point [move] when the budget agreement is wrapped up?   Well, I favor your recommendation, Mr Chairman, but I regret deeply that it will look like an endorsement of this non- agreement, which I cynically still have great doubts about   Excuse me, are you suggesting that whatever second move might happen would be subject to a [conference] call? "
977,1990-11-13," How big would the discount window borrowing have to be in order to create a problem? Assuming, let's say, that all or rather a quarter of the collateral wasn't as nice as you'd like to see--   If you have the leeway to call for consultation any time you wish in any case, I don't see that we need the sentence at all On the other hand--I'm learning, Bob, about what economists mean by ""on the other hand""--if it is necessary to say something it seems to me that we could use option 4 with one word change We could say ""The Chairman may call for Committee consultation if economic and financial developments appear to be diverging significantly from Committee expectations"" Significantly is a qualitative word rather than a quantitative word; substantially is quantitative And that gives you complete flexibility to determine that some trend line is significant or not significant and doesn't in any way inhibit you; and at the same time it does say something if we feel compelled to say something But I could vote for eliminating it completely "
978,1990-11-13," Ted, in your analysis you referred to a 5 percent further drop in the value of the dollar I presume that that's based on the same interest rate assumption that is, that we keep the fed funds rate and other rates about where they are   Okay Now, the Bluebook refers to a further sharp drop in the dollar if we go to a sharp reduction in rates Can you give us some idea of what that expectation is--what quantification you put on that?   All right, but I'm still trying to pin you down a little  -20-    11/13/90   All right, let me ask a simpler question To what extent does the current level of the dollar reflect a forward discounting of expectations of further easing--in other words, another quarter point on the funds rate?   Yet it's a very important part of making this decision today   Mr Chairman, the economy in the Potomac district is decidedly mixed Real estate is very sloppy with hardly any construction going on and over 100 houses on the market with no bidders Retail sales are very soft and gasoline prices are much too high   This is the Potomac district, so it is the 13th district   Turning to the national economy, I guess I'm in a policy quandary at the moment I'm convinced that these gloomy consumer attitudes will be reflected this quarter in retail sales, with the exception perhaps of the luxury items that will be subject to tax after the first of the year and may be moved back into the quarter But perhaps that argues that the first quarter will be a little softer Corporate profits, although they're a little better in the third quarter than predicted, are still far from robust and are very spotty Add to that the problems of the airlines and anybody else involved with energy and it seems to me that there is a lot of pressure there Capital markets at least in the near term are increasingly closed to the banks and I think that potentially is going to create some very severe problems for the banking system, not just in real capital but also perhaps in short-term funding In all probability, I don't believe that the banks will lend us back into growth at least until they see some improvement in earnings, understand and know how to deal with the current regulatory constraints, and feel comfortable with their capital ratios What I'm implying is that this downsizing that is being undertaken to either get capital ratios to the minimums or to build additional cushions is going to continue And that's not consistent with pro-growth lending in my opinion I think recession obviously has real downside risks due to the often cited fragilities, and I've probably cited them more often than anybody On the other hand, an easier policy would put the dollar at risk, and I'm convinced that the implications of a very weak dollar--a flight from dollar securities--in the midst of this bad image that we have projected of disarray in terms of political leadership could have long-term consequences that would be uncontrollable from the standpoint of monetary or even fiscal policy And I think that the psychological attitudes out there right now, which we hear being expressed not only by consumers but also by businessmen and bankers, may prevent any ease from being stimulative in the long run So, the possible contradictory effects of policy moves in either direction leave me in a quandary as to where to go from here I guess that sums up where I am "
979,1990-11-13, I support it   They'll assume that we're going back to Ml 
1038,1990-12-18," Mr Chairman, one of the advantages of waiting until almost the end is that you could just say ""Me too"" because everything has pretty much been said But I can't resist the opportunity to make a comment or two about the Greenbook forecast It seems to me that oil is the major wild card in that forecast And I'm uncomfortable with the assumptions that either the situation is going to stabilize in the Middle East or get better, which would bring oil prices down and keep them down That seems to be an important part of the recovery [forecast] It might have been useful in this special case to have had an alternative forecast that might suggest what would happen if there were hostilities in the Middle East or if the Saudi production capacity had been damaged in some fashion which would create, for example, an oil price of $40 a barrel and keep it there for a while I think that would significantly prolong the timing of the recovery The other wild card, it seems to me, is the credit crunch, which I think except for the comments around the table has been dismissed rather casually And yet we have in at least one part of the country a credit paralysis that is affecting the whole economy and shows no signs of reversal And I think that serious impairment is spreading down the East coast Bankers clearly are worried and scared and certainly are unwilling to lend in major parts of the country And consumers are worried And Messrs Littan, Brumbaugh, and Seidman and the media are doing their best to raise that worry to the level of sheer terror I think that terror relates to consumer attitudes toward banks and toward investment and spending and getting further in debt And since we have such a consumer-driven economy, it's hard for me to see a rapid upturn until those consumer attitudes have changed My best guess would be that those consumer attitudes will not change significantly until the Middle East situation is settled one way or another and until the banking situation is  -26-    12/18/90  perceived as being stabilized I think those are the underlying concerns that are haunting consumers, and I don't think those attitudes are going to turn markedly more optimistic until those two factors have been addressed "
1039,1990-12-18," I'm not clear on why you think they must move in lock step There has been a disparate relationship as long as I can remember between the discount rate and the fed funds rate We've been operating for two weeks at least at a 1/4 point [spread between the two rates] We operated at 300 basis points for a while Why would the assumption be that we would drop both by the same amount?   Well, I don't know why we should feel our hands are tied because of that   I support your recommendation, Mr Chairman The only thing I'd add is that I feel quite strongly that under the circumstances there is very little chance that this particular policy directive would lead us to overshoot the mark "
1094,1991-03-26," Well, like everyone around the table, I guess, I have some sense of encouragement that we are hearing some good news Certainly, the return of consumer confidence has some promise The decline in oil prices and the projected level of oil prices has to be good for economic activity The slight uptick in retail sales is encouraging, but I have a little skepticism about it; this confidence may be enough to get people smiling and walking to the mall, but whether it has them reaching deep into their pockets for the big ticket items is another question The housing starts look better but we're still a long way from what anyone would describe as an ebullient housing market Sales of existing homes are probably one of the brightest lights and really give some glimmer of hope, even up in darkest New England On the other hand, auto sales, which are such an  -38-    3/26/91  important part of the economy, are still absolutely lousy I think that industry is considerably worried because we see all these leasing opportunities as an inducement to try to get people to do something without having to commit a lot of money up front I'm skeptical of what I've heard, at least spottily around the table, about business confidence I don't see the signs of business confidence; business profits are lousy And I think that has contributed to the fact that there is not widespread significant credit demand from the business sector In fact, we see businesses restructuring--not restructuring in the '80s style of piling on a lot of debt but rather restructuring in terms of selling assets to pay down debt, cutting expenses, laying off people, and shutting down plants And that's not exactly the kind of environment in which one expects an immediate return of a high level of business activity The very high levels of debt of both businesses and consumers are a further deterrent, particularly if people are concerned about unemployment and the possibility of being laid off All of this coupled with the remaining unsettled conditions in the banks raises some questions I think confidence is being significantly undermined by the FDIC floundering around trying to figure out how to refinance itself--and with no clear public policy direction coming from any part of the government with regard to how to do that plus the fact that there is a possibility that the inability to deal with this effectively will result in a ""taxpayer bailout,"" which will effectively scuttle the opportunity for restructuring the banking system and modernizing it All of that is creating some lack of public confidence not only in the banking system but in the deposit insurance system  Then add to that something that Governor Mullins touched on, which is that the upturn in long-term rates is more likely to be a reflection of higher inflationary expectations, and that kind of environment especially is not going to be a contributor to recovery So, I believe the downside risks remain very significant But I am also skeptical in that interest rates and interest rate adjustments may not be the effective medicine if the problems that are inherent in this economy are more psychological than financial or rational So, I'm at the point where I think it is much too early to take the punch bowl away; but at the same time I wouldn't be inclined to refill it "
1095,1991-03-26," I support the recommendation of ""B"" symmetric for all the reasons that you have so much more logically and eloquently stated than I "
1145,1991-05-14," Mr Chairman, I have been very disappointed in the fact that a rather aggressive pattern of moves toward ease over the past several months has not really resulted in much more stimulus to the economy than the refinancing of existing debt That leads me to the conclusion that perhaps we have a somewhat different kind of phenomenon here, namely that we have a real crisis of confidence that doesn't necessarily get cured by repeated signals of monetary ease I guess I'm convinced that the number of things that are acting against renewal of confidence in the economy is very significant First of all, we have genuine concerns about the health and the future of the banking system, which I think are very widespread We have corporate profits that are very disappointing We have a very heavy debt burden remaining for consumers, for businesses, and for governments--to the extent that the fiscal problems of state and municipal governments really have taken away their ability to have any stimulating effect on the economy In fact, there's an overhang of apprehension on the part of both businesses and consumers that these problems of state and local governments can only result in higher taxes or reduced services or a combination of both We have press reports of layoffs and restructurings and bankruptcies; we have lackluster performance in new orders that certainly has damped business enthusiasm for expansion And the stubborn resistance of long rates to respond to lower rates on the short end is a reflection, I think, of inflationary expectations on the part of the public I believe that, until confidence picks up in some fashion, the economy is likely to remain sluggish Therefore, that leads me to conclude that the risks in the forecast really continue to be on the down side But for the life of me I don't have a good solution as to how to stimulate that recovery in confidence "
1193,1991-08-20," Mr Chairman, I had a great temptation just to associate myself completely with President Corrigan's remarks, but I can't resist the opportunity to make a few additional comments Obviously, the United States is probably less susceptible to whatever the events in the Soviet Union will bring forth than other countries At this stage it's very difficult to quantify that, but it certainly muddies the crystal ball a little regardless In spite of these glamorous mergers that were recently announced and in spite of the fact that I share Governor Angell's view that the banking system will look better in the fourth quarter and going into next year, I believe it is still fragile and still very defensive in its attitude I think there will be further large failures and that the effect of that could be to make the others, the survivors, even more defensive than they currently are Business profits remain very poor; they're disappointing And I think restructuring among business firms will continue in order to improve their ability to handle debt more comfortably And that's hardly the climate for an improved outlook for business fixed investment  I'm still convinced that the basic problem with the pace of recovery and the sustainability of recovery is one of confidence rather than the level of interest rates That is to say, I believe consumer confidence is reining in the growth in retail sales I think that business confidence is responsible for the slack demand for business credit And lender confidence is responsible for the lack of aggressive lending on the part of the banking system The credit crunch, whether it is due to a reluctance to lend or a reluctance to borrow, is a reality And it's the greatest threat to the recovery, which I believe is clearly underway at this stage of the game I think banks are enjoying their new margins and I think they intend to enjoy those new margins rather than lower rates in order to attract more business, even if policy is eased further If the banks are reluctant lenders and are well stocked with securities, they are not going to be very competitive in bidding for [retail] time deposits, and that may account for some of the recent dynamics or lack of dynamics in M2 The M2 phenomenon is not well enough understood to persuade me that it is terribly important to this whole equation and that' its current behavior would justify further policy accommodation "
1194,1991-08-20," Mr Chairman, I agree with the ""B"" recommendation Like President Parry, I would prefer the symmetric language I guess I'm not persuaded that we have enough certainty about the behavior of M2 to think that we can push the button and make it happen I don't expect that the projection on the growth levels under the different scenarios is necessarily going to happen just that way So, I would prefer ""B"" symmetric   I  -41-    8/20/91 "
1245,1991-10-01," Jerry, would the removal of the primary dealer status bring the firm down?   Yes "
1246,1991-10-01," Mr Chairman, recent public attention has been focused on the banking sector being the skunk at the garden party, which is restraining more vigorous growth in the economy I have a somewhat different view I believe that the credit crunch isn't [the issue] I believe it's not so much that banks are not lending as it is that borrowers are not borrowing It is true that bankers' confidence has been badly shaken by savage examination experience, a slack economy, and stiffer capital requirements; but they can hardly abandon their basic business, which is lending money I think the anecdotal evidence favors the conclusion that it is weak demand rather than lender reluctance that accounts for the credit contraction Consumer confidence and business sector confidence are weak and are not likely to be stimulated by further interest rate changes Some solid good news about the economy is far more likely to stimulate demand than a 25 or 50 basis point cut in the fed funds rate I hope we don't lose patience with the pace of recovery if we have confidence in the staff analysis, and I do In the past, we have had a tendency to ease too much and too long; and I hope this time that we can keep our eye on the target of price stability and not over-stimulate the economy   It's half of where it was four years ago "
1247,1991-10-01," I favor ""B"" but with symmetric language, please "
1295,1991-11-05," Mr Chairman, I've really been startled by the recent clouding of our otherwise perfectly clear crystal ball I also find it difficult to deal with the proposition that this is a bank- managed credit crunch that is a major factor in the continued sluggishness of the economy After all, credit extension is a two- party transaction a willing and demanding borrower and a willing and accommodating lender And lenders who have been abused for reckless lending and excessive risk-taking can hardly be criticized for a more cautious current stance As a matter of fact, I suspect that those who are complaining the most and the loudest about the unavailability of credit are the people who didn't pay back their loans last year and whose balance sheets have deteriorated substantially as a result of the economic slowdown I think businesses and consumers at this point are confused and worried by the same conflicting signals that confuse and worry us And they are not hammering on the doors of the banks demanding extensions of credit In my opinion we are in a paralysis of confidence on the part of consumers and businesses as well as banks And I am somewhat skeptical about the effectiveness of monetary policy in dealing with human psychological depression It seems to me that confidence is more likely to return under the stimulus of a clearly enunciated political leadership in dealing with domestic issues, and I question whether further ease in interest rates will do the trick "
1296,1991-11-05," Well, I must say that I feel like the person who is lost in the woods who as a boy scout was told that if you get lost in the woods find a stream and follow the stream downstream and you'll eventually come out It may be a long trek if you're somewhere near the Continental Divide! But I sense that there's a stream going along here, and I guess I'm persuaded that the downside risks are not material So, I will vote reluctantly for ""A"" symmetrical   Yes, 25 basis points down but symmetrical language "
1352,1991-12-17," I would much prefer alternative III I think it's simple and straightforward and it gives the opportunity to emphasize in the Policy Record anything that we want to call particular attention to However, I, too, can see that the train already has left the station, so I will support alternative I as a step in the right direction "
1353,1991-12-17," Well, Mr Chairman, at the risk of sounding like a broken record, I will restate my conviction that what we have now is a crisis or paralysis of confidence There is clearly [underway] a deliberate restructuring of balance sheets on the part of consumers, businesses, and banks to reduce debt and increase equity and liquidity And given current attitudes, until that adjustment is much further along than it is now, I think we will not see a return to stronger [economic] growth patterns Confidence is at best an ephemeral concept and basically it is a psychological phenomenon Perhaps if we had a clinical psychologist on the Committee, it might help! In the meantime, I remain unconvinced that confidence will be shored up by a further easing in policy While I recognize that the burden of high levels of debt is somewhat alleviated by a lower structure of interest rates, at the same time I do worry about the dollar and the risks related to a steeper slide in its value due to an even more significant interest rate differential A flight to safety  -21-    12/17/91  may be the thing that is keeping the dollar as stable as it is, given chaotic conditions in the Soviet Union and eastern Europe And yet I am persuaded that we have not seen the full effect of the easing that we have already accomplished, and I would like to wait before initiating any further ease "
1354,1991-12-17," You're saying ""B"" asymmetric?   I would prefer ""B"" with symmetric language I really think that we have to send a firm sign that the [downward interest rate] drift is going to stop That could have a very stimulating effect because I think the economy and the public are being exposed to something akin to Chinese water torture We creep down 1/4 point in the funds rate and then we creep down another 1/4 point and we change the discount rate If we follow that same pattern, it seems to me that we are creating the expectation that that pattern is going to continue almost indefinitely I think there's a lot to be said for turning it off, at least for a while, and seeing what happens I'm still not convinced that all of the effects of our previous easings have come through and I don't see why we need to continue this drift So, I would be in favor of ""B"" symmetrical  -36-    12/17/91 "
